platform,content,engagement,likes,comments,shares,sentiment,url,date
tiktok,"Saya hadir bukan untuk berebut kuasa,
tapi kerana tekad untuk membantu rakyat Sri Medan yang saya kasihi.

Moga tekad ini membawa perubahan dan harapan baru buat Sri Medan.

---

N18 Sri Medan, undila",796,524.0,51.0,101.0,positive,https://www.tiktok.com/@ustaz.rosdi1/video/7657923871554718997,2026-07-08 18:09:17.733164+00:00
tiktok,"27.6.2026

LENSA 1.0 | PERARAKAN CALON PERIKATAN NASIONAL N17 DUN SEMERAH

#HalimKepol
#SemerahBerkat
#BerkatPrihatinSejahtera
#PerikatanNasional",779,612.0,75.0,34.0,negative,https://www.tiktok.com/@halimkepol/video/7655939356972059922,2026-07-08 18:09:27.830493+00:00
tiktok,"Ramai tanya, kenapa seorang guru agama macam saya sanggup turun bertanding?

Saya seorang anak watan, berkhidmat sebagai guru agama dan aktif bersama masyarakat di sini.

Sri Medan ibarat pelajar yang",426,329.0,25.0,28.0,negative,https://www.tiktok.com/@ustaz.rosdi1/video/7657336116126813461,2026-07-08 18:09:17.436312+00:00
tiktok,"Di hadapan, langkah ini mungkin terlihat milikku.

Namun di belakang, ada seorang isteri yang sentiasa merestui setiap langkah perjuangan ini dan tidak pernah jemu menguatkan semangatku.

Saat aku kel",327,270.0,20.0,13.0,positive,https://www.tiktok.com/@ustaz.rosdi1/video/7659392214447131924,2026-07-08 18:09:32.464596+00:00
tiktok,"Ada yang dah dengar lagu Jom Jaga Johor ni? 😄

Negeri kita, tanggungjawab kita 💪🏻

---

N18 Sri Medan, undilah calon nombor 1, Ustaz Rosdi 

""Jom Jaga Sri Medan""
""Jom Jaga Johor""

#UstazRosdi
#MesraRa",314,244.0,21.0,30.0,neutral,https://www.tiktok.com/@ustaz.rosdi1/video/7659423274044067092,2026-07-08 18:09:31.856616+00:00
tiktok,"Ada insan yang tidak banyak bercakap tentang jasa mereka, tetapi kesannya dirasai oleh masyarakat.

Alhamdulillah, berpeluang menziarahi Encik Jumari Kadini dan Ustaz Ismail Mad Lima yang banyak menab",207,149.0,6.0,24.0,positive,https://www.tiktok.com/@ustaz.rosdi1/video/7659754448386018580,2026-07-08 18:09:26.279046+00:00
tiktok,"""Tempat besar, menarik. Tapi tak ade orang. Kenapa ni...? ""

Dalam fasa berkempen, kadang-kadang kena 'berehat' sekejap. Semalam sempat saya turun briskwalk di Taman Botani, Johor. 

Cantik dan bersih",205,164.0,11.0,8.0,positive,https://www.tiktok.com/@ustaz.rosdi1/video/7659691277864226068,2026-07-08 18:09:27.194446+00:00
tiktok,"Takbirrrr... Allahuakbar 💪🏻

Dengan lafaz basmalah, saya HALIM KEPOL ,selaku calon N17 Semerah mulakan langkah untuk memikul amanah & tanggungjawab ini dengan penuh tekad di hati dengan mandat yang te",132,110.0,8.0,5.0,positive,https://www.tiktok.com/@halimkepol/video/7655701179141393682,2026-07-08 18:09:28.150534+00:00
tiktok,"Rumah yang dipenuhi kitab-kitab agama menggambarkan kecintaan penghuninya terhadap ilmu.

Ini video ringkas ziarah saya ke rumah  Imam Salam, Bekas Naib Qadi Sri Medan Timur. 
Saya dan YB Datuk Dr. Ni",120,99.0,6.0,7.0,positive,https://www.tiktok.com/@ustaz.rosdi1/video/7660050419246419220,2026-07-08 18:09:21.150384+00:00
tiktok,"Saudara Zamani ini merupakan anak usrah saya yang baik akhlaknya. Kini beliau bergerak aktif sebagai amilin PAS di Perak. 

Terima kasih sudi berkongsi cerita dan pandangan tentang saya. Saya doakan Z",98,77.0,9.0,5.0,positive,https://www.tiktok.com/@ustaz.rosdi1/video/7659962427760479508,2026-07-08 18:09:24.401157+00:00
