Platform,Type,ID,Text,URL,Parent_Post_URL,Parent_Post_ID,Sentiment,Date,likes,shares,comments_count,views,sentiment_score,total_engagement,author,author_followers,sentiment_label,sentiment_confidence,detected_language,demographic,author_demographic,author_demo_confidence,emotion_primary,emotion_anger,emotion_fear,emotion_happy,emotion_sadness,emotion_love,emotion_surprise
facebook,post,1587405049617983,"PAS & UMNO akan kerjasama di PRN Negeri Sembilan.

Apa pendapat anda?",https://www.facebook.com/PengundiMY/posts/pfbid02dpkQEc65Yw6qqHRs7Se38QkTrR48Pmpd5KBscVx6wPEKRS7i4UDQb1X6tts1UMd8l,,,negative,2026-07-12 23:00:55+00:00,3838,194,1575,0,0.06812113523483276,5607,,,negative,0.7729295492172241,malay,Malay/Bumiputera,Unknown,0.0,love,0.023015856742858887,0.005887249018996954,0.029037710279226303,0.014732119627296925,0.6327294707298279,0.031710121780633926
facebook,comment,Y29tbWVudDoxNTg3NDA1MDQ5NjE3OTgzXzE1NzI4Mzg1NDQ0NTMwNzA=,"Bantu admin dengan hanya klik link dibawah sahaja. Tak perlu beli pun takper.

https://s.shopee.com.my/2Vpy7yfIZc",,https://www.facebook.com/PengundiMY/posts/pfbid02dpkQEc65Yw6qqHRs7Se38QkTrR48Pmpd5KBscVx6wPEKRS7i4UDQb1X6tts1UMd8l,pfbid02dpkQEc65Yw6qqHRs7Se38QkTrR48Pmpd5KBscVx6wPEKRS7i4UDQb1X6tts1UMd8l,neutral,2026-07-12 23:38:29+00:00,9,0,0,0,0.5,9,Pengundi Malaysia,0.0,neutral,0.9579441547393799,malay,Malay/Bumiputera,Unknown,0.25,surprise,0.02003861963748932,0.03212893754243851,0.02098877914249897,0.04348035529255867,0.10844637453556061,0.418016254901886
facebook,comment,Y29tbWVudDoxNTg3NDA1MDQ5NjE3OTgzXzE1NzQ2NjgwNjc0MDczNDY=,Baguslah kalau begitu... Biar pertembungan dua penjuru je. PAS melihat jauh lebih ke depan tentang apa yg mungkin terjadi jika pertembungan byk penjuru. Moga PH tewas juga di N9.,,https://www.facebook.com/PengundiMY/posts/pfbid02dpkQEc65Yw6qqHRs7Se38QkTrR48Pmpd5KBscVx6wPEKRS7i4UDQb1X6tts1UMd8l,pfbid02dpkQEc65Yw6qqHRs7Se38QkTrR48Pmpd5KBscVx6wPEKRS7i4UDQb1X6tts1UMd8l,positive,2026-07-13 00:33:01+00:00,147,0,11,0,0.878463476896286,169,Once Upon A Time,0.0,positive,0.5948782563209534,malay,Malay/Bumiputera,Unknown,0.25,sadness,0.2487388253211975,0.107772596180439,0.04334039241075516,0.46417585015296936,0.03112306073307991,0.03673020377755165
facebook,comment,Y29tbWVudDoxNTg3NDA1MDQ5NjE3OTgzXzE3MDE2MTQ0ODExNDk3MDY=,"Berlapang dada la semua, jgn dok jaga tompolok masing2.. penyatuan ummah penting… sabah & johor dh setel.. n9 kasi setel…",,https://www.facebook.com/PengundiMY/posts/pfbid02dpkQEc65Yw6qqHRs7Se38QkTrR48Pmpd5KBscVx6wPEKRS7i4UDQb1X6tts1UMd8l,pfbid02dpkQEc65Yw6qqHRs7Se38QkTrR48Pmpd5KBscVx6wPEKRS7i4UDQb1X6tts1UMd8l,positive,2026-07-13 00:32:28+00:00,146,0,15,0,0.991378664970398,176,Mohd Fariz Naim,0.0,positive,0.9712622165679932,malay,Malay/Bumiputera,Malay/Bumiputera,0.72,no_clear_emotion,0.10606704652309418,0.09766673296689987,0.07717279344797134,0.031846996396780014,0.1651909202337265,0.0590243861079216
facebook,comment,Y29tbWVudDoxNTg3NDA1MDQ5NjE3OTgzXzEwNTU5MDUwNjQwNTgzODM=,Muafantat Nasional 😁,,https://www.facebook.com/PengundiMY/posts/pfbid02dpkQEc65Yw6qqHRs7Se38QkTrR48Pmpd5KBscVx6wPEKRS7i4UDQb1X6tts1UMd8l,pfbid02dpkQEc65Yw6qqHRs7Se38QkTrR48Pmpd5KBscVx6wPEKRS7i4UDQb1X6tts1UMd8l,neutral,2026-07-13 00:58:48+00:00,38,0,20,0,0.5,78,Roslin Khalid,0.0,neutral,0.9976539015769958,malay,Malay/Bumiputera,Malay/Bumiputera,0.65,love,0.05268179997801781,0.020976847037672997,0.0664009153842926,0.021608293056488037,0.5404154062271118,0.028039056807756424
facebook,comment,Y29tbWVudDoxNTg3NDA1MDQ5NjE3OTgzXzIzOTc3NjI0ODQwODEyNzk=,Yang terbaik adalah Melayu Islam Malaysia bersatu ..,,https://www.facebook.com/PengundiMY/posts/pfbid02dpkQEc65Yw6qqHRs7Se38QkTrR48Pmpd5KBscVx6wPEKRS7i4UDQb1X6tts1UMd8l,pfbid02dpkQEc65Yw6qqHRs7Se38QkTrR48Pmpd5KBscVx6wPEKRS7i4UDQb1X6tts1UMd8l,positive,2026-07-12 23:44:18+00:00,128,0,4,0,0.9987905383110045,136,Pok Mang Mat Jeng,0.0,positive,0.9959684610366821,malay,Malay/Bumiputera,Malay/Bumiputera,0.68,no_clear_emotion,0.04987858608365059,0.016256503760814667,0.1236482560634613,0.023497216403484344,0.3688441216945648,0.02694828249514103
facebook,comment,Y29tbWVudDoxNTg3NDA1MDQ5NjE3OTgzXzIxOTU0MTE5NzQ3MzE0MDg=,"Alhamdulillah terbaik TGHH sememangnye PAS ikhlas dlm ""PENYATUAN UMAH""...kite benam DAP BANGSAT ni geng👍",,https://www.facebook.com/PengundiMY/posts/pfbid02dpkQEc65Yw6qqHRs7Se38QkTrR48Pmpd5KBscVx6wPEKRS7i4UDQb1X6tts1UMd8l,pfbid02dpkQEc65Yw6qqHRs7Se38QkTrR48Pmpd5KBscVx6wPEKRS7i4UDQb1X6tts1UMd8l,positive,2026-07-12 23:28:09+00:00,123,0,38,0,0.9994033336639403,199,Iszambery Ishak,0.0,positive,0.9980111122131348,malay,Malay/Bumiputera,Unknown,0.25,love,0.03966604918241501,0.026239849627017975,0.20278890430927277,0.01874968782067299,0.4973320960998535,0.0254152063280344
facebook,comment,Y29tbWVudDoxNTg3NDA1MDQ5NjE3OTgzXzE2OTMwNjM1MDg2MTUyNDU=,"Apa sahaja bentuk kerjasama, asalkan DAP x berkuasa!",,https://www.facebook.com/PengundiMY/posts/pfbid02dpkQEc65Yw6qqHRs7Se38QkTrR48Pmpd5KBscVx6wPEKRS7i4UDQb1X6tts1UMd8l,pfbid02dpkQEc65Yw6qqHRs7Se38QkTrR48Pmpd5KBscVx6wPEKRS7i4UDQb1X6tts1UMd8l,positive,2026-07-13 00:45:23+00:00,95,0,6,0,0.894804111123085,107,محمد حمدي احمد,0.0,positive,0.6493470370769501,multilingual,Malay/Bumiputera,Malay/Bumiputera,0.85,anger,0.5029414296150208,0.03294367715716362,0.09791141003370285,0.029726043343544006,0.13042083382606506,0.0249976497143507
facebook,comment,Y29tbWVudDoxNTg3NDA1MDQ5NjE3OTgzXzExNDA1OTI4NjU4MTQwNTE=,Jnji PH/DAP kalah teruk,,https://www.facebook.com/PengundiMY/posts/pfbid02dpkQEc65Yw6qqHRs7Se38QkTrR48Pmpd5KBscVx6wPEKRS7i4UDQb1X6tts1UMd8l,pfbid02dpkQEc65Yw6qqHRs7Se38QkTrR48Pmpd5KBscVx6wPEKRS7i4UDQb1X6tts1UMd8l,negative,2026-07-12 23:14:41+00:00,119,0,23,0,0.0004950284957885853,165,Abd Khalim Mahmud,0.0,negative,0.9983499050140381,malay,Malay/Bumiputera,Malay/Bumiputera,0.65,sadness,0.09224146604537964,0.04305842146277428,0.015904881060123444,0.7857633233070374,0.020861050114035606,0.017197413370013237
facebook,comment,Y29tbWVudDoxNTg3NDA1MDQ5NjE3OTgzXzE3MzI3MzE2MTQ4MTE5MzU=,"Pas ini, parti yang cuma mahu kuasa sahaja. Tiada pendirian dan misi yang teguh dalam pentadbiran negara. Jadi, parti ini hanya boleh hidup dengan isu dan menumpang sahaja. Tiada kebolehan dalam pentadbiran negara. Bn pula nyawanya dihidupkan dan mula kacang lupakan kulit pula terhadap rakan politik. Apabila dah cukup kuasa maka sikap kacang lupakan kulit ini akan beralih kepada rakyat pula! Macam kes 1MDB kerana terlalu tamakan wang dan rasuah tidak berpisah!",,https://www.facebook.com/PengundiMY/posts/pfbid02dpkQEc65Yw6qqHRs7Se38QkTrR48Pmpd5KBscVx6wPEKRS7i4UDQb1X6tts1UMd8l,pfbid02dpkQEc65Yw6qqHRs7Se38QkTrR48Pmpd5KBscVx6wPEKRS7i4UDQb1X6tts1UMd8l,negative,2026-07-12 23:54:16+00:00,45,0,92,0,0.0005048274993896262,229,Jack Chin,0.0,negative,0.9983172416687012,malay,Chinese,Chinese,0.82,anger,0.44524717330932617,0.05587175488471985,0.06016068533062935,0.11693324148654938,0.21290436387062073,0.013763455674052238
