platform,post_content,comment_content,engagement,sentiment,date
youtube,,Ni la akibat g layan Donald Trumps joget2 dlu....😂😂😂,421212,neutral,NaT
youtube,,Lepas ni basikal akan laku laris 😅,2933,negative,NaT
youtube,,"good thing I don't drive much these days, probably use less than 10 liter per month...
but that doesn't means all these happening don't affect me, it just sooner or later living costs will rise AGAIN.",2922,negative,NaT
youtube,,Tepok punggong MENARI LAH PMX  OOI.....🤪😎,2700,positive,NaT
youtube,,Diesel naik lagi teruk lebih lagi Euro5,2600,neutral,NaT
youtube,,"boleh la suruh kompeni2 utk laksanakan wfh utk staff2 yg boleh berfungsi dengan berkesan dari rumah, mcm masa lock down dulu. kurangkan penggunaan petrol.",2200,positive,NaT
youtube,,"turun 6 sen !! naik rm1.82, hahaha",2000,neutral,NaT
youtube,,must legalise allowing e-motorbikes & e-bicycle without being licensed to be used on streets. only for working adults.,1444,neutral,NaT
youtube,,那些怕麻煩的就打2.60或97的好了或賣掉油車換電動車更省事😂,1411,negative,NaT
youtube,,感恩Jason大大的无私分享。收藏及分享了。加油加油。,1400,positive,NaT
youtube,,"The best way to stop all foreign car to fill all kinds of fuel at Malaysia,top part west and east Malaysia too.",1322,neutral,NaT
youtube,,哇啊啊，我就是在担忧，要怎么做。你一出了这个视频，我马上照着做，就打完了。谢谢你。我也发了给我的朋友看。❤,1200,negative,NaT
youtube,,感恩 Jason  替我们分享这段视频 说得对 用自己喜欢的方式去打油 可省时 又快捷 何乐而不为👍,1200,positive,NaT
youtube,,Is this worth the 6 cents. Now need to app go to counter to pay. Why not just use the phone nfc and tap on the pump,1188,negative,NaT
youtube,,Petronas 现在暂时是最全面的，可以用SETEL和TNG ewallet，不然你也可以直接在他们pump的terminal插IC用信用卡直接付款，不需要去counter排队,1111,positive,NaT
youtube,,哇，去不同的油站做示范给大家看，很有诚意的视频。一定要 点赞咯！,1100,positive,NaT
youtube,,感恩分享❤,811,positive,NaT
youtube,,第一次刷到，优质视频，讲得很清楚，订阅了，也分享给朋友，感恩有你。,800,positive,NaT
youtube,,喜欢你那句“带出正能量”，确实现在就算专业媒体也为了流量经常发放一大堆负能量和垃圾新闻。加油Jason，支持你！,700,positive,NaT
youtube,,国人为国家当然是支持这种政策，但是往往我们支持这个政策为政府省钱后，政治人物会善用省下的资金还是继续贪污腐败。,611,negative,NaT
youtube,,"觉得这次得推行做得不错。
这样的津贴操作可以杜绝走私油，又能逼那些人更新执照，是好事。
希望不要太快拿掉T20的津贴，哈哈",600,negative,NaT
youtube,,感謝分享，真的幚了好多人不少忙，👍👍,600,positive,NaT
youtube,,"Lousy, now the tng app not even can find the BUDI95. Next time plz publish into app before announce it officially",544,negative,NaT
youtube,,Terbaik,500,neutral,NaT
youtube,,"Good one, thanks......",500,neutral,NaT
youtube,,"This is truly helpful, especially for people like me! 😁",411,positive,NaT
youtube,,Pls look into restriction on e scooter and folding bike. I am a daily e scooter rider to work. But hv to wait after 8 pm only can take mrt go back home everyday.,400,negative,NaT
youtube,,alhamdulillah kerajaan perihatin rakyat malaysia,400,positive,NaT
youtube,,Opening floodgates for more leakages,400,negative,NaT
youtube,,alhamdulilah kerajaan perihatin rakyat malaysia,400,positive,NaT
youtube,,"Betul..minyak naik.. tapi..naik secara mendadak.
Terlalu mendadak..tak berhemah langsung..tak berbudi namanya tu....asyik salahkan perang ...entahlah apa nak jadi pun tak tahu akhirnya rakyat juga yg ",322,negative,NaT
youtube,,The video is misleading. You will have to add BUDI95 as you favorite app yourself so that it will show up in the homepage.,322,negative,NaT
youtube,,感恩大哥完美的示范和解说🙏祝愿好人一生平安👍,311,positive,NaT
youtube,,That's shameful.,300,negative,NaT
youtube,,"Ada sorang arwah tu, dia pernah terpekik ckp apa gilanya perdina mintiri xtau jaga negara minyak pengeluar",300,negative,NaT
youtube,,I don't have BUDI95 in my TnG😢,211,negative,NaT
youtube,,Hello be more professional la. Publish the app before announcing 😡😡😡,211,negative,NaT
youtube,,Satu ketika dulu ada ura2 utk guna biofuel/ biodiesel guna jathropa atau sawit apa jadi? Kalau usaha tu diteruskan dari dulu mungkin kualiti biodiesel dah tinggi dan Malaysia dah boleh jadi pengusaha ,200,positive,NaT
youtube,,Alhmdulillahhh,200,positive,NaT
youtube,,"tak setuju.. guna mechanism lain, untuk sekat abuse subsidy.",200,negative,NaT
youtube,,"Many may disagree  or even condemn  my opinion.  Based on world mkt price, Malaysia  petrol price is very cheap & with extra subsidy; we are consider extremely low in price.
Generally,  to maintain lo",200,neutral,NaT
youtube,,Minyak naik tak pa cuma jangan minyak takdak jual..lagi susah..ada duit pun tak guna..,200,negative,NaT
