Platform,Type,ID,Text,URL,Sentiment,Date,likes,shares,comments_count,views,sentiment_score,total_engagement,engagement_score,author,author_followers
x,post,557206376619859968,Wajib layan suria cinta bersama @djlinsuriacinta . Lagu mlm ni best best teringat pulak zaman geng geng bas mara liner alor gajah. Kahkah,https://x.com/ciksaloma/status/557206376619859968,neutral,Mon Jan 19 16:02:07 +0000 2015,2,1,0,0,0.0,3,4.0,,
x,post,694535333644337154,Ramai jugak orang-oranh jasin dlm ni. Saya dtg nak berdamai. Jasin best. Jasin tidak pernah mengecewakan saya. Hidup bas mara liner jasin.,https://x.com/twt_melaka/status/694535333644337154,neutral,Tue Feb 02 14:58:22 +0000 2016,6,15,4,0,0.0,25,48.0,,
x,comment,694535813057490944,@twt_melaka org s.udang mmg mcm ni ke? 😂😂,,neutral,1454425216000,0,0,1,0,0.0,3,,sangkuro,0.0
x,comment,694885204616318977,@twt_melaka @cormisme bas mara dah xda kat Jasin tuan,,neutral,1454508517000,0,0,0,0,0.0,0,,BENNANAS 🇵🇸🇲🇾,0.0
x,post,744827775547170816,"Bas MARA Liner ni ada plug charger, dah la kerusi selesa, lagi puas dari naik flight",https://x.com/shaq_131/status/744827775547170816,neutral,Mon Jun 20 09:42:34 +0000 2016,3,0,0,0,0.0,3,3.0,,
x,post,1209818057868107776,"@Twt_ParitBuntar Kalau Hentian RAYA hanya Transnasional dan Mara liner je pilihan aku....kalau ada bnyak pilihan Sani Express, Mayang Sari, Delta Express kan best",https://x.com/aniq8676/status/1209818057868107776,neutral,Wed Dec 25 12:47:56 +0000 2019,2,1,0,0,0.0,3,4.0,,
x,post,690737396124545024,macam best je naik maraliner ni haha,https://x.com/MoonAiMint/status/690737396124545024,neutral,Sat Jan 23 03:26:43 +0000 2016,1,0,0,0,0.0,1,1.0,,
x,post,798772636469764096,Dulu praktikal dkt maraliner tak rasa dpt bos and staff yg sgt baik mcm dkt legal firm skrg. Alhamdulilah Allah knows the Best for us. 🌸,https://x.com/amalina_dawama/status/798772636469764096,neutral,Wed Nov 16 06:20:11 +0000 2016,0,0,0,0,0.0,0,0.0,,
x,post,799966133398814724,"Naisa, sblom ni takde plug skrng dah ada. Bagus mara liner, mara pinjaman tu bodoh. Hahaha https://t.co/C0nviloOpd",https://x.com/fadzlytwt/status/799966133398814724,neutral,Sat Nov 19 13:22:43 +0000 2016,5,2,0,0,0.0,7,9.0,,
x,post,693700162825228288,Bagus betul Mara Liner ni 😂 bus ta penuh 😂😂😂,https://x.com/amiralifmusic/status/693700162825228288,neutral,Sun Jan 31 07:39:41 +0000 2016,1,0,0,0,0.0,1,1.0,,
x,post,1478643312240128002,"aduh zaman study raub dulu best naik bas lin siong, central pahang ngan maraliner 😭😭😭 im so old",https://x.com/nizam_dante/status/1478643312240128002,neutral,Wed Jan 05 08:23:32 +0000 2022,2,0,0,0,0.0,2,2.0,,
