Platform,Type,ID,Text,URL,Sentiment,Date,likes,shares,comments_count,views,sentiment_score,total_engagement,comments,engagement_score,sentiment_label,sentiment_confidence,emotion_primary,emotion_anger,emotion_fear,emotion_happy,emotion_sadness,emotion_love,emotion_surprise
x,post,2020737677977698712,"Sekelip mata kau berubah ya Sinar Harian. Agak² la PMX mana ada kuasa suruh PBT pi meroboh bagai.

Yang PMX nyatakan itu ialah kerajaan persekutuan beri endorsement kepada PBT untuk kuatkuasakan undang² sedia ada yang membenarkan perobohan mana² binaan haram termasuklah kuil yang didirikan atas tanah kerajaan / kawasan yang PBT ada kuasa untuk laksanakan tindakan.",https://x.com/lady_bugg11/status/2020737677977698712,negative,2026-02-09 05:53:00+00:00,60,16,8,3702,0.2,121,"[{'Platform': 'x', 'Type': 'comment', 'ID': '', 'Text': '', 'Sentiment': 'neutral', 'Date': '2026-02-09T23:50:30.340137', 'likes': 0, 'shares': 0, 'comments_count': 0, 'views': 0, 'sentiment_score': 0.0, 'total_engagement': 0, 'author': '', 'author_followers': 0}, {'Platform': 'x', 'Type': 'comment', 'ID': '', 'Text': '', 'Sentiment': 'neutral', 'Date': '2026-02-09T23:50:30.340147', 'likes': 0, 'shares': 0, 'comments_count': 0, 'views': 0, 'sentiment_score': 0.0, 'total_engagement': 0, 'author': '', 'author_followers': 0}, {'Platform': 'x', 'Type': 'comment', 'ID': '', 'Text': '', 'Sentiment': 'neutral', 'Date': '2026-02-09T23:50:30.340155', 'likes': 0, 'shares': 0, 'comments_count': 0, 'views': 0, 'sentiment_score': 0.0, 'total_engagement': 0, 'author': '', 'author_followers': 0}, {'Platform': 'x', 'Type': 'comment', 'ID': '', 'Text': '', 'Sentiment': 'neutral', 'Date': '2026-02-09T23:50:30.340164', 'likes': 0, 'shares': 0, 'comments_count': 0, 'views': 0, 'sentiment_score': 0.0, 'total_engagement': 0, 'author': '', 'author_followers': 0}, {'Platform': 'x', 'Type': 'comment', 'ID': '', 'Text': '', 'Sentiment': 'neutral', 'Date': '2026-02-09T23:50:30.340172', 'likes': 0, 'shares': 0, 'comments_count': 0, 'views': 0, 'sentiment_score': 0.0, 'total_engagement': 0, 'author': '', 'author_followers': 0}, {'Platform': 'x', 'Type': 'comment', 'ID': '', 'Text': '', 'Sentiment': 'neutral', 'Date': '2026-02-09T23:50:30.340182', 'likes': 0, 'shares': 0, 'comments_count': 0, 'views': 0, 'sentiment_score': 0.0, 'total_engagement': 0, 'author': '', 'author_followers': 0}, {'Platform': 'x', 'Type': 'comment', 'ID': '', 'Text': '', 'Sentiment': 'neutral', 'Date': '2026-02-09T23:50:30.340187', 'likes': 0, 'shares': 0, 'comments_count': 0, 'views': 0, 'sentiment_score': 0.0, 'total_engagement': 0, 'author': '', 'author_followers': 0}, {'Platform': 'x', 'Type': 'comment', 'ID': '', 'Text': '', 'Sentiment': 'neutral', 'Date': '2026-02-09T23:50:30.340191', 'likes': 0, 'shares': 0, 'comments_count': 0, 'views': 0, 'sentiment_score': 0.0, 'total_engagement': 0, 'author': '', 'author_followers': 0}]",119.702,negative,0.9945027828216553,anger,0.7220193147659302,0.15842843055725098,0.03522076830267906,0.0603318028151989,0.004203523974865675,0.01979607716202736
x,post,2020886111862878450,"Terlihat Jelas Bahwa Masalah BPJS PBI Ini Tidak Akan Selesai Karena Cara Berpikirnya Saja Parsial, Bukan Keseluruhan..

Apalagi ada beban Pemda dimana TKD untuk mereka saja dipotong sangat besar.. https://t.co/MamnKOOrny",https://x.com/PaltiHutabarat/status/2020886111862878450,positive,2026-02-09 15:42:49+00:00,0,0,0,9,0.8,0,[],0.009000000000000001,positive,0.9818692803382874,happy,0.012211157009005547,0.008855773136019707,0.9146044254302979,0.061512622982263565,0.0005473712226375937,0.0022687269374728203
x,post,2019066045453959589,"MUSLIHAT TERSEMBUNYI DAP DI SEBALIK PILIHAN RAYA PBT

“HANYA DAP yang beria-ia inginkan pilihan raya PBT, hakikatnya ada muslihat di sebalik kegelojohan itu.”

#Berita757
#RakyatKeutamaanKami https://t.co/LaflxJcuDf",https://x.com/berita757/status/2019066045453959589,positive,2026-02-04 15:10:32+00:00,0,0,0,17,0.8,0,[],0.017,positive,0.9937542080879211,happy,0.06781245768070221,0.08147424459457397,0.7566980123519897,0.07755175977945328,0.007137413136661053,0.009326047264039516
x,post,2019613037922255206,"Dewan Pemuda PAS Malaysia memandang serius cadangan pelaksanaan Pilihan Raya Pihak Berkuasa Tempatan (PBT) yang kini dijenamakan semula sebagai Pilihan Raya Datuk Bandar.

Berita penuh

https://t.co/fo0g7wrcgN https://t.co/N0c60IQd8G",https://x.com/harakahdailyHD/status/2019613037922255206,positive,2026-02-06 03:24:05+00:00,19,7,14,1353,0.8,53,"[{'Platform': 'x', 'Type': 'comment', 'ID': '', 'Text': '', 'Sentiment': 'neutral', 'Date': '2026-02-09T23:50:30.340195', 'likes': 0, 'shares': 0, 'comments_count': 1, 'views': 0, 'sentiment_score': 0.0, 'total_engagement': 3, 'author': '', 'author_followers': 0}, {'Platform': 'x', 'Type': 'comment', 'ID': '', 'Text': '', 'Sentiment': 'neutral', 'Date': '2026-02-09T23:50:30.340198', 'likes': 0, 'shares': 0, 'comments_count': 0, 'views': 0, 'sentiment_score': 0.0, 'total_engagement': 0, 'author': '', 'author_followers': 0}, {'Platform': 'x', 'Type': 'comment', 'ID': '', 'Text': '', 'Sentiment': 'neutral', 'Date': '2026-02-09T23:50:30.340202', 'likes': 0, 'shares': 0, 'comments_count': 0, 'views': 0, 'sentiment_score': 0.0, 'total_engagement': 0, 'author': '', 'author_followers': 0}, {'Platform': 'x', 'Type': 'comment', 'ID': '', 'Text': '', 'Sentiment': 'neutral', 'Date': '2026-02-09T23:50:30.340206', 'likes': 0, 'shares': 0, 'comments_count': 0, 'views': 0, 'sentiment_score': 0.0, 'total_engagement': 0, 'author': '', 'author_followers': 0}, {'Platform': 'x', 'Type': 'comment', 'ID': '', 'Text': '', 'Sentiment': 'neutral', 'Date': '2026-02-09T23:50:30.340210', 'likes': 0, 'shares': 0, 'comments_count': 0, 'views': 0, 'sentiment_score': 0.0, 'total_engagement': 0, 'author': '', 'author_followers': 0}, {'Platform': 'x', 'Type': 'comment', 'ID': '', 'Text': '', 'Sentiment': 'neutral', 'Date': '2026-02-09T23:50:30.340214', 'likes': 0, 'shares': 0, 'comments_count': 0, 'views': 0, 'sentiment_score': 0.0, 'total_engagement': 0, 'author': '', 'author_followers': 0}, {'Platform': 'x', 'Type': 'comment', 'ID': '', 'Text': '', 'Sentiment': 'neutral', 'Date': '2026-02-09T23:50:30.340217', 'likes': 0, 'shares': 0, 'comments_count': 0, 'views': 0, 'sentiment_score': 0.0, 'total_engagement': 0, 'author': '', 'author_followers': 0}, {'Platform': 'x', 'Type': 'comment', 'ID': '', 'Text': '', 'Sentiment': 'neutral', 'Date': '2026-02-09T23:50:30.340221', 'likes': 0, 'shares': 0, 'comments_count': 0, 'views': 0, 'sentiment_score': 0.0, 'total_engagement': 0, 'author': '', 'author_followers': 0}, {'Platform': 'x', 'Type': 'comment', 'ID': '', 'Text': '', 'Sentiment': 'neutral', 'Date': '2026-02-09T23:50:30.340225', 'likes': 0, 'shares': 0, 'comments_count': 0, 'views': 0, 'sentiment_score': 0.0, 'total_engagement': 0, 'author': '', 'author_followers': 0}, {'Platform': 'x', 'Type': 'comment', 'ID': '', 'Text': '', 'Sentiment': 'neutral', 'Date': '2026-02-09T23:50:30.340228', 'likes': 0, 'shares': 0, 'comments_count': 0, 'views': 0, 'sentiment_score': 0.0, 'total_engagement': 0, 'author': '', 'author_followers': 0}, {'Platform': 'x', 'Type': 'comment', 'ID': '', 'Text': '', 'Sentiment': 'neutral', 'Date': '2026-02-09T23:50:30.340232', 'likes': 0, 'shares': 0, 'comments_count': 0, 'views': 0, 'sentiment_score': 0.0, 'total_engagement': 0, 'author': '', 'author_followers': 0}, {'Platform': 'x', 'Type': 'comment', 'ID': '', 'Text': '', 'Sentiment': 'neutral', 'Date': '2026-02-09T23:50:30.340235', 'likes': 0, 'shares': 0, 'comments_count': 0, 'views': 0, 'sentiment_score': 0.0, 'total_engagement': 0, 'author': '', 'author_followers': 0}, {'Platform': 'x', 'Type': 'comment', 'ID': '', 'Text': '', 'Sentiment': 'neutral', 'Date': '2026-02-09T23:50:30.340239', 'likes': 0, 'shares': 0, 'comments_count': 0, 'views': 0, 'sentiment_score': 0.0, 'total_engagement': 0, 'author': '', 'author_followers': 0}]",76.353,positive,0.9959188103675842,anger,0.674569845199585,0.14239145815372467,0.0843207910656929,0.08525879681110382,0.0034943160135298967,0.00996476225554943
x,post,2020881188865663241,"Halo semuanya! 🙌🏼

Di sini, kami mau share hasil survei nilai SNBP dan skor UTBK SNBT PWK ITS dari angkatan 2025 kemarin!

Buat kamu yang masih mikir:
""Skor atau nilai segini aman nggak ya buat PWK ITS?""

[Thread Hasil Survei Nilai SNBP dan Skor UTBK SNBT PWK ITS 2025] 📊 https://t.co/eeVTx7LhQu",https://x.com/amorevies/status/2020881188865663241,positive,2026-02-09 15:23:16+00:00,3,2,1,79,0.8,6,"[{'Platform': 'x', 'Type': 'comment', 'ID': '', 'Text': '', 'Sentiment': 'neutral', 'Date': '2026-02-09T23:50:30.340088', 'likes': 0, 'shares': 0, 'comments_count': 1, 'views': 0, 'sentiment_score': 0.0, 'total_engagement': 3, 'author': '', 'author_followers': 0}]",10.079,positive,0.9966790676116943,happy,0.006550073157995939,0.011308891698718071,0.9598881006240845,0.019043076783418655,0.0023709258530288935,0.0008389960275962949
x,post,2018563690912796893,"Kajian proses pelaksanaan pilihan raya Pihak Berkuasa Tempatan (PBT) di ibu kota bukan dibuat oleh DAP sebaliknya dijalankan oleh Universiti Islam Antarabangsa Malaysia (UIAM), kata Menteri di Jabatan Perdana Menteri (Wilayah Persekutuan), Hannah Yeoh.

Menurut Yeoh, penyelidikan berkenaan dijalankan oleh sebuah universiti yang mempunyai reputasi dan beliau yakin penyelidikannya berkualiti tinggi.

#HannahYeoh #UIAM #SPRM #DBKL #WilayahPersekutuan",https://x.com/Scoopdotmy/status/2018563690912796893,positive,2026-02-03 05:54:21+00:00,1,0,0,268,0.8,3,[],1.268,positive,0.9937868118286133,happy,0.013033808209002018,0.1723543107509613,0.767754852771759,0.04521382972598076,0.0006473308894783258,0.0009958484442904592
x,post,2020882886979662121,"การเลือกตั้ง วานนี้ (8 ก.พ. 69) มีหมู่บ้านแห่งหนึ่งใน อ.บ้านตาก จ.ตาก พร้อมใจกันไม่ใช้สิทธิเลือกตั้งยกหมู่บ้านกว่า 1,000 คน เพื่อแสดงออกเชิงสัญลักษณ์ หลังมีความพยายามยื่นเรื่องติดตั้งไฟฟ้าเข้าชุมชนนับ 10 ปี แต่ไม่ประสบผลสำเร็จ

🗳 เกาะติด #เลือกตั้ง69 เว็บเดียวจบ ครบทุกเรื่อง ได้ทาง https://t.co/wKCHLYFJsU

#เลือกตั้ง2569 #ThaiPBSเลือกตั้ง69 #เสียงของทุกคนฝ่าวิกฤตประเทศไทย #ThaiPBS",https://x.com/ThaiPBS/status/2020882886979662121,negative,2026-02-09 15:30:01+00:00,7,11,0,915,0.2,27,[],29.915,negative,0.9734559655189514,fear,0.05290135368704796,0.3894709348678589,0.27959010004997253,0.2672208249568939,0.004881019704043865,0.005935755092650652
x,post,2018560526721470565,"Ditujukan khusus untuk Akmal dan Para Penunggang

Kajian pelaksanaan pilihan raya pihak berkuasa tempatan (PBT) termasuk kaedah pelantikan Datuk Bandar bukan dijalankan oleh mana-mana pemimpin DAP, sebaliknya dikendalikan oleh Universiti Islam Antarabangsa Malaysia (UIAM), jelas Hannah Yeoh.",https://x.com/Nazril_Iznil/status/2018560526721470565,positive,2026-02-03 05:41:47+00:00,83,21,9,2774,0.8,140,"[{'Platform': 'x', 'Type': 'comment', 'ID': '', 'Text': '', 'Sentiment': 'neutral', 'Date': '2026-02-09T23:50:30.340247', 'likes': 0, 'shares': 0, 'comments_count': 0, 'views': 0, 'sentiment_score': 0.0, 'total_engagement': 0, 'author': '', 'author_followers': 0}, {'Platform': 'x', 'Type': 'comment', 'ID': '', 'Text': '', 'Sentiment': 'neutral', 'Date': '2026-02-09T23:50:30.340251', 'likes': 0, 'shares': 0, 'comments_count': 0, 'views': 0, 'sentiment_score': 0.0, 'total_engagement': 0, 'author': '', 'author_followers': 0}, {'Platform': 'x', 'Type': 'comment', 'ID': '', 'Text': '', 'Sentiment': 'neutral', 'Date': '2026-02-09T23:50:30.340255', 'likes': 0, 'shares': 0, 'comments_count': 0, 'views': 0, 'sentiment_score': 0.0, 'total_engagement': 0, 'author': '', 'author_followers': 0}, {'Platform': 'x', 'Type': 'comment', 'ID': '', 'Text': '', 'Sentiment': 'neutral', 'Date': '2026-02-09T23:50:30.340259', 'likes': 0, 'shares': 0, 'comments_count': 0, 'views': 0, 'sentiment_score': 0.0, 'total_engagement': 0, 'author': '', 'author_followers': 0}, {'Platform': 'x', 'Type': 'comment', 'ID': '', 'Text': '', 'Sentiment': 'neutral', 'Date': '2026-02-09T23:50:30.340263', 'likes': 0, 'shares': 0, 'comments_count': 0, 'views': 0, 'sentiment_score': 0.0, 'total_engagement': 0, 'author': '', 'author_followers': 0}, {'Platform': 'x', 'Type': 'comment', 'ID': '', 'Text': '', 'Sentiment': 'neutral', 'Date': '2026-02-09T23:50:30.340267', 'likes': 0, 'shares': 0, 'comments_count': 0, 'views': 0, 'sentiment_score': 0.0, 'total_engagement': 0, 'author': '', 'author_followers': 0}, {'Platform': 'x', 'Type': 'comment', 'ID': '', 'Text': '', 'Sentiment': 'neutral', 'Date': '2026-02-09T23:50:30.340271', 'likes': 0, 'shares': 0, 'comments_count': 0, 'views': 0, 'sentiment_score': 0.0, 'total_engagement': 0, 'author': '', 'author_followers': 0}, {'Platform': 'x', 'Type': 'comment', 'ID': '', 'Text': '', 'Sentiment': 'neutral', 'Date': '2026-02-09T23:50:30.340276', 'likes': 0, 'shares': 0, 'comments_count': 0, 'views': 0, 'sentiment_score': 0.0, 'total_engagement': 0, 'author': '', 'author_followers': 0}]",154.774,positive,0.992442786693573,anger,0.5943969488143921,0.14590083062648773,0.10439622402191162,0.14801834523677826,0.002762078307569027,0.004525570198893547
x,post,2018256815084167276,"Reformasi DBKL.
Pilihan raya PBT.
Pendidikan murid 6 tahun.

Semua ini dibedah dalam Lebih Masa Episod 69.

🗓 Isnin | 2 Feb
⏰ 9:00 malam

Dasar awam bukan sekadar wacana — ia menentukan masa depan bandar &amp; negara.

#LebihMasa #Episod69 #ReformasiDBKL https://t.co/LEKzvuqc3C",https://x.com/lebih_masa/status/2018256815084167276,neutral,2026-02-02 09:34:56+00:00,22,9,1,516,0.5,37,"[{'Platform': 'x', 'Type': 'comment', 'ID': '', 'Text': '', 'Sentiment': 'neutral', 'Date': '2026-02-09T23:50:30.340243', 'likes': 0, 'shares': 0, 'comments_count': 1, 'views': 0, 'sentiment_score': 0.0, 'total_engagement': 3, 'author': '', 'author_followers': 0}]",43.516,neutral,0.9917852878570557,happy,0.2748570442199707,0.043672218918800354,0.38015684485435486,0.2950216233730316,0.0035192875657230616,0.002772888634353876
x,post,2019797314597249350,"#BuletinBernama: Jangan pandang rendah Universiti Awam laksana kajian pilihan raya PBT

#digitalbernamatv #fahmifadzil #universitiawam #pilihanrayapbt #datukbandar https://t.co/IksjOW7ppl",https://x.com/BernamaTV/status/2019797314597249350,neutral,2026-02-06 15:36:20+00:00,1,0,0,247,0.5,3,[],1.2469999999999999,neutral,0.9918985366821289,anger,0.7187841534614563,0.03085419349372387,0.06617069989442825,0.1762162446975708,0.00579600315541029,0.0021786580327898264
