Platform	Type	ID	Text	Sentiment	Date	likes	shares	comments_count	views	sentiment_score	total_engagement
X	X Reply	1912831542348423429	@fmtoday Keputusan PRU Selangor sebenarnya menandakan gelombang rakyat mengangkat PN. Teruskan perjuangan. Rakyat mahukan @MuhyiddinYassin  menjadi PM semula dan melihat aura kepimpinan ulama PAS memimpin Malaysia!	Positive	Jun 10 at 12:50 PM	0	0	0	0	0.9741	0
X	X Tweet	1911002953307312454	"Peringatan indah tentang keharmonian antara kepimpinan dan ilmu. Apabila Ulil Amri memuliakan para ulama, suatu bangsa dibimbing dengan hikmah dan rahmat. Semoga Malaysia sentiasa diberkati. 🤍

#MalaysiaDiberkati #HikmahDalamKepimpinan 

https://t.co/46Tz0u2WwC"	Positive	Jun 10 at 12:50 PM	0	0	0	0	0.9967	0
X	X Reply	1900548149443465700	@SuaraRakyat_SR @anwaribrahim Moga malaysia maju jaya aman makmur bawah kepimpinan madani Aamiin ya rabbal aalamiin sadaqallahhuladzim.	Positive	Jun 10 at 12:50 PM	0	0	0	0	0.9943	0
X	X Tweet	1897687767259460088	"𝐌𝐞𝐧𝐠𝐚𝐧𝐠𝐤𝐚𝐭 𝐏𝐞𝐫𝐚𝐧𝐚𝐧 𝐔𝐥𝐚𝐦𝐚, 𝐌𝐞𝐦𝐩𝐞𝐫𝐤𝐚𝐬𝐚 𝐔𝐦𝐚𝐭

Semalam, saya berbesar hati menerima kunjungan hormat daripada kepimpinan Persatuan Ulama Malaysia (PUM) diketuai Yang Dipertua, YBhg. Dato' Haji Wan Mohamad bin Dato' Sheikh Abdul Aziz. 

Dalam pertemuan ini, kami berbincang tentang pemerkasaan golongan ulama' dan ilmuwan dalam membimbing masyarakat, memperkukuh kefahaman Islam, serta memastikan dakwah terus subur dalam arus cabaran semasa.  

Begitulah jua peranan untuk memperteguh kesatuan ummah melalui ilmu dan akhlak. PUM amat aktif menganjurkan program-program seminar dan konvensyen ilmu.

Semoga sinergi ini terus diperkukuh demi kebaikan ummah. Terima kasih PUM.

#MenteriAgama
#MalaysiaMadani
#MadaniBekerja
#KalimahTayyibah
#KerajaanMadani
#PelanAlFalah
#AlFalah"	Positive	Jun 10 at 12:50 PM	0	0	0	0	0.9951	0
X	X Tweet	1897203043206344836	"𝐌𝐞𝐧𝐠𝐚𝐧𝐠𝐤𝐚𝐭 𝐏𝐞𝐫𝐚𝐧𝐚𝐧 𝐔𝐥𝐚𝐦𝐚, 𝐌𝐞𝐦𝐩𝐞𝐫𝐤𝐚𝐬𝐚 𝐔𝐦𝐚𝐭

Hari ini, saya berbesar hati menerima kunjungan hormat daripada kepimpinan Persatuan Ulama Malaysia (PUM) diketuai Yang Dipertua, YBhg. Dato' Haji Wan Mohamad bin Dato' Sheikh Abdul Aziz. 

Dalam pertemuan ini, kami berbincang tentang pemerkasaan golongan ulama' dan ilmuwan dalam membimbing masyarakat, memperkukuh kefahaman Islam, serta memastikan dakwah terus subur dalam arus cabaran semasa.  

Begitulah jua peranan untuk memperteguh kesatuan ummah melalui ilmu dan akhlak. PUM amat aktif menganjurkan program-program seminar dan konvensyen ilmu.

Semoga sinergi ini terus diperkukuh demi kebaikan ummah. Terima kasih PUM.

#MenteriAgama
#MalaysiaMadani
#MadaniBekerja
#KalimahTayyibah
#KerajaanMadani
#PelanAlFalah
#AlFalah"	Positive	Jun 10 at 12:50 PM	0	0	0	0	0.9951	0
X	X Tweet	1894570481401172055	"Begitu saja doktrin “kepimpinan ulama” dibakul sampahkan. Setelah puluhan tahun dijadikan modal membodohkan ahli Pas.

Setelah ahli Pas semua bodoh mengikut, dijual pula pemimpin teknokrat untuk cuba membodohkan rakyat Malaysia lain."	Negative	Jun 10 at 12:50 PM	0	0	0	0	0.9965	0
X	X Tweet	1847278351922368695	"Selagi ayaTolol hadi &amp; pas takde dalam kerajaan.. itu paling penting dan untuk keamanan islam di malaysia 

Bahaya sangat fahaman kepimpinan ulama khawarij ni.. sesat"	Negative	Jun 10 at 12:50 PM	0	0	0	0	0.8622	0
X	X Reply	1803597725617082730	@Dr_AzmanIbrahim InsyaAllah PAS akan mendunia. Bermula dengan 4 negeri dan kita akan tawan Malaysia next PRU, seterusnya Asia Tenggara dan seluruh dunia. Amin…Ya Allah hidup kepimpinan ulama’	Positive	Jun 10 at 12:50 PM	0	0	0	0	0.9959	0
X	X Reply	1801286020052471927	"Sekarang ni aku tak tahu macam mana nak ungkapkannya secara teratur. Cuma aku nak kata, ia adalah buku yang SANGAT BAIK. 

Orang Melayu Islam wajib baca. Yang Satu Malaysia ke, Kepimpinan Ulama ke, Madani ke,,,tolong baca. Sedikit masa lagi aku nak buat resensi. Mohon doakan."	Positive	Jun 10 at 12:50 PM	0	0	0	0	0.9377	0
X	X Tweet	1792404966164111511	"Sebenarnya normal sahaja bila ada ulama’ kata sekian fatwa tak sesuai diprantikkan di sekian tempat.

Fatwa kepimpinan negara monarki tak boleh dipakai negara demokrasi.

Fatwa perang Palestin tak sesuai dipakai Malaysia."	Negative	Jun 10 at 12:50 PM	0	0	0	0	0.9949	0
X	X Reply	1782593410815369410	"@eakelp @ZacZakirin13 Alim bermaksud yg tahu
Ahli bermaksud yang pakar
Ulul Albab bermaksud org yg multifaceted ilmu nya
Dlm kepimpinan ulama' kerangka Malaysia, ulama' dianggap org yang mahir dgn dalil dan urusan agams
Umara' pula ialah jamak utk Amir &amp; digelar Ulil Amri. 

Hakikatny x jauh mana pun"	Positive	Jun 10 at 12:50 PM	0	0	0	0	0.8984	0
