Platform,Type,ID,Text,URL,Sentiment,Date,likes,shares,comments_count,views,sentiment_score,total_engagement,engagement_score,author,author_followers
x,post,1814615032808022270,"#luvkatraia ne sahi bola.....aaj tak #SaiKetanRao ne kabhi samne se point of view nai rakha....
Bas Armaan Deepak Ranvir ka care taker hai sai aur bas Mara piti karta hai yes!!
 #SanaMakbul looking bomb 💃

#BiggBossOTT3 #sanakesitare 

https://t.co/o1BYIclfCk",https://x.com/SatyavadiLadki/status/1814615032808022270,neutral,Sat Jul 20 10:55:12 +0000 2024,1064,104,14,47025,0.0,1652,1361.025,,
x,comment,1814650320586265088,"@SatyavadiLadki Bhen konsa bigg boss dekh rhi ho tm #SaiKetanRao ek hi inshaan h jo bigg boss ke andar pov bta rha h jo galat h ushko galat bol rha h aut tm toh kch aur hi kehri sana makbul se paisa li ho kya yeh sab bakwas krne ke liye tab toh tumhare upar case hona chahiye. 
#BiggbossOTT3",,neutral,1721481325000,4,3,0,0,0.0,10,,_phonic.zoey,0.0
x,comment,1814622211854024878,@SatyavadiLadki Sabse jyada Sai hi hai jo kisi ko uske muh pe bolne ki himmat rakhta hai or dusro ne kab apna point of view rakha hai sab ke samne useless reason,,neutral,1721474624000,3,0,0,0,0.0,3,,ketan_raghav_admirer,0.0
x,comment,1814661413316497807,@SatyavadiLadki Bhai mujhe ye bata aagar point of view nahi hota na to luvkesh ko iss taraha nahi fodne ki bat karta,,neutral,1721483970000,1,0,0,0,0.0,1,,KRISHNA SINGH JASAWAT,0.0
x,comment,1814664583900246526,@SatyavadiLadki Hey 4 badtameez ke samne kaun bolene ko iccha padta hai....saiis best,,neutral,1721484726000,1,0,0,0,0.0,1,,Umaraju,0.0
x,comment,1814667982401855621,@SatyavadiLadki He only knows  how to show physical strength on others .verbal strength hai nai uske pass. Well said #LuvKataria,,neutral,1721485536000,1,0,0,0,0.0,1,,shikha kakkat,0.0
x,comment,1814621293511110995,@SatyavadiLadki To katariya ne kab rakha hai pov pahele katariya ko bolo hindi bole thik se,,neutral,1721474405000,1,0,2,0,0.0,7,,cricketvibes with HS,0.0
x,comment,1814617575973920941,@SatyavadiLadki #sanamakbul look 👌🏻🤍,,neutral,1721473518000,0,0,0,0,0.0,0,,𝕊𝖊𝖈𝖗𝖊𝖙 𝖋𝖆𝖎𝖗𝔂 ♡,0.0
x,comment,1814625454382305562,@SatyavadiLadki Vese ranveer bhai ne bhi shi kha,,neutral,1721475397000,0,0,0,0,0.0,0,,polo,0.0
x,comment,1814782395381653812,@SatyavadiLadki Looser to ketan hi hai 😂😂,,neutral,1721512814000,0,0,0,0,0.0,0,,Rachna kumari,0.0
x,comment,1814690748903649732,@SatyavadiLadki ye arman hmesha shit toilet ye sb baatein kiu bolta hai😂,,neutral,1721490964000,0,0,0,0,0.0,0,,bassi_kamal30,0.0
x,comment,1814679629996724478,@SatyavadiLadki Sai agar samne se khelta tu ek strong hota usne apna game ranivr ki batte sunne Arman ki batte sunne mi laga diya starting mi dumm tha agar aesa raha tu he can't be in race of finalist,,neutral,1721488313000,0,0,0,0,0.0,0,,Pranshul Yadav,0.0
x,comment,1814670102610018804,@SatyavadiLadki Evil Queen 🤣,,neutral,1721486042000,0,0,0,0,0.0,0,,laksh,0.0
x,post,1791766079586583034,"@MAS  lepas tu nak kena tambah RM150 untuk tukar nama ayah. Padahal dekat dalam web mention macam tu.

Boleh explain tak @MAS ? Mas kot bukan bas mara liner.",https://x.com/nuriyliamalek/status/1791766079586583034,neutral,Sat May 18 09:41:37 +0000 2024,245,29,5,107643,0.0,1355,425.64300000000003,,
x,comment,1792368772390822144,"@MAS UPDATE : MAS SURUH REFER WEB untuk isi details nama.

DAN SAYA REFER WEB TAPI DEKAT KAUNTER STILL KENA REJECT? APA NI @MAS ? https://t.co/UioddLCg7t",,neutral,1716168990000,13,1,1,0,0.0,18,,Nuriyliamalek 🇲🇾,0.0
x,comment,1791772806180471141,"@nuriyliamalek Hai, @nuriyliamalek. Terima kasih kerana menghubungi kami. Kami kesal mendengar ini. Sila maklum bahawa nama pada tempahan mesti sepadan dengan nama pada Kad Pengenalan (IC) atau pasport (termasuk Bin/Binti). 

&gt;&gt;",,neutral,1716026901000,10,0,1,0,0.0,13,,Malaysia Airlines,0.0
x,comment,1791772980072022188,"@nuriyliamalek &lt;&lt;

Pembetulan nama hanya dibenarkan atas dasar bersyarat di mana ia memerlukan pengubahan nama dan menambah ejaan yang betul seperti yang terdapat dalam dokumen perjalanan penumpang. Tambahan pula, pembetulan nama mungkin dikenakan bayaran.

&gt;&gt;",,neutral,1716026942000,3,1,2,0,0.0,11,,Malaysia Airlines,0.0
x,comment,1791773104152145979,"@nuriyliamalek &lt;&lt;

Anda boleh merujuk pautan ini untuk maklumat lanjut: [https://t.co/Kvwok8Hh5s]. -YC",,neutral,1716026972000,0,0,0,0,0.0,0,,Malaysia Airlines,0.0
x,comment,1791838860986724567,"@nuriyliamalek @MAS Iylia, i had the same issue before tapi mine is takletak nama ayah. i called and called and it took long hours nak dptkan diorg ubah nama. So i go to a ticketing officer dkt airport terus and tanya dia. dia sendiri kata “eh takpa ni kalau nak tukaq kena cas. ckp ja sy kata ok”",,neutral,1716042649000,11,0,1,0,0.0,14,,Roy ✨🇵🇸,0.0
x,post,2008836806301909079,"Tahniah diucapkan kepada YBrs. Encik Wan Md Hazlin Agyl Bin Wan Hassan atas pelantikan sebagai Ketua Pegawai Eksekutif MARA Liner Sdn. Bhd. yang baharu berkuat kuasa 5 Januari 2026. 

Ikhlas daripada Lembaga Pengarah, Pengurusan dan dan seluruh Warga Kerja MARALINER https://t.co/3rL9VfAzR8",https://x.com/mohd_escobar/status/2008836806301909079,neutral,Wed Jan 07 09:43:11 +0000 2026,0,0,0,60,0.0,0,0.06,,
x,post,1869357353197314289,"Shilpa called Chahat to sit in center of sofa besides Chum 
Chum made dirty face and asked why to Shilpa!!
Why chum is so jealous of Chahat??

Oh honey jealous of Chahat is a solo player & makers an Salman kehte rehte hai so ye jalti hai cos ye to bas Mara mari karti hai aur Kamabal me dangal karti hai ,

#ChahatPandey #BiggBoss18 | #BB18",https://x.com/SatyavadiLadki/status/1869357353197314289,neutral,Wed Dec 18 12:21:38 +0000 2024,320,83,15,10395,0.0,521,541.395,,
x,comment,1869357972968833314,@SatyavadiLadki She is just using karan warna kab ki nikal jati,,neutral,1734524646000,30,1,1,0,0.0,35,,fog,0.0
x,comment,1869360133429760451,@SatyavadiLadki She is very jealous and fake girl,,neutral,1734525161000,12,1,0,0,0.0,14,,KUNAL,0.0
x,comment,1869384110353084742,"@SatyavadiLadki chahat aur chum ke bich koi problem v nahi hai, jitna aap bana rahi ho. Unke bich problem hota toh dikhta, yeh fabricate karne ki kya zarurat",,neutral,1734530878000,7,0,0,0,0.0,7,,𝘿𝙚𝙚,0.0
x,comment,1869385397865947373,"@SatyavadiLadki Nothing to post other than this to make chahat relevant, how much sympathy do you need?",,neutral,1734531185000,5,0,0,0,0.0,5,,G,0.0
x,comment,1869383400693592493,@SatyavadiLadki Justice for uncle of soneone served...well done police and jailors.,,neutral,1734530708000,4,0,0,0,0.0,4,,sumii..,0.0
x,comment,1869393819730616419,@SatyavadiLadki Salman praises chum every time,,neutral,1734533192000,3,0,0,0,0.0,3,,Ramindu,0.0
x,comment,1869393785316425742,@SatyavadiLadki Chum tatti,,neutral,1734533184000,0,0,0,0,0.0,0,,Hari (Shyamla Chhora) ✨,0.0
x,comment,1869441766316978580,"@SatyavadiLadki Do you even have eyes????? Shilpa and #ChumDarang have a beautiful equation. And she was being playful. You don’t feel at ease right, not twt bad about #ChumDarang. Chudail , toxic and blind followers.",,neutral,1734544624000,4,0,0,0,0.0,4,,Introvertspace,0.0
x,post,1739667436524486893,me walking pass mara liner at tol sungai dua’s toilet. https://t.co/UgVBamisKq,https://x.com/pr4wn_nudle/status/1739667436524486893,neutral,Tue Dec 26 15:20:12 +0000 2023,0,0,0,190,0.0,1,0.19,,
x,post,1895484207809638624,"I remember when Burlington Coat Factory used to sell the nice brands. BCBG, Max Mara, Express, and more. Real leather quality shoes.. they went downhill so bad.",https://x.com/Baesicc_21/status/1895484207809638624,neutral,Fri Feb 28 14:40:26 +0000 2025,3,0,2,68,0.0,5,9.068,,
x,comment,1895515149299302689,@Baesicc_21 I haven’t been in Burlington in a minute,,neutral,1740761003000,2,0,1,0,0.0,5,,Shannon Blair,0.0
x,post,2046417659961774487,"Thanks to @Natcromancer for pointing me towards the APAD https://t.co/6PIGWMbv6G ridership numbers.
These enable a glimpse of public transport mode share beyond KV.
I acknowledge this excludes privately run services, like Maraliner and Mayang Sari...
https://t.co/9KEaO3b6cW
1/",https://x.com/OldCentral/status/2046417659961774487,neutral,Tue Apr 21 02:36:05 +0000 2026,0,0,1,66,0.0,1,3.066,,
x,comment,2046417661857608139,"To KV and Penang ridership, we can add bus numbers from Ipoh, JB, Kangsar, Kota Bharu, Kota Setar, Kuala Terrenganu, Kuantan, Melaka and Seremban.
APAD provides a daily ridership number and KV and Penang are extracted from https://t.co/Pg5tQxE5QV
2/",,neutral,1776738965000,0,0,1,0,0.0,3,,Old Central,0.0
x,post,1902293353016041717,"#Pahang Pegawai dan anggota dari Unit Kesalahan Teknikal dan Bahagian Kejuruteraan Automotif Jabatan Pengangkutan Jalan (JPJ) Pahang melakukan pemeriksaan ke atas bas ekspres sempena Pra Op Khas Hari Raya Aidilfitri di Depoh Bas MARA Liner di Kuantan pada Rabu.

Pemeriksaan bas yang dijalankan JPJ Pahang bermula 17 hingga 23 Mac itu bertujuan memastikan bas ekspres yang beroperasi berada dalam keadaan selamat dan sesuai untuk digunakan di jalan raya.

📷 Safwan Mansor | BERNAMA
#BernamaNews
#BernamaImages",https://x.com/bernamadotcom/status/1902293353016041717,neutral,Wed Mar 19 09:37:32 +0000 2025,0,0,1,1236,0.0,13,4.236,,
x,comment,1902293356233028010,"Selain itu, pemeriksaan dijalankan untuk memastikan bas ekspres sentiasa mematuhi Akta Pengangkutan Jalan (APJ) 1987 bagi menjamin keselamatan penumpang serta pengguna jalan raya yang lain menjelang cuti Aidilfitri.

Pemeriksaan teknikal yang dilakukan merangkumi mengukur ketebalan bunga tayar, menguji kecekapan brek secara statik dan komponen penting lain seperti lampu wajib pada kenderaan, pembalik cahaya, cermin, pintu kecemasan, peti pertolongan cemas, segi tiga amaran keselamatan serta pemadam api.

#BernamaNews
#BernamaImages",,neutral,1742377053000,0,0,0,0,0.0,0,,BERNAMA,0.0
x,post,1836343620447985738,"girl baju biru atas bas maraliner tadi, lawa betul awak ye.",https://x.com/adibirsyad_/status/1836343620447985738,neutral,Wed Sep 18 09:56:51 +0000 2024,2,0,0,155,0.0,3,2.155,,
x,post,2051189488857288902,"MARA Liner Pacu Mobiliti Negara Bersama Rakan Strategik - Libat Berjaya Rail, Grab Dan Bateriku https://t.co/KzBJJ4H8RM https://t.co/ITs6VUJ9D4",https://x.com/1Rnggt/status/2051189488857288902,neutral,Mon May 04 06:37:38 +0000 2026,1,2,0,313,0.0,6,5.313,,
x,post,1785491964961661353,apa mende lah nak buat lrt kat langkawi. yang bas mara liner pun x ada sapa yang naik. cubalah bersihkan #langkawi ni lagi elok. dengan sampah bersepah2. sapa yang nak naik lrt. org kg pun x nak naik lrt.,https://x.com/joe_azlan/status/1785491964961661353,neutral,Wed May 01 02:10:31 +0000 2024,0,0,0,61,0.0,0,0.061,,
x,post,2053492577681498289,"@jpsin1 @yadavakhilesh Bas mara hi nahi.....baki sab 
Karma yahi milna hai maya bati ka charan bandna kapda faad kar nahi  bola wife ko nanga bolna par muk badur......aur kitna giro gai miya 🧬🧬🧬🧬 karba lo.",https://x.com/mukeshalini3/status/2053492577681498289,neutral,Sun May 10 15:09:17 +0000 2026,0,0,0,39,0.0,0,0.039,,
x,post,1766027197066973486,maraliner memang bas tersial ye seat random!!,https://x.com/zzzxraa/status/1766027197066973486,neutral,Fri Mar 08 09:04:29 +0000 2024,1,0,1,171,0.0,3,4.171,,
x,comment,1766041225843573222,@zarashairaa Kejap nak tnya member i tu boleh tak tumpang kan pipo wakakK,,neutral,1709892014000,0,0,0,0,0.0,0,,LY,0.0
x,post,1935339438277804279,$MARA retard power showing up a bit. Closed the gap. Reach out to a retard and get them on the MARA express. Shares for everyone https://t.co/RheqqFG7i8,https://x.com/dollar_mara/status/1935339438277804279,neutral,Wed Jun 18 14:10:53 +0000 2025,2,0,0,808,0.0,10,2.808,,
x,post,1800542853464236117,Yang pernah naik bas Maraliner ni ok tak eh? Ada tempat charger tak? Ramai Bangla tak? 🤧,https://x.com/ha0fvs/status/1800542853464236117,neutral,Tue Jun 11 14:57:23 +0000 2024,0,0,0,164,0.0,1,0.164,,
x,post,1760476494084833527,"Antara bas Mara Liner dan Alisan Golden Coach, mana lagi better utk perjalanan jauh? Ke utara tk ada KKKL dan ada dua bas ni je utk perjalanan tgh malam.",https://x.com/iam_ein/status/1760476494084833527,neutral,Thu Feb 22 01:27:58 +0000 2024,1,1,2,891,0.0,12,9.891,,
x,comment,1760479027956199805,@iam_ein Mara Liner 👍👍,,neutral,1708565883000,0,0,1,0,0.0,3,,Anak Mak 🥰,0.0
x,post,1954171708610392493,Galk fach ktji jdid la Manchester United drary l9dam kihadro m3ak Bach matakhodch lfar9a bjidia ghir 9asser wblama tfaker bzzaf lkhlas 3andhim nadi wmafiha bas mara mra mrad wkhod chi Ayam ta3 raha,https://x.com/El7_Kh/status/1954171708610392493,neutral,Sat Aug 09 13:23:36 +0000 2025,1,0,0,148,0.0,2,1.148,,
x,post,1853376022114156913,nefsy mara wahda bas mara masroufy yekamel le ba2eit el shahr,https://x.com/starwarsaholic/status/1853376022114156913,neutral,Mon Nov 04 09:57:32 +0000 2024,4,0,0,166,0.0,5,4.166,,
x,post,1805733098757271767,Kanderaan Bas Mara,https://x.com/_ama_birago/status/1805733098757271767,neutral,Tue Jun 25 22:41:34 +0000 2024,2,0,1,78,0.0,3,5.078,,
x,comment,1805736099756605929,@_ama_birago 😫😂😂😂😂😂😂😂,,neutral,1719356009000,0,0,0,0,0.0,0,,Ed Dumani,0.0
x,post,1799138729925181479,"Forógra 07.06.2024
https://t.co/hus3VzMCZp mo Fhorógra Toghcháin
Ceachtanna Snámha saor in aisce chun snámh a dheimhniú do gach máthair &amp; athair leanaí go16 bliana d'aois ag ⁦@leisurelandGal⁩ chun deireadh a chur le gach bás mara &amp; abhann na hÉireann
⁦@_maighcuilinn_⁩ https://t.co/zFcpi0wYIV",https://x.com/pfeeney2016/status/1799138729925181479,neutral,Fri Jun 07 17:57:54 +0000 2024,0,0,0,30,0.0,0,0.03,,
x,post,1963159787585339776,Check out MLSB Talent Factory's video! #TikTok https://t.co/6wyn1MvP4x,https://x.com/maraliner_tvet/status/1963159787585339776,neutral,Wed Sep 03 08:39:01 +0000 2025,0,0,0,14,0.0,0,0.014,,
x,post,1947545030123786308,"Bus services in rawang. We once had competition between Metrobus, SJ Bus and Mini Bus. But now we have inconsistency in the name of maraliner😑",https://x.com/VickyVJ06/status/1947545030123786308,neutral,Tue Jul 22 06:31:33 +0000 2025,0,0,0,100,0.0,1,0.1,,
x,post,1839341436111876607,Bamashi the moms who do it bas mara a dad 😭 He said his son is a resident in the US I should’ve said yes 🙏,https://x.com/zainaajalil/status/1839341436111876607,neutral,Thu Sep 26 16:29:06 +0000 2024,13,0,0,3215,0.0,45,16.215,,
x,post,1996153438279979068,Bheb elkoun esma recreational bas mara marten bel sene bas mich mara marten bel nhar. Bet sir addiction,https://x.com/kristeeth_/status/1996153438279979068,neutral,Wed Dec 03 09:44:01 +0000 2025,0,0,0,59,0.0,0,0.059000000000000004,,
x,post,1840482675469004970,Bas mara Dil nhi tootna chahiya!!! ✨,https://x.com/fatima24oct/status/1840482675469004970,neutral,Sun Sep 29 20:03:59 +0000 2024,4,0,0,85,0.0,4,4.085,,
x,post,1985927231898862044,"Masuk PERCUMA!

Program Spa &amp; Perbidanan 🌸

- Penyertaan percuma (ditaja 100% oleh MAIWP)
- Dapat elaun
- Penempatan disediakan
- Peroleh sijil kemahiran
- Jaminan kerja

Slot terhad!

Kalau berminat, boleh scan QR di bawah/ whatsapp kami di nombor yang tertera📲

#kerjakosong https://t.co/VOPemMEchG",https://x.com/maraliner_tvet/status/1985927231898862044,neutral,Wed Nov 05 04:28:43 +0000 2025,0,0,0,9,0.0,0,0.009000000000000001,,
x,post,1887092493574959487,People wear the goofiest outfits then say it’s “fashion”😭hai Mara ‘express yourselves’ geh guys,https://x.com/okayatli/status/1887092493574959487,neutral,Wed Feb 05 10:54:45 +0000 2025,8,2,1,671,0.0,17,15.671,,
x,comment,1887109378727145745,@okayatli 🤣🤣🤣I gotta agree...but it be fashion tho no lie about that,,neutral,1738756911000,0,0,0,0,0.0,0,,Wildman Otto,0.0
x,post,1705749403183788200,Driver Maraliner ni driver terpaling emosi. Aku naik bas lain elok je driver siap boleh nak borak. Kalau Maraliner ni bengis satu emo je manjang macam baru lepas gaduh dengan bini.,https://x.com/zamsteng/status/1705749403183788200,neutral,Sun Sep 24 01:02:03 +0000 2023,0,0,0,234,0.0,2,0.234,,
x,post,1883501853113254071,"Kandungan tiktok mengajar aku di UK keretapi dia macam bas. Ada pelbagai penyedia perkhidmatan/syarikat. Bergerak di atas trek yang sama. Bayangkan Transnasional, Maraliner etc tapi versi keretapi. Bagai dihembus minda rasanya. Tertinggal teruk arena keretapi kita 🤯",https://x.com/SidqiJR/status/1883501853113254071,neutral,Sun Jan 26 13:06:50 +0000 2025,1,0,0,369,0.0,4,1.369,,
x,post,1874072103902912566,@imranpazir1 Mja to bas mara mobile de do or charger or food.,https://x.com/EngrQasim72/status/1874072103902912566,neutral,Tue Dec 31 12:36:22 +0000 2024,41,0,0,203,0.0,43,41.203,,
x,post,1715161706991935673,eh bas maraliner dari kl sentral ke perlis okay dak?,https://x.com/njwanml/status/1715161706991935673,neutral,Fri Oct 20 00:23:11 +0000 2023,0,0,4,642,0.0,10,12.642,,
