Platform,Type,ID,Text,Sentiment,Date,likes,shares,comments_count,views,sentiment_score,total_engagement
x,post,2020743769025626398,"The Parliament’s Oversight Committee for Independent Institutions has today  passed the referendum bill in under 5 minutes.

The referendum (on holding presidential and parliamentary elections simultaneously) is to be held along with the Local Council Election 2026.",neutral,Mon Feb 09 06:17:12 +0000 2026,2,1,0,139,0.0,4
x,post,2020741211250995365,@Addey_33 @Simwarr Why on earth is a cabinet minster involved in the local council election. It is called local for a reason @Shiyamaldives,neutral,Mon Feb 09 06:07:02 +0000 2026,0,0,0,2,0.0,0
x,post,2020699006729658784,"Said this from the start. If they cancel your local election. Refuse to pay your council tax. 

No taxation without representation.",neutral,Mon Feb 09 03:19:20 +0000 2026,0,0,0,35,0.0,0
x,post,2020692858190393486,@AndrewAdhurey 100%. I dont see a country that finds local council election at center stage too.,neutral,Mon Feb 09 02:54:54 +0000 2026,1,0,0,60,0.0,1
x,post,2020663663611555844,"@Milajoy A local small town, city council election, nothing to do with state or federal elections. There is no widespread voter fraud.",neutral,Mon Feb 09 00:58:54 +0000 2026,0,0,0,8,0.0,0
x,post,2020637792272073198,"@bluelivesmtr It was a local election for city council, nothing to do with a federal or state elections. 2 or 3 illegal ballots were found. This is still not evidence of wide spread voter fraud.",neutral,Sun Feb 08 23:16:05 +0000 2026,0,0,8,568,0.0,13
x,post,2020620766321201615,"But their local election manifestos were the only ones claiming cuts to ""wasteful spending"" and reduced council tax.

Both of which they failed to do as they found no wasteful spending, residents complaining their local public amenities are worse off, still had to raise council tax above the 10% cap and will still be broke.",neutral,Sun Feb 08 22:08:26 +0000 2026,1,0,0,11,0.0,1
x,post,2020601772855750736,STAY UNITED AND YOU WILL WIN BECAUSE SCABS MAY APPEAR FROM TIME TO TIME BUT UNTIL BIRMINGHAM COUNCIL STOPS THEIR EVIL GAME THE RUBBISH WILL BE THERE COME LOCAL ELECTION  AND WITHIN DAYS THOSE CLLRS RESPONSIBLE WILL BE GONE,neutral,Sun Feb 08 20:52:58 +0000 2026,1,0,0,7,0.0,1
x,post,2020583660827902243,"5/
However, the Reform 'mistake' is of another magnitude to the usual breaking of election laws.
The letter from the Reform voter, is merely a modern version of similar letters put out by Nazi parties in decades past.
One wheeze, was to pretend to be from the local council.",neutral,Sun Feb 08 19:41:00 +0000 2026,0,0,1,14,0.0,1
x,post,2020578747381105070,"@StopULEZToday @eppingforestdc @UKLabout And when it’s election time, they say ‘oh I’m not responsible for that, that’s the district Council, or the County Council, or central government’. They’re like eels in a sack. I worked 20 years in local government. I know how shit half the people are who work in them.",neutral,Sun Feb 08 19:21:28 +0000 2026,1,0,1,18,0.0,2
x,post,2020558293605708126,The Feb. 24 special election will ask voters to decide whether to repeal zoning changes already approved by the city council through Ballot Question 1A. https://t.co/r0Q2mN7H3t,neutral,Sun Feb 08 18:00:12 +0000 2026,0,0,1,961,0.0,10
x,post,2020557269277331526,"""I'm not watching the Super Bowl. I'm better than that.""

Cool.

Did you vote in your last local election?

Did you show up to your city council meeting?

Did you even know your mayor's name before you posted that?

Didn't think so.

You'll boycott a football game for clout but won't show up to the one thing that actually matters.

Skipping the Super Bowl isn't a personality trait.

It's just another trend you're following while pretending you don't follow trends.

You want to actually make a difference?

Show up where it counts.

#SBLX",neutral,Sun Feb 08 17:56:07 +0000 2026,126,29,63,4791,0.0,265
x,post,2020556984236531925,Actually shocking to see how she became a candidate for an election even in local council elections. IQ is negative.,neutral,Sun Feb 08 17:54:59 +0000 2026,0,0,0,1,0.0,0
x,post,2020539726189531372,"@LeeAndersonMP_ Did you see this one coming???
Oh well - at least you won't be insisting on another local council election.

https://t.co/Xmwwth9MEJ",neutral,Sun Feb 08 16:46:25 +0000 2026,0,0,0,22,0.0,0
