Platform,Type,ID,Text,URL,Sentiment,Date,likes,shares,comments_count,views,sentiment_score,total_engagement,engagement_score,author,author_followers
x,post,2057781770075152529,"MAKIN TERANG BERGADUH GAIS 👀

Sidang Media Presiden Abdul Hadi Awang :

• SUA hantar surat kepada Parti Pribumi Bersatu Malaysia  PAS tak setuju tindakan 2 ADUN BERSATU Negeri Sembilan.

• PAS pertimbang ambil tindakan di Perlis pula.

• Exco/Timbalan Speaker dari BERSATU yang dipecat tak terus ditukar sebab PAS kata tengok prestasi dulu 👀

• Paling menarik… PAS akan “kaji semula semua aspek kerjasama PAS-BERSATU”.

Dulu sembang “ukhuwwah”, “wala’”, “setia kawan”…
Sekarang dah masuk fasa surat-menyurat, pertimbang tindakan, dan review hubungan...",https://x.com/lady_bugg11/status/2057781770075152529,neutral,Fri May 22 11:13:00 +0000 2026,67,8,15,8087,0.0,170,136.087,,
x,comment,2057784888670199846,@lady_bugg11 mggu lepas baru keluar kenyataan.. adakah pengerusi PN (bekas tukang bawak beg presiden) ambil tindakan? 🤣🤣 https://t.co/1ft5yoyTxg,,neutral,1779449123000,3,0,0,0,0.0,3,,Tenggiling Bisu,0.0
x,comment,2057811651160949233,"@lady_bugg11 Kejap Yani Bengap ni kenakan PAS, PN,.BERSATU, BERSAMA... MIC &amp; MCA pun yani si bengap tak sentuh...",,neutral,1779455504000,2,0,0,0,0.0,2,,Not you,0.0
x,comment,2057894131897344030,"@lady_bugg11 Biasalah tu politik, jaga je rumah sndri lbh baik.",,neutral,1779475169000,1,0,0,0,0.0,1,,Mr.Faz,0.0
x,comment,2057865653449797672,@lady_bugg11 Bru buat press confrence ‘gaduh gais’. Yg baling2 kerusi ‘ukhuwah Gays’ 😂,,neutral,1779468379000,0,0,0,0,0.0,0,,Firman Tino,0.0
x,comment,2058104911636967618,@lady_bugg11 Macam budk2 kecil bergaduh.. nilah bla Presidennya dah tua dn nyanyuk pulak balik jadi bdk kecil,,neutral,1779525423000,0,0,0,0,0.0,0,,zainuddin abdul razak,0.0
x,comment,2058043860711047292,"@lady_bugg11 “ Yolo ko BEST BErsih de STabil , Prihatin pun dok “ -  1 undi pada pis 1 undi penghina sobak nabi",,neutral,1779510867000,0,0,0,0,0.0,0,,Loziaf,0.0
x,comment,2058024000660648421,@lady_bugg11 Hehehe UMNO + PAS nanti PKR kempunan...kat kerusi Majority Melayu.,,neutral,1779506132000,0,0,0,0,0.0,0,,PREMPUCHONG,0.0
x,comment,2057971700260815161,@lady_bugg11 Minah ni kan yg kna tangkap khalwat kt OYO hritu kan !!  Kna sodomi tk htitu sbb ketua korang kn kaki bontot 😂😅😝😝,,neutral,1779493663000,0,0,1,0,0.0,3,,zanazizan1974,0.0
x,comment,2057834680226127937,@lady_bugg11 Biasa la ph pon bergaduh dengan umno,,neutral,1779460995000,0,0,0,0,0.0,0,,the Doctor,0.0
