Platform,Type,ID,Text,URL,Sentiment,Date,likes,shares,comments_count,views,sentiment_score,total_engagement,engagement_score,author,author_followers
x,post,1789546964629287004,@kroolnizam Kadang maraliner pun buat pekak. Lambat 5 minit tinggal,https://x.com/syafieqzubir/status/1789546964629287004,neutral,Sun May 12 06:43:39 +0000 2024,0,0,0,214,0.0,2,0.214,,
x,post,1222033299389837312,#lrt thats why whenever nak balik melaka dari dungun aku akan naik maraliner even though selalu sngt bus delay,https://x.com/yoesyushi/status/1222033299389837312,neutral,Tue Jan 28 05:46:57 +0000 2020,0,0,0,0,0.0,0,0.0,,
x,post,1760480251824799760,@heyizwanizzat_ I nak balik Alor Setar. Maraliner skrg mmg semua double deck bas baru ke? I baca review kalau bas lama seat keras.,https://x.com/iam_ein/status/1760480251824799760,neutral,Thu Feb 22 01:42:54 +0000 2024,0,0,0,292,0.0,2,0.292,,
x,post,1436117214466387968,"PELUANG KERJAYA BERSAMA MARA LINER SDN BHD

Permohonan adalah dipelawa kepada mereka yang mempunyai kelayakan dan pengalaman bagi mengisi jawatan berikut:

Jawatan: EKSEKUTIF KEWANGAN
Taraf: KONTRAK / TETAP

Tarikh tutup permohonan adalah pada:
21 September 2021 https://t.co/rJDcN1AkDh",https://x.com/maragov/status/1436117214466387968,neutral,Fri Sep 10 00:00:00 +0000 2021,0,0,0,0,0.0,0,0.0,,
x,post,1111447094412218369,teruk la bas mara liner ni. lambat dah 30 minit. bas lain semua tepat pada waktu.,https://x.com/khalidjimi/status/1111447094412218369,neutral,Fri Mar 29 01:56:51 +0000 2019,0,0,0,0,0.0,0,0.0,,
x,post,1588156859541647360,Jimbet gile maraliner bas die delay dah 3 jam. Lepas tu aku nak sampai pukul berapa pulak ni? Dah lah esok keje. Kompem barai,https://x.com/syukri504/status/1588156859541647360,neutral,Thu Nov 03 13:11:16 +0000 2022,0,0,0,0,0.0,0,0.0,,
x,post,1883696652516770176,"Aku tahu ni dah lambat. Tapi kita cuba!

TIKET BAS UNTUK DI LET GO

Segamat-Kuantan
Bas Maraliner
11.30am
Single seat

Nak letgo RM20 ‼️

Berminat boleh DM. tq ✨ rts are appreciated",https://x.com/blqckglrl/status/1883696652516770176,neutral,Mon Jan 27 02:00:54 +0000 2025,0,0,0,371,0.0,3,0.371,,
x,post,1022703233465085952,"hadoi la Bas Maraliner.
tiket ke Tbs kul 12. tapi kul 12.40 masih kat kuantan. boleh plak g mana ntah. pastu patah balik.. siot jer.. sabor je lah @maralinersdnbhd 
kalau tau aku beli tiket 12.30 bas lain x per.. lambat lak aku smpi.. 
..kecewa giler ngan  @maralinersdnbhd",https://x.com/zackx93933061/status/1022703233465085952,neutral,Fri Jul 27 04:40:26 +0000 2018,0,0,0,0,0.0,0,0.0,,
x,post,1705348750883831813,"#ICYMI Menurut Mara Liner, siasatan dalaman dibuat sejurus aduan diterima dan tindakan susulan ke atas pemandu terlibat juga telah diambil.

https://t.co/8E3sqflAEL",https://x.com/SinarOnline/status/1705348750883831813,neutral,Fri Sep 22 22:30:00 +0000 2023,0,0,0,2390,0.0,23,2.39,,
x,post,1705417886041554968,"""Seorang penumpang ditinggalkan pemandu bas sebuah syarikat swasta kerana didakwa lambat menaiki kenderaan berkenaan selama satu minit dari waktu operasi perkhidmatan yang dijadualkan.""
 https://t.co/66oIwQj9fR via @suara_tv",https://x.com/suara_tv/status/1705417886041554968,neutral,Sat Sep 23 03:04:43 +0000 2023,0,0,0,29,0.0,0,0.029,,
x,post,1705424176071447000,Siasatan dalaman juga telah dimulakan sejurus selepas aduan diterima dan tindakan susulan ke atas pemandu terbabit juga telah diambil. https://t.co/Z1IfMj66io,https://x.com/beritaalhijrah/status/1705424176071447000,neutral,Sat Sep 23 03:29:43 +0000 2023,0,0,0,168,0.0,1,0.168,,
x,post,1923562524856943028,Maraliner ni selalu lambat yaaaaaa,https://x.com/syazleenmn/status/1923562524856943028,neutral,Sat May 17 02:13:38 +0000 2025,0,0,0,65,0.0,0,0.065,,
x,post,1739577364483555502,"Rasai dan nikmati pengalaman melancong dengan Bas EV di Pulau Lagenda bersama MARALINER.

#MerakyatkanMARA
#MalaysiaMADANI https://t.co/xK6PkVPqWB",https://x.com/maragov/status/1739577364483555502,neutral,Tue Dec 26 09:22:18 +0000 2023,0,0,0,426,0.0,4,0.426,,
x,post,2053104652997312672,"Gov’t Urged To Review Public Transport Policy, Expand Dedicated Bus Lanes
https://t.co/69tCCR862L
#minutesmy 
#malaysianews 
#PublicTransport 
#BusLane 
#MaraLiner 
#TrafficCongestion 
#TransportPolicy 
#KualaLumpur https://t.co/pQeEGYQjvF",https://x.com/minutesmynews/status/2053104652997312672,neutral,Sat May 09 13:27:48 +0000 2026,0,0,0,7,0.0,0,0.007,,
