Platform,Type,ID,Text,URL,Sentiment,Date,likes,shares,comments_count,views,sentiment_score,total_engagement,engagement_score,author,author_followers
x,post,1910499392408429054,"𝐏𝐞𝐫𝐤𝐡𝐢𝐝𝐦𝐚𝐭𝐚𝐧 𝐁𝐚𝐬 𝐏𝐞𝐫𝐜𝐮𝐦𝐚 𝐤𝐞 𝐌𝐚𝐣𝐥𝐢𝐬 𝐑𝐮𝐦𝐚𝐡 𝐓𝐞𝐫𝐛𝐮𝐤𝐚 𝐋𝐞𝐛𝐚𝐫𝐚𝐧 𝐊𝐚𝐬𝐢𝐡 𝐀𝐢𝐝𝐢𝐥𝐟𝐢𝐭𝐫𝐢

Bagi memudahkan kehadiran anda ke Majlis Rumah Terbuka Lebaran Kasih Aidilfitri, perkhidmatan bas perantara dan bas Maraliner percuma disediakan!

Insya-Allah anda tidak perlu risau tentang parkir. Anda boleh tinggalkan kenderaan anda di lokasi yang ditetapkan dan nikmati perjalanan selesa ke Sri Satria seperti berikut:

📌 Bas Shuttle Percuma dari Tempat Letak Kenderaan Awam
📍 Lokasi Parkir & Hentian Bas: https://t.co/8lgAE1zuYK (Hentian Bas P3 H3)

📌 Bas Shuttle Percuma dari Putrajaya Sentral  
🚌 Laluan: Putrajaya Sentral ➝ Masjid Putra ➝ Sri Satria ➝ Masjid Putra ➝ Putrajaya Sentral  

Jumpa anda dan keluarga di Sri Satria pada tetapan berikut:
📅 Tarikh: Ahad, 13 April 2025 (14 Syawal 1446H)  
⏰ Masa: 8.00 malam – 11.00 malam  
📍 Lokasi: Kediaman Rasmi Timbalan Perdana Menteri, Sri Satria, Presint 16, Putrajaya  

Saya mendoakan semoga perjalanan anda semua dipermudahkan dan sampai dengan selamat. 
Jumpa di Sri Satria, insya-Allah!

#RumahTerbukaHariRaya
#LebaranKasihAidilfitri
#Aidilfitri2025",https://x.com/DrZahidHamidi/status/1910499392408429054,neutral,Fri Apr 11 01:05:25 +0000 2025,0,0,0,716,0.0,7,0.716,,
x,post,1808831982916546909,"Selepas merasmikan Majlis Anugerah Pendidik MARA 2024, saya mengambil peluang untuk melawat dan melihat sendiri operasi MARA Liner disini.

Saya amat berbangga dengan peranan yang dimainkan oleh MARA Liner sebagai penghubung utama antara institusi TVET dan industri.

MARA Liner bukan sahaja menyediakan perkhidmatan pengangkutan yang efisien, tetapi juga memastikan pelajar-pelajar TVET dapat menjalani latihan industri dengan lancar dan efektif.

Ini adalah satu langkah penting dalam usaha kita untuk melahirkan tenaga kerja yang kompeten dan bersedia menghadapi cabaran dunia pekerjaan. 

#MARALiner
#TVET",https://x.com/DrZahidHamidi/status/1808831982916546909,neutral,Thu Jul 04 11:55:25 +0000 2024,0,0,0,904,0.0,9,0.904,,
x,post,1703691308559479035,"Jalan Raja Laut, Chow Kit. 
A Setara Jaya Bus stopped as passengers rush to cross the street and board. Setara Jaya served Kuala Lumpur, Selayang, Rawang and Tanjung Malim. The company stopped operating in 2022. most of its former routes taken over by either RapidBus or Maraliner https://t.co/i5U0ST4qiz",https://x.com/NabilErsyad/status/1703691308559479035,neutral,Mon Sep 18 08:43:55 +0000 2023,0,0,0,5760,0.0,57,5.76,,
x,post,1705348750883831813,"#ICYMI Menurut Mara Liner, siasatan dalaman dibuat sejurus aduan diterima dan tindakan susulan ke atas pemandu terlibat juga telah diambil.

https://t.co/8E3sqflAEL",https://x.com/SinarOnline/status/1705348750883831813,neutral,Fri Sep 22 22:30:00 +0000 2023,0,0,0,2390,0.0,23,2.39,,
x,post,1764866688124887430,"Satu seat tiket bas Maraliner dari Kulim-Putrajaya Sentral untuk letgo.

Tarikh: 12/3/2024 (Selasa)
Masa: 5 petang

Harga RM25 ja. DM saya laju laju okay!",https://x.com/Mbasiir_/status/1764866688124887430,neutral,Tue Mar 05 04:13:02 +0000 2024,0,0,0,964,0.0,9,0.964,,
x,post,1626125716076089344,"#NSTnation Mara Liner Sdn Bhd (MLSB) has teamed up with Hino Motors Sales (Malaysia) Sdn Bhd to establish its first Hino Approved Service Outlet (Haso) in Muadzam Shah here as part of its efforts to strengthen the TVET sector.

#TVET

https://t.co/1ZM4ZbFyno",https://x.com/NST_Online/status/1626125716076089344,neutral,Thu Feb 16 07:45:57 +0000 2023,0,0,0,1526,0.0,15,1.526,,
x,post,1794993794599014793,"Saya meneruskan hari di Shanghai ini dengan menyaksikan majlis menandatangani Memorandum Persefahaman antara SKS CoachBuilders Sdn Bhd dan CRRC Electric Vehicle Co. Ltd serta Memorandum Persetujuan antara MARA Liner Sdn Bhd dan SKS CoachBuilder Sdn Bhd.

Perjanjian usahasama hari ini adalah langkah proaktif untuk pembiayaan projek dan pemindahan teknologi baru dari Zhejiang CRRC ke negara Malaysia.

Pada masa yang sama, kolaborasi antara MARA Liner-SKS Coach Builders ini akan menawarkan lebih banyak kursus TVET, mencipta peluang pekerjaan untuk graduan MARA dan memperkembangkan rangkaian vendor tempatan.

Ini merupakan usaha bersama kita untuk merubah landskap pengangkutan awam, mengurangkan pencemaran karbon dan meningkatkan kualiti hidup rakyat dengan teknologi EV.

Besar harapan saya agar kerjasama antarabangsa ini dapat melestarikan pengangkutan awam dengan lebih berkesan melalui teknologi EV.

#EVTechnology
#MARA 
#50TahunMalaysiaChina",https://x.com/DrZahidHamidi/status/1794993794599014793,neutral,Mon May 27 07:27:24 +0000 2024,0,0,0,2247,0.0,22,2.247,,
x,post,1795673926246236239,"MARA Corporation, through MARALiner intends to be a leader in the supply of EV buses, including direct sales and leasing for public and government transport, and is estimated to involve around 800 buses valued at around RM960 million. 

https://t.co/9gQOHKjXhD",https://x.com/paultan/status/1795673926246236239,neutral,Wed May 29 04:30:00 +0000 2024,0,0,0,661,0.0,6,0.661,,
x,post,1883501853113254071,"Kandungan tiktok mengajar aku di UK keretapi dia macam bas. Ada pelbagai penyedia perkhidmatan/syarikat. Bergerak di atas trek yang sama. Bayangkan Transnasional, Maraliner etc tapi versi keretapi. Bagai dihembus minda rasanya. Tertinggal teruk arena keretapi kita 🤯",https://x.com/SidqiJR/status/1883501853113254071,neutral,Sun Jan 26 13:06:50 +0000 2025,0,0,0,369,0.0,3,0.369,,
x,post,1795027689679847430,"Kolaborasi Mara Liner, SKS Coach Builders mampu ubah landskap pengangkutan awam https://t.co/K7PWNsSB0B #BERITA #NASIONAL #TERKINI #MaraLinerSdnBhdMaraLiner",https://x.com/UMonline/status/1795027689679847430,neutral,Mon May 27 09:42:05 +0000 2024,0,0,0,313,0.0,3,0.313,,
