Platform,Type,ID,Text,URL,Sentiment,Date,likes,shares,comments_count,views,sentiment_score,total_engagement
x,post,2020869650704138382,"The number of South Africans who could — but don't — participate in elections outnumbers those who do. And it's even worse for local elections.

But communities across the country are at a turning point. In the 2026 local elections, we have the chance to decide the future of accountability for the basic services we all depend on. 

Take a few minutes to register to vote at https://t.co/mFBLyeiVRf and get your neighbours, friends, coworkers, and family signed up too. Then show up on election day to choose who fixes the potholes, manages the water supply, and collects rubbish in your neighbourhood.

#fixlocal #RegisterToVote #LGE2026 #BeCountedIn2026",https://x.com/fixlocalorgza/status/2020869650704138382,neutral,Mon Feb 09 14:37:25 +0000 2026,1,0,0,8,0.0,1
x,post,2020867807181672537,"In the Municipal and Municipal Corporation elections to be held on the 11th,
let us vote for the ruling party — the Hand symbol…
and pave the way for development… https://t.co/GDDdrhXMdz",https://x.com/QuadeersultanM/status/2020867807181672537,neutral,Mon Feb 09 14:30:05 +0000 2026,0,0,0,4,0.0,0
x,post,2019843594891210832,"🔴 A councillor has quit Labour after more than 40 years as a member in protest over the cancellation of local elections on May 7

https://t.co/BsOrTC0JDg https://t.co/3VF5UrkXN6",https://x.com/Telegraph/status/2019843594891210832,neutral,Fri Feb 06 18:40:14 +0000 2026,698,249,25,13565,0.0,1107
x,post,2020870250728677726,"There are by-elections scheduled for 21 February 2026. If you are registered in the following areas, go out and vote!

Matobo RDC - Ward 13
Chikomba RDC - Ward 7
Chikomba RDC - Ward 12
Chegutu Municipality - Ward 1 
#ElectionsZW https://t.co/IuC6cFqOo8",https://x.com/ercafrica/status/2020870250728677726,neutral,Mon Feb 09 14:39:48 +0000 2026,0,0,0,4,0.0,0
x,post,2020860722146590914,"Local Elections coming in May, so no doubt Councillors will be round to tell you of the great things they'll be starting to do for you, as they do every yr &amp; nothing changes, but gets worse🤦🏾. Working together We must be the change we want to see🙏🏾
🚯❌️
 https://t.co/dbLGVyxaP4 https://t.co/g3kxQEV2dg",https://x.com/youngtrepreneu1/status/2020860722146590914,neutral,Mon Feb 09 14:01:56 +0000 2026,0,0,0,2,0.0,0
x,post,2020130253952176578,FCT Area Council Election: Notice of Poll https://t.co/1t1XXRMatP,https://x.com/ThefrontrankHub/status/2020130253952176578,neutral,Sat Feb 07 13:39:19 +0000 2026,2,2,0,22,0.0,4
x,post,2017531731197546826,Say no to PNC in the upcoming local council election. https://t.co/WTaNLvlLwl,https://x.com/aneelmufeed/status/2017531731197546826,neutral,Sat Jan 31 09:33:43 +0000 2026,48,28,1,1586,0.0,92
x,post,2020867786021486669,"Jammu and Kashmir Chief Minister Omar Abdullah on Monday said that the government is making necessary arrangements to hold elections to urban local bodies and panchayats in the Union territory at the earliest, but said the post of state election commissioner is presently vacant. https://t.co/ILKJndLtey",https://x.com/state_sentinel/status/2020867786021486669,neutral,Mon Feb 09 14:30:00 +0000 2026,0,0,0,4,0.0,0
x,post,2020866469764985042,"تلنگانہ بلدیاتی انتخابات تشہیری مہم کا شور تھم گیا، 11 فروری کو رائے دہی، 13 فروری کو آئیں گے نتائج  

https://t.co/EepUkK5Q8O

#UrbanPolls #TelanganaElections #MunicipalVoting https://t.co/w8UJn9Fd6r",https://x.com/Charminar_News/status/2020866469764985042,neutral,Mon Feb 09 14:24:46 +0000 2026,0,0,0,1,0.0,0
x,post,2020869904283340906,Residents refuse to pay council tax in protest over cancelled elections - 'Totally undemocratic!' https://t.co/CIJfHWWSZq,https://x.com/DonnaPence5/status/2020869904283340906,neutral,Mon Feb 09 14:38:25 +0000 2026,1,0,0,2,0.0,1
x,post,2020866898741645607,@pjisonline @omroepwest Uitslag gemeenteraadsverkiezingen 2022 👇 https://t.co/KXr0eSd76D,https://x.com/FloorCP/status/2020866898741645607,neutral,Mon Feb 09 14:26:29 +0000 2026,0,0,0,2,0.0,0
x,post,2020834338628358566,"Three council by-elections are taking place this week - one on Tuesday and two on Thursday.

🌹 Fishguard North East (Pembrokeshire)
🌳 Worth Valley (Bradford)
🌹 Fletton &amp; Woodston (Peterborough) https://t.co/TxGoXCZW6u",https://x.com/ElectionMapsUK/status/2020834338628358566,neutral,Mon Feb 09 12:17:06 +0000 2026,106,25,13,10950,0.0,253
x,post,2020865299357041096,"Our Care Where We Live campaign seeks views to help shape ASC reform. If you work in the sector or have lived experience in England, your insight can inform what #LocalGov feeds into the Casey Commission. 
Find out more and take part: https://t.co/qgJeBVocrL 
#CWWL26 https://t.co/bEIFLfY0jY",https://x.com/LGAcomms/status/2020865299357041096,neutral,Mon Feb 09 14:20:07 +0000 2026,0,0,0,101,0.0,1
x,post,2020870022395216146,"Campaigning ended for the Telangana municipal elections on Monday. Polling will take place on February 11 across 116 municipalities and seven corporations.

#TelanganaMunicipalElections #UrbanPolls #Telangana
https://t.co/VpkjBBVAaA",https://x.com/hydnewshunt/status/2020870022395216146,neutral,Mon Feb 09 14:38:53 +0000 2026,0,0,0,1,0.0,0
x,post,2020864460777242626,"राज्यातील जिल्हा परिषद आणि पंचायत समिती निवडणुकांचे निकाल जाहीर होत असून, आतापर्यंतच्या निकालांनुसार भाजपने दोन्ही निवडणुकांत सर्वाधिक जागा जिंकत क्रमांक एकचा पक्ष ठरल्याचे स्पष्ट झाले आहे.
#DevendraFadnavis #LatestUpdate #MarathiNews #Maharashtra #Politics #Election #ZPElection https://t.co/ykCtAStJcs",https://x.com/saamTVnews/status/2020864460777242626,neutral,Mon Feb 09 14:16:47 +0000 2026,0,0,0,38,0.0,0
x,post,2019168846641524819,"PROJECTION: Leeds City Council - LAB loss to NOC

REF: 13 (+11)
LAB: 9 (-10)
GRN: 5 (+2)
IND: 1 (-2)
CON: 2 (-3)
LD: 2 (=)
SDP: 1 (=) https://t.co/7Vg1STq2uN",https://x.com/ekajcw/status/2019168846641524819,neutral,Wed Feb 04 21:59:02 +0000 2026,174,34,13,10710,0.0,328
