platform,content,sentiment_score,engagement,url,date
facebook,A PN+BN terbaik,0.9993630290031432,0,nan,2026-06-30 02:14:30+00:00
facebook,NAK HADI AWANG BEBAL LETAK JAWATAN DULU SELAGI PEROSAK DAN PENGKHIANAT PAS MASIH ADA HARAM UNTUK DIRI SAYA UNDI PAS,0.9991894543170928,6,nan,2026-06-28 21:20:50+00:00
facebook,Yang penting jauhi dari Parti pengkhiaNat dan sekutunya,0.9990301847457885,13,nan,2026-06-27 14:32:41+00:00
facebook,Undi Bn dpt Pas..good lah,0.9259870171546936,1,nan,2026-06-28 04:48:08+00:00
facebook,MN💚,0.8714138269424438,1,nan,2026-06-27 07:14:52+00:00
facebook,Solo,0.8701073765754699,1,nan,2026-06-27 10:53:03+00:00
facebook,Solo,0.8701073765754699,1,nan,2026-06-28 00:06:59+00:00
facebook,A,0.8641709238290787,0,nan,2026-06-27 07:57:46+00:00
facebook,A,0.8641709238290787,0,nan,2026-06-28 08:24:05+00:00
facebook,A,0.8641709238290787,0,nan,2026-06-28 07:39:23+00:00
facebook,A,0.8641709238290787,0,nan,2026-06-28 06:32:01+00:00
facebook,A,0.8641709238290787,0,nan,2026-06-28 09:12:55+00:00
facebook,A,0.8641709238290787,1,nan,2026-06-28 08:45:55+00:00
facebook,A,0.8641709238290787,0,nan,2026-06-28 06:45:42+00:00
facebook,A,0.8641709238290787,0,nan,2026-06-28 04:36:56+00:00
facebook,A,0.8641709238290787,0,nan,2026-06-28 07:08:32+00:00
facebook,B,0.8559934943914413,1,nan,2026-06-27 07:44:03+00:00
facebook,B,0.8559934943914413,0,nan,2026-06-28 05:34:24+00:00
facebook,Pas,0.8483349740505218,0,nan,2026-06-28 04:22:22+00:00
facebook,PAS + UMNO,0.8402557626366615,2,nan,2026-06-27 09:24:39+00:00
facebook,Solo..,0.8361897125840186,1,nan,2026-06-27 17:44:38+00:00
facebook,MN,0.8318532735109329,0,nan,2026-06-28 04:34:06+00:00
facebook,Solo dulu. MN lps keputusan,0.8241114974021911,0,nan,2026-06-28 15:17:46+00:00
facebook,Solo... PASPN...,0.8218475967645644,0,nan,2026-06-28 01:18:58+00:00
facebook,go solo,0.8111266911029815,1,nan,2026-06-27 11:04:26+00:00
