platform,content,engagement,likes,comments,shares,sentiment,url,date
tiktok,"SUSHI DON’T LIE 来财，来，来专访《八方来财💰》揽佬！揽佬全球爆红当下什么感受？EXCLUSIVE INTERVIEW WITH “SUSHI DONT LIE” LANLAO 🇲🇾

揽佬来到吉隆坡演出《东南嘻游记》，当下抓他直接来问他的穿搭多少钱？

现在应该没有人没有听过来财了吧？

With Lan Lao going viral globally, how does he ",3461992,3000000.0,9992.0,108000.0,neutral,https://www.tiktok.com/@samwongsx/video/7503493093660855559,2026-07-07 12:01:48.390157+00:00
tiktok,"中共國白頭山血脈上將
#國民黨 #民進黨  #賴清德 #台灣 #taiwan #中華民國台灣 #台獨 #台灣獨立 #人權 #民主 #言論自由#大外宣#大外宣#习近平#秦刚#人权问题 #台湾问题 #新疆集中营#朱镕基#江泽民  #独裁者 #Dictatorship #人权 #民主 #言论自由#中国人权 #89 #64  #8964 #八九六四 #六四 #韭菜 #粉紅 #五毛 #洗腦 #foryou ",62886,34100.0,2729.0,1057.0,neutral,https://www.tiktok.com/@twnotchina/video/7489848496099593518,2026-07-07 12:01:40.309525+00:00
tiktok,“賴清德燃剪”『2005“舌戰群雄”』『2025我從政以來“不貪不取”』#賴清德 #剪輯 #推薦 #流量 #fyp,47986,35300.0,1702.0,2463.0,positive,https://www.tiktok.com/@soopy.jdbj000/video/7560195909447847180,2026-07-07 12:01:45.064501+00:00
tiktok,#张诗尧 #崔叡娜 不是。？这也能卡上。？,39052,28000.0,421.0,7319.0,negative,https://www.tiktok.com/@tieniuii/video/7637118272839650568,2026-07-07 12:01:20.352141+00:00
tiktok,2027年习近平还会连任吗？最有可能接任习近平的3个人是谁？#中共 #修宪 #共产党 #习近平 #国家主席习近平,34953,13300.0,2420.0,1233.0,negative,https://www.tiktok.com/@realbeijinger/video/7458983985151085866,2026-07-07 12:01:31.681623+00:00
tiktok,"Chỉ Một Hành Động Nhỏ Của Vương Hổ Ninh đã biết vị thế  Đệ Nhất Phu Nhân 
#banhlevien #tapcanbinh #pengliyuan #xijingping",23313,10800.0,317.0,196.0,neutral,https://www.tiktok.com/@tclvhdlc/video/7554379375714553106,2026-07-07 12:01:45.439413+00:00
tiktok,"幸亏毛泽东死的早
不然中国变成北朝鲜#毛泽东 #中共 #李锐 #chinese",22285,10000.0,1150.0,1135.0,neutral,https://www.tiktok.com/@realbeijinger/video/7561271158096645407,2026-07-07 12:01:26.957257+00:00
tiktok,"1個晚上$8人民幣：
有廁所+電視＞很貴嗎？",21078,9202.0,407.0,4897.0,negative,https://www.tiktok.com/@happyjjoe.happyjjoe/video/7590435161523703060,2026-07-07 12:01:16.758288+00:00
tiktok,#张琦 #商业思维  #认知 #创业  #老板,17275,7469.0,305.0,6128.0,positive,https://www.tiktok.com/@zhangqi_businessclass/video/7589219741454093588,2026-07-07 12:01:32.016441+00:00
tiktok,"Cày hết sức nào hahahah
#phimtrungquoc #opal_team🎀 #luxfinis_team #ilyrunt_team #fyp",15010,12200.0,156.0,1955.0,negative,https://www.tiktok.com/@ngjoc.hwgn_/video/7639231500319313173,2026-07-07 12:01:18.347094+00:00
tiktok,"@Bruna Marquezine / @Shawn Mendes 

#shawnmendes #shawn #brunamarquezine #edit #fyppppppppppppppppppppppp",13148,5701.0,89.0,205.0,neutral,https://www.tiktok.com/@garotadafama/video/7620941686801272084,2026-07-07 12:01:53.845951+00:00
tiktok,王沪宁先生访问印度尼西亚🇨🇳🤝🇮🇩#王沪宁 #wanghuning,9856,5167.0,294.0,149.0,positive,https://www.tiktok.com/@chun.he.jing.ming/video/7579923214713785630,2026-07-07 12:01:21.109027+00:00
tiktok,Phải công nhận gu nhỏ hay thiệt. Tuy nhỏ chọn nhưng mọi người có để ý bài đầu cực kì hợp với giọng P'Tle không. Đã vậy kết hợp nhau không có gì chê hết á. Bởi sao Tle luôn tin tưởng tuyệt đối đối với ,8050,7536.0,13.0,140.0,neutral,https://www.tiktok.com/@tiny.daisy6/video/7637040231413288210,2026-07-07 12:01:54.691821+00:00
tiktok,向华强一家出席大哥丧礼，向华强披麻戴孝向太向佐表情哀伤，陈惠敏拄拐送别 #向华炎 #向华强 #向太 #向佐 #陈惠敏,7668,3106.0,35.0,392.0,negative,https://www.tiktok.com/@user6776093546112/video/7597294099582012690,2026-07-07 12:01:30.904439+00:00
tiktok,张又侠为何必然倒台？看看他和习在一起的这个视频就明白了！,7331,2345.0,183.0,254.0,positive,https://www.tiktok.com/@caijinglengyan/video/7600238189395152158,2026-07-07 12:01:25.749701+00:00
tiktok,李嘉誠賣港口真正的原因找到了！#李嘉誠 #經濟 #港口 #國際,6595,3098.0,249.0,864.0,positive,https://www.tiktok.com/@shwkwiwktsh/video/7487813032194739464,2026-07-07 12:01:49.210949+00:00
tiktok,"到底孰是孰非？
#雲南 #強制 #購物團 #旅遊團 #旅行團 #中國 #共產黨 #強盜 #云南 #强制消费 #购物 #旅游团 #中国 #共产党 #yunnan #china #ccp",6396,1967.0,281.0,564.0,neutral,https://www.tiktok.com/@slaplittlepink/video/7258137682960846081,2026-07-07 12:01:37.704248+00:00
tiktok,"中南海从高德地图消失#
习近平怕被活抓
#LaoWangViews
#DeepAnalysis
#LiYiIncident
#ChinaPolitics
#BeijingUpdate
#MapAnomalies
#Geopolitics
#PowerStructure
#PoliticalTension
#InformationControl
#CrisisSignals
#AsiaNews
#G",5573,1871.0,229.0,296.0,neutral,https://www.tiktok.com/@laowangviews/video/7592901563321027856,2026-07-07 12:01:29.319729+00:00
tiktok,详解十九二十届政治局常委派系划分 #China #中国 #中共 #习近平 #政治局 #政治局常委 #政治局委员 #十九大 #二十大 #二十一大,5495,1609.0,119.0,66.0,neutral,https://www.tiktok.com/@naivepanda/video/7549947918522780958,2026-07-07 12:01:17.977912+00:00
