platform,post_content,comment_content,engagement,sentiment,date
facebook,,MMG haramjadah,1,neutral,2026-01-29 05:13:42+00:00
facebook,,"SARAKAN DIA PRU 16 NI ...
TIDAK LAYAK SEBAGAI SEORANG PEMIMPIN",1,neutral,2026-03-11 15:12:05+00:00
facebook,,"nak jadi bakal PM dah tak layak lagi, dalam gabungan pun sekadar Timbalan sahaja bersama taraf dengan 3 lagi Timbalan.. perjalanan dia dah ternoktah dan peluang tidak lagi sama seperti semasa dia Peng",1,negative,2026-03-11 16:35:23+00:00
facebook,,"Adakah kemarahan telah menarik penyaman ke lembah kebodohan yang tidak bertepi..labirin nihil tidak bertepi..

https://www.youtube.com/watch?v=R0nF-8hB8hc",0,negative,2026-02-28 10:39:45+00:00
facebook,,https://www.malaysiakini.com/news/769185?fbclid=IwY2xjawQPpVxleHRuA2FlbQIxMABicmlkETFYTXJQV0pNanVqa2pyU2Zqc3J0YwZhcHBfaWQQMjIyMDM5MTc4ODIwMDg5MgABHsxUXnGDDZOsTumYAzdRKc-PzNIK3EJ0Ln8TyUIS5btzqWhYvIcOaR,0,neutral,2026-02-28 10:40:28+00:00
facebook,,https://www.youtube.com/watch?v=PiSeWfTHt2o,0,neutral,2026-02-28 10:40:49+00:00
facebook,,https://www.youtube.com/watch?v=oyqhmyh_BAk,0,neutral,2026-02-28 10:42:10+00:00
facebook,,https://www.youtube.com/watch?v=92nJJY71jw4,0,neutral,2026-02-28 10:43:08+00:00
facebook,,https://themerdekatimes.com/news/2026/02/kenapa-sambut-hari-jadi-tokoh-hindutva-di-malaysia/,0,neutral,2026-02-28 18:20:57+00:00
facebook,,Sampah ini jika dibiarkan akan membiak p³rasit.lupus saja,0,neutral,2026-03-01 00:44:32+00:00
facebook,,"Negara dah kanca marba yang betul salah, yang salah plak dibela betul, atas dasar keharmonian, macamanatuh...",0,negative,2026-01-30 08:14:38+00:00
facebook,,Bangsa kapir,0,neutral,2026-01-29 08:31:46+00:00
facebook,,,0,neutral,2026-02-22 09:03:08+00:00
facebook,,,0,neutral,2026-02-22 09:03:15+00:00
facebook,,https://malaysiagazette.com/2026/02/22/mic-boleh-kalung-bunga-malai-kepada-pengerusi-pn-baharu-hari-ini-shaiful-hazizy/,0,neutral,2026-02-22 09:05:32+00:00
