platform,content,engagement,likes,comments,shares,sentiment,url,date
facebook,MMG haramjadah,1,1.0,0,0,neutral,nan,2026-01-29 05:13:42+00:00
facebook,"SARAKAN DIA PRU 16 NI ...
TIDAK LAYAK SEBAGAI SEORANG PEMIMPIN",1,1.0,0,0,neutral,nan,2026-03-11 15:12:05+00:00
facebook,"nak jadi bakal PM dah tak layak lagi, dalam gabungan pun sekadar Timbalan sahaja bersama taraf dengan 3 lagi Timbalan.. perjalanan dia dah ternoktah dan peluang tidak lagi sama seperti semasa dia Peng",1,1.0,0,0,negative,nan,2026-03-11 16:35:23+00:00
facebook,"KEMENTERIAN PENDIDIKAN FADHLINA SIDEK, SILA SIASAT SRJK (T) DISERAPI IDEOLOGI HINDUTVA EKSTREMIS HINDU DI INDIA
Pihak Berkuasa Yang Berkenaan
(Kementerian Pendidikan Malaysia / Polis Diraja Malaysia (",0,0,0,0,negative,https://www.facebook.com/ramlee.wahab/posts/pfbid02JNUfHrJGkSRzLWoYXzp3WV7KT2Eeo4AgwWcAKcdXfgsEnQargFnnUGGRUTLv5vJGl,NaT
facebook,"Adakah kemarahan telah menarik penyaman ke lembah kebodohan yang tidak bertepi..labirin nihil tidak bertepi..

https://www.youtube.com/watch?v=R0nF-8hB8hc",0,0,0,0,negative,nan,2026-02-28 10:39:45+00:00
facebook,https://www.malaysiakini.com/news/769185?fbclid=IwY2xjawQPpVxleHRuA2FlbQIxMABicmlkETFYTXJQV0pNanVqa2pyU2Zqc3J0YwZhcHBfaWQQMjIyMDM5MTc4ODIwMDg5MgABHsxUXnGDDZOsTumYAzdRKc-PzNIK3EJ0Ln8TyUIS5btzqWhYvIcOaR,0,0,0,0,neutral,nan,2026-02-28 10:40:28+00:00
facebook,https://www.youtube.com/watch?v=PiSeWfTHt2o,0,0,0,0,neutral,nan,2026-02-28 10:40:49+00:00
facebook,https://www.youtube.com/watch?v=oyqhmyh_BAk,0,0,0,0,neutral,nan,2026-02-28 10:42:10+00:00
facebook,https://www.youtube.com/watch?v=92nJJY71jw4,0,0,0,0,neutral,nan,2026-02-28 10:43:08+00:00
facebook,https://themerdekatimes.com/news/2026/02/kenapa-sambut-hari-jadi-tokoh-hindutva-di-malaysia/,0,0,0,0,neutral,nan,2026-02-28 18:20:57+00:00
facebook,Sampah ini jika dibiarkan akan membiak p³rasit.lupus saja,0,0,0,0,neutral,nan,2026-03-01 00:44:32+00:00
facebook,"PERKONGSIAN UNTUK RENUNGAN BERSAMA..

JAKI | Yang paling pelik berkenaan kes Islah Randuk semalam, [1] ialah yang buat laporan terhadap Islah, bukanlah penganut Hindu atau penceroboh kuil haram. Sebal",0,0,0,0,negative,https://www.facebook.com/ramlee.wahab/posts/pfbid0PkVVS6UYXo4JxwCzCsb4Dr8Y2HSZgatkiUtu9NbWZi1wATVzSA4oaHbbrLv4o8TRl,NaT
facebook,"Negara dah kanca marba yang betul salah, yang salah plak dibela betul, atas dasar keharmonian, macamanatuh...",0,0,0,0,negative,nan,2026-01-30 08:14:38+00:00
facebook,Bangsa kapir,0,0,0,0,neutral,nan,2026-01-29 08:31:46+00:00
facebook,SAMSURI PENGERUSI BARU PN BAKAL JADI ‘BONEKA’ MUHYIDDIN?  LANTIKAN SAMSURI ADA YANG “PANAS”. BOLEHKAH ANAK TERENGGANU JADI PM?  SAMSURI TERBUKTI BERJASA DI TERENGGANU.  SAMSURI BARU DILANTIK PENGERUSI,0,0,0,0,negative,https://www.facebook.com/ramlee.wahab/posts/pfbid02VSdgBY95ZbdGB6msXW1UK4htQMunrRKqQhMZFgeSXMQMeykByjZvTWFGZiiRDtoPl,NaT
facebook,"KISAH BENAR 

ANAK SULUNG DIPAKSA LETAK JAWATAN 

PN DI AMBANG KEMUSNAHAN 

SHARE https://www.facebook.com/share/r/1BsmopbUtB/?mibextid=wwXIfr",0,0,0,0,neutral,https://www.facebook.com/akramin.idrus/posts/pfbid02VvbFcezV4dKhk7KXkbteontmspUBhjYPzQbucGABsW9qdJ1uuEZYrw8hhaQi5rSTl,NaT
facebook,"SABAH SUDAH REBAH AKIBAT RASUAH BAH. 3 (AKHIR):  POLITIKUS KEMBALI MENABUR BENIH JANJI. KOKOKNYA BERDERAI-DERAI, TAPI EKOR BERGELUMANG TAHI.  MEREKA KORUPTOR TEGAR IBARAT TIKUS BERPENYAKIT HAWAR. 
 
O",0,0,0,0,negative,https://www.facebook.com/ramlee.wahab/posts/pfbid02eiAYM4wnzgZZBft3vtd5MWrytuPkcxXZJR11ybdE21vgZfaX9AyCSHRCaA5ZNSQjl,NaT
facebook,"MATEMATIK AZMIN CUBA SIDAI KENYATAAN KABUR

YB DS Azmin Ali angka ni jangan main petik dan tipu diri sendiri. Bila kita lemah kena akui dan tangani masalah bukan lenakan diri terus dibuai mimpi. 

Pro",0,0,0,0,negative,https://www.facebook.com/ramlee.wahab/posts/pfbid02jF9G96M6WhsKvUour7wuJvc5QXX8e6nkj27ZdCoUu7VuW71f5k14iP8F8X7B143dl,NaT
facebook,"TIDAK AKAN BENARKAN PEMBINAAN KUIL TANPA KELULUSAN PADA WAKTU AKAN DATANG - BILAKAH BERKUATKUASANYA?

Kenyataan: Zamri Vinoth

Gerakan Anti Rumah Anutan Haram sambut baik kenyataan EXCO Perak, Datuk S",0,0,0,0,negative,https://www.facebook.com/ramlee.wahab/posts/pfbid0iYQhFxNRW5Ni5UKNy7m9mXutWp5rYw2pc3BkA2tWVgQad9digFvEj1ZqZjLoaFVMl,NaT
