Platform,Type,ID,Text,URL,Parent_Post_URL,Parent_Post_ID,Sentiment,Date,likes,shares,comments_count,views,sentiment_score,total_engagement
tiktok,post,,,,,,neutral,2026-06-11T15:59:10.835506,0,0,0,0,0.0,0
tiktok,post,,,https://www.tiktok.com/@pasjohor,,,neutral,2026-06-11T15:59:10.835796,0,0,0,0,0.0,0
tiktok,post,,,,,,neutral,2026-06-11T15:59:10.835930,0,0,0,0,0.0,0
tiktok,post,,,,,,neutral,2026-06-11T15:59:10.836039,0,0,0,0,0.0,0
tiktok,post,,,,,,neutral,2026-06-11T15:59:10.836138,0,0,0,0,0.0,0
tiktok,post,,,,,,neutral,2026-06-11T15:59:10.836246,0,0,0,0,0.0,0
tiktok,post,7649747019757686037,"Sama ada bergerak bersama atau berasingan, Pas dan Bersatu akan terus menjadi faktor penting dalam menentukan arah politik Melayu dan landskap pembangkang negara menjelang pilihan raya akan datang

Masa akan menentukan sama ada perpisahan ini bersifat sementara atau menjadi titik pemisah yang mengubah peta politik Malaysia untuk tempoh yang lebih panjang.

#JapanRLSyndicate #Levis501 #SelvedgeDenim #VintageDenim #Legend",https://www.tiktok.com/@jpsyndicate/video/7649747019757686037,,,neutral,2026-06-11T15:59:10.836343,11,0,0,427,0.0,15
tiktok,comment,7649747019757686037_comment_0,[Sticker],,https://www.tiktok.com/@jpsyndicate/video/7649747019757686037,7649747019757686037,neutral,2026-06-11T15:59:11.410148,2,0,0,0,0.0,2
tiktok,comment,7649747019757686037_comment_1,jaga sungguh...,,https://www.tiktok.com/@jpsyndicate/video/7649747019757686037,7649747019757686037,neutral,2026-06-11T15:59:11.410180,0,0,0,0,0.0,0
tiktok,comment,7649747019757686037_comment_2,sini kata tuan tanah izinkan....td kua berita kata tanah rezab kerajaan.....mana satu???,,https://www.tiktok.com/@jpsyndicate/video/7649747019757686037,7649747019757686037,neutral,2026-06-11T15:59:11.410185,5,0,0,0,0.0,5
tiktok,comment,7649747019757686037_comment_3,tak hantar kelulusan bangunan ke? mudah buat bangunan ...nak buat renovation rumah mcm2 kena hantar arkitek design...,,https://www.tiktok.com/@jpsyndicate/video/7649747019757686037,7649747019757686037,neutral,2026-06-11T15:59:11.410190,16,0,0,0,0.0,16
tiktok,comment,7649747019757686037_comment_4,Pak Azad juga buat kerja. elok angkat dia jadi YB.,,https://www.tiktok.com/@jpsyndicate/video/7649747019757686037,7649747019757686037,neutral,2026-06-11T15:59:11.410194,6,0,0,0,0.0,6
tiktok,comment,7649747019757686037_comment_5,maksud majlis ikutckp tuan rumah,,https://www.tiktok.com/@jpsyndicate/video/7649747019757686037,7649747019757686037,neutral,2026-06-11T15:59:11.410198,0,0,0,0,0.0,0
tiktok,comment,7649747019757686037_comment_6,x kan baru buat keje😅,,https://www.tiktok.com/@jpsyndicate/video/7649747019757686037,7649747019757686037,neutral,2026-06-11T15:59:11.410202,0,0,0,0,0.0,0
tiktok,comment,7649747019757686037_comment_7,takkan nk salahkan mpkj🤣🤣🤣,,https://www.tiktok.com/@jpsyndicate/video/7649747019757686037,7649747019757686037,neutral,2026-06-11T15:59:11.410206,0,0,0,0,0.0,0
tiktok,comment,7649747019757686037_comment_8,"nak renovate rumag taman bukan main kena permit,kena plan alih2 naik bangunan flat ja terus tak nampak...🤣",,https://www.tiktok.com/@jpsyndicate/video/7649747019757686037,7649747019757686037,neutral,2026-06-11T15:59:11.410210,0,0,0,0,0.0,0
tiktok,comment,7649747019757686037_comment_9,"ada je peruntukan penguatkuasaan, dh tegak bangunan n dh viral bru nk bunyi ??",,https://www.tiktok.com/@jpsyndicate/video/7649747019757686037,7649747019757686037,neutral,2026-06-11T15:59:11.410213,0,0,0,0,0.0,0
tiktok,comment,7649747019757686037_comment_10,mcmtu punya tinggi.. mpkj x nmpk ker ada bangunan mcmtu sebelum ni??,,https://www.tiktok.com/@jpsyndicate/video/7649747019757686037,7649747019757686037,neutral,2026-06-11T15:59:11.410217,0,0,0,0,0.0,0
tiktok,comment,7649747019757686037_comment_11,Apa tindakan dekat tuan tanah?,,https://www.tiktok.com/@jpsyndicate/video/7649747019757686037,7649747019757686037,neutral,2026-06-11T15:59:11.410221,0,0,0,0,0.0,0
tiktok,comment,7649747019757686037_comment_12,tau dah drp dulu lg mcm ni,,https://www.tiktok.com/@jpsyndicate/video/7649747019757686037,7649747019757686037,neutral,2026-06-11T15:59:11.410225,0,0,0,0,0.0,0
tiktok,comment,7649747019757686037_comment_13,hummm... ok...,,https://www.tiktok.com/@jpsyndicate/video/7649747019757686037,7649747019757686037,neutral,2026-06-11T15:59:11.410228,0,0,0,0,0.0,0
tiktok,comment,7649747019757686037_comment_14,mcmtu je..,,https://www.tiktok.com/@jpsyndicate/video/7649747019757686037,7649747019757686037,neutral,2026-06-11T15:59:11.410232,1,0,0,0,0.0,1
tiktok,comment,7649747019757686037_comment_15,dh agak dah,,https://www.tiktok.com/@jpsyndicate/video/7649747019757686037,7649747019757686037,neutral,2026-06-11T15:59:11.410235,4,0,0,0,0.0,4
tiktok,comment,7649747019757686037_comment_16,Zaman non,,https://www.tiktok.com/@jpsyndicate/video/7649747019757686037,7649747019757686037,neutral,2026-06-11T15:59:11.410239,0,0,0,0,0.0,0
tiktok,comment,7649747019757686037_comment_17,Hahahahahahahahackkkkkktuiiiiiiii,,https://www.tiktok.com/@jpsyndicate/video/7649747019757686037,7649747019757686037,neutral,2026-06-11T15:59:11.410242,0,0,0,0,0.0,0
tiktok,comment,7649747019757686037_comment_18,semua kerana wang 💰,,https://www.tiktok.com/@jpsyndicate/video/7649747019757686037,7649747019757686037,neutral,2026-06-11T15:59:11.410246,2,0,0,0,0.0,2
tiktok,comment,7649747019757686037_comment_19,🤣🤣🤣🤣 Tu diaaaaaaa,,https://www.tiktok.com/@jpsyndicate/video/7649747019757686037,7649747019757686037,neutral,2026-06-11T15:59:11.410249,2,0,0,0,0.0,2
tiktok,comment,7649747019757686037_comment_20,Kebal didunia ya,,https://www.tiktok.com/@jpsyndicate/video/7649747019757686037,7649747019757686037,neutral,2026-06-11T15:59:11.410253,0,0,0,0,0.0,0
tiktok,comment,7649747019757686037_comment_21,"[Sticker] peguam negara ada kuasa penuh tanpa kompromi selepas YDPA..
ikut suka aku la Albert..",,https://www.tiktok.com/@jpsyndicate/video/7649747019757686037,7649747019757686037,neutral,2026-06-11T15:59:11.410256,0,0,0,0,0.0,0
tiktok,comment,7649747019757686037_comment_22,"kan kan kan...sb apa agaknya?
sb yg d lantik tu semuanya pendapat drp....fhm fhmlah.",,https://www.tiktok.com/@jpsyndicate/video/7649747019757686037,7649747019757686037,neutral,2026-06-11T15:59:11.410260,0,0,0,0,0.0,0
tiktok,comment,7649747019757686037_comment_23,Pihak berauthority sprti AG wajar bertindak secara professional Sistem Pentadbiran Legislatif adalah tunjang utama dalam pemerintahan sesebuah negara. Ia berfungsi sebagai pembuat undang² pengimbang kuasa (bagi mengelakan pemerintahan dipengaruhi olih unsur yang tidak sihat atau agenda pihak yg tak bertanggung jawab) meliputi pemantauan utama pentadbiran eksekutif bagi memastikan tadbir urus yang telus dan adil.,,https://www.tiktok.com/@jpsyndicate/video/7649747019757686037,7649747019757686037,neutral,2026-06-11T15:59:11.410264,0,0,0,0,0.0,0
tiktok,comment,7649747019757686037_comment_24,"Itu penting nya lantik orang kita,,,,,,,, asal sokong kerajaan,,",,https://www.tiktok.com/@jpsyndicate/video/7649747019757686037,7649747019757686037,neutral,2026-06-11T15:59:11.410267,0,0,0,0,0.0,0
