Platform,Type,ID,Text,URL,Parent_Post_URL,Parent_Post_ID,Sentiment,Date,likes,shares,comments_count,views,sentiment_score,total_engagement
instagram,post,,,https://www.instagram.com/mohamadsabu_official/,,,neutral,2026-06-11T18:41:38.801354,0,0,0,0,0.0,0
instagram,post,,,https://www.instagram.com/anwaribrahimofficial/,,,neutral,2026-06-11T18:41:38.801432,0,0,0,0,0.0,0
instagram,post,3917079615941175723,"#𝗪𝗲𝗙𝘂𝗻𝗱 𝗕𝗘𝗥𝗦𝗔𝗠𝗔
𝗕𝗘𝗥𝗦𝗔𝗠𝗔 𝗙𝘂𝗻𝗱𝗿𝗮𝗶𝘀𝗶𝗻𝗴 𝗗𝗶𝗻𝗻𝗲𝗿 & 𝗟𝗮𝘂𝗻𝗰𝗵 𝗼𝗳 #𝗪𝗲𝗙𝘂𝗻𝗱 𝗖𝗮𝗺𝗽𝗮𝗶𝗴𝗻

Sejak pelancaran 𝗕𝗘𝗥𝗦𝗔𝗠𝗔, lebih 27,000 rakyat Malaysia telah menyumbang kepada pembangunan dan operasi 𝗕𝗘𝗥𝗦𝗔𝗠𝗔 melalui pelbagai saluran. Dana yang dikumpulkan digunakan untuk membiayai program parti, pembangunan infrastruktur digital, operasi ibu pejabat, bahan kempen serta aktiviti libat urus masyarakat.

𝗕𝗘𝗥𝗦𝗔𝗠𝗔 komited untuk mengekalkan kebebasan dan integriti organisasi dengan bergantung pada sokongan rakyat, bukan pada mana-mana pihak berkepentingan.

Funder 𝗕𝗘𝗥𝗦𝗔𝗠𝗔 adalah anda semua.

Untuk meneruskan momentum ini, 𝗕𝗘𝗥𝗦𝗔𝗠𝗔 akan menganjurkan Majlis Fundraising Dinner pada 27 Jun 2026 di SJKC Wangsa Maju, Kuala Lumpur bermula jam 8 malam. Orang ramai yang ingin menyokong usaha ini boleh mendapatkan tiket melalui bersama.org 

Pada majlis itu juga, 𝗕𝗘𝗥𝗦𝗔𝗠𝗔 akan melancarkan kempen dana untuk membiayai program khusus, iaitu:

1) Sewaan 2 trak kempen 𝗕𝗘𝗥𝗦𝗔𝗠𝗔 untuk PRN Johor, Negeri Sembilan, dan kempen berterusan 𝗕𝗘𝗥𝗦𝗔𝗠𝗔 sehingga PRU16

2) Kos ubah suai ibu pejabat 𝗕𝗘𝗥𝗦𝗔𝗠𝗔

3) Kos bahan kempen seperti bendera dan poster 

Tiket-tiket untuk majlis dana 𝗕𝗘𝗥𝗦𝗔𝗠𝗔 pada 27 Jun 2026 ini boleh mula dibeli di laman bersama.org

Klik Acara dan pilih daripada senarai fundraising dinner yang ada.

Terima kasih atas kepercayaan dan sokongan berterusan kepada 𝗕𝗘𝗥𝗦𝗔𝗠𝗔.",https://www.instagram.com/p/DZcQyg5GOmr/,,,neutral,2026-06-11T10:05:00.000Z,68,0,0,0,0.0,68
instagram,post,3912692469411276785,"𝗣𝗢𝗗𝗖𝗔𝗦𝗧 𝗬𝗕𝗠 𝗘𝗣𝗜𝗦𝗢𝗗 𝟱𝟭:
𝗦𝗼 𝗜𝘁 𝗕𝗲𝗴𝗶𝗻𝘀: 𝗣𝗥𝗡 𝗝𝗼𝗵𝗼𝗿 𝗱𝗮𝗻 𝗡𝗲𝗴𝗲𝗿𝗶 𝗦𝗲𝗺𝗯𝗶𝗹𝗮𝗻

Jangan lupa sertai saya malam ini di Podcast YBM Episod 51, Jumaat, 5 Jun 2026, jam 9 malam di saluran YouTube saya.

Antara dua perkara utama yang akan kita kupas malam ini:

• Memahami negeri Johor dan Negeri Sembilan dan pengundi-pengundinya untuk kita teliti apakah isu dan faktor yang akan mempengaruhi undi mereka di PRN kali ini;

• Keadaan terkini parti-parti yang akan bertanding termasuk persoalan penting tentang bagaimana BERSAMA, yang tak sampai sebulan dilancarkan, akan menyertai PRN.

Tonton Podcast YBM Episod 51, malam ini jam 9 malam di saluran YouTube saya",https://www.instagram.com/p/DZMrRISmufx/,,,neutral,2026-06-05T08:48:31.000Z,171,0,6,0,0.0,177
instagram,comment,17892857151511831,Hancur,,https://www.instagram.com/p/DZMrRISmufx/,3912692469411276785,neutral,2026-06-08T18:35:46.000Z,0,0,0,0,0.0,0
instagram,comment,18074905406309790,Kipidap Rr,,https://www.instagram.com/p/DZMrRISmufx/,3912692469411276785,neutral,2026-06-07T00:27:37.000Z,0,0,0,0,0.0,0
instagram,comment,18133971628567633,"Rumusan YBM51

Masyarakat Majmuk Johor Comparable Kepada Selangor.Realiti Demografi DUN

DAP Cuba Matikan Parti Bersama Sekarang Gara-gara Isu Minoriti

Misi Utama Bersama Adalah Menjajarkan Semula Undi Rakyat Bukan Jadi Spoiler PH

Kalau Jumlah Pengundi Bukan Melayu Keluar Ramai, Maka BN Kalah – Analisis PRN Johor & NS

Panjang lebar ulas tentang JSSEZ 😬 kantoi betapa Feudalnya UMNO ni mengendalikan Singapore affairs 😅

Penyertaan Bersama untuk buktikan hipotesis 👉🏻 bahawa ada keperluan untuk politik berfokuskan masa depan 🇲🇾

Ada data 📊 penjajaran pengundi Melayu dan bukan Melayu sedang berlaku 👈🏻 Jumlah ahli baru #Bersama pula, ramai adalah orang Melayu 🇲🇾",,https://www.instagram.com/p/DZMrRISmufx/,3912692469411276785,neutral,2026-06-05T22:29:56.000Z,0,0,0,0,0.0,0
instagram,comment,17896094580333244,Tiada madani bagimu😂 makin lucu sekarang ye,,https://www.instagram.com/p/DZMrRISmufx/,3912692469411276785,neutral,2026-06-05T11:54:40.000Z,0,0,0,0,0.0,0
instagram,comment,18415762360195984,Nasib baik sempat menyertai prn Johor dan NS 😂😂😂,,https://www.instagram.com/p/DZMrRISmufx/,3912692469411276785,neutral,2026-06-05T09:59:34.000Z,0,0,0,0,0.0,0
instagram,comment,18109946729476042,"Selain BERSAMA masuk PRN JOHOR dan N9,Melaka,Sarawak juga menyusul di belakang rafiziramli,niknazmi.GPS dah cakap kurang 100 hari dari sekarang mereka bubar DUN Sarawak.Jadi hubungi ISWARDY dan DANIEL JANI untuk bantu BERSAMA di Sarawak masuk PRN sana.PRU16 kekal Oktober ini.",,https://www.instagram.com/p/DZMrRISmufx/,3912692469411276785,neutral,2026-06-05T08:58:22.000Z,1,0,0,0,0.0,1
