platform,content,engagement,likes,comments,shares,sentiment,url,date
facebook,Dalam DAP pun bangsa Melayu sgt terpinggir....tiba2 kau pula nak bela DAP.....sedih...,259,183.0,38.0,0,neutral,nan,2024-08-12 12:15:00+00:00
facebook,Tiga walanon munafik... org kutuk kapir harbi tp 3 ekor walanon yg terasa... Ini baru real punya anjing suruhan... Walanon merangkap walajing,84,80.0,2.0,0,neutral,nan,2024-08-12 12:17:54+00:00
facebook,Bila agama sendiri di hina. Diam seribu bahasa. Satu bayang pun tak nmpk. 😏 Lg penting pertahan agama lain dri agama sendiri. Dunia akhir zaman,63,55.0,4.0,0,negative,nan,2024-08-12 12:09:15+00:00
facebook,Pertahankanlah Bangsa sendiri baru hormat bangsa lain.. bilanya disaat orang Bukan Bangsa Melayu hina Agama dan Bangsa Kita.. mengapa tidak pertahankan..,50,46.0,2.0,0,negative,nan,2024-08-12 12:43:24+00:00
facebook,3 ekor barua.. 🤭🤭🤭,31,31.0,0,0,neutral,nan,2024-08-12 12:26:37+00:00
facebook,投国盟，不是我们支持国盟，而是利用国盟向团结政府反映人们对他们保守极端政策的不满，我们不应该逆来顺受。团结政府每回都恐吓人们如果国盟赢了，会推行保守政策。即使国盟不赢，团结政府已经推出很多极端保守政策了。我们应该把焦点集中在如何让现在政府清醒改进， 而这是一个大好机会。要是国盟赢了， 也可以增加他们的底气制衡回教党。 让国盟明白，要是你走中庸路线，华族也会支持你的。,15,5.0,5.0,0,positive,nan,2024-09-28 02:44:30+00:00
facebook,Ingat muka mereka ni tuan2.,14,14.0,0,0,negative,nan,2024-08-12 13:28:30+00:00
facebook,Api dalam serkam...duri dalam daging....gunting dalam lipatan...,12,12.0,0,0,neutral,nan,2024-08-12 11:57:27+00:00
facebook,Demo isle..demo la penunggang agamo,12,10.0,1.0,0,neutral,nan,2024-08-12 11:55:46+00:00
facebook,Maknanya depa ni pun xfaham... moga Allah pulihkan mereka kembali,11,11.0,0,0,negative,nan,2024-08-12 12:04:26+00:00
facebook,hero dap sehingga lupa diri sendiri sapa,10,10.0,0,0,neutral,nan,2024-08-12 11:59:17+00:00
facebook,講幾句好聽的话华人就改变初衷吗未免好騙,7,5.0,1.0,0,negative,nan,2024-09-14 12:00:30+00:00
facebook,两个都是废柴,5,3.0,1.0,0,negative,nan,2025-05-24 13:53:43+00:00
