platform,content,engagement,likes,comments,shares,sentiment,url,date
facebook,"I love 💕 a relationship that is not mentioned by money but by love ,understanding ,peace of mind .some couple don't have much, yet they laugh, grow, and live happily together.  Others have all the mon",11,3.0,4.0,0,positive,nan,2026-06-05 01:31:34+00:00
facebook,You are very lovely,8,4.0,2.0,0,positive,nan,2026-06-05 05:10:54+00:00
facebook,You are beautiful,7,3.0,2.0,0,neutral,nan,2026-06-04 10:43:35+00:00
facebook,hello everyone let me be subscribe 29 pesos only on my fb page thank you and God bless  https://www.facebook.com/mariza.estanil.5/subscribenow?surface=pinned_comments,7,3.0,2.0,0,positive,nan,2026-06-04 23:50:08+00:00
facebook,Good morning sissy,6,4.0,1.0,0,neutral,nan,2026-06-04 00:25:22+00:00
facebook,Have a nice day madam,6,4.0,1.0,0,neutral,nan,2026-06-04 00:24:28+00:00
facebook,Very Nice,6,2.0,2.0,0,positive,nan,2026-06-04 05:45:25+00:00
facebook,Good morning lods,6,4.0,1.0,0,neutral,nan,2026-06-05 00:40:17+00:00
facebook,Lovely,6,4.0,1.0,0,positive,nan,2026-06-05 01:06:41+00:00
facebook,Good,6,4.0,1.0,0,positive,nan,2026-06-05 01:52:35+00:00
facebook,Aba naka jumper ang pretty idol. Ang ganda talaga mag dala ng damit 😍,5,3.0,1.0,0,positive,nan,2026-06-05 01:14:40+00:00
facebook,Good morning lods,5,3.0,1.0,0,neutral,nan,2026-06-05 00:39:08+00:00
facebook,Bless friday idol.goos morning,5,3.0,1.0,0,positive,nan,2026-06-05 00:44:33+00:00
facebook,Bless Thursday pretty idol.. 😍🥰,4,2.0,1.0,0,positive,nan,2026-06-04 01:39:18+00:00
facebook,You look fantastic!,4,2.0,1.0,0,positive,nan,2026-06-04 01:39:47+00:00
facebook,Gorgeous ❤️❤️,4,2.0,1.0,0,positive,nan,2026-06-04 04:07:44+00:00
facebook,Good morning,4,2.0,1.0,0,positive,nan,2026-06-04 00:36:01+00:00
facebook,Precious,4,2.0,1.0,0,neutral,nan,2026-06-04 11:13:05+00:00
facebook,Amazing place 💖,4,0,2.0,0,neutral,nan,2026-06-05 02:24:19+00:00
facebook,#newridejourney,3,3.0,0,0,neutral,nan,2026-06-05 00:46:35+00:00
facebook,hello everyone let me be subscribe 29 pesos only on my fb page thank you and God bless  https://www.facebook.com/mariza.estanil.5/subscribenow?surface=pinned_comments,3,3.0,0,0,positive,nan,2026-06-04 00:22:40+00:00
facebook,Goodmorning idol,3,1.0,1.0,0,positive,nan,2026-06-05 02:59:25+00:00
facebook,Nice picture. Good morning,3,1.0,1.0,0,positive,nan,2026-06-05 03:55:09+00:00
facebook,Good morning lods,3,1.0,1.0,0,neutral,nan,2026-06-05 02:54:31+00:00
facebook,Good morning,3,1.0,1.0,0,positive,nan,2026-06-05 02:25:58+00:00
facebook,Magandang lugar dol enjoy have a beautiful morning dol,3,1.0,1.0,0,positive,nan,2026-06-05 03:18:53+00:00
facebook,Good afternoon,3,1.0,1.0,0,positive,nan,2026-06-05 04:18:02+00:00
facebook,Nice naman ng view,3,1.0,1.0,0,neutral,nan,2026-06-05 11:12:29+00:00
facebook,Nice picture☺,3,1.0,1.0,0,positive,nan,2026-06-05 00:07:32+00:00
facebook,Ka nice ug view dnhaa day ui,3,1.0,1.0,0,positive,nan,2026-06-05 00:37:11+00:00
facebook,#streetlifegoals,2,2.0,0,0,neutral,nan,2026-06-05 00:46:38+00:00
facebook,#streetlifegoals,2,2.0,0,0,neutral,nan,2026-06-05 00:46:41+00:00
facebook,#StreetStyleVibes,2,2.0,0,0,neutral,nan,2026-06-05 00:46:44+00:00
facebook,Wow ang ganda mo naman pretty,2,2.0,0,0,positive,nan,2026-06-05 04:11:28+00:00
facebook,Good morning ❤️lodz,2,0,1.0,0,positive,nan,2026-06-04 22:44:31+00:00
facebook,Good morning dol,2,0,1.0,0,neutral,nan,2026-06-04 22:45:04+00:00
facebook,Good morning idol☺️,2,0,1.0,0,neutral,nan,2026-06-04 22:22:46+00:00
facebook,Good morning,2,0,1.0,0,positive,nan,2026-06-04 23:55:10+00:00
facebook,Good morning idol,2,0,1.0,0,positive,nan,2026-06-04 22:28:23+00:00
facebook,good morning,2,0,1.0,0,positive,nan,2026-06-04 22:31:46+00:00
facebook,Good morning po,2,0,1.0,0,positive,nan,2026-06-04 23:30:06+00:00
