platform,post_content,comment_content,engagement,sentiment,date
x,,@NgaKorMing NI MACAMANA PULAK? PH N9 BUBAT DUN NI WOI https://t.co/BMHaf8TcYn,28,neutral,NaT
x,,"@NgaKorMing PH = PAKATAN HANCING 

Nga Kor Ming agaknya lupa ucapan dari kawan dia . https://t.co/f0ippZtHee",25,neutral,NaT
x,,@NgaKorMing Diam la kau. Bubar la NS. Jangan nanti org cakap Anthony Loke kaki kencing. Hahahaahaha. Bubar NS. Dont just bark. Hello u kerajaan perpaduan bukan majority. Puiii,18,neutral,NaT
x,,@NgaKorMing Kenapa orang DAP orang PKR orang PH diserang penyakit sawan BABI Meng. Johor bubar DUN itu autonomi mereka. Kalau kau masih pertikaikan keputusan Johor bermakna kau turut PERTIKAIKAN Perke,16,negative,NaT
x,,@NgaKorMing Tahun depan siapa boleh jamin krisis akan selesai atau bertambah buruk? Ni dah berbulan. Tak juga selesai. Proses demokrasi perlu diteruskan selagi mana mematuhi perlembagaan,12,negative,NaT
x,,"@mkini_bm Terjerit2 UMDAP, UMNO ikut DAP, tetiba ajak kawin lak. Mmg patut la office dia kat Lorong Haji Taib. Malam jerit pelacur, siang nak jadikan bini hehehe",9,neutral,NaT
x,,https://t.co/k7CVaxpwUi,9,neutral,NaT
x,,@DrAhmadSamsuri Kat Johor guna logo PN ke...nape tak guna logo PAS sama mcm kat kelantan ngan Ganu....kata PAS kuat....guna logo pas la,8,neutral,NaT
x,,@mkini_bm BERSATU dah x dak PULUS.. POLONG Politaik mula mencari TUAN yg baru.. hahaha. Jaga2..🤣,7,neutral,NaT
x,,"@bersihofficial aku simple je. sesiapa sahaja yang menjadi batu penghalang kepada agenda dsai nak pulihkan malaysia

aku tentang habis2an

sampai selesai

simple",5,positive,NaT
x,,"@501Awani Parlimen dia ponteng. Demi kuasa dan politik, malam2 buta pun dia sanggup pergi. Inilah pemimpin penganut pas.",5,negative,NaT
x,,@501Awani kasi jadi la! please,5,neutral,NaT
x,,"@jameschin110 doubt bersama can go h2h w UMNO in the heartlands. doubt they will win in DAP strongholds (possible, but i doubt).  more likely urban malay majority seat is where the Kancil can do best ",4,negative,NaT
x,,@jameschin110 The appearance of Bersama makes the coming elections increasingly interesting. No one can predict Bersama's results.,4,positive,NaT
x,,@DrAhmadSamsuri Mcm biasa benci dap tp fight tmpt melayu. Lemah,4,neutral,NaT
x,,"@NgaKorMing “Kawan boleh, lawan pun boleh”

Ehhh tiba-tiba “krisis dunia”

Goyang kah PH??",4,negative,NaT
x,,@mkini_bm Sibuk ah MIC masa nak pilihan rakyat lah baru nak muncul. Aik bukan kata nak join PN ke?,4,negative,NaT
x,,@Solisidtor Bz sngt dngn parti org...hahahah.....gila talak dgn Bersatu er?...,4,neutral,NaT
x,,@Solisidtor Piji Masuk Johor jugak..tapi dgn Kancil 😂,4,neutral,NaT
x,,"@MalaysiaGazette Johor buat PRN...
Negeri Sembilan terpaksa buat PRN....
Melaka, tunggu apa lagi? Datuk Seri Utama @ab_rauf_yusoh",4,negative,NaT
x,,@mynewshub aku x minat politik tapi mahu lihat gerakkn bru parti bersama atleast ada wakil dun di johor,3,neutral,NaT
x,,@bersihofficial Darah anwar darah umno.,3,neutral,NaT
x,,"@mkini_bm Mana prinsip parti ini? Umno tak berubah sejak zaman amanat umno kafir ayah chik sampai hari ni, umno tetap sama. Maka jelaslah bahawa parti ini parti cari kuasa, Islam ditafsir secara flip ",3,neutral,NaT
x,,@jameschin110 @grok Why should Malaysians accept DAP’s explanation when the same party has long condemned political appointments as unethical when practiced by others?,3,negative,NaT
x,,@jameschin110 Pretty sure everone expect Bersama to lose all. Even they expect them to lose all.  Not a question to begin with tbh. They just want to test the water. With only 20k registered supporter,3,negative,NaT
x,,@jameschin110 Actually how many people like RR,3,neutral,NaT
x,,@DrAhmadSamsuri https://t.co/WEUmtzafI3,3,neutral,NaT
x,,"@NgaKorMing Jumpa kat thread, 2022 dulu BN menang besar PRN johor sebab ramai tak keluar mengundi,waktu PRU sikit je seat yg BN menang. Clearly ni sebab terbesar johor bubarkan adun cepat2. https://t.",3,neutral,NaT
x,,@Solisidtor Berjasa bertanding berapa kerusi ? 🤣🤣🤣,3,neutral,NaT
x,,@Solisidtor Parti ko pon harap pas je next pru telor ayam la bersatu😂😂😂,3,neutral,NaT
x,,@mkini_bm Di Johor mana ada tempat untuk PAS? Budaya parti itu terlalu mundur untuk Bangsa Johor.,2,negative,NaT
x,,"@mkini_bm PAS kata Umno kaper. PAS kate Umno kaki rasuah. Tetiba bila nak merasa kerusi &amp; jawatan di Johor, dia ajak muafakat.",2,negative,NaT
x,,@DrAhmadSamsuri Tanpa hate speech Dr Sam akan terus membawa budaya politik cerdik dan matang demi Johor dan juga Malaysia,2,positive,NaT
x,,"@501Awani Hadi ni malam2 macam2 dia jumpa. Nabi lah, ketua cabanh umno lah, mcm2 ada",2,negative,NaT
x,,@mkini_bm @roslanramli93 https://t.co/zKZ0lHNNdf,2,negative,NaT
x,,@Solisidtor Kalau setakat “jangka” tak payah postlah. Ini bukan zaman edan. Every points must be follow by research or fieldstudy.,2,negative,NaT
x,,@Solisidtor Sejak bila analisa kau betul?😅😅semua sampah,2,neutral,NaT
x,,@Solisidtor Broi..kali ni aku nmpak peluang PN utk menyakau... boleh panggil balik menantu...siap2!,2,neutral,NaT
x,,@mkini_bm Hina sungguh Parti Hina Sahabat Rasulullah utk rakus berkuasa! Duit hador ke tu gerak solo! Berani ke UMNO terima? org dh mual dgn PAS,1,neutral,NaT
x,,"@jameschin110 Old man's thought. Luckily young man do not follow their way of thinking. Old man tend to think preserve the status quo, many of them are benefiting and having interest in such a system.",1,neutral,NaT
x,,"@jameschin110 If Bersama choose to contest in Johor state elections, they will lose all their deposits. Mark my words and bookmark it.",1,negative,NaT
x,,@DrAhmadSamsuri Sediakan peluang pekerjaan mcm ni ke ?  Peluang pekerjaan di negeri org 🤣🤣🤣🤣 https://t.co/3uyyp5cVQB,1,negative,NaT
x,,"@DrAhmadSamsuri Top stuff, Beggar MB
🤙🤙🤙🤙🤙🤙🤙🤙",1,positive,NaT
x,,"@NgaKorMing Sebab Dap tak boleh pakaiiii punya maaaaa….🤣🤣🤣🤣 lu pun satu, itu hari lu laung Hidup UmDAP!!!! Hahahaaaaaa Moga Umno menang kow2 di Johor…Dap sila berambus dari Johor maaa hahahahaaa",1,negative,NaT
x,,@501Awani Siang malam 47 47 47 DNAA tetiba nk bergabung plak...keSIALan apakah walaUnjing ni,1,neutral,NaT
x,,@501Awani 🤣🤣🤣🤣🤣🤣,1,neutral,NaT
x,,"@mkini_bm MIC??.
Lagi ada ka ini parti???",1,negative,NaT
x,,@MalaysiaGazette Takyah kaji....da terbukti https://t.co/XqOcPWPmAs,1,negative,NaT
x,,@MalaysiaGazette kasi jadi bro! please,1,negative,NaT
x,,@Solisidtor Total wipe out tu melampau sgt. Ada lah kerusi menang sikit,1,negative,NaT
x,,"@Solisidtor Talk cock! Total wipeout,konon! Go down south  n mingle with urbanites, village folks, OA, org kuala n all races, not selective race,ya! Then, u 'll understand mostly fedup of 24hrs politi",1,negative,NaT
x,,@Solisidtor yang paling membahagiakan rakyat ialah parti bersatu terus pupus,1,negative,NaT
x,,@bersihofficial Mereka adalah ahli parlimen mewakili parti PH dan bukan parti haiwan. Jika mereka ingin bersama parti haiwan maka hanya perlu letak jawatan!!,0,negative,NaT
x,,"@mkini_bm Kalau sanggup di patuk ular, UMNO sambutlah jemputan PAS tu.
Sekadar peringatan, jiwa &amp; minda pengkhianatan dah lama di semai di pemikiran pemimpin² PAS. 
Kemungkinan berulang kembali tu",0,negative,NaT
x,,@mkini_bm Bersatu takde duit dia cari balik UMNO.....dasar parti yg tidur merata,0,negative,NaT
x,,"@mkini_bm Dalam PAS ada 2 golongan.
1 golongan yamg mahu rujuk UMNO semula.
1 lagi caci maki UMNO tanpa henti.",0,negative,NaT
x,,@mkini_bm Apabila pelacur politik berbicara ni la jadinya 🤣🤣🤣,0,negative,NaT
x,,@mkini_bm Parti yg takdok pitih dh mula doh cari rakan untuk bertanding prn. Last2 nanti buka tabung tin milo laa.. 😂,0,negative,NaT
x,,"@mkini_bm Agak mustahil diterima dengan mudah

Tp perlukan langkah permulaan

Nmpk berpotensi boleh direalisasikan",0,positive,NaT
x,,"@mkini_bm Apa kata pas convert jer jadik umno kan senang. Tak perlu muafakat pun. Nak seribu daya, tak nak seribu dalih.",0,negative,NaT
x,,@mkini_bm Pelacur pas ni nak kangkang kat umno lak.hahaha,0,negative,NaT
x,,@mkini_bm Ok je… aku TATAP dengan PH😂🤮🤮 @PASPusat sembang deras hasil kosong😂🤮🤮,0,neutral,NaT
x,,@mkini_bm Mcm ni nak jd kjaan ke../ tiada pendirian yg jelas dan tegas.. esok cerai lusa ajak rujuk… ni laa lebai pas xleh pakai..: munafikkkkk,0,negative,NaT
x,,@mkini_bm Syaitan iblis dah xde ke nk tolong Pas? https://t.co/EyMVopHIoV,0,neutral,NaT
x,,@mkini_bm Menang  atau kalah umno tak rugi apa2..mereka masih bersama PH di peringkat persekutuan.,0,negative,NaT
x,,"@mkini_bm Korang xada duit nak masuk prn ni.. tu sbb bkn main nak ajak umno masuk MN.. klu umno percaya pas ni, memang bodo la",0,negative,NaT
x,,@mkini_bm Pemuda PAS mahu Muafakat Nasional dihidupkan semula. Ramai lupa apa yang berlaku dahulu dan siapa yang menyebabkan ia berkubur.,0,negative,NaT
x,,@jameschin110 How come everyone think umngok will sapu habis? Forget how they won it last time? +- half of the people just stayed home. But i think are not umngok fan. So if they’re done with boikotin,0,negative,NaT
x,,@jameschin110 Accurate. Only BN supporter will eager to vote to ensure BN continue to lead the state. PH supporter only interested to vote for GE.,0,neutral,NaT
x,,"@jameschin110 If PAS strengthens compared to where it was in 2022 + Chinese turnout remains where it was in the state election of 2022 (which was already very low), then PH can hold onto their seats.",0,neutral,NaT
x,,@jameschin110 Its very short notice for Bersama to really win seats but would not rule it out. Its utter nonsense to associate it with MUDA. Its more like PH-breakaway.,0,negative,NaT
x,,@jameschin110 Obvious that Muda going kaput cuz they rely on PH electoral machine while failed to deliver any swing .,0,negative,NaT
x,,@jameschin110 So UMNO fix deposit state.,0,neutral,NaT
x,,"@jameschin110 it's going to be an interesting one this time. Can't wait to see how it plays out.

Instead of X vs Y, either X or Y, X is baddddd, Y is badddd.

At least @partibersamamy will bring a br",0,positive,NaT
x,,@jameschin110 BERSAMA must go all out and contest every seat in Johor under its own banner.,0,neutral,NaT
x,,"@jameschin110 I love how grassroots umno forgot they were almost wiped out in Sabah, along with all peninsular parties.",0,negative,NaT
x,,"@jameschin110 Only Johor Royalty can turn the tide in Johore state. Johoreans are fiercely loyal to their Sultan. One word from the Istana and UMNO will either win or be relegated totally. To win, Bes",0,neutral,NaT
x,,"@jameschin110 Sabah was due to the local party factors, there’s no local party in Johor so possibly DAP to retain some seats, unlike those conservatives wanted it to be wiped out.",0,neutral,NaT
x,,@jameschin110 Bersama macam fokus isu2 kebangsaan je. Tak sure gerak kerja untuk isu2 tempatan macam mana nak digerakkan,0,negative,NaT
x,,"@jameschin110 Bersama has nothing to lose but if they win 5 seats or more, will PMx call for an early election or wait till 2028? 🤫🤪",0,neutral,NaT
x,,@jameschin110 what can Bersama bring to the Chinese community ? Is it going to banish feudalism ?,0,neutral,NaT
x,,@jameschin110 If DAP changes it's name to BEROKET &amp; join forces with BERSAMA then things that happened to their peers at Sabah won't happen to them at Johor,0,neutral,NaT
x,,@jameschin110 No. Bersama aim is just collect data and test ideas. They will win no matter the outcome..Everyone lose even BN bec they lose data to Bersama..,0,neutral,NaT
x,,"@jameschin110 in with the new, out with the old. Bersama will have challenges on Kampung mindset, these oldfarts who play about change and losing the Bumi status, religion etc. Non Malay young voters ",0,neutral,NaT
x,,@jameschin110 Bersama is the option for venting out but doesn't want to vote BN/PN. Through this election you will know at least in Johor how much % is disappointed with PH. You can't say it's splitti,0,negative,NaT
x,,"@jameschin110 Yes, but what if this is the actual plan ??? https://t.co/Ow5CWvRxVC",0,neutral,NaT
x,,@DrAhmadSamsuri Masuk la tk da sapa nk halang..Org Johor akn alu2kan..,0,neutral,NaT
x,,@DrAhmadSamsuri Bukan Tok Haji cakap jangan bergaul lagi dengan Bersatu? Lagi mahu tipu undi Dan bergaduh demi kuasa lepas itu. Memalukan,0,negative,NaT
x,,@DrAhmadSamsuri MB Darul Bakal nak AUTA rakyat Johor ke? 🤣 https://t.co/0eAaBcgTD7,0,neutral,NaT
x,,@DrAhmadSamsuri Lagi ramai masuk.... Rancakkan PRNJ... Biar rakyat bakar semua deposit korang.... Ingat janji bukan UMDAP Madani .... Takkan Sabah lagi patriotik dari Johor....,0,neutral,NaT
x,,@DrAhmadSamsuri Alamak…dia nak sediakan peluang pekerjaan la gais. 😂 Penulis kenyataan ni salah type ke? Dua tiga kali aku gosok mata baca kenyataan ni 😁,0,negative,NaT
x,,@DrAhmadSamsuri biasanya PAS banyak duit. tapi jika kalah memang rugi besar. upah cybertrooper  berapa ramai dah.. askar walabot bukan free..,0,negative,NaT
x,,@DrAhmadSamsuri 0 kerusi insya allah. Unless kalau @DrAhmadSamsuri berbaik semula dengan @anwaribrahim &amp; @MuhyiddinYassin serta buat kerjasama PN+PKR (tanpa DAP) insya allah boleh menang BANYAK KE,0,positive,NaT
x,,@DrAhmadSamsuri Kata nak berundur atas pegangan ummah kasi 1 by 1. Hekelehhh,0,neutral,NaT
x,,@DrAhmadSamsuri Pas akan tapau johor. Mark my words. Singgit atas table. Sape ada beran?,0,neutral,NaT
x,,@DrAhmadSamsuri Best of luck Dr. Sam,0,positive,NaT
x,,@DrAhmadSamsuri Masuk boleh...takutnya tiada kerusi di Johor...,0,negative,NaT
x,,"@DrAhmadSamsuri Dengan kata lain, pengikut/penyembah standby duit tabung milo🫰",0,neutral,NaT
x,,@DrAhmadSamsuri kat johor banyak sekolah agama tapi semua tak minat PAS.,0,neutral,NaT
x,,@DrAhmadSamsuri Aloha.,0,neutral,NaT
