Platform,Type,ID,Text,Sentiment,Date,likes,shares,comments_count,views,sentiment_score,total_engagement
youtube,post,,,neutral,2026-02-07T15:22:30.508791,0,0,0,38789,0.0,387
youtube,post,,,neutral,2026-02-07T15:22:30.508822,0,0,0,186152,0.0,1861
youtube,post,,,neutral,2026-02-07T15:22:30.508827,0,0,0,33894,0.0,338
youtube,post,,,neutral,2026-02-07T15:22:30.508830,0,0,0,6967,0.0,69
youtube,post,,,neutral,2026-02-07T15:22:30.508833,0,0,0,550,0.0,5
youtube,post,,,neutral,2026-02-07T15:22:30.508835,0,0,0,31445,0.0,314
youtube,post,,,neutral,2026-02-07T15:22:30.508838,0,0,0,4857,0.0,48
youtube,post,,,neutral,2026-02-07T15:22:30.508841,0,0,0,79973,0.0,799
youtube,post,,,neutral,2026-02-07T15:22:30.508843,0,0,0,2526160,0.0,25261
youtube,post,,,neutral,2026-02-07T15:22:30.508846,0,0,0,54932,0.0,549
youtube,post,,,neutral,2026-02-07T15:22:30.508849,0,0,0,5144499,0.0,51444
youtube,post,,,neutral,2026-02-07T15:22:30.508852,0,0,0,2256556,0.0,22565
youtube,post,,,neutral,2026-02-07T15:22:30.508854,0,0,0,806957,0.0,8069
youtube,post,,,neutral,2026-02-07T15:22:30.508857,0,0,0,346057,0.0,3460
youtube,post,,,neutral,2026-02-07T15:22:30.508859,0,0,0,1653980,0.0,16539
youtube,post,,,neutral,2026-02-07T15:22:30.508862,0,0,0,2709882,0.0,27098
youtube,post,,,neutral,2026-02-07T15:22:30.508865,0,0,0,149187,0.0,1491
youtube,post,,,neutral,2026-02-07T15:22:30.508868,0,0,0,8183,0.0,81
youtube,post,,,neutral,2026-02-07T15:22:30.508870,0,0,0,58772,0.0,587
