Platform,Type,ID,Text,URL,Sentiment,Date,likes,shares,comments_count,views,sentiment_score,total_engagement,engagement_score
youtube,post,4h7eWXRNC8A,"Part 8 in a continuing series on Buddhist Cosmology. In dialogue: Ajahn Sona and Ajahn Punnadhammo. Cosmology Book, free download: https://www.arrowriver.ca/book/cosmoB...
Ajahn Sona podcast: https://anchor.fm/ajahn-sona | This episode: https://anchor.fm/ajahn-sona/episodes...",https://www.youtube.com/watch?v=4h7eWXRNC8A,neutral,2019-03-31T20:25:49.000Z,0,0,0,59045,0.0,590,59.045
youtube,post,C1rZ_ksgEVQ,Maraliner Express Bus,https://www.youtube.com/watch?v=C1rZ_ksgEVQ,neutral,2016-04-11T03:41:24.000Z,12,0,0,2365,0.0,35,14.365
youtube,post,OU0YrzjPnnw,"Provided to YouTube by Phonographic Digital Limited India

Are Mara Kaliya Roto Chhano Re · JK Timba · JK Timba · JK Timba · JK Timba

Are Mara Kaliya Roto Chhano Re

℗ 2025 Dhavdi Studio

Released on: 2025-06-03

Auto-generated by YouTube.",https://www.youtube.com/watch?v=OU0YrzjPnnw&list=RDOU0YrzjPnnw&start_radio=1,neutral,2025-06-04T18:49:28.000Z,3400,0,0,296436,0.0,6364,3696.436
youtube,post,TkZJNjcIQ0Y,Video Korporat MARA Liner,https://www.youtube.com/watch?v=TkZJNjcIQ0Y,neutral,2022-09-15T07:42:13.000Z,17,0,0,950,0.0,26,17.95
youtube,post,UM0P5atfOtQ,"Provided to YouTube by WM Malaysia

Mara Bahaya · Pop Shuvit

Freakshow Vol 1: Tales Of The Travelling Tunes

℗ 2016 Twenty One O Five Productions

Composer, Lyricist: AJ
Composer, Lyricist: JD
Composer, Lyricist: Moots
Composer, Lyricist: Rudy
Composer, Lyricist: Uno

Auto-generated by YouTube.",https://www.youtube.com/watch?v=UM0P5atfOtQ&list=RDUM0P5atfOtQ&start_radio=1,neutral,2016-11-15T03:26:32.000Z,20000,0,0,4543414,0.0,65434,24543.414
youtube,post,V_IKEbfZL_w,"Provided to YouTube by RDC Media Private Limited

Sui Ja Mara Lal Halradu · Jyoti Vanzara

Sui Ja Mara Lal Halradu

℗ Khodiyar Digital

Released on: 2023-04-17

Composer: Ajay Vagheshwari, Kanti Patel
Lyricist: Kanti Patel

Auto-generated by YouTube.",https://www.youtube.com/watch?v=V_IKEbfZL_w&list=RDV_IKEbfZL_w&start_radio=1,neutral,2023-04-17T20:03:53.000Z,1300,0,0,519877,0.0,6498,1819.877
youtube,post,5Xo0WYnjwaQ,"Provided to YouTube by Dream Records

Jhalia Mara · Santali Romoj

Jhalia Mara

℗ Santali Romoj

Released on: 2025-09-19

Producer: Ramdas Marandi
Composer: Basudeb Murmu
Lyricist: Basudeb Murmu
Arranger: Santali Romoj

Auto-generated by YouTube.",https://www.youtube.com/watch?v=5Xo0WYnjwaQ&list=RD5Xo0WYnjwaQ&start_radio=1,neutral,2025-09-19T16:26:42.000Z,3400,0,0,214732,0.0,5547,3614.732
youtube,post,cVwdhfNAFNk,"@kidssongsfun 

Presenting : Halardu | Podhhi Ja Mara Lal | lori | Bal Geet | Cartoon Video | ગુજરાતી બાળગીત | પોઢીજા મારા લાલ તને પારણીયે પોઢાડું |

#kids #lori #cartoonvideo #cartoon 

Album : Podhhi Ja Mara Lal Tane Paraniye Podhhadu
Song : Halardu
Singer : Jyoti Vanjara
Lyrics : Kanti Patel (Nanodara)
Music : Mayur Nadiya
Genre : Gujarati Kids Song
Label : Ganesh Digital

પરીઓના રે દેશ ની હું વાતો રે સંભળાવું (3)
હેત ભરેલા હૈયા કેરા હાલરડાં રે ગાવું (2)
પોઢી જા મારા લાલ તને પારણીયે પોઢાડું (4)

મેના પોપટ બોલે ઓલ્યા આંબલીયા ની ડાળે (2)
હંસલો રે બોલે ઓલ્યો સરવરીયા ને પાળે (2)
હો..કુકુ કુકુ કરતી કોયલ મીઠું ગાયે છે રૂપાળું (2)
પોઢી જા મારા લાલ તને પારણીયે પોઢાડું (2)

કાળજા નો કટકો તું તો રુદિયા ને બહુ વાલો (2)
મુખ તારૂ જોતા લાગે જશોદા નો લાલો (2)
હો..જોવા તારૂ મુખ હું તો બાવરી બની જાવું (2)
પોઢી જા મારા લાલ તને પારણીયે પોઢાડું (2)

પા પા પગલી ભરતા ભરતા મોટો તું થઇ જાજે (2)
માં ની મમતા લાડ લડાવે હસતો સદા રેહજે (2)
હો..હીર ની રે દોરી બાંધી હીંચકે રે ઝુલાવું (2)
પોઢી જા મારા લાલ તને પારણીયે પોઢાડું (2)
પરીઓના રે દેશ ની હું વાતો રે સંભળાવું
હેત ભરેલા હૈયા કેરા હાલરડાં હું ગાવું
પોઢી જા મારા લાલ તને પારણીયે પોઢાડું (3)
  
આપના  બાળક ને આ વિડિઓ ગમ્યો હોય તો બીજા બાળકોને શેર કરો અને અમારી ચેનલ ને સબસ્ક્રાઇબ કરો.

અમારા બીજા બધા કાર્ટુન જોવા માટે નીચે આપેલી લિંક પર ક્લીક કરો

વનરાજાની જાન
https://youtu.be/ZFmHx_Obhz8
રીંગણ તો રાજા બટાકા વગાડે વાજા 
https://youtu.be/wHPcNBSRNEU
મમ્મીનાં હાથમાં વેલણ છે 
https://youtu.be/Nhwb4gJozGY
પોઢી જા મારા લાલ તને પારણીયે પોઢાડુ 
https://youtu.be/cVwdhfNAFNk
ફુગ્ગાવાળો 
https://youtu.be/INbhWW0s5Ow
છુક છુક ગાડી 
https://youtu.be/C3NfMc1WjXg
ગુજરાતી કક્કો 
https://youtu.be/z-laOuvwVds
નાની મારી આંખ 
https://youtu.be/SDOHBEcMsmE
નાનકડી બેન 
https://youtu.be/N_lVgvk3B00
એક બિલાડી જાડી 
https://youtu.be/EQ-ekAmYZX8",https://www.youtube.com/watch?v=cVwdhfNAFNk&list=RDcVwdhfNAFNk&start_radio=1,neutral,2021-12-28T13:48:42.000Z,194000,0,0,79489529,0.0,988895,273489.529
youtube,post,S0FhXOzrbF8,"Nishkulanand Swami lived with manifest God. That God, who is not attainable even after performing millions of spiritual endeavours. Swami's joy knew no bounds.
Recollecting divine incidents such as the sanctified food and prints of divine feet that Shriji Maharaj has given him, Nishkulanand Swami's heart is fulfilled.
We too have experienced the same bliss through the manifest form of God.
Let us immerse ourselves in this bhajan whilst recollecting those divine incidents.

Lyrics : Sadguru Nishkulanand Swami
Singer : Sadhu Shobhitswarupdas

આજ આનંદ મારા ઉરમાં

કોટિ સાધન કર્યા પછી પણ જે ભગવાનને પામવા અશક્ય છે, એ ભગવાનને સાક્ષાત્ નિહાળીને નિષ્કુળાનંદ સ્વામીના અંતરમાં આનંદ સમાતો નથી. શ્રીજીમહારાજે સ્વહસ્તે આપેલી પ્રસાદી, છાતીમાં આપેલાં ચરણારવિંદ વગેરે સ્મૃતિઓ સંભારતાં તેઓનું હૈયું હરખી ઊઠે છે. પ્રગટના આવા અપાર સુખને આપણે પણ માણ્યું છે. ચાલો, તેની સ્મૃતિ કરતાં કરતાં કીર્તનશ્રવણમાં જોડાઈએ.

કવિ : સદ્ગુરુ નિષ્કુળાનંદ સ્વામી
ગાયક : સાધુ શોભિતસ્વરૂપદાસ

आज आनन्द मारा उरमां
(अर्थ: आज मेरे हृदय में आनन्द है)

अनेक साधन करने पर भी भगवान को प्राप्त करना असंभव है, ऐसे भगवान की प्राप्ति से निष्कुलानंद स्वामी का हृदय आनंद से झूम उठा है। श्रीजीमहाराज ने अपने हाथों से दिया हुआ प्रसाद, उनके चरणारविन्द का प्रसाद आदि की स्मृति करते करते वे भावुक हो जाते हैं। हमें भी प्रकट भगवान का ऐसा सुख प्राप्त हुआ है। आईए, उसकी स्मृति के साथ कीर्तन-श्रवण में जुड़ें।

कवि : सद्गुरु निष्कुलानंद स्वामी
गायक : साधु शोभितस्वरूपदास

#ajanandmaraurman #15minpraptinovichar #praptinovichar #newkirtan #newbhajan 
#nishkulanandswami #nandsanto #krutharthpanu
#pramukhswamimaharaj #mahantswamimaharaj #aksharbrahma #gunatitanandswami #satra2025
#sadhushobhitswarupdas",https://www.youtube.com/watch?v=S0FhXOzrbF8&list=RDS0FhXOzrbF8&start_radio=1,neutral,2025-01-10T16:19:00.000Z,2200,0,0,639903,0.0,8599,2839.9030000000002
youtube,post,XoQ_kWemcO8,"DASHAMA PADHARYA MARA ANGANE = POONAM GONDALIYA = FULL HD VIDEO = NEW GUJRATI SONG 2018


SINGER & ACTING:-  POONAM GONDALIYA
LYRICS:- POONAM GONDALIYA
MUSIC:- AJAY VAGHESHWARI
DIRECTOR:- VALLABHBHAI GONDALIYA {BAPU}
PRODUCER:- DAYARAM GONDALIYA
 
                      MO:- 76 98 00 00 60
                                99 09 34 39 43
                                96 87 54 39 43",https://www.youtube.com/watch?v=XoQ_kWemcO8&list=RDXoQ_kWemcO8&start_radio=1,neutral,2018-07-27T06:43:17.000Z,16000,0,0,3458321,0.0,50583,19458.321
