Platform,Type,ID,Text,Sentiment,Date,likes,shares,comments_count,views,sentiment_score,total_engagement
youtube,post,,,neutral,2026-02-07T15:39:27.509038,0,0,0,2739,0.0,27
youtube,post,,,neutral,2026-02-07T15:39:27.509074,0,0,0,2008,0.0,20
youtube,post,,,neutral,2026-02-07T15:39:27.509079,0,0,0,5600,0.0,56
youtube,post,,,neutral,2026-02-07T15:39:27.509084,0,0,0,14191,0.0,141
youtube,post,,,neutral,2026-02-07T15:39:27.509087,0,0,0,4,0.0,0
youtube,post,,,neutral,2026-02-07T15:39:27.509090,0,0,0,174299,0.0,1742
youtube,post,,,neutral,2026-02-07T15:39:27.509093,0,0,0,7722,0.0,77
youtube,post,,,neutral,2026-02-07T15:39:27.509096,0,0,0,170,0.0,1
youtube,post,,,neutral,2026-02-07T15:39:27.509099,0,0,0,22,0.0,0
youtube,post,,,neutral,2026-02-07T15:39:27.509102,0,0,0,4,0.0,0
youtube,post,,,neutral,2026-02-07T15:39:27.509105,0,0,0,2026,0.0,20
youtube,post,,,neutral,2026-02-07T15:39:27.509108,0,0,0,20,0.0,0
youtube,post,,,neutral,2026-02-07T15:39:27.509111,0,0,0,337,0.0,3
youtube,post,,,neutral,2026-02-07T15:39:27.509114,0,0,0,2975,0.0,29
youtube,post,,,neutral,2026-02-07T15:39:27.509116,0,0,0,7,0.0,0
youtube,post,,,neutral,2026-02-07T15:39:27.509119,0,0,0,2551,0.0,25
youtube,post,,,neutral,2026-02-07T15:39:27.509122,0,0,0,128,0.0,1
youtube,post,,,neutral,2026-02-07T15:39:27.509125,0,0,0,2408,0.0,24
youtube,post,,,neutral,2026-02-07T15:39:27.509128,0,0,0,91,0.0,0
