Platform,Type,ID,Text,URL,Sentiment,Date,likes,shares,comments_count,views,sentiment_score,total_engagement,engagement_score,author,author_followers
youtube,post,TkZJNjcIQ0Y,Video Korporat MARA Liner,https://www.youtube.com/watch?v=TkZJNjcIQ0Y,neutral,2022-09-15T07:42:13.000Z,17,0,0,953,0.0,26,17.953,,
youtube,post,q5fui7PZHsg,MARA LINER RAH 5613 D3 SKSBUS,https://www.youtube.com/watch?v=q5fui7PZHsg,neutral,2022-04-16T22:19:20.000Z,7,0,0,686,0.0,13,7.686,,
youtube,post,6CMYl3Omo6E,Maraliner Ekspres,https://www.youtube.com/watch?v=6CMYl3Omo6E,neutral,2022-05-06T11:12:31.000Z,1,0,0,162,0.0,2,1.162,,
youtube,post,mPX76hSp_hw,MARA LINER SKSBUS @ KUALA PERLIS 29 JANUARI 2022,https://www.youtube.com/watch?v=mPX76hSp_hw,neutral,2022-02-05T11:38:17.000Z,39,0,0,3415,0.0,73,42.415,,
youtube,post,5Sg_UVRiW-A,"MARALINER, RY3565",https://www.youtube.com/watch?v=5Sg_UVRiW-A,neutral,2021-12-08T14:14:33.000Z,20,0,0,2014,0.0,40,22.014,,
youtube,post,C1rZ_ksgEVQ,Maraliner Express Bus,https://www.youtube.com/watch?v=C1rZ_ksgEVQ,neutral,2016-04-11T03:41:24.000Z,12,0,0,2367,0.0,35,14.367,,
youtube,post,uUxCS0ZsxTc,"Jom layan bus mara liner 2022
#fyp #viral #youtubeshorts",https://www.youtube.com/watch?v=uUxCS0ZsxTc,neutral,2022-07-20T01:46:46.000Z,71,0,24,8498,0.0,179,151.498,,
youtube,comment,Ugz7MM8KrPZvh7aOxQl4AaABAg,👍🏻👏🏻,,neutral,3 years ago,2,0,1,0,0.0,211,,"{'id': 'UCvfaw7Zd2xJzSJxngRIFGkA', 'name': '@munismurthy3571', 'thumbnails': 'https://yt3.ggpht.com/qQLoUzt8gi49Kb7sD97eFuOSq0l0CAQbSMf6VuWq-YH7COTe0BLSs9Ke-gYziuMTfd3WSCBL=s88-c-k-c0x00ffffff-no-rj'}",0.0
youtube,comment,UgzMxxM-VY7wpa6yQph4AaABAg,"Kata Tpm, maraliner nak merentas pan borneo highway dlm masa terdekat.. so bro jgn lupa buat review swaktu kat sini nanti yer.. hehe. welcome..welcome",,neutral,2 years ago,1,0,0,0,0.0,100,,"{'id': 'UCDC4-cv_AhD4JkUEbOdXPsw', 'name': '@charmenneo1219', 'thumbnails': 'https://yt3.ggpht.com/ytc/AIdro_lJzd5SmhltMTivwmLpzCkQ93k_H3dh4gYdEBVC180=s88-c-k-c0x00ffffff-no-rj'}",0.0
youtube,comment,UgwNO544i2aMCD1tB6F4AaABAg,Wow,,neutral,3 years ago, ,0,0,0,0.0, 00,,"{'id': 'UCM6skLsHQW1w_ZuHxDHQo4w', 'name': '@juenordin4024', 'thumbnails': 'https://yt3.ggpht.com/ytc/AIdro_lcS3oqVpVDoiW2hFD9iEbJZVWM_iHcVtodMFWKve8=s88-c-k-c0x00ffffff-no-rj'}",0.0
youtube,comment,UgyEtYtIjUVl_I5MCXt4AaABAg,"Selesa boskur..music kuat, slowkan sikit time bos bercakap tu baru cantik",,neutral,3 years ago,2,0,1,0,0.0,211,,"{'id': 'UCgFHRohD_N8yGnWDzV4OREA', 'name': '@diadokmai', 'thumbnails': 'https://yt3.ggpht.com/ytc/AIdro_kZ4M_M2mviZko8_erL8zL3yKJk8B0NHqAa4Vmw47ajuQ=s88-c-k-c0x00ffffff-no-rj'}",0.0
youtube,comment,UgwqGKw2pwYkXmwuPZR4AaABAg,Ada Wi-Fi n USB charge tak bas ni,,neutral,2 years ago,1,0,0,0,0.0,100,,"{'id': 'UC60IDyhTI4iDBuzCPCCxtmQ', 'name': '@moklilykelantan', 'thumbnails': 'https://yt3.ggpht.com/ijZ0b7xAuJITBsGVqgJgYkIPX1coz8a9_BzPY9HdaPG2zzlKMSwfGFtBYM6JN3KyvZO_YNH0wTA=s88-c-k-c0x00ffffff-no-rj'}",0.0
youtube,comment,Ugw7_0f1vb28573n6SJ4AaABAg,"Suara tenggelam sikit bos. Pakai Bluetooth mic, baru cunnn bosskurrr...",,neutral,3 years ago,1,0,1,0,0.0,111,,"{'id': 'UCrIeyVkjgxUFjv3RZcUpxPA', 'name': '@nikmohdshaharuddinnikismai3370', 'thumbnails': 'https://yt3.ggpht.com/ytc/AIdro_lkXIlINLDdn4AM_ss5decwdxbeafjfj79YpRWsHMrD6Ao=s88-c-k-c0x00ffffff-no-rj'}",0.0
youtube,comment,UgwVlx6mL2Tr9R66mVB4AaABAg,Bas mara ni selalu tak on time dtg. Paling sedih pernah kena bas sptutnya dtg kul 7.30 tapi kul 10 malam pun tak sampai lagi.. saya nasihatkan  better cari bas lai,,neutral,1 year ago (edited),1,0,1,0,0.0,111,,"{'id': 'UC7iSfCLAwLiYtli0buuMSDQ', 'name': '@mohamadsyafiqzufairy3214', 'thumbnails': 'https://yt3.ggpht.com/ytc/AIdro_leaiby0Ap9jiJ7uolrDXrz7kI1JKEiAQmBKnCz3O8_YtrP=s88-c-k-c0x00ffffff-no-rj'}",0.0
youtube,comment,Ugz-jCEeptSaM6Cg_gx4AaABAg,Bas dari kangar ke jb sama macam ni jugak kee,,neutral,3 years ago,2,0,1,0,0.0,211,,"{'id': 'UC8D3G7sYbqfklm_24tCO8Dg', 'name': '@greenyswan', 'thumbnails': 'https://yt3.ggpht.com/vmK0h3v0U_w32VmpxM-YlaWb1GXCpWOjn6dNcbLaMhKtf5rZov6Bu8_FPOhqic3qV9fvqBjQ9FY=s88-c-k-c0x00ffffff-no-rj'}",0.0
youtube,comment,UgzshqJEPvkgOKwfGwx4AaABAg,Bas ni pi mana?,,neutral,3 years ago, ,0,0,0,0.0, 00,,"{'id': 'UCbPywaEhNgFz2yRnZsJR68w', 'name': '@lostinalostin3781', 'thumbnails': 'https://yt3.ggpht.com/ytc/AIdro_lyaiuXYGqiK40twps2s8Vk5qMh7quAwFBZp6Ys-VCDzlg=s88-c-k-c0x00ffffff-no-rj'}",0.0
youtube,comment,UgxCSgEZjj5Myz02QFR4AaABAg,Skg ni dlm bas ade charging port jenis usb-c tak?,,neutral,2 years ago,1,0,1,0,0.0,111,,"{'id': 'UC2u_FyQJZuwmPXMSGs_mjJw', 'name': '@wanafifiwanahmad2904', 'thumbnails': 'https://yt3.ggpht.com/wTkcC0T9a_xX1L5mCj_fj4aOgQ8CTSgT24vnxwDE9GUsKalWRTHQHMXtO10fnwcoZcTaG9f7Ow=s88-c-k-c0x00ffffff-no-rj'}",0.0
youtube,comment,Ugz7LN4TiHI-ngqs2ZZ4AaABAg,no tel ofis yang boleh di hubungi ..,,neutral,2 years ago,1,0,1,0,0.0,111,,"{'id': 'UC0_lQ5Aa78EHAEqcrBwHpaA', 'name': '@lilypadin4283', 'thumbnails': 'https://yt3.ggpht.com/ytc/AIdro_lFievTz7ie5oUo4az8k-2er4SFOAICoByGf2EMb18=s88-c-k-c0x00ffffff-no-rj'}",0.0
youtube,comment,UgxBBKgSlM7W082jeP94AaABAg,ada tandas tak,,neutral,2 years ago,1,0,2,0,0.0,122,,"{'id': 'UCi44MxbdE3pV2M7t_nmKlLQ', 'name': '@bbyboss31', 'thumbnails': 'https://yt3.ggpht.com/w3OGZBd5TROsc5yhcnKRKPf6jwpPBuRi2GxRibybxNSjzNYj8Jog7RV_Fy4u82IM6cIdQ9DOgOg=s88-c-k-c0x00ffffff-no-rj'}",0.0
youtube,comment,UgzeSjRT8xPH5lvQEU54AaABAg,Xpuas tgok vedio dlm channel kite ni,,neutral,3 years ago, ,0,0,0,0.0, 00,,"{'id': 'UCM6skLsHQW1w_ZuHxDHQo4w', 'name': '@juenordin4024', 'thumbnails': 'https://yt3.ggpht.com/ytc/AIdro_lcS3oqVpVDoiW2hFD9iEbJZVWM_iHcVtodMFWKve8=s88-c-k-c0x00ffffff-no-rj'}",0.0
youtube,post,eU_fu510MxA,REVIEW PENUH| MARA LINER EKSPRES | TMSBUS | VHU 6810 | TEMAN DESTINASI ANDA,https://www.youtube.com/watch?v=eU_fu510MxA,neutral,2025-07-14T14:05:31.000Z,25,0,3,1021,0.0,38,35.021,,
youtube,comment,Ugw-lad93ZpgfeUR2ZB4AaABAg,Body TMSBus berchassis M.A.N yang pertama di Malaysia.🚍,,neutral,2025-07-23T00:00:00Z,0,0,0,0,0.0,000,,"{'id': 'UCsfwRkYTEG3inRgGO8MlyVw', 'name': '@AhmadZulIskandarAhmadAzh-be3ph', 'thumbnails': [{'url': 'https://yt3.ggpht.com/3v1HoKgdudxuxUiTn5OcA8i0lr5qHkiROgA4SS8e13TLYfy0PEm_vxh01dCnoMd8M4Op0fEA=s88-c-k-c0x00ffffff-no-rj', 'width': 88, 'height': 88}]}",0.0
youtube,comment,UgxVT7Ky6ktvjiNIXcx4AaABAg,wah maraliner pulak😂😂,,neutral,2025-07-23T00:00:00Z,1,0,1,0,0.0,111,,"{'id': 'UC_9prQQ4Ln4h_woBa1z8nKQ', 'name': '@limthengadam580', 'thumbnails': [{'url': 'https://yt3.ggpht.com/ytc/AIdro_mvtZW_bmizYTle4jOpbCusA57Eg7hxZRUk6O9GuaMUo1g=s88-c-k-c0x00ffffff-no-rj', 'width': 88, 'height': 88}]}",0.0
youtube,post,kFf5hFG8uP4,Montaj Koporat 2016,https://www.youtube.com/watch?v=kFf5hFG8uP4,neutral,2016-05-16T01:22:48.000Z,62,0,5,17264,0.0,239,94.264,,
youtube,comment,UgyJlHxxffaaiAopoTJ4AaABAg,aku keje pomennya sejak tahun 88....tahun 94 aku berenti.Masa tu nama KBM.Idup segan mati tak mau Nasib kerajaan bantu Duit tayar pon x lepeh.Sekarang dah swasta sepenuhnya .....aku rasa lepas ni melingkop la ...,,neutral,2021-05-23T00:00:00Z,0,0,0,0,0.0,000,,"{'id': 'UC1HVgGOvykNu2FA598NdwtA', 'name': '@mohdhaidirbintalib5422', 'thumbnails': [{'url': 'https://yt3.ggpht.com/ytc/AIdro_lSZo2ZPe1vMsJ2AZFvinz9J1z74cYq1ZrH9UcAwJE=s88-c-k-c0x00ffffff-no-rj', 'width': 88, 'height': 88}]}",0.0
