platform,post_content,comment_content,engagement,sentiment,date
youtube,,It's awesome how everything just sucks now,9123030,negative,2026-05-27T00:00:00Z
youtube,,Thanks artificial slop,6802222,neutral,2026-05-27T00:00:00Z
youtube,,Why would we want school buses to have AI cameras watching our kids... Seems super dystopian.,6093636,negative,2026-05-27T00:00:00Z
youtube,,I remember when people were calling the PS5 Pro expensive for 700 dollars,4832828,neutral,2026-05-27T00:00:00Z
youtube,,surviellance is getting dystopian,1821212,negative,2026-05-27T00:00:00Z
youtube,,aku dr 98 sokong Anwar...kali ni ikut Rafizi sebab kes pemilihan PKR nampak sgt Anwar khianat,531111,neutral,2026-05-28T00:00:00Z
youtube,,"Lmao!!!!the thing which i couldnt understand in 40 minutes of my class period, this guy cleared all my concept in just 14 minutes. Thank u so much for all these effort u made in preparing this topic a",61699,positive,2021-05-28T00:00:00Z
youtube,,The NVIDIA app won't let me do 1x3 surround but NVIDIA control panel does,35044,negative,2026-05-27T00:00:00Z
youtube,,"The timestamps for the different topics covered in the video:

0:16 What is PN Junction Diode

1:48 The depletion region in the PN junction Diode

3:50 Unbiased PN Junction Diode

7:00 Forward-",28199,neutral,2019-05-28T00:00:00Z
youtube,,"6:35 ""the real Grand theft Auto was the hopes and dreams we lost along the way"" that slaps 😭",25200,positive,2026-05-27T00:00:00Z
youtube,,Best class I found about this topic. Thanks!,21011,positive,2020-05-28T00:00:00Z
youtube,,"""Ram-pires' - Funny!  :-)",15622,positive,2026-05-27T00:00:00Z
youtube,,hey guys its riley from the video currently rampire-proofing my home. Unfortunately there's really nothing online in the way of instructions on how to do that so I'm just winging it. So far I've super,12766,neutral,2026-05-27T00:00:00Z
youtube,,The nightmare just won't end 😭,11844,negative,2026-05-27T00:00:00Z
youtube,,Yeah I called it back in January lol. Glad I got a refurb oled then,8877,positive,2026-05-27T00:00:00Z
youtube,,Very helpful. Got me full marks in my pre boards in semi conductors😍 looking forward for more such short and helful content😘😘,8400,positive,2021-05-28T00:00:00Z
x,,Tutorialnya dong 😭 https://t.co/pm0DFcoSfV,7889,neutral,NaT
youtube,,"Once again and as always, screw you AI for ruining everything.",7100,negative,2026-05-27T00:00:00Z
youtube,,Plz make an entire series on Electronic Devices and Circuits,7000,neutral,2019-05-28T00:00:00Z
youtube,,And my wife says I am wasting my money in a depreciating asset,6222,negative,2026-05-27T00:00:00Z
youtube,,Remember when people were calling the $450 Switch 2 expensive 😭,5833,negative,2026-05-28T00:00:00Z
youtube,,The accent is a blessing❤😂It gives me a guarantee that I'm gonna get the topic😂.,5200,positive,2025-08-28T00:00:00Z
youtube,,"Amazing!  I am reviewing these topics for my upcoming final and was dismayed when I realized that I had forgotten the fundamentals; however, I remembered your channel from the first time I learned it ",4600,positive,2023-05-28T00:00:00Z
