platform,content,engagement,likes,comments,shares,sentiment,url,date
youtube,It's awesome how everything just sucks now,9123030,912.0,30.0,0,negative,nan,2026-05-27T00:00:00Z
youtube,"Listen to « Mon amour » hhttps://stromae.lnk.to/monamourxcamila 
Order my new album « Multitude » here: https://stromae.lnk.to/multitudeID
---
Stromae - Formidable (ceci n'est pas une leçon)  // Strom",6935968,2700000.0,106604.0,0,neutral,https://www.youtube.com/watch?v=S_xH7noaqTA&list=RDS_xH7noaqTA&start_radio=1,2013-05-27T14:25:30.000Z
youtube,Thanks artificial slop,6802222,680.0,22.0,0,neutral,nan,2026-05-27T00:00:00Z
youtube,Why would we want school buses to have AI cameras watching our kids... Seems super dystopian.,6093636,609.0,36.0,0,negative,nan,2026-05-27T00:00:00Z
youtube,I remember when people were calling the PS5 Pro expensive for 700 dollars,4832828,483.0,28.0,0,neutral,nan,2026-05-27T00:00:00Z
youtube,"Gradur - Ne reviens pas ft. Heuss l'enfoiré 

Nouvel album #Zone59 disponible le 29 novembre 2019 ! 

Single disponible ici : https://Gradur.lnk.to/NeReviensPas 

Prod by: ZegP
Real by: Fanatik prod

",3238109,1200000.0,34658.0,0,neutral,https://www.youtube.com/watch?v=ZVgdQHA_IH4&list=RDZVgdQHA_IH4&start_radio=1,2019-11-22T15:00:06.000Z
youtube,"Ninho, nouvelle mixtape « M.I.L.S 4 », disponible partout : https://ninho.lnk.to/MILS4AY
-
NINHO « Maman ne le sait pas » feat. Niska, extrait de « Destin », disponible partout ici: https://ninho.lnk.",2936407,1000000.0,27652.0,0,neutral,https://www.youtube.com/watch?v=yGJLE1UXBjo&list=RDyGJLE1UXBjo&start_radio=1,2019-05-24T15:00:21.000Z
youtube,"Nouveau clip de Marwa Loud #FallaitPas 
Single disponible ici : http://smarturl.it/MarwaLoud-Fallaitpas
Album ""My Life"" disponible ➡️ https://marwaloud.lnk.to/MyLife

YouTube Livestream: https://marwa",2590641,766000.0,34528.0,0,neutral,https://www.youtube.com/watch?v=5UV1aEkBgAk&list=RD5UV1aEkBgAk&start_radio=1,2017-12-22T17:24:46.000Z
youtube,"Facebook:   / arkivashqip  
Instagram:   / arkivashqip  
Realizuar nga Max Production
Music & Arrangement: Alfred Sula",2374482,581000.0,10259.0,0,neutral,https://www.youtube.com/watch?v=GlDaeJWscv0&list=RDGlDaeJWscv0&start_radio=1,2012-11-17T18:36:42.000Z
youtube,"""Alles was zählt"", ""Je ne parle pas français"" und mehr als Akustikversionen | https://namika.lnk.to/Live_DeluxeMusi...

Den neuen Namika-Song ""Je ne parle pas français"" im Remix-Paket mit fünf verschi",1913764,717000.0,20722.0,0,neutral,https://www.youtube.com/watch?v=Cz1rJtlGHVs&list=RDCz1rJtlGHVs&start_radio=1,2018-04-13T16:00:01.000Z
youtube,"🆕 Video Terbaru Kami
→ https://youtu.be/ElQC6TDhfx8

Official Music Video from SAFIRA INEMA - DITINGGAL PAS SAYANG SAYANGE
Subscribe to wahanamusik here: https://smarturl.it/SubscribeWahanamusik

Titl",1844766,497000.0,28994.0,0,negative,https://www.youtube.com/watch?v=DbJpWaKsrJ8&list=RDDbJpWaKsrJ8&start_radio=1,2020-06-06T11:26:08.000Z
youtube,surviellance is getting dystopian,1821212,182.0,12.0,0,negative,nan,2026-05-27T00:00:00Z
youtube,"GIMS, Lacrim - Ce soir ne sors pas (Clip Officiel)
DÉCENNIE TOUR ➡ https://bit.ly/2UudpnV
Abonne-toi à la chaîne ➡ http://bit.ly/2q6P6Ni
- - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - -",1701700,546000.0,21160.0,0,neutral,https://www.youtube.com/watch?v=rtx3VWuYNg4&list=RDrtx3VWuYNg4&start_radio=1,2017-07-24T16:00:13.000Z
youtube,"Di tengah kondisi saat ini yang memaksa kita untuk terus berjuang, bersatu dengan saling bantu adalah salah satu bentuk perjuangan untuk merdeka. Merdeka karena memiliki kebebasan dan kesempatan dalam",1591115,8300.0,605.0,0,positive,https://www.youtube.com/watch?v=I8xhvgw_EBk&list=RDI8xhvgw_EBk&start_radio=1,2021-08-11T13:00:13.000Z
youtube,"Now United Presents: ‘Pas Le Choix - Manal Mix’
#NowUnitedPasLeChoix

Follow NOW UNITED for more updates:
Instagram: http://www.instagram.com/nowunited
Facebook: http://www.facebook.com/NowUnited
Twit",1346807,734000.0,224747.0,0,neutral,https://www.youtube.com/watch?v=IM-rp-wAgaw&list=RDIM-rp-wAgaw&start_radio=1,2020-12-16T16:00:11.000Z
youtube,"Découvre le clip de ""Laisse pas traîner ton fils"" remasterisé en haute définition !
Abonne-toi à la chaîne officielle de SUPRÊME NTM :    / @suprementm9370  
Et écoute le meilleur du groupe ici : http",1209855,318000.0,14835.0,0,neutral,https://www.youtube.com/watch?v=biYdUZXfz9I&list=RDbiYdUZXfz9I&start_radio=1,2009-10-25T08:26:40.000Z
youtube,"""Encanto: La fantastique famille Madrigal"" est disponible sur Disney+

Dans un mystérieux endroit niché au cœur des montagnes de Colombie, la fantastique famille Madrigal habite une maison enchantée d",1180394,312000.0,0,0,neutral,https://www.youtube.com/watch?v=h74mTuZvRxc&list=RDh74mTuZvRxc&start_radio=1,2022-02-24T05:00:11.000Z
youtube,"""Alles was zählt"", ""Je ne parle pas français"" und mehr als Akustikversionen | https://namika.lnk.to/Live_DeluxeMusi...

Den neuen Namika-Song ""Je ne parle pas français"" im Remix-Paket mit fünf verschi",1124626,512000.0,19050.0,0,neutral,https://www.youtube.com/watch?v=103bx_Waacc&list=RD103bx_Waacc&start_radio=1,2018-04-13T09:00:00.000Z
youtube,"Découvrez le clip officiel ""Je sais pas"" de Celine Dion
Ecoutez Céline Dion: https://CelineDion.lnk.to/listenYD
Regardez plus de vidéos de Céline Dion: https://CelineDion.lnk.to/listenYD/yo...

Abonne",1006690,190000.0,8569.0,0,neutral,https://www.youtube.com/watch?v=zCsuKp9ewLY&list=RDzCsuKp9ewLY&start_radio=1,2011-03-06T02:14:35.000Z
youtube,"гр.Made in KZ - это симбиоз мировых хитов,бархатного вокала и векового звучания домбры!
Наша миссия заключается в том,чтобы познакомить мир с казахским фольклором,пропагандировать национальные ценност",986405,324000.0,16046.0,0,neutral,https://www.youtube.com/watch?v=Rx9vZeTGckY&list=RDRx9vZeTGckY&start_radio=1,2017-10-18T14:01:20.000Z
youtube,"-10% pendant 48h (diminue ensuite) avec le code LEBEBEDORT chez RhinoShield : https://bit.ly/Squeezie-LEBEBEDORT
ABONNE-TOI ! http://bit.ly/2fm88Xo (merci)
Vêtements Yoko : http://www.yokoshop.com

Me",862733,686000.0,7077.0,0,neutral,https://www.youtube.com/watch?v=JLNwWY_rHXI,2021-12-11T18:00:25.000Z
youtube,"1er single du nouvel album ""Destins Liés""
  « Destins Liés » nouvel album du $-CREW dans les bacs
https://Polydor.lnk.to/DestinsLies 

 
 Instru par Hugz Hefner
 Clip réalisé par Syrine Boulanouar
 Pr",847193,279000.0,6300.0,0,neutral,https://www.youtube.com/watch?v=9f8wc1-EcpU&list=RD9f8wc1-EcpU&start_radio=1,2016-06-13T16:00:00.000Z
youtube,"Bleak, la BD inspirée des thread horreur, est disponible partout : https://bleakproject.com/

ABONNE-TOI ! http://bit.ly/2fm88Xo (merci)
Vêtements Yoko : http://www.yokoshop.com

Réseaux :

Insta :   ",816895,638000.0,28400.0,0,neutral,https://www.youtube.com/watch?v=GuR-TwudAe4,2019-10-02T18:18:08.000Z
youtube,"Provided to YouTube by Pnl

J’comprends pas · PNL

Que la famille

℗ PNL / MUSICAST

Released on: 2015-03-02

Composer: DR.
Lyricist: DR.

Auto-generated by YouTube.",791143,326000.0,1755.0,0,neutral,https://www.youtube.com/watch?v=BYlA6JAEadw&list=RDBYlA6JAEadw&start_radio=1,2017-07-21T07:09:05.000Z
youtube,"JuL - C'est pas des LOL disponible sur : https://jul.bfan.link/cestpasdeslol

Nouvel album ""Rien 100 Rien "" disponible sur : https://jul.bfan.link/cestpasdeslol
En tournée 2019 & 2020 : https://Jul.ln",778766,212000.0,7211.0,0,neutral,https://www.youtube.com/watch?v=JuY7FvN5haI&list=RDJuY7FvN5haI&start_radio=1,2019-09-10T19:23:51.000Z
youtube,"ABONNE-TOI ! http://bit.ly/2fm88Xo (merci)
Vêtements Yoko : http://www.yokoshop.com

Merci aux frérots Jonathan Cohen et Hakim Jemili pour leur participation et a Bigflo qui a écrit le texte de la gra",748988,600000.0,6542.0,0,neutral,https://www.youtube.com/watch?v=z_B5WT_vOs0,2022-01-28T18:40:27.000Z
tiktok,"DARA has started a riot and there's no point resisting ⚡

Bulgaria | DARA | Bangaranga | 🇧🇬 #Eurovision @darbiethings

📲 Cast your vote at esc.vote",693825,559000.0,5325.0,22500.0,neutral,https://www.tiktok.com/@eurovision/video/7640587344864677142,2026-05-29 14:45:31.039554
youtube,"Je vous jure on a pas fait expres pour la selection des tik tok c’est vraiment honteux 😭

Merci @Mastu @TheoBabac @LincaURL 🙏🏻

👉 LIVE/TWITCH : https://www.twitch.tv/joyca/videos
👉 INSTAGRAM : Joyca
👉",681080,536000.0,4145.0,0,neutral,https://www.youtube.com/watch?v=7eGwBTGLq44,2022-07-17T11:00:46.000Z
youtube,"Abonne toi à la chaîne : http://bit.ly/2DYT8MX
Le premier clip de la nouvelle signature de PODIUM ENTERTAINMENT

---
Suivez DAYCEM sur ses réseaux sociaux...
Facebook : www.facebook.com/Daycem8/
Insta",663874,239000.0,7652.0,0,neutral,https://www.youtube.com/watch?v=4gmwUvzySvk&list=RD4gmwUvzySvk&start_radio=1,2017-10-06T14:00:01.000Z
youtube,"Découvrez ""Touche Pas"" feat. Goulam.
Prod. & mix par Goulam.
Arrangement par Aznvr Beatz.

Directed by Juto Rivo.
Goulam habillé par Ange Kembatsara.

Lieu du tournage : Villa Valiha, Palm Beach (Nosy",653567,228000.0,7394.0,0,neutral,https://www.youtube.com/watch?v=hJzAw-gJHik&list=RDhJzAw-gJHik&start_radio=1,2021-09-24T15:00:12.000Z
youtube,"ABONNE-TOI ! http://bit.ly/2fm88Xo (merci)
Vêtements Yoko : http://www.yokoshop.com

Collection Squeezie x RhinoShield : https://bit.ly/Squeezie-RhinoShield

Réseaux :

Insta :   / xsqueezie  
Twitter",629651,527000.0,8631.0,0,neutral,https://www.youtube.com/watch?v=efibkS_ClF0,2021-08-08T17:09:49.000Z
youtube,"Abonnez-vous à la CHAINE OFFICIELLE VEVO de HELENE SEGARA pour découvrir toutes ses nouvelles vidéos : http://www.youtube.com/subscription_c...
----------------------------------------
Retrouvez Hélèn",609806,236000.0,6534.0,0,neutral,https://www.youtube.com/watch?v=qmqruqnj99M&list=RDqmqruqnj99M&start_radio=1,2013-09-17T14:22:34.000Z
youtube,"ABONNE-TOI ! http://bit.ly/2fm88Xo (merci)
drop 'Okugai' disponible : http://www.yokoshop.com

Collection Squeezie x RhinoShield : https://bit.ly/Squeezie-RhinoShield

Réseaux :

Insta :   / xsqueezie",605500,507000.0,10322.0,0,neutral,https://www.youtube.com/watch?v=aW2expJrXwQ,2021-08-16T16:56:27.000Z
youtube,"TOOFAN - C'EST PAS NORMAL [Clip Officiel]

Titre disponible sur toutes les plateformes : https://toofan.lnk.to/Cestpasnormal 

Participe au challenge Tik Tok
https://vt.tiktok.com/ZS8ruDQBX/

SUIVRE L",572289,183000.0,5355.0,0,neutral,https://www.youtube.com/watch?v=msf4LGLOL_k&list=RDmsf4LGLOL_k&start_radio=1,2023-01-13T18:00:11.000Z
youtube,"Écoutez tous les titres de Columbine ici : https://lnk.to/ColumbineID
Sweat, T-shirt ""Columbine"" : https://lnk.to/ColumbineShopYD 
S’abonner à la chaîne :    / @columbine2k16  

Instagram :   / columb",563718,237000.0,4849.0,0,neutral,https://www.youtube.com/watch?v=_yyjPxvNLGk&list=RD_yyjPxvNLGk&start_radio=1,2019-04-19T07:05:23.000Z
youtube,aku dr 98 sokong Anwar...kali ni ikut Rafizi sebab kes pemilihan PKR nampak sgt Anwar khianat,531111,53.0,11.0,0,neutral,nan,2026-05-28T00:00:00Z
youtube,"http://shop.mymajorcompany.com/
iTunes : http://clk.tradedoubler.com/click?p=2... 
Retrouvez Joyce sur My Major Company : http://www.mymajorcompany.com/joycejo...
et Facebook :   / joycejonathan.music",512951,135000.0,4476.0,0,neutral,https://www.youtube.com/watch?v=FsJWSDe44Uk&list=RDFsJWSDe44Uk&start_radio=1,2009-09-01T17:28:58.000Z
youtube,"« Pas là », disponible ici https://lnk.to/VianneyIdeesBlanches
Nouvel album N’attendons pas, disponible ici : https://lnk.to/VianneyNTDPalbum.
En tournée en 2021 ! https://lnk.to/VianneyNTDPlaTournee/",507023,135000.0,6996.0,0,neutral,https://www.youtube.com/watch?v=nBI0bDH8W28&list=RDnBI0bDH8W28&start_radio=1,2014-11-20T17:00:33.000Z
