platform,content,engagement,likes,comments,shares,sentiment,url,date
x,"Selepas Hilang Johor kepada BN

Selepas Muafakat Nasional calon BN di Perak,

Hari ini BN Melaka tolak kerjasama dengan Bersatu selepas mereka dah cukup kerusi akibat 2 adun lompat. Habis madu sepah d",378,236.0,25.0,117.0,positive,https://x.com/ulyahusamudin/status/1235460406799298560,2020-03-05 07:01:29+00:00
x,"Pemuda UMNO Johor Sokong Calon MCA, Terjemah Semangat Muafakat Nasional https://t.co/qy27YSqiNR",176,152.0,8.0,16.0,neutral,https://x.com/umnoonline/status/1189559707842691079,2019-10-30 15:08:29+00:00
x,"1. Saya pengundi Parlimen Segambut sejak bujang sampai jadi duda.
2. Kalau begini tingkah laku pemimpin DAP, Pru16 saya abstain.
3. Alasan yg Kula beri sangat dangkal. Alasan tak guna otak. Sebagai Ti",134,75.0,9.0,14.0,negative,https://x.com/AfralAbdullah/status/2034108595470799214,2026-03-18 03:24:15+00:00
x,"Tuan Ibrahim Seru UMNO, PAS Kembali Bersama Muafakat Nasional 2.0

Oleh Mynewshub

KUALA LUMPUR – Timbalan Presiden PAS, Datuk Seri Tuan Ibrahim Tuan Man hari ini secara terbuka menyeru pembentukan ga",103,26.0,22.0,5.0,negative,https://x.com/mynewshub/status/2062178069738320309,2026-06-03 14:22:19+00:00
x,@KhairilAnuar Johor yg totok umno pun nak tolak umno pru kali ni.. harap kelantan yg totok pas tu pun boleh terajang keluar parti lebai tu dari negeri cik siti wan kembang. Amin. Bila umno/pas ditumba,44,30.0,0,14.0,negative,https://x.com/BruceKwaLee/status/982779315799523329,2018-04-08 00:37:02+00:00
x,"Pengerusi Muafakat Nasional Annuar Musa mengakui pentadbiran kerajaan negeri Johor bawah pimpinan Onn Hafiz Ghazi adalah cukup bagus.  

Sumber video: https://t.co/UCOM03v6Px https://t.co/K8EXj2Eg9C",39,3.0,5.0,2.0,positive,https://x.com/mkini_bm/status/1838548750463307838,2024-09-24 11:59:15+00:00
x,"Timbalan Presiden PAS, Tuan Ibrahim Tuan Man menggesa usaha menghidupkan semula Muafakat Nasional menerusi gagasan “Muafakat Nasional 2.0” sebagai platform penyatuan parti-parti Melayu-Islam menjelang",28,3.0,11.0,1.0,neutral,https://x.com/EkonomiRakyatMY/status/2062361114172670331,2026-06-04 02:29:41+00:00
x,"Di #DewanRakyat saya &amp; MP #UMNO #PAS timbulkan isu Akta #Belia tak dipersetujui #MBM #MajlisBeliaMalaysia.

Tapi #KBS @SyedSaddiq teruskan juga. Kesannya spt disebut #DewanMudaJohor #DMJ 4 negeri ",22,17.0,1.0,4.0,negative,https://x.com/ahmadmaslan/status/1148509288874201088,2019-07-09 08:28:47+00:00
x,"BN Johor Jadi Rebutan PH PN, Bersaing Cuba Pujuk Jalin Bekerjasama?   

Oleh Mynewshub

JOHOR BAHRU – Keputusan UMNO-Barisan Nasional (BN) Johor untuk bertanding secara solo pada Pilihan Raya Negeri (",22,5.0,3.0,0,negative,https://x.com/mynewshub/status/2062438315819696196,2026-06-04 07:36:27+00:00
x,@mkini_bm Jadi buatpe nk undi PN lg🙄,21,6.0,3.0,3.0,negative,nan,NaT
x,"Setuju masuk Muafakat Nasional, kenapa perlu dukung PN, soal ketua Pemuda Umno Johor https://t.co/cICMqwL0WH",21,17.0,0,4.0,neutral,https://x.com/MyKMUnet/status/1295605558414848001,2020-08-18 06:16:50+00:00
x,"@AfralAbdullah @youngsyefura fak kula!
@dapmalaysia ambik tindakan tegas pd kula.",11,6.0,1.0,1.0,negative,nan,NaT
x,"@AfralAbdullah @TokJoeMY @youngsyefura Makin lama makin pelik, issue yang sepatutnya bersuara depa senyap,  really bad optics and shit decision making by @dapmalaysia, May you all burn in PRU 16 toget",11,5.0,2.0,0,negative,nan,NaT
x,@AfralAbdullah @TokJoeMY @youngsyefura Samalah kita except part duda tu 🤣,9,3.0,2.0,0,neutral,nan,NaT
x,@ulyahusamudin @syahredzan Sapa pengarah strategi bersatu ni ?,8,0,2.0,1.0,neutral,nan,NaT
x,"@AfralAbdullah @youngsyefura abstaining from voting when no candidate deserves your vote is the right move. you have voice a sound logic, tak payah kita nak oblige sangat dengan ahli politikus yang ta",8,5.0,1.0,0,negative,nan,NaT
x,"“Pengerusi UMNO Johor, Datuk Seri Hasni Mohammad berkata, BN perlu menunggu keputusan PRU-15 sebelum memutuskan sama ada PAS diperlukan bagi memperkuatkan penyatuan ummah menerusi Muafakat Nasional (M",7,6.0,0,1.0,neutral,https://x.com/Hasni_Johor/status/1581207980846256130,2022-10-15 08:58:54+00:00
x,@umnoonline Pemuda pas kelu 🤣🐒🐖,6,0,2.0,0,neutral,nan,NaT
x,@umnoonline Umno tunduk pd mca,6,0,2.0,0,neutral,nan,NaT
x,@ulyahusamudin @syahredzan Karma! Padan muka pengkhianat2 PPBM,5,5.0,0,0,negative,nan,NaT
x,@ulyahusamudin Tak boleh ke Tun pecat TSMY dari parti? Da jadi mcm mana sekarang?,5,2.0,1.0,0,negative,nan,NaT
