platform,post_content,comment_content,engagement,sentiment,date
x,,@mkini_bm Jadi buatpe nk undi PN lg🙄,21,negative,NaT
x,,"@AfralAbdullah @youngsyefura fak kula!
@dapmalaysia ambik tindakan tegas pd kula.",11,negative,NaT
x,,"@AfralAbdullah @TokJoeMY @youngsyefura Makin lama makin pelik, issue yang sepatutnya bersuara depa senyap,  really bad optics and shit decision making by @dapmalaysia, May you all burn in PRU 16 toget",11,negative,NaT
x,,@AfralAbdullah @TokJoeMY @youngsyefura Samalah kita except part duda tu 🤣,9,neutral,NaT
x,,@ulyahusamudin @syahredzan Sapa pengarah strategi bersatu ni ?,8,neutral,NaT
x,,"@AfralAbdullah @youngsyefura abstaining from voting when no candidate deserves your vote is the right move. you have voice a sound logic, tak payah kita nak oblige sangat dengan ahli politikus yang ta",8,negative,NaT
x,,@umnoonline Pemuda pas kelu 🤣🐒🐖,6,neutral,NaT
x,,@umnoonline Umno tunduk pd mca,6,neutral,NaT
x,,@ulyahusamudin @syahredzan Karma! Padan muka pengkhianat2 PPBM,5,negative,NaT
x,,@ulyahusamudin Tak boleh ke Tun pecat TSMY dari parti? Da jadi mcm mana sekarang?,5,negative,NaT
x,,@AfralAbdullah @youngsyefura Mengeruhkan lagi keadaan yg dh sedia keruh..😏,5,negative,NaT
x,,@ulyahusamudin Bersatu masuk ph balik TSMY bg anuar jadi pm seattle masalah,4,negative,NaT
x,,@ulyahusamudin Last last Bersatu tutup kedai semua masuk Umno mcm S46! Muhyddin jadi President Umno... ni semua plan dah,3,negative,NaT
x,,@ulyahusamudin @dyanasmd Kesian Bersatu kan..kat Selangor pun kena buang.....sedih!!!!PN mainkan dia...PH pun mainkan dia..wakakakaka😅😅😅😅,3,neutral,NaT
x,,"@AfralAbdullah @amer7211 @youngsyefura Isu MBI Ponzi depa diam lagu tikus. Selalu depa akan sembang isu scam , tumbuk rusuk dan salah guna kuasa. Maklum lah Developers Action Party --- mengikut gelara",3,negative,NaT
x,,@mynewshub Mcm rumah pelacur,3,positive,NaT
x,,@EkonomiRakyatMY Pelacur murahan.. @PASPusat,2,negative,NaT
x,,@ulyahusamudin @ctnizam7711 awal2 lg dah kena khianat YB  Bersatu ni pun tak sedar2 jgk mainan Umnongok.. lain kali sokong lg laa.. dr ada jawatan exco skrg MELOPONG LAA ekau rafiq n fendi.. konon nak,2,negative,NaT
x,,@umnoonline Cai ph kalau berbicara kalau x bodoh kaki kencing.ape nak jadi korang nie terutama melayu.siap jilat lagi dap yg meletakkan melayu dibawah. https://t.co/uyMOZNCZf0,2,neutral,NaT
x,,"@mynewshub Silakan lah.

Setelah UMNO dirobek &amp; dipecahkan, PAS khianati UMNO.

Setelah BERSATU dirobek &amp; dipecahkan, PAS khianati BERSATU.

Pas ingin kembali kpd kekasih lama. Habis madu sepa",2,negative,NaT
x,,@mynewshub Parti pelacur,2,neutral,NaT
x,,@mynewshub https://t.co/6e51OlGHNm,2,negative,NaT
x,,@EkonomiRakyatMY Perlis tanpa DAP terselah muafakat melayu https://t.co/1fcWZ3Z7KR,1,neutral,NaT
x,,@mkini_bm Mabuk ke dia ni? Kempen untuk PN ke BN? Tak ada point nak cakap. Orang johor tahu kamu berak di mana.,1,negative,NaT
x,,"@ulyahusamudin @dyanasmd ni Bersatu yg kepala batu tak nak ikut pucuk pimpinan, spesis mcm ni patut dipecat je",1,neutral,NaT
x,,@ulyahusamudin @dyanasmd Steady si bodoh Rafiq Nazamohaideen ka apa nama dia,1,positive,NaT
x,,"@ulyahusamudin @syahredzan Pasti Muhyidin sudah boleh bayangkan , jika UMNO dapat majoriti dengan sendirinya, perkara yang sama akan menimpa dia dan partinya",1,negative,NaT
x,,@umnoonline Amat menyokong. Harap para pengundi khususnya penyokong UMNO/PAS/BN 100% kpd calon BN di PRK Tg. Piai. Tunjukkan kita bukan rasis seperti dakwaan @guanenglim &amp; PH..,1,neutral,NaT
x,,@AfralAbdullah @youngsyefura Agree with your points except the part of abstaining from voting. Because by not voting it’s as good as voting for the person you don’t want to win. Just my personal opini,1,neutral,NaT
x,,@mynewshub Sepatut nya Pas tuu kembali ke Umno nya...Pas kena faham dia ada pati serpihan....ni Pok lebai sudah songsa..... https://t.co/LTTNU75U37,1,negative,NaT
x,,"@mynewshub Nak menang sendiri tak berdaya. Seru sana, seru sini, seru itu, seru ini. Dulu kini dan selamanya belenn. Kasi menang dulu, nak buat apa nanti kita fikir. Lol",1,neutral,NaT
x,,"@mynewshub 3 tahun no UMNO no DAP. Hari ini ajak kahwin balik. Rindu abang UMNO.

Esok kahwin party lain. Lusa party lain.",1,negative,NaT
x,,"@mynewshub sandiwara politik dari paspispusse.geng lobai muka tanah.sekali ini undi pas boleh masuk kemana pulak,gua,tong sampah atau longkang?",1,negative,NaT
x,,@mynewshub lepas tu main blakang banyak kolam..,1,negative,NaT
x,,@mynewshub ni bukan yg tak baya sewa tu ke?,1,neutral,NaT
x,,@mynewshub Wayang lebih,1,negative,NaT
x,,@mynewshub Nope.. tk setuju.. cukup sekali,1,neutral,NaT
x,,"@UMonline DAP,DAP,DAP",0,neutral,NaT
x,,"@EkonomiRakyatMY Lepas tu cerai lagi...bodycount PAS ni teruk , dgn macam macam Parti dia kahwin",0,positive,NaT
x,,"@EkonomiRakyatMY Inilah PAS yg aaya pelik ... Dari dulu, tiada hidden ace card. Semua jelas. Sedangkan dunia politik sgt kotor dan licik.

Walau mcmmanepun... Oppo pilihan. Terbaik untk balance and ch",0,negative,NaT
x,,@EkonomiRakyatMY https://t.co/EFSEcoCQfg,0,neutral,NaT
x,,@EkonomiRakyatMY https://t.co/ft7usiXgfs,0,neutral,NaT
x,,@EkonomiRakyatMY Lebai Pas https://t.co/wRVvjs2F3y,0,neutral,NaT
x,,@EkonomiRakyatMY Pelacur Asli Sejati,0,neutral,NaT
x,,@EkonomiRakyatMY Modal PAS. Modal orang miskin minda dlm pembangunan negara.,0,neutral,NaT
x,,@mkini_bm Mcm nak join UMNO balik je.. 😖 😖,0,negative,NaT
x,,@mkini_bm Ada harapan hilang deposit coach tu,0,negative,NaT
x,,"@mkini_bm PN puji BN kerana berharap dapat bekerjasama dengan UMNO pada PRU akan datang di Johor sekurang-kurangnya.
Simpulan Bahasa:
Dimana ada makanan, disitu kami duduk.
Cari makan, bukan?",0,positive,NaT
x,,@ulyahusamudin @syahredzan @PejaOfPerak aren’t u the MB of Perak? How come? If that’s the case u should have stayed on instead of taking UMNO into the state.,0,neutral,NaT
