platform,content,engagement,likes,comments,shares,sentiment,url,date
Unknown,,0,0,0,0,0.8665352284908294,,
Unknown,,0,0,0,0,0.5,,
Unknown,,0,0,0,0,0.18023806661367414,,
Unknown,,0,0,0,0,0.15929660350084304,,
Unknown,,0,0,0,0,0.00048081278800965466,,
Unknown,,0,0,0,0,0.000493115186691262,,
Unknown,,0,0,0,0,0.000495171546936013,,
Unknown,,0,0,0,0,0.0005273222923278809,,
Unknown,,0,0,0,0,0.8747270256280899,,
Unknown,,0,0,0,0,0.0007872462272643932,,
Unknown,,0,0,0,0,0.9993077039718627,,
Unknown,,0,0,0,0,0.9992539882659912,,
Unknown,,0,0,0,0,0.8347760990262031,,
Unknown,,0,0,0,0,0.899125275015831,,
Unknown,,0,0,0,0,0.5,,
Unknown,,0,0,0,0,0.5,,
Unknown,,0,0,0,0,0.0005063295364379772,,
Unknown,,0,0,0,0,0.5,,
Unknown,,0,0,0,0,0.00051078200340271,,
Unknown,,0,0,0,0,0.09951049536466597,,
Unknown,,0,0,0,0,0.03960803747177122,,
Unknown,,0,0,0,0,0.9993722558021545,,
Unknown,,0,0,0,0,0.5,,
Unknown,,0,0,0,0,0.00048031210899351917,,
Unknown,,0,0,0,0,0.00048092007637023926,,
Unknown,,0,0,0,0,0.00048049092292784534,,
Unknown,,0,0,0,0,0.00048224329948426403,,
Unknown,,0,0,0,0,0.5,,
Unknown,,0,0,0,0,0.12454922944307326,,
Unknown,,0,0,0,0,0.5,,
Unknown,,0,0,0,0,0.058230359852314006,,
Unknown,,0,0,0,0,0.9994128823280334,,
Unknown,,0,0,0,0,0.0004817068576812855,,
Unknown,,0,0,0,0,0.5,,
Unknown,,0,0,0,0,0.5,,
Unknown,,0,0,0,0,0.13392798006534576,,
Unknown,,0,0,0,0,0.5,,
Unknown,,0,0,0,0,0.5,,
Unknown,,0,0,0,0,0.5,,
Unknown,,0,0,0,0,0.14291204363107682,,
Unknown,,0,0,0,0,0.5,,
Unknown,,0,0,0,0,0.11221885979175567,,
Unknown,,0,0,0,0,0.5,,
Unknown,,0,0,0,0,0.5,,
Unknown,,0,0,0,0,0.00048031210899351917,,
Unknown,,0,0,0,0,0.5,,
Unknown,,0,0,0,0,0.01997327506542207,,
Unknown,,0,0,0,0,0.9393861353397369,,
Unknown,,0,0,0,0,0.15995147377252578,,
Unknown,,0,0,0,0,0.5,,
Unknown,,0,0,0,0,0.5,,
Unknown,,0,0,0,0,0.9988760113716124,,
Unknown,,0,0,0,0,0.988757574558258,,
Unknown,,0,0,0,0,0.0005003392696380504,,
Unknown,,0,0,0,0,0.0004829406738281472,,
Unknown,,0,0,0,0,0.15085277259349822,,
Unknown,,0,0,0,0,0.5,,
Unknown,,0,0,0,0,0.09734498709440231,,
Unknown,,0,0,0,0,0.0005035221576690785,,
Unknown,,0,0,0,0,0.000498819351196278,,
Unknown,,0,0,0,0,0.0005029857158661,,
Unknown,,0,0,0,0,0.9994051933288574,,
Unknown,,0,0,0,0,0.5,,
Unknown,,0,0,0,0,0.9686406850814819,,
Unknown,,0,0,0,0,0.0005033075809478538,,
Unknown,,0,0,0,0,0.9744761884212494,,
Unknown,,0,0,0,0,0.0005074024200439342,,
Unknown,,0,0,0,0,0.0465602785348892,,
Unknown,,0,0,0,0,0.0465602785348892,,
Unknown,,0,0,0,0,0.0004978895187378041,,
Unknown,,0,0,0,0,0.000840604305267334,,
Unknown,,0,0,0,0,0.00048372745513913795,,
Unknown,,0,0,0,0,0.0005094051361084206,,
Unknown,,0,0,0,0,0.0005088686943054421,,
Unknown,,0,0,0,0,0.9975357472896575,,
Unknown,,0,0,0,0,0.0004978179931640625,,
Unknown,,0,0,0,0,0.5,,
Unknown,,0,0,0,0,0.0004891455173492432,,
Unknown,,0,0,0,0,0.0005036652088165061,,
Unknown,,0,0,0,0,0.000507688522338845,,
Unknown,,0,0,0,0,0.0005055069923400879,,
Unknown,,0,0,0,0,0.13574225306510926,,
Unknown,,0,0,0,0,0.10262234508991241,,
Unknown,,0,0,0,0,0.0005021274089813121,,
Unknown,,0,0,0,0,0.9981282293796538,,
Unknown,,0,0,0,0,0.14714501202106475,,
Unknown,,0,0,0,0,0.5,,
Unknown,,0,0,0,0,0.5,,
Unknown,,0,0,0,0,0.9238721042871475,,
Unknown,,0,0,0,0,0.5,,
Unknown,,0,0,0,0,0.9993936955928802,,
Unknown,,0,0,0,0,0.9993864893913269,,
Unknown,,0,0,0,0,0.5,,
Unknown,,0,0,0,0,0.9978675365447998,,
Unknown,,0,0,0,0,0.5,,
Unknown,,0,0,0,0,0.9482675194740295,,
Unknown,,0,0,0,0,0.5,,
Unknown,,0,0,0,0,0.9993857383728026,,
Unknown,,0,0,0,0,0.8704450666904449,,
Unknown,,0,0,0,0,0.04362291991710665,,
