platform,post_content,comment_content,engagement,sentiment,date
threads,,"“Malaysia should give some land to Rohingnya.” 

HELLO???? mana maunya kita nak bagi dekat depa ni senang2 je!!! BANGUNNN WEIII!!!",4963,neutral,NaT
threads,,"Saiz kerajaan di bawah Anwar Ibrahim lebih kecil, berhemat dan berintegriti berbanding era Muhyiddin Yassin.

Jumlah menteri dan timbalan berkurang, tiada duta khas bertaraf menteri, dan lantikan poli",3829,negative,NaT
threads,,"Habis bapak kau presiden UMNO , TPM buat apa ???
Tak tahu bangkang atau ugut keluar dari gabungan ... mcm DAP buat...tak bagi lulus ugut keluar..

Tanpa  sokongan  Mp2 UMNO tak kan semudah itu lulus.
",2927,negative,NaT
threads,,"Daulat Tuanku!

Allah Peliharakan Sultan
Allah Berkati Johor
Kepada Allah Kita Berserah

#BangsaJohor #MajuJohor",2789,negative,NaT
threads,,Bapak dia berjuang utk diri sendiri bukan utk rakyat pun,1417,positive,NaT
threads,,Let's learn what happens in Palestine.. these people are like Zionist of Myanmar,604,negative,NaT
threads,,No wonder kena buang dari negara sendiri. Now dah faham sangat dah orang macam ni.,588,negative,NaT
threads,,"“MALAY people have no rights to determine the RIGHTS of the Rohingya in MALAYSIA”

pebende yg aku baca ni rights apa siaw",430,negative,NaT
threads,,Cambodia dah! Kita bila lagi?!! @anwaribrahim_my,328,negative,NaT
threads,,Bapa dia paling tak guna.melingkup perjuangan umno kerana bapa dia,223,positive,NaT
threads,,UMNO DAH TK RELEVAN UTK ORG MELAYU,201,neutral,NaT
threads,,"Bapak kau bukan menteri kabinet ye.
Bengap.",198,neutral,NaT
threads,,Dalam kabinet wakil Amno buat apa.. goyang telur dan ketuk cipap..,180,negative,NaT
threads,,"Menteri mana yg ada usaha hantar dorg ni balik? Aku nak undi. Tak hantar balik, atleast escort sampai perairan antarabangsa pun jadiklah.. pepandailah dia cari tanah sendiri 🫩",178,negative,NaT
