platform,post_content,comment_content,engagement,sentiment,date
x,,@YbPertikaian ceplos lom dapat skrip ke? https://t.co/HGfWv0XDmJ,77,neutral,NaT
x,,"⛽ Petrol bersubsidi (SKPS) ➡️ kekal pada RM2.05 seliter
🚛 Diesel Semenanjung Malaysia ⬇️ 10 sen pada RM4.87 seliter
🚛 Diesel Bersubsidi (SKDS) ➡️ kekal pada RM2.15 seliter
🚛 Diesel Sabah, Sarawak &amp",47,neutral,NaT
x,,"@XavierNaxa check guna setel boleh juga,

https://t.co/QAlXrzsalT https://t.co/eQl5nCHJPA",44,neutral,NaT
x,,Menteri Pengangkutan Anthony Loke berkata dia telah mengarahkan Agensi Pengangkutan Awam Darat (APAD) untuk mengenakan “hukuman paling maksimum” terhadap Prasarana Malaysia Berhad selepas sebuah tren ,40,positive,NaT
x,,"@StratCommX Beli EV Proton dan Perodua lah. Sokong produk tempatan.

Itu tujuan depa buat mcm tu.

Xkan itu pun x boleh fikir?",22,negative,NaT
x,,"Kepada YAB PMX  @anwaribrahim, Pengerusi MTEN —
Pekerja kesihatan kita hadir setiap hari. Tiada WFH. Tiada pilihan.

Terima kasih YBMK @DrDzul kerana akan menyuarakan nasib mereka di MTEN. 

Pulihkan ",21,positive,NaT
x,,@drarasu71 @malaysia_pmo Ni bukan issue 200 litre atau 300 litre. Staff hospital semua duduk tak jauh dari hospital.  200 litre tak cukup ke?,18,negative,NaT
x,,@XavierNaxa Yg xlayak tlg share ss 😜,11,neutral,NaT
x,,@YbPertikaian @mohd_khairel Ceplos2 tengah stress 😆😆🤣🤭 https://t.co/2kvoVVuQWr,11,neutral,NaT
x,,"@XavierNaxa Yang takda lesen, yang lesen mati lebih 3 tahun tak layak 😂",10,negative,NaT
x,,"@XavierNaxa but honestly why tho? dah announce semua rakyat malaysia layak, so why? ke dia nak create the divide of t20 later on?",8,neutral,NaT
x,,"@drarasu71 @malaysia_pmo Bukan setakat sektor kesihatan, keselamatan dan Pendidikan juga. Sektor ini tiada istilah WFH",7,neutral,NaT
x,,"Jururawat dan pembantu perubatan kena pakai kenderaan sendiri sebab kenderaan jabatan uzur, tak cukup jumlah, pemandu tak ada.

Lepas itu proses tuntutan bukan mudah.

Nota kaki : Ada pegawai kena bua",6,neutral,NaT
x,,"@Strggwyr @kaiBFG29 @ChomBieTanjung ""Benda ni kita faham je masing2 ada darkside dia. Tapi membantu la juga.""

Terkubur negara kita ni.",6,negative,NaT
x,,"@XavierNaxa 1 lg. Yg tk thu lesen mati bila apa semua tu, tk thu ke yg lesen mati time trikh befday...?",5,negative,NaT
x,,@StratCommX https://t.co/y1Zixy2jM6,5,neutral,NaT
x,,@XavierNaxa Saya tolong checkkan untuk ayah. Ayah tak layak padahal ada je lesen apa semua lengkap je. Kenapa eh? Ada sesiapa tau kenapa?,4,negative,NaT
x,,@XavierNaxa Layak juga https://t.co/YaKlIYL84X,3,neutral,NaT
x,,U make life hard that everyone has to scam each other to stay afloat. They put everyone at risk to make ends meet. Bring back BN for simplicity but also for being real. Zahid was real. BN support Naji,3,negative,NaT
x,,"@vonlibertad brt cuma sesuai dekat kawasan kepadatan tinggi yang tak ada ruang jalan yang sesuai..lebih baik invest buat lorong bas, didik rakyat tentang lorong bas (dan buat penguatkuasaan)

masalah ",3,negative,NaT
x,,"He added that the discussion was intended to highlight data-driven tools and responsible consumption habits.

""As a society, we must ensure that we have petrol supply for the longest of time, and at s",3,neutral,NaT
x,,@Marcescens21 @rafiziramli @sabrinanorizam @M_fzbd Kenapa nk kena balik mengundi? Tukar la alamat ke tempat tinggal sekarang,3,neutral,NaT
x,,@YbPertikaian @Tok_Hang67 Bakar...!!!,2,neutral,NaT
x,,@XavierNaxa Alhamdulillah layak jugak ✅,1,positive,NaT
x,,@alissuraya_ @JRN500 thanks for the information 👍🏻,1,positive,NaT
x,,@alissuraya_ @JRN500 Good information!!,1,positive,NaT
x,,@Meranti99 Raya haji bukan kena bg angpow pun. 🤣,1,neutral,NaT
x,,https://t.co/tqKF5IU0HG https://t.co/UnZvOqgvOI,1,neutral,NaT
x,,@FlyKiteSmellAir @bckupacc99 Depa lesen pon xdak mana mai budi95 xlayak,1,neutral,NaT
x,,@NewsBFM Lagi satu muka yg patut di keluarkan dari jadi MP dlm GE akan datang.. gaji dan elaun sendiri tak nak potong.. asyik nak suruh rakyat suffer..,1,negative,NaT
x,,@XavierNaxa Done layak..,0,neutral,NaT
x,,"@XavierNaxa Pabil hamzah,,ic no6903140350521",0,neutral,NaT
x,,@XavierNaxa Maaf bertanya. Budi95 ni dapat limit 300L kan. 300L ni dapat setiap bulan renew ke atau sampai hujung tahun/sampai tamat tempoh BUDI95 ni?,0,neutral,NaT
x,,"@drarasu71 @malaysia_pmo Saya prefer elaun hadir kerja macam parlimen.. 😂
MC pun superior pertikaikan",0,positive,NaT
x,,@drarasu71 @PattoKasthuri @malaysia_pmo @DrDzul,0,positive,NaT
x,,@drarasu71 @malaysia_pmo @anwaribrahim ini ada asas yang baik untuk diberi ruang.,0,positive,NaT
x,,@vonlibertad imagine... by may/june next year we would be able to start building BRTs in every state already,0,neutral,NaT
x,,@StratCommX Discrimination,0,neutral,NaT
x,,@StratCommX Perodua  buat projek EV yang gagal dari segi komersial.. Maaf shakap management perodua perlu letak jawatan atas kegagalan ini.. Bukan 100 peratus salah  management namun kena ada tanggung,0,negative,NaT
x,,"@NST_Online Yg untung platform seperti Grab, bukan p hailing riders. Dengar delivery fee yg mereka dapat makin hari makin rendah berbanding dengan komisen yg Grab dapat 25-36% dari penjual kecil. Jadi",0,negative,NaT
x,,@FlyKiteSmellAir @bckupacc99 Tapi kalau kena tangkap merempit boleh kena denda dan penjara.,0,negative,NaT
x,,@FlyKiteSmellAir @bckupacc99 Dorg lesen pun xde.. sbb tu meroyan pasal minyak naik..,0,neutral,NaT
x,,"@NewsBFM Dismisses konon,
Nanti tup tup, enroll

Dah berkali2 dah govt buat macam ni 😂",0,neutral,NaT
x,,"@NewsBFM We shld not even subsidised, let alone put a cap on the quantum to be subsidised. Its ridiculous for a net oil importing country to subsidies fuel",0,negative,NaT
x,,@NewsBFM It’s ok to say consider la. Rakyat yang pandai understand the logic.,0,neutral,NaT
x,,"@mkini_bm DAP bila nk Buat Keputusan Keluar PH? 
tunggu Parlimen Bubar baru Umum? 

kemudian Gabung Balik kerana Kita mahu Kestabilan 🤡 hahaaha",0,negative,NaT
