platform,content,engagement,likes,comments,shares,sentiment,url,date
tiktok,"ADZAN KURDI X ASJAL RUWHI VERSI FULL🙌🏻
banyak yang request minta fullnya disini🙏🏻
#asjalruwhi #adzanviral #adzanmerdu #muslim #fyp",289539,236500.0,2562.0,8477.0,neutral,https://www.tiktok.com/@ahmd_dhafa_az/video/7621905543061327124,2026-07-08 18:55:34.370245+00:00
tiktok,"এই কথাটা যতবারই শুনি 
 ততবারি চোখে পানি চলে আসে।
🎙️ Mijanur rohman ajhari 
#মিজানুর_রহমান_আজহারী #tiktokbangladesh🇧🇩 #foruyou #fyp #islamic_video @TikTok @For You",208031,178000.0,3531.0,13500.0,neutral,https://www.tiktok.com/@ababeel_tv_24/video/7422661292579638536,2026-07-08 18:55:41.838654+00:00
tiktok,#burçlar #fall #zenginlik #bollukbereket #tarot,119930,78800.0,18200.0,15400.0,neutral,https://www.tiktok.com/@zaru.bilge/video/7567419281919511864,2026-07-08 18:55:54.006258+00:00
tiktok,"Petronas berkata walaupun Malaysia merupakan negara pengeluar minyak, negara ini masih terkesan kerana hampir 40 peratus keperluan minyak mentah negara melalui Selat Hormuz.

#beritaviral #beritasemas",97867,56600.0,1567.0,22700.0,negative,https://www.tiktok.com/@malaysiatribune/video/7623774021167041813,2026-07-08 18:55:49.808822+00:00
tiktok,"13.06.2026...
LEPAS RNR BANJARAN TITIWANGSA MENGHALA KE TASIK BANDING...",85529,66700.0,3577.0,1252.0,neutral,https://www.tiktok.com/@rescue0l95440532/video/7651195483825769735,2026-07-08 18:55:38.537413+00:00
tiktok,Ağzı açık ayran delisi gibi bakmak bu olsa gerek ulen dayko sen bizi güldürdün ya ALLAH ta seni güldürsün🤣🤣🤣🤣🤣,78428,27700.0,1328.0,32400.0,negative,https://www.tiktok.com/@ayaz.rzgar37/video/7658428168046480648,2026-07-08 18:56:02.263863+00:00
tiktok,"-Resul'ü Ekrem Aleyhissalatu Vesselam ve onun ümmeti 
#islamic_video #allah❤️ #namaz #huzur #keşfetteyizzz",56557,48200.0,932.0,2298.0,positive,https://www.tiktok.com/@huzur.kapis1/video/7655309122665024800,2026-07-08 18:55:54.970760+00:00
tiktok,"Bu ülkede hapishane yok 🚫
Ordu yok ❌
Hatta polis bile yok 😳

Ama buna rağmen,
Avrupa’nın en zengin 💰
ve en gelişmiş 🌍 ülkelerinden biri.

⏳ Ortalama yaşam süresi 85 yıl
⚔️ Bin yıldır tek bir savaş bil",50427,32700.0,469.0,3258.0,neutral,https://www.tiktok.com/@bir_dunya_seyahat/video/7600429633418382599,2026-07-08 18:56:03.223783+00:00
tiktok,মাইকের জন্য রেগে গেলেন জন কল্যান পার্টির নেতা খাইরুল #khairuldewan #খাইরুলদেওয়ান #foryou #tiktokviral,42188,30300.0,699.0,2047.0,neutral,https://www.tiktok.com/@kmkhairuldewan12/video/7590304952367451412,2026-07-08 18:55:36.261146+00:00
tiktok,#CapCut  video lama tapi baru sekarang ak upload keseruan kak lala sama dek valen #valenda7 #sahabatvalenbangkalan,42012,35900.0,213.0,504.0,negative,https://www.tiktok.com/@kurnia07_3/video/7631590230327397650,2026-07-08 18:55:48.549644+00:00
tiktok,"Bazı dualar vardır, kalpten çıktığı için kalbe ulaşır… Bu videoda yıllardır umre hasretiyle yaşayan kıymetli bir büyüğümüzün içten duasına şahit olacaksınız. Yoldan geçen gençlere dua ederken dilinden",37912,31000.0,1346.0,1337.0,positive,https://www.tiktok.com/@efekocx/video/7647644176070348040,2026-07-08 18:55:45.730185+00:00
tiktok,Bertaraf ❤️‍🔥 #heijan #muti #canbaywolker #bertaraf #keşfet,31329,21300.0,60.0,753.0,positive,https://www.tiktok.com/@rozerapfm/video/7542597546359803144,2026-07-08 18:55:59.427074+00:00
tiktok,Tiramisu Viral but make it 4 flavours ! 🤩 Ada peniaga yang jual tepi jalan atau popup booth kat sini? 🙋🏻‍♀️ Korang boleh masuk dalam list siap2 jual Tiramisu berbagai flavour ni untuk tambah menu jual,30350,18800.0,160.0,4132.0,positive,https://www.tiktok.com/@mimpicakes/video/7449235242084306184,2026-07-08 18:55:26.964696+00:00
tiktok,"Zilhicce'nin en kıymetli, duaların en makbul olduğu o mübarek güne, Arife gününe kavuşmanın tarifsiz huzurunu yaşıyoruz. Bugün, ellerimizi semaya açıp kalbimizden geçenleri Rabbimize fısıldama, eksikl",30265,17500.0,3576.0,6015.0,neutral,https://www.tiktok.com/@duaileislammm/video/7643500994956922133,2026-07-08 18:55:45.335132+00:00
tiktok,#thr #gaji13 #tniindonesia🇮🇩 #tni #bravo #bravotni #banggadengantni,25454,15800.0,1552.0,2333.0,negative,https://www.tiktok.com/@info_sekitarr/video/7349843459039071493,2026-07-08 18:55:42.497553+00:00
tiktok,"Tunku Panglima Johor Tunku Abdul Rahman Ibrahim dismissed rumours of third-party involvement in the Pasir Gudang Circuit’s redevelopment, affirming their sole focus on transforming it into an internat",23675,15400.0,322.0,1276.0,neutral,https://www.tiktok.com/@scoopdotmy/video/7359583097169415442,2026-07-08 18:55:29.529888+00:00
tiktok,#yengegeldi #yengegeldi27 #huzurbulanlar #huzurbulanlarhüseyinhocam ##keşfetedüş #kşf #fytp #fypシ゚ ##virall,21403,12300.0,173.0,1883.0,neutral,https://www.tiktok.com/@serbest_magazin1/video/7309951161824578822,2026-07-08 18:55:43.126207+00:00
tiktok,"Ramai yang tanya apa dokumen perlu ada jika rtk 3.0 dibuka? 

Jangan lupa save dan share video nie kepada kawan - kawan anda!
#rtk #callingvisa #permit",18375,10200.0,387.0,3758.0,positive,https://www.tiktok.com/@fowexnetwork/video/7605556409685724436,2026-07-08 18:55:52.092595+00:00
tiktok,Replying to @aman._cr7#malaysiatiktok🇲🇾 #malaysiatiktok #malaysiatiktok🇲🇾❤️✌️,15334,10800.0,611.0,1732.0,negative,https://www.tiktok.com/@tareqfit/video/7564276604013235474,2026-07-08 18:56:00.681248+00:00
tiktok,#rekkaciq😂🗿 #rekomendasi #creatorsearchinsights #repost #rekkkkkkkk🤍✈️✈️,15180,8522.0,647.0,3034.0,neutral,https://www.tiktok.com/@_melek__092/video/7657020760506076436,2026-07-08 18:55:53.374523+00:00
tiktok,#voiceeffects duet dadakan bareng bestiee @gatchaaa___ 🫵🏻👋🫡 #fyp #bermuara #rizkyfebian #mahaliniraharja,14232,7761.0,139.0,190.0,positive,https://www.tiktok.com/@fajarnurdiansyah/video/7378726813779954949,2026-07-08 18:55:47.294871+00:00
tiktok,"Sindorov tarix yozdi: endi jahon tojiga kurashadi

🏆 20 yoshli Javohir Sindorov FIDE Nomzodlar turniri–2026 g‘olibiga aylandi. U Anish Giri bilan durang o‘ynab, 9,5 ochko bilan muddatidan oldin chempi",13801,10500.0,148.0,396.0,neutral,https://www.tiktok.com/@qisqasitv/video/7628941006859259154,2026-07-08 18:56:02.593637+00:00
tiktok,"📹 SEMAKAN, RAYUAN DAN PERMOHONAN BAHARU SISTEM BANTUAN KASIH JOHOR

Semakan, rayuan dan permohonan baharu Bantuan Kasih Johor (BKJ) Fasa 4 boleh dibuat menerusi Sistem Bantuan Kasih Johor di laman ses",13575,5158.0,449.0,5316.0,positive,https://www.tiktok.com/@mediadigitaljohor/video/7639318749945908487,2026-07-08 18:55:33.341922+00:00
tiktok,“Apa Kena PRN Johor dengan DS Najib Razak? “ #mohamadhasan #barisannasional #prnjohor #ngakorming #letakjawatan,13419,9497.0,672.0,1305.0,positive,https://www.tiktok.com/@demirakyatchannel/video/7657073099208150292,2026-07-08 18:55:25.629510+00:00
tiktok,"""Krisis takhta Negeri Sembilan."" Korang dengar tapi tak faham? Ni breakdown mudah. 👇

📌 Apa yang berlaku?
Pada 19 April 2026, Undang Yang Empat — pembesar adat tertinggi N9 — buat pengisytiharan menur",13151,10000.0,147.0,1120.0,negative,https://www.tiktok.com/@asyraafontok/video/7649365029799644436,2026-07-08 18:55:41.528719+00:00
tiktok,"💚Bersangka baik Dgn ALLAH..
🕊️ALLAH sebaik2 Pendengar & Maha mengetahui..",12758,9910.0,40.0,2151.0,positive,https://www.tiktok.com/@ida.cjseven/video/7658901592237690130,2026-07-08 18:56:00.999293+00:00
tiktok,#creatorsearchinsights #toptiktokvideos,12649,6626.0,99.0,2579.0,neutral,https://www.tiktok.com/@gggggghgggnnnnnnnnnnn/video/7659371757769493781,2026-07-08 18:55:37.587955+00:00
tiktok,"Ternayata Menteri Ini Yang Jebloskan NU Ke Tambang. Sementara Luhut Tidak Setuju Ormas Dapat Konsesi Tambang.

#YenniWahid #luhutbinsarpandjaitan #bahlillahadalia #pbnu #nahdatululamaindonesia",12007,5100.0,395.0,676.0,negative,https://www.tiktok.com/@updateinfonusantara/video/7585920443266223381,2026-07-08 18:55:31.330646+00:00
tiktok,Kenapa harga diesel di negara jiran lagi murah daripada Malaysia sedangkan malaysia adalah negara pengeluar minyak,11538,6045.0,642.0,3597.0,negative,https://www.tiktok.com/@ahheng0230/video/7622237710039780616,2026-07-08 18:55:42.809365+00:00
tiktok,"Harga Minyak Naik 60 sen dan 80 sen. 

Anwar Ibrahim tegur PMX.",10004,5136.0,895.0,2140.0,negative,https://www.tiktok.com/@uwaisilqrani/video/7616203744480333077,2026-07-08 18:55:44.992397+00:00
tiktok,"THỨC KHUYA, LÀM CA ĐÊM",8733,3166.0,240.0,3510.0,positive,https://www.tiktok.com/@kiralabojapan0/video/7657513370505071892,2026-07-08 18:55:48.866894+00:00
tiktok,#creatorsearchinsights #fore #tranding #viralvideo #foryoupage - ভাই রাল করে দাও ইরানের শিয়াদের নিয়ে আলোচনা শুনুন সায়েক আহমমদুলা 🤲।,6774,3861.0,50.0,981.0,neutral,https://www.tiktok.com/@theummahofthelastprophe/video/7615161010646830356,2026-07-08 18:55:55.658635+00:00
tiktok,"KUIZI 57
##kuiz #57 #islam #dituri",6601,4160.0,79.0,1452.0,neutral,https://www.tiktok.com/@bekimalimi/video/7621250687715822870,2026-07-08 18:55:53.042076+00:00
tiktok,20-year-old putra tri ramadani won the men’s lead world cup at prague. it was only his 2nd ever world cup final. his brother was the first indonesian to ever make a lead final (jakarta 2022). adam ond,6184,5001.0,29.0,108.0,positive,https://www.tiktok.com/@sendhangboarding/video/7649048272199257357,2026-07-08 18:55:36.909040+00:00
