platform,post_content,comment_content,engagement,sentiment,date
youtube,,tu mmg duit rakyat bukan duit poket PMX sekian,241717,neutral,NaT
youtube,,RM 3.2 billion a year. Very good PMX👍🏻,71414,positive,NaT
youtube,,"A good way to help the rakyat is to encourage WFH like we did in Covid. Less people have to commute to work, the less fuel we consume. Let's put our internet infrastructure to work over bosses egos.",3988,neutral,NaT
youtube,,Terima kasih kepada pembayar cukai.😊,2344,negative,NaT
youtube,,Cut politician’s subsidies and allowances first,1800,negative,NaT
youtube,,I can handle it. I use no more than 100 litres.,1522,positive,NaT
youtube,,"Aku sokong Mat Rempit protes dan nak buat demo. Polis bagi kebenaran atau permit utk mereka demo. Lepas tu sorang² cek, dia bawa motor ada lesen tak. Kalau x de sita terus motor dia.",1400,negative,NaT
youtube,,i still dont understand those people that against the govt effort to control all the subsidized basic necessities... probably anti-govt movemenet,1233,negative,NaT
youtube,,"If need to cut down, 250l is ideal. Not everyone lives in the city who travels to work. Another mechanism, set it on 250l every month. If there's balance, forward to the following month and add-on the",1222,neutral,NaT
youtube,,"the government or Anwar and his team, dont have better ideas and dont have knowledge at all in managing the petrol issue.
they start to think of low class ideas cutting T20 from subsidy. does it cause",1211,negative,NaT
youtube,,Lastime I buy car the government said higher Duty due to fuel subsidy ... what now? Reduce all duty on all new vehicles !!,900,negative,NaT
youtube,,"Lack of enforcement, tu yang jadikan isu ketirisan subsidi sangat teruk..merugikan negara dan rakyat.",811,negative,NaT
youtube,,"3 isu:
1. Ramai x sedar, petrol bukan utk kereta motor jeee..
2. Bukan semua pandai it teknologi, snang mcm kita.
3. Yg miskin pakai motor dpt nikmati subsidi sikit, berbanding yg kaya pakai kereta be",799,neutral,NaT
youtube,,"Aku tak sokong mana2 parti politik.. Tapi isu minyak subsidi ni aku sgt SOKONG perlu kad pengenalan DAN Lesen memandu yg sah.
Sebab klu setakat kad pengenalan je, berapa ramai warga asing yg ada beli ",733,negative,NaT
youtube,,"hi ic tolong la buat kabur, itu bahaya la.",722,neutral,NaT
youtube,,penyeludupan tetap berlaku sbb 2.60 masih jauh lebih murah pd harga negara² jiran..jadi stesyen minyak jgn tutup mata..,711,negative,NaT
youtube,,300 liter sbulan utk hr biasa ok..tp klu hr perayaan blk kg + kegunaan harian lebih 300 liter..😢😢,700,negative,NaT
youtube,,"Yes, the subsidy should be meant for us Malaysian n not for foreigner in malaysia",700,neutral,NaT
youtube,,jwapan mudah jee bg side belah kerajaan mmg sokong la bg side belah pembangkang mmg xsetuju la…,655,neutral,NaT
youtube,,First time saya nampak abang Nazz buat podcats dengan Abang Gan lepas ini Abang Nazz buat podcats dengan Abang Jaapar dari mekanika boleh ye abang Nazz,611,positive,NaT
youtube,,"Hm........ Bantu ringankan beban ,1.99sen untuk rakyat yg dapat budi....Dalam masa sama....  Dia bubuh atas kepala org yang tak dapat budi95...... 
 Dari 2.05/L  jadi  RM2.60/L ....

ALhamdulilah... Y",611,negative,NaT
youtube,,"annually, general auditor reported various if not all Ministry departments' excessive wastage if not 'mismanagement' of $$$. Since Anwar became PMX, annual budget has ballooned yet wastages persist, p",600,negative,NaT
youtube,,Tahap respect aku kat abg gan meningkat secara mendadak.. Well said abg gan...,600,positive,NaT
youtube,,"Kalau penggunaan minyak korang kurang dalam RM 600 sebulan,confirm cukup. Ada lagi kuota isteri atau ahli keluarga lain. So takyah sembang lah kalau tak cukup.

Tapi ehailing, runner yg guna kereta me",500,negative,NaT
youtube,,"Malaysia tdk boleh ambil dual license tapi singapore boleh dual license iaitu satu lesen domestik, satu lesen international driving lesen. Zzz. So, kalau orang malysia kerja d thailand pa mcm?",500,negative,NaT
youtube,,"Host dan tetamu sama² bijak dalam isu subsidi petrol ni.

Terbaik!",411,positive,NaT
youtube,,the true definition of incompetence,400,neutral,NaT
youtube,,Kenaikan subsidi dri 300L ke 400L/500L lebih selesa  .,400,neutral,NaT
youtube,,"Bagi aku, bab lesen tu memang valid, kurang la kes orang lari dari roadblock sebab takde lesen.
Sebab ramai sekarang ni takde lesen, bawak macam setan.
Tak campur lagi mat rempit tak tentu hala, budak",400,negative,NaT
youtube,,"Asas dan objektif perlaksanaan dah bagus, saya sokong 100%. Cara yang tuntas untuk mengatasi masalah warga asing makan subsidi petrol, dan galakkan orang ada lesen memandu.

Tapi SOP dan limitasi 300l",400,positive,NaT
youtube,,Agaknya  Masing2 Lupa Sekitar Setahun Lalu JPJ Tawarkan Lesen Memandu !0 Tahun Direct.....Boleh Jadi Sekor2 Terlupa.....,400,neutral,NaT
youtube,,Opening floodgates for more leakages,400,negative,NaT
youtube,,Good move.  I already know it will be reduced by 100 litres.,322,positive,NaT
youtube,,Thku PM ANWAR  n Madani Governments . Thku for caring the Malaysians citizen n people. Hope can help n do more for the poor  n also help all Malaysians businesses flourish n most important thing educa,311,positive,NaT
youtube,,Those who are good at math will realize the saving is very minimal but the point is just to prevent foreigners from buying cheap petrol.,311,neutral,NaT
youtube,,Excellent. Eliminate the leakings and corruptions.,300,positive,NaT
youtube,,"Besonya sofa merah tu, arm rest tggi sgt.. nak bg anak gajah duduk ke Naz? 🤭",300,negative,NaT
