platform,post_content,comment_content,engagement,sentiment,date
tiktok,,waduh masa iya zakat pak yg di tanya???......,2,negative,2026-06-08 21:14:39.501295
tiktok,,waduh masa iya zakat pak yg di tanya???......,2,negative,2026-06-08 21:14:39.792484
tiktok,,waduh masa iya zakat pak yg di tanya???......,2,negative,2026-06-08 21:14:40.087908
tiktok,,waduh masa iya zakat pak yg di tanya???......,2,negative,2026-06-08 21:14:40.372476
tiktok,,waduh masa iya zakat pak yg di tanya???......,2,negative,2026-06-08 21:14:40.661081
tiktok,,waduh masa iya zakat pak yg di tanya???......,2,negative,2026-06-08 21:14:40.964046
tiktok,,waduh masa iya zakat pak yg di tanya???......,2,negative,2026-06-08 21:14:41.268840
tiktok,,waduh masa iya zakat pak yg di tanya???......,2,negative,2026-06-08 21:14:41.565924
tiktok,,waduh masa iya zakat pak yg di tanya???......,2,negative,2026-06-08 21:14:41.863661
tiktok,,waduh masa iya zakat pak yg di tanya???......,2,negative,2026-06-08 21:14:42.156630
tiktok,,waduh masa iya zakat pak yg di tanya???......,2,negative,2026-06-08 21:14:42.450949
tiktok,,waduh masa iya zakat pak yg di tanya???......,2,negative,2026-06-08 21:14:42.736964
tiktok,,waduh masa iya zakat pak yg di tanya???......,2,negative,2026-06-08 21:14:43.021525
tiktok,,waduh masa iya zakat pak yg di tanya???......,2,negative,2026-06-08 21:14:43.314087
tiktok,,waduh masa iya zakat pak yg di tanya???......,2,negative,2026-06-08 21:14:43.602211
tiktok,,waduh masa iya zakat pak yg di tanya???......,2,negative,2026-06-08 21:14:43.893996
tiktok,,waduh masa iya zakat pak yg di tanya???......,2,negative,2026-06-08 21:14:44.176733
tiktok,,waduh masa iya zakat pak yg di tanya???......,2,negative,2026-06-08 21:14:44.499451
tiktok,,waduh masa iya zakat pak yg di tanya???......,2,negative,2026-06-08 21:14:44.791458
tiktok,,waduh masa iya zakat pak yg di tanya???......,2,negative,2026-06-08 21:14:45.081967
tiktok,,waduh masa iya zakat pak yg di tanya???......,2,negative,2026-06-08 21:14:45.368169
tiktok,,waduh masa iya zakat pak yg di tanya???......,2,negative,2026-06-08 21:14:45.649760
tiktok,,waduh masa iya zakat pak yg di tanya???......,2,negative,2026-06-08 21:14:45.954235
tiktok,,waduh masa iya zakat pak yg di tanya???......,2,negative,2026-06-08 21:14:46.248327
tiktok,,waduh masa iya zakat pak yg di tanya???......,2,negative,2026-06-08 21:14:46.537124
tiktok,,waduh masa iya zakat pak yg di tanya???......,2,negative,2026-06-08 21:14:46.824626
tiktok,,waduh masa iya zakat pak yg di tanya???......,2,negative,2026-06-08 21:14:47.115947
tiktok,,waduh masa iya zakat pak yg di tanya???......,2,negative,2026-06-08 21:14:47.403613
tiktok,,waduh masa iya zakat pak yg di tanya???......,2,negative,2026-06-08 21:14:47.689269
tiktok,,waduh masa iya zakat pak yg di tanya???......,2,negative,2026-06-08 21:14:47.982145
tiktok,,waduh masa iya zakat pak yg di tanya???......,2,negative,2026-06-08 21:14:48.521513
tiktok,,waduh masa iya zakat pak yg di tanya???......,2,negative,2026-06-08 21:14:48.803253
tiktok,,waduh masa iya zakat pak yg di tanya???......,2,negative,2026-06-08 21:14:49.096367
tiktok,,waduh masa iya zakat pak yg di tanya???......,2,negative,2026-06-08 21:14:49.380668
tiktok,,waduh masa iya zakat pak yg di tanya???......,2,negative,2026-06-08 21:14:49.669263
tiktok,,waduh masa iya zakat pak yg di tanya???......,2,negative,2026-06-08 21:14:49.969059
tiktok,,waduh masa iya zakat pak yg di tanya???......,2,negative,2026-06-08 21:14:50.302394
tiktok,,waduh masa iya zakat pak yg di tanya???......,2,negative,2026-06-08 21:14:50.592693
tiktok,,waduh masa iya zakat pak yg di tanya???......,2,negative,2026-06-08 21:14:50.888366
tiktok,,waduh masa iya zakat pak yg di tanya???......,2,negative,2026-06-08 21:14:51.176426
tiktok,,waduh masa iya zakat pak yg di tanya???......,2,negative,2026-06-08 21:14:51.464156
tiktok,,waduh masa iya zakat pak yg di tanya???......,2,negative,2026-06-08 21:14:51.758612
tiktok,,waduh masa iya zakat pak yg di tanya???......,2,negative,2026-06-08 21:14:52.039814
tiktok,,waduh masa iya zakat pak yg di tanya???......,2,negative,2026-06-08 21:14:52.327591
tiktok,,waduh masa iya zakat pak yg di tanya???......,2,negative,2026-06-08 21:14:52.620757
instagram,,🙌,0,positive,2026-05-26 13:19:34+00:00
instagram,,Send me this post,0,neutral,2026-05-19 09:31:08+00:00
instagram,,"syok ooo nak dkat PRU , Umum memanjang Umum, smua positive",0,neutral,2026-05-05 09:58:47+00:00
instagram,,Semoga dipermudah urusan peniaga2 semua🤲 Sibuk kerja 9–6 tapi still nak skill Mandarin? Kami faham. Sistem fleksibel khas untuk working adults ✨,0,positive,2026-05-06 07:09:31+00:00
