platform,content,sentiment_score,engagement,url,date
tiktok,"Jagat maya dihebohkan oleh aksi seorang warga negara asing (WNA) yang nekat pergi dari sebuah tempat makan tanpa membayar pesanannya. Dalam video yang beredar, bule tersebut sempat terlibat adu mulut ",0.00048081278800965466,22311,https://www.tiktok.com/@inilahcom/video/7645959828233260308,2026-06-08 21:14:49.969261
tiktok,"KHUSUS BUAT KALIAN!!!
Yang mau jadi ibu kost tapi terkendala biaya yang mahal 👷‍♂️

Rumah kost seperti ini bisa si bangun dengan biaya 98jutaan, masa sih? Awas jangan salah paham

Nih penjelasannya
Lu",0.0004817783832550271,590,https://www.tiktok.com/@shj.project/video/7319861445628316933,2026-06-08 21:14:50.888439
instagram,"Akhirnya Tumpas!!

Rebah terbaring!

Hari ni mungkin penat.
Mungkin sakit.
Mungkin hampir rebah.

Yang pernah lalui jalan ini… inilah nikmatnya..

Orang boleh cakap apa saja.
Yang tak pernah lalui, me",0.00048195719718935326,5,https://www.instagram.com/p/DYgUwc2kjU7/,2026-05-19 03:25:14+00:00
instagram,"Nak berhenti kerja? Jangan resign kerana emosi.

Sebelum membuat keputusan besar, jawab 5 soalan ini dahulu:

✅ Kenapa anda mahu berhenti kerja?

✅ Adakah anda mempunyai perancangan yang jelas selepas",0.0004918992519378773,0,https://www.instagram.com/p/DZEnrQivlsx/,2026-06-02 05:43:15+00:00
tiktok,"Ini 4 faktor utama yang bikin warung sembako tutup. Bukan karena nggak laku, tapi karena ini:

1. *Modal habis kemakan utang*  
   Kasih bon terlalu gampang ke semua orang. Niat nolong, tapi 1 bulan k",0.0004995167255401611,3005,https://www.tiktok.com/@sintajebee/video/7640752665365925136,2026-06-08 21:14:39.215478
tiktok,"🚫💵 Uang Rp 75.000 Ditolak Restoran, Bank Indonesia Bicara! – Jakarta
Baru-baru ini, masyarakat dihebohkan oleh video viral yang menunjukkan sebuah restoran menolak pembayaran menggunakan uang pecahan ",0.0005404293537140115,39038,https://www.tiktok.com/@yunbimedianusantara/video/7492466146315095302,2026-06-08 21:14:49.669578
tiktok,"Terkesan pahit, tapi ini NYATA adanya😢 
Pernah ngalamin?😢 dibeda bedain begini?😢 
Tidak semua orang begitu, tp yg begitu banyak 😔 
Follow dulu bund, biar gak ketinggalan🥺 
.
.
.
.
.
#fyp #fypage #real",0.0005525887012481911,42814,https://www.tiktok.com/@ifham_kholi/video/7345302176383716614,2026-06-08 21:14:49.097191
tiktok,"""Tidak diundang, jangan datang.
Tidak diberi tahu, jangan memaksa tahu.
Jaga batas, jaga hati, tanpa memutus silaturahmi.""
#JagaBatas #JagaHati #SalingMenghormati #BijakBersikap #fyp",0.0005529820919036865,4964,https://www.tiktok.com/@knaya_daily/video/7536078084341042488,2026-06-08 21:14:39.792665
tiktok,"🚨 Viral dapur MBG di Baleendah sempat berhenti beroperasi!

Pengelola SPPG Albarack Baleendah 08 membenarkan penghentian sementara operasional yang terjadi pada Jumat (5/6/2026). Namun, mereka menegas",0.0006648838520050271,6345,https://www.tiktok.com/@tribunjabar.id/video/7648193409311706376,2026-06-08 21:14:47.116250
tiktok,"Bolehkah berzakat kepada saudara yang miskin? 
#syiarislam #tiktokislami #zakat #miskin #ilmubermanfaat",0.002543199062347401,10774,https://www.tiktok.com/@muadz.shopping/video/7613593257033043221,2026-06-08 21:14:41.269023
