platform,content,sentiment_score,engagement,url,date
instagram,"EMERGING ENTREPRENEURS - TOURISM.

An animated day of sharing from our 3 guests speakers, and a side presentation by Cahaya Society and their colourful craft, made this session a very engaging one.

F",0.9994097530841827,12,https://www.instagram.com/p/DXg1CxUEVF7/,2026-04-24 11:35:57+00:00
instagram,Semoga dipermudah urusan peniaga2 semua🤲 Sibuk kerja 9–6 tapi still nak skill Mandarin? Kami faham. Sistem fleksibel khas untuk working adults ✨,0.9994083583354949,0,nan,2026-05-06 07:09:31+00:00
instagram,"WHERE DO YOU GO FROM HERE?

Come meet our seasoned financial expert and startup model Christina and KaVui. Learn first-hand knowledge about your idea / business, and how to scale and expand your busin",0.9994071602821349,7,https://www.instagram.com/p/DYUKwm6kXUj/,2026-05-14 10:06:59+00:00
instagram,"LATIHAN PERNIAGAAN TINGKATAN 4
Bab 2: Trend semasa dalam perniagaan 
Sesuai untuk ulang kaji cepat & persediaan SPM💯
Faham konsep trend menarik, menurun & mendatar dengan mudah! 
Save & share dengan k",0.9993888139724731,1,https://www.instagram.com/p/DX6BboKE7_b/,2026-05-04 06:25:13+00:00
instagram,"Dalam dunia perniagaan, tiada istilah “kau ambil customer aku” atau “aku ambil customer kau”. Jika itu memang rezeki kita, insyaAllah akan kembali juga kepada kita. 😊

Belajar untuk berlapang dada ker",0.9993778705596923,0,https://www.instagram.com/p/DYuvpM9mGoH/,2026-05-24 17:49:33+00:00
tiktok,"Tidak perlu iri dengan hidup orang lain.Allah menulis cerita kita dengan cara yang berbeda. Fokus bertumbuh, bukan membandingkan.

#iri #selfreminder #taubat #belajarbaik #fokusbertumbuh",0.9993740260601043,333657,https://www.tiktok.com/@salim_aljufri_official/video/7605921500566195477,2026-06-08 21:14:50.302587
instagram,"Syukur kepada Tuhan, selesai urusan renew lesen perniagaan Avasimall.com di DBKK🙏☺️
#renew #licensed #bussiness #lesen #perniagaan",0.9993652999401093,2,https://www.instagram.com/p/DXqIEwVCW3N/,2026-04-28 02:15:26+00:00
instagram,"Seramai 107 usahawan mikro dan kecil menerima manfaat menerusi Dana Usahawan Madani Selangor (DUMS) 2026 membabitkan peruntukan berjumlah RM2 juta.

EXCO Keusahawanan Mohd @najwanhalimi  berkata DUMS ",0.9993561804294586,8,https://www.instagram.com/p/DZNFMpFjk94/,2026-06-05 12:35:07+00:00
instagram,"Aceh dan United Arab Emirates telah bersetuju menubuhkan pasukan bersama untuk mempercepatkan kerjasama pelaburan, menunjukkan usaha untuk menukar potensi kepada projek sebenar di lapangan.

#Aceh #UA",0.9993394255638122,0,https://www.instagram.com/p/DXrRSACD7_0/,2026-04-28 12:55:06+00:00
instagram,"JOM KE HARI TERBUKA SATT KOLEJ @ SIMUNJAN! 🎉

Masih mencari hala tuju selepas SPM? Ingin mengetahui lebih lanjut tentang peluang kerjaya dalam bidang Hospitaliti, Pelancongan dan Perniagaan? Inilah pe",0.9991376340389251,1,https://www.instagram.com/p/DYL05zaAWuH/,2026-05-11 04:22:05+00:00
instagram,"Krisis Bekalan Global: Kerajaan beri jaminan untuk meminimumkan kesan perubahan kos elektrik kepada rakyat dan perniagaan - Akmal Nasrullah 

#digitalbernamatv #elektrik #perniagaan  #krisis #global",0.9991274952888488,1,https://www.instagram.com/p/DXq-EaCEyWh/,2026-04-28 10:07:16+00:00
instagram,Perdana Menteri Datuk Seri @anwaribrahim_my berkata langkah itu melibatkan premis milik agensi kerajaan seperti Majlis Amanah Rakyat (MARA) dan Perbadanan Pembangunan Bandar (UDA) dengan pengurangan k,0.9990763545036315,46,https://www.instagram.com/p/DX83cK4GydP/,2026-05-05 08:55:39+00:00
instagram,"Bab 3 : Penetapan visi, misi dan objektif perniagaan. 
Sesuai untuk ulang kaji cepat & persediaan SPM 💯
Save dan share dengan kawan supaya sama-sama skor✨
#fyp #fypmalaysia #perniagaan #tingkatan4 #sp",0.9988981664180755,1,https://www.instagram.com/p/DYMF9K_k1xJ/,2026-05-11 06:51:05+00:00
tiktok,"TUKANG BEDENG AMATIR TAPI HASILNYA KOK BEGINI? Cara Bikin Bedengan Rapi Pakai Quick Cakar Baja
@edisueni 
Pak Edi dari Desa Modangan Kecamatan Nglegok Kabupaten Blitar, Jawa Timur adalah pelaku usaha ",0.9985035061836243,2995,https://www.tiktok.com/@tiarajava/video/7472596570052103479,2026-06-08 21:14:47.403766
instagram,"Setiap pelanggan yang anda menangi, reputasi yang anda bina, dan pengiktirafan yang diterima oleh jenama anda ialah aset yang bernilai.

Persoalannya, adakah anda benar-benar memilikinya atau membiark",0.9984378993511199,1,https://www.instagram.com/p/DZRjc1jx6A_/,2026-06-07 06:16:44+00:00
instagram,"Maukah kamu… aku tunjukkan sebuah perniagaan yang akan membuatmu lepas dari perasaan sedih yang dalam?🤔🤔🤔

💡 Di zaman sekarang, cari uang itu sebenarnya lebih gampang.

Syaratnya satu : punya perniaga",0.9976514577865601,1,https://www.instagram.com/p/DY_JbZHvgeK/,2026-05-31 02:42:44+00:00
instagram,"Tempatnya grosiran sandal termurah
Import dan lokal

#Tkbandarbaru
#jakarta 
#perniagaan",0.9971774041652679,3,https://www.instagram.com/p/DXobnWqlH_k/,2026-04-27 10:27:42+00:00
tiktok,"@edisueni 

TUKANG BEDENG AMATIR TAPI HASILNYA KOK BEGINI? Cara Bikin Bedengan Rapi Pakai Quick Cakar Baja

Pak Edi dari Desa Modangan Kecamatan Nglegok Kabupaten Blitar, Jawa Timur adalah pelaku usah",0.9969032645225524,19578,https://www.tiktok.com/@tiarajava/video/7472214577204251959,2026-06-08 21:14:48.803381
instagram,"EXCO Kerajaan Tempatan dan Pelancongan, Dato’ @ngsueelim berkata perkara itu memberi impak besar dan memerlukan penelitian mendalam serta perbincangan lanjut sebelum sebarang keputusan dibuat.

“Cadan",0.9952831029891966,3,https://www.instagram.com/p/DX_aW7cmvFP/,2026-05-06 08:40:11+00:00
instagram,Beliau menegaskan bahawa proses kelulusan permit yang terlalu lama dan berbelit-belit boleh menjadi penghalang kepada pelaburan baharu serta menjejaskan kedudukan Indonesia dalam persaingan ekonomi se,0.9946119606494903,8,https://www.instagram.com/p/DZEbWy4Fuk8/,2026-06-02 03:55:34+00:00
instagram,"EXCO Kerajaan Tempatan dan Pelancongan, Dato’ @ngsueelim berkata perkara itu memberi impak besar dan memerlukan penelitian mendalam serta perbincangan lanjut sebelum sebarang keputusan dibuat.

“Cadan",0.9934040904045105,5,https://www.instagram.com/p/DX_OsudnPtr/,2026-05-06 06:57:22+00:00
instagram,"Dapatkan maklumat tender terkini dari agensi-agensi kerajaan dan GLC di seluruh Malaysia. Terdapat ratusan tender yang dikemaskini setiap hari.

Daftarlah di www.tender-nex.com sekarang. 

Jangan lepa",0.9917185187339782,0,https://www.instagram.com/p/DXYOpZsD63N/,2026-04-21 03:26:31+00:00
instagram,"Bisnes Ibarat Menanam Pokok🌱

Ia bermula dengan menabur benih — idea, usaha, ilmu dan keberanian untuk bermula.
Kemudian perlu disiram dengan disiplin, dibaja dengan strategi, dijaga dari perosak bern",0.977537590265274,2,https://www.instagram.com/p/DYg9rCVGM_b/,2026-05-19 09:22:46+00:00
