platform,content,engagement,likes,comments,shares,sentiment,url,date
instagram,"It’s about the game, not the applause. The game will always be rigged. Get used to it. #whatcanyoudo",117302,117128.0,174.0,0,negative,https://www.instagram.com/p/DZxcXXdz5id/,2026-06-19 15:49:26+00:00
instagram,I visited the Tunku Mahkota Ismail Youth Centre (TMIYC) Muar today to meet and engage with the youth in Muar.,93222,93184.0,38.0,0,neutral,https://www.instagram.com/p/DZ0C2Gjk0q9/,2026-06-20 15:44:55+00:00
instagram,"PADUKA ANAKANDA YANG DI-PERTUAN AGONG BERANGKAT MEMBERI PENGHORMATAN TERAKHIR KEPADA MANTAN PENGELOLA BIJAYA DIRAJA ISTANA JOHOR

YAM Tunku Tun Aminah Binti Sultan Ibrahim, bersama paduka adinda, YAM ",14440,14402.0,38.0,0,positive,https://www.instagram.com/p/DZrqKizASzG/,2026-06-17 09:35:20+00:00
instagram,"YANG DI-PERTUAN AGONG KEKAL AKTIF MELALUI SUKAN BERKUDA

KDYMM SPB Yang di-Pertuan Agong Sultan Ibrahim berkenan meluangkan masa menunggang kuda yang merupakan sebahagian daripada rutin kecergasan Ser",6750,6699.0,51.0,0,negative,https://www.instagram.com/p/DZtfxl8gTHk/,2026-06-18 02:43:01+00:00
instagram,"SULTAN IBRAHIM KURNIA PINGAT KEPADA 124 PENERIMA SEMPENA ULANG TAHUN HARI KEPUTERAAN RASMI SULTAN JOHOR

Seramai 124 penerima dikurniakan pingat sempena Ulang Tahun Hari Keputeraan Rasmi Baginda pada ",6012,5987.0,25.0,0,neutral,https://www.instagram.com/p/DZzCQSOgZYX/,2026-06-20 06:20:31+00:00
instagram,"PADUKA ANAKANDA YANG DI-PERTUAN AGONG BERANGKAT MEMBERI PENGHORMATAN TERAKHIR KEPADA MANTAN PENGELOLA BIJAYA DIRAJA ISTANA JOHOR

YAM Tunku Tun Aminah Binti Sultan Ibrahim, bersama paduka adinda, YAM ",4267,4246.0,21.0,0,positive,https://www.instagram.com/p/DZroQPlCf11/,2026-06-17 09:18:38+00:00
instagram,"社交媒体近日疯传一段视频，一名疑似外国游客的女子在金马仑一个绵羊园区内，反复拉扯园区内一只绵羊的羊毛，还拍到它的身体。即使绵羊作出反抗，她仍未停止，引发网民愤怒。

📍完整新闻点击Story (link)☝🏻：
#星洲日报 #星洲网 #sinchewdaily #sinchew #绵羊园区
新闻链接：https://www.sinchew.com.my/news/20260620/nation/7",3412,3288.0,124.0,0,neutral,https://www.instagram.com/p/DZy8LmYyiGO/,2026-06-20 05:28:10+00:00
instagram,"ADAB DAN BUDAYA SALING MENGHORMATI ADALAH ASAS KEHARMONIAN - RAJA PERMAISURI AGONG 

Budaya saling menghormati merupakan antara asas keharmonian yang sentiasa menjadi pegangan rakyat Malaysia, sekali ",2718,2705.0,13.0,0,positive,https://www.instagram.com/p/DZwvY6BgW5i/,2026-06-19 08:57:11+00:00
instagram,"RAJA PERMAISURI AGONG ZIARAH BALU MANTAN PENGELOLA BIJAYA DIRAJA ISTANA JOHOR

KDYMM SPB Raja Permaisuri Agong, Raja Zarith Sofiah berkenan berangkat menziarahi balu Allahyarham Brigadier Jeneral (B) ",2716,2704.0,12.0,0,positive,https://www.instagram.com/p/DZuG6ArAY9A/,2026-06-18 08:24:58+00:00
instagram,"YANG DI-PERTUAN AGONG DAN RAJA PERMAISURI AGONG ZAHIR UCAPAN SELAMAT HARI BAPA 

KDYMM SPB Yang di-Pertuan Agong Sultan Ibrahim dan KDYMM SPB Raja Permaisuri Agong Raja Zarith Sofiah menzahirkan ucapa",2074,2034.0,40.0,0,positive,https://www.instagram.com/p/DZ081AyBBFR/,2026-06-21 00:12:00+00:00
