platform,content,sentiment_score,engagement,url,date
x,"#BeritaFMT Mazlan Ali berkata kedua-dua parti berisiko menerima kesan jika bergerak tanpa logo PN yang terbukti menguntungkan pada PRU15.

Artikel Penuh: https://t.co/xs82dRGbPi",0.00048070549964907006,4,https://x.com/fmtoday/status/2066688019286143148,2026-06-16 01:03:15+00:00
instagram,"Hutang budi dibawa mati. 

Terima kasih Luqman kerana sentiasa beri ruang untuk saya tumbuh dalam politik. 

Luqman ada dalam politik lebih awal dari saya. Saya menang di Puteri Wangsa atas bimbingan ",0.0004838705062866211,43,https://www.instagram.com/p/DZ1YwuTk5IL/,2026-06-21 04:15:02+00:00
instagram,"Dakwaan mafia korporat ni sampai sekarang kita tak tahu apa jadi dengan dakwaan ini. 

#madani #mafiakorporat #sprm #pakatanharapan #anwaribrahim",0.00048601627349853516,60,https://www.instagram.com/p/DZm4HP4zJpb/,2026-06-15 13:02:26+00:00
instagram,"2024年，我们曾探望曾先生。那时候的他因不幸从树上跌落，伤势严重。脑部更是经历了两次开刀手术，只能长时间躺在病床上，依赖尿布与奶粉维持基本生活。喉咙插管也导致他无法言语，令人心疼不已。

如今，曾先生已经逐渐康复，他不仅可以自行行动，每天早上还会到咖啡店打包早餐。脸上重新绽放笑容，气色越来越好，身体也渐渐长肉了。

从低谷到重生，这一路走来并不容易。看到他一步步走出阴霾，迎向新的生活，真的由衷替",0.00048748254775998756,77,https://www.instagram.com/p/DZlgBY4TiLi/,2026-06-15 00:11:56+00:00
x,"#BeritaFMT Kumpulan itu mendakwa mendapat maklumat bayaran berkaitan pemindahan Dara, Amoi dan Kelat tidak disalurkan kepada kerajaan, sebaliknya individu tertentu.

Artikel Penuh: https://t.co/LHRkYS",0.0004894673824310525,6,https://x.com/fmtoday/status/2067522554236186986,2026-06-18 08:19:24+00:00
x,"#BeritaFMT Ketua penerangan Bersatu berkata pengguguran Radzi Jidin dan Azmin Ali adalah 'permainan politik kotor' PAS bertujuan melemahkan parti itu dalam PN.

Artikel Penuh: https://t.co/tWqKg9Yo3c",0.0004901468753814586,15,https://x.com/fmtoday/status/2067486110171959614,2026-06-18 05:54:35+00:00
x,"Sudah tiba masa Malaysia keluar daripada krisis tapak pelupusan sampah
#PandanganFMT https://t.co/KUtYOe9dQb",0.0004956007003784069,15,https://x.com/fmtoday/status/2067781914619150603,2026-06-19 01:30:00+00:00
x,"Sudah tiba masa Malaysia keluar daripada krisis tapak pelupusan sampah

👇🧵",0.0004960656166076438,17,https://x.com/fmtoday/status/2067831650491441362,2026-06-19 04:47:38+00:00
x,"#BeritaFMT Ketua penerangan PN mengingatkan parti komponen tidak bertindak unilateral selain kurangkan kenyataan media yang boleh melanggar tatatertib.

Artikel Penuh: https://t.co/Y5Vezoz23n",0.0004967093467712624,6,https://x.com/fmtoday/status/2067214015303213445,2026-06-17 11:53:22+00:00
instagram,Beritahu PDRM makna polis di Raja Malaysia Bukan polis Madani Faham tak ?,0.000498318672180198,1,nan,2026-06-20 09:03:53+00:00
