platform,content,sentiment_score,engagement,url,date
youtube,"Ramai yang masih keliru cara sebenar untuk isi minyak BUDI 95 menggunakan Touch ’n Go eWallet.

Dalam video ini, saya tunjukkan cara betul & terkini untuk isi minyak BUDI 95, iaitu melalui kaunter ste",0.9994080722331999,18,https://www.youtube.com/watch?v=L3GS14be6Ss,2026-02-04 04:15:00+00:00
instagram,"Bila bersyukur, hidup terasa lebih ringan dan luas. Akhirnya, terjumpa minyak paket. 😄 Barang rare ni. Ikut nasib kalau mahu jumpa. 

Secangkir kopi panas tanpa gula + Susu fresh milk sahaja. Sebab ku",0.9994019925594329,1,https://www.instagram.com/p/DJ81FAZT_37/,2025-05-22 09:15:29+00:00
youtube,"VOXPOP 4 - 𝐁𝐔𝐃𝐈𝟗𝟓: 𝐒𝐞𝐭𝐢𝐚𝐩 𝐨𝐫𝐚𝐧𝐠  𝐥𝐚𝐲𝐚𝐤 𝐭𝐞𝐫𝐢𝐦𝐚 𝟑𝟎𝟎 𝐥𝐢𝐭𝐞𝐫 𝐬𝐮𝐛𝐬𝐢𝐝𝐢 𝐩𝐞𝐭𝐫𝐨𝐥 

BUDI Madani RON95 (BUDI95) bagi semua warganegara Malaysia tanpa mengira tahap pendapatan dan mempunyai lesen memandu sah serta",0.9993825018405913,2,https://www.youtube.com/watch?v=JPeBg348FXY,2025-10-02 02:57:20+00:00
youtube,"Inisiatif BUDI95 di aplikasi Shell Asia adalah mekanisme digital untuk menebus subsidi bersasar petrol RON95.

Anda perlu memuat turun dan mendaftar dalam aplikasi tersebut, kemudian memautkan akaun d",0.9993784427642822,34,https://www.youtube.com/watch?v=d4jkR4UREuI,2025-11-26 06:41:23+00:00
youtube,"Inisiatif BUDI95 di aplikasi Shell Asia adalah mekanisme digital untuk menebus subsidi bersasar petrol RON95.

Anda perlu memuat turun dan mendaftar dalam aplikasi tersebut, kemudian memautkan akaun d",0.9993783354759216,6,https://www.youtube.com/watch?v=tp7r3G8FD8M,2025-11-26 07:48:03+00:00
youtube,"Inisiatif BUDI95 di aplikasi Shell Asia adalah mekanisme digital untuk menebus subsidi bersasar petrol RON95.

Anda perlu memuat turun dan mendaftar dalam aplikasi tersebut, kemudian memautkan akaun d",0.9993713617324829,6,https://www.youtube.com/watch?v=lIRk2BEofDo,2025-11-26 07:17:29+00:00
instagram,"Alhamdulilah berkesempatan berkumpul sambil mkn2/ngabas cucu Lija Milan  dgn gengs smk batu lintang.
Terima kasih Lija sudi nyuruh berkumpul di Rumah.. Semariang Fasa 3/Semariang Semerah Padi/BBS/Bt 1",0.9993179500102995,3,https://www.instagram.com/p/DSz02DnFzKt/,2025-12-28 14:02:49+00:00
instagram,Penindakan terus berjalan! ⚖️👊 Pemerintah dan aparat bergerak cepat menindak kecurangan dalam distribusi #Minyakita. Evaluasi sistem dan pengawasan diperketat demi subsidi yang lebih tepat sasaran. 💪🔥,0.9991308391094207,108,https://www.instagram.com/p/DHk5tlSvvng/,2025-03-24 09:11:25+00:00
youtube,Dalam video ini saya tunjukkan cara mudah untuk bayar dan claim subsidi minyak RON95 melalui aplikasi Setel di bawah program BUDI95 / BUDI MADANI. Anda akan belajar langkah demi langkah dari proses ve,0.9991192519664764,534,https://www.youtube.com/watch?v=sb-T7VnfRfc,2025-09-25 13:52:21+00:00
instagram,Satgas Pangan Polres Madiun turun langsung ke pasar tradisional untuk mengecek takaran minyak goreng subsidi. Langkah ini dilakukan guna memastikan distribusi minyak sesuai aturan dan mencegah potensi,0.9990227997303008,21,https://www.instagram.com/p/DHLkxcfzpYx/,2025-03-14 13:07:25+00:00
instagram,Satgas Pangan Polres Madiun turun langsung ke pasar tradisional untuk mengecek takaran minyak goreng subsidi. Langkah ini dilakukan guna memastikan distribusi minyak sesuai aturan dan mencegah potensi,0.9990227997303008,2,https://www.instagram.com/p/DHKnaYAzv8a/,2025-03-14 04:11:15+00:00
instagram,Satgas Pangan Polres Madiun turun langsung ke pasar tradisional untuk mengecek takaran minyak goreng subsidi. Langkah ini dilakukan guna memastikan distribusi minyak sesuai aturan dan mencegah potensi,0.9990227997303008,3,https://www.instagram.com/p/DHKnEg0Ti6d/,2025-03-14 04:08:16+00:00
instagram,Satgas Pangan Polres Madiun turun langsung ke pasar tradisional untuk mengecek takaran minyak goreng subsidi. Langkah ini dilakukan guna memastikan distribusi minyak sesuai aturan dan mencegah potensi,0.9990227997303008,6,https://www.instagram.com/p/DHKmhVYSvY9/,2025-03-14 04:03:28+00:00
