platform,post_content,comment_content,engagement,sentiment,date
x,,@DrAhmadSamsuri Kat Johor guna logo PN ke...nape tak guna logo PAS sama mcm kat kelantan ngan Ganu....kata PAS kuat....guna logo pas la,8,neutral,NaT
x,,"Pada PRN Johor 2022, mereka minta pengundi Cina tolak BN kerana BN dituduh rasis, korup dan tidak kompeten.

Sekarang, mereka pula minta pengundi Cina tolak BN kerana BN yang mereka kata rasis, korup ",7,negative,NaT
x,,"@501Awani Parlimen dia ponteng. Demi kuasa dan politik, malam2 buta pun dia sanggup pergi. Inilah pemimpin penganut pas.",5,negative,NaT
x,,@501Awani kasi jadi la! please,5,neutral,NaT
x,,@DrAhmadSamsuri Mcm biasa benci dap tp fight tmpt melayu. Lemah,4,neutral,NaT
x,,"@MalaysiaGazette Johor buat PRN...
Negeri Sembilan terpaksa buat PRN....
Melaka, tunggu apa lagi? Datuk Seri Utama @ab_rauf_yusoh",4,negative,NaT
x,,"@harakahdailyHD Ya allah selamatkan Malaysia daripada umno

Ya allah, halaukanlah dan keluarkanlah umno dari kerajaan malaysia.",3,negative,NaT
x,,@DrAhmadSamsuri https://t.co/WEUmtzafI3,3,neutral,NaT
x,,"@Geneka57 Undi PH = Undi BN
Undi BN = Undi PH",3,neutral,NaT
x,,@mynewshub aku x minat politik tapi mahu lihat gerakkn bru parti bersama atleast ada wakil dun di johor,3,neutral,NaT
x,,"@501Awani Hadi ni malam2 macam2 dia jumpa. Nabi lah, ketua cabanh umno lah, mcm2 ada",2,negative,NaT
x,,@DrAhmadSamsuri Tanpa hate speech Dr Sam akan terus membawa budaya politik cerdik dan matang demi Johor dan juga Malaysia,2,positive,NaT
x,,@mynewshub Bangsa JOHOR sila lingkupkan parti gila kuasa ini.,2,neutral,NaT
x,,"@mynewshub Ingat umno, ingat penyamunnn https://t.co/SOzDTiDF21",2,neutral,NaT
x,,@Geneka57 Jangan lupa BN party yang paling banyak lahirkan pemimpin perompak fan perasuah ini fakta Istana Johor tak kisah boleh cium pelok dengan mereka.,2,negative,NaT
x,,"@jameschin110 Old man's thought. Luckily young man do not follow their way of thinking. Old man tend to think preserve the status quo, many of them are benefiting and having interest in such a system.",1,neutral,NaT
x,,@501Awani Siang malam 47 47 47 DNAA tetiba nk bergabung plak...keSIALan apakah walaUnjing ni,1,neutral,NaT
x,,@501Awani 🤣🤣🤣🤣🤣🤣,1,neutral,NaT
x,,@harakahdailyHD Cakap jelah Pas takde chance nak menang..kan simple hahaha,1,neutral,NaT
x,,@harakahdailyHD @syahirnomic cakap je la direct nak bergabung dengan UMNO...ternganga mulut walaun baca ayat teknokrat terhebat...tapi teknokrat terhebat taknak buat report kad ke...ke kene teka mcm k,1,neutral,NaT
x,,@DrAhmadSamsuri Sediakan peluang pekerjaan mcm ni ke ?  Peluang pekerjaan di negeri org 🤣🤣🤣🤣 https://t.co/3uyyp5cVQB,1,negative,NaT
x,,@MalaysiaGazette Takyah kaji....da terbukti https://t.co/XqOcPWPmAs,1,negative,NaT
x,,@MalaysiaGazette kasi jadi bro! please,1,negative,NaT
x,,@mynewshub itu hari embi slalu turun tgk kat imigrasen nak masuk spore…kira da setel ke isunye?,1,neutral,NaT
x,,@Geneka57 Sejak bila undi Cina ni milik DAP?,1,negative,NaT
x,,@Geneka57 Komunis memang mcm ni,1,negative,NaT
x,,@Geneka57 Kita tengok sikitol mana yang kena beli,1,neutral,NaT
x,,@Geneka57 Rakyat Johor - send a message through your votes. Reject kuali dan periuk sekali.,1,neutral,NaT
