platform,content,sentiment_score,engagement,url,date
x,"""Marilah kita berpolitik secara matang, berakhlak dan bertanggungjawab. Jangan benarkan berita palsu memudaratkan keharmonian, kestabilan serta proses demokrasi di negeri ini.""
#AWANInews #AWANIpagi

",0.9994097530841827,11,https://x.com/501Awani/status/2062016259735355809,2026-06-03 03:39:21+00:00
x,"Kerajaan Negeri Johor komited memperkukuh jaringan keselamatan sosial melalui pelaksanaan Bantuan Bakul Kasih Johor dengan peruntukan melebihi RM30 juta yang akan memberi manfaat kepada lebih 550,000 ",0.9994073033332824,103,https://x.com/onnhafiz/status/2062700654041391381,2026-06-05 00:58:53+00:00
x,@DrAhmadSamsuri 0 kerusi insya allah. Unless kalau @DrAhmadSamsuri berbaik semula dengan @anwaribrahim &amp; @MuhyiddinYassin serta buat kerjasama PN+PKR (tanpa DAP) insya allah boleh menang BANYAK KE,0.9993790507316589,0,nan,NaT
x,"PRN JOHOR: PRESTASI DAN PEMBANGUNAN PERKUKUH KEYAKINAN RAKYAT

Pakatan Harapan (PH) diyakini mampu mencipta keputusan di luar jangka pada PRN Johor berdasarkan prestasi memberangsangkan dalam PRU15 se",0.999359506368637,20,https://x.com/MyCommuNews0624/status/2062397743289790823,2026-06-04 04:55:14+00:00
x,"Perikatan Nasional (PN) bersedia menghadapi Pilihan Raya Negeri (PRN) Johor dengan membawa agenda pentadbiran yang stabil, bersih dan prihatin demi kepentingan rakyat serta masa depan negeri itu.

Ber",0.9993551969528198,66,https://x.com/harakahdailyHD/status/2061687024546095140,2026-06-02 05:51:05+00:00
x,"𝐔𝐌𝐍𝐎 𝐏𝐀𝐒𝐈𝐑 𝐆𝐔𝐃𝐀𝐍𝐆 𝐏𝐄𝐑𝐊𝐔𝐊𝐔𝐇 𝐆𝐄𝐑𝐀𝐊 𝐊𝐄𝐑𝐉𝐀 𝐌𝐄𝐍𝐉𝐄𝐋𝐀𝐍𝐆 𝐏𝐑𝐍 𝐉𝐎𝐇𝐎𝐑

Petang tadi, Mesyuarat Khas Ahli Jawatankuasa UMNO Bahagian Pasir Gudang telah diadakan bagi membincangkan persiapan menghadapi Pilihan Raya",0.9993215084075927,16,https://x.com/KhaledNordin/status/2061704542476222574,2026-06-02 07:00:42+00:00
x,"Parti komponen dalam Barisan Nasional (BN) wajar mempertimbangkan calon muda dan muka baharu pada Pilihan Raya Negeri (PRN) Johor, khususnya di kawasan yang mempunyai peratusan pengundi muda yang ting",0.9992846369743347,17,https://x.com/501Awani/status/2061781947358302455,2026-06-02 12:08:16+00:00
x,Kompaun sudah dikeluarkan kepada @limkitsiang. KKM juga harap @NajibRazak bayar satu kompaun yang dikeluarkan semasa PRN Johor yang masih belum settle. KKM juga harap @NajibRazak menerima 4 lagi kompa,0.9992020785808562,11786,https://x.com/Khairykj/status/1506124114897301506,2022-03-22 04:22:26+00:00
x,"Majlis Kerja Tertinggi (MKT) UMNO memutuskan menangguh Mesyuarat Perwakilan UMNO Bahagian, Wanita UMNO, Pergerakan Pemuda dan Pergerakan Puteri UMNO bagi tahun 2026 untuk membolehkan seluruh ahli part",0.9991478085517882,32,https://x.com/MalaysiaGazette/status/2062113237798441115,2026-06-03 10:04:42+00:00
x,"'Surat senarai cadangan calon MCA pada PRN Johor adalah palsu' - Tian Soon

#BHnasional MCA sudah kenal pasti calon lebih awal, sudah rujuk cadangan itu kepada BN bagi tapisan, keputusan akhir

https:",0.9990329205989836,8,https://x.com/bharianmy/status/2062389531350024401,2026-06-04 04:22:36+00:00
