platform,content,engagement,likes,comments,shares,sentiment,url,date
tiktok,#pn #ph #umno #bn #pas,14181,7535.0,1369.0,912.0,negative,https://www.tiktok.com/@keng5394/video/7642957923626257682,2026-07-08 04:47:55.629421+00:00
tiktok,negeri sembilan hadir  🤗#deepavali2022 #cutideepavali #jalanjalancarimakan #fypシ #fyp #cutisekolah #fypmalaysia #fypindonesia #jjcm #bestport #tempatmenarik #negeri #negerisembilan #n9 #negerisembilan,9512,3454.0,100.0,2272.0,neutral,https://www.tiktok.com/@wawajer__/video/7158298970719128858,2026-07-08 04:47:56.450713+00:00
tiktok,"PRN Johor N11 DUN SEROM READY! 😮‍💨✊🏻💙✨ 

#MajuJohor",5926,4719.0,234.0,160.0,positive,https://www.tiktok.com/@mellyazizi/video/7655852195337882901,2026-07-08 04:47:56.719526+00:00
youtube,"As the video platform of Malaysia's leading online news portal https://malaysiagazette.com/, we deliver authentic, fact-checked reports covering a wide range of topics: national news, international de",3124,1000.0,1167.0,0,positive,https://www.youtube.com/watch?v=bqtEh8am9oo,2026-06-05 02:40:28+00:00
youtube,"Antara paparan Sekilas Fakta 5 Jun 2026: 

1) Tunku Nadzaruddin dimasyhur sebagai Yang di-Pertuan Besar NS
2) Kecoh! Pembesar adat dihalang masuk ke kediaman rasmi Tunku Besar Tampin 
3) ‘Tidak pernah",3018,1100.0,571.0,0,negative,https://www.youtube.com/watch?v=96WuHuC9TrE,2026-06-05 11:47:06+00:00
youtube,"Antara paparan Sekilas Fakta 20 April 2026:

1) Krisis takhta Negeri Sembilan: Yang di-Pertuan Besar dipecat, MB bersuara 
2) Sidang DUN Perlis ditangguh mengejut! MB tak takut
3) Muhyiddin: Penakut m",2281,858.0,280.0,0,negative,https://www.youtube.com/watch?v=dyj6t1zUDKw,2026-04-20 11:32:16+00:00
youtube,Enam sebab UMNO 'ketakutan' dan gementar hadapi PRN Johor dan Negeri Sembilan 2026!,2169,1200.0,501.0,0,neutral,https://www.youtube.com/watch?v=JKKYCoEVK_8,2026-06-13 01:56:38+00:00
youtube,"Episod 204 Keluar Sekejap bersiaran khas dari Muzium Tokoh Johor dengan membawakan analisis mendalam mengenai kempen Pilihan Raya Negeri (PRN) Johor yang kini memasuki fasa penting.

KJ dan Shahril me",1994,984.0,415.0,0,negative,https://www.youtube.com/watch?v=IXzEJUBjHsk&t=2856s,2026-07-06 08:00:15+00:00
tiktok,"History of Negeri Sembilan

Disclaimer⚠️:This Video has  been oversimplifified to avoid avoid any inaccuracy that could lead to misunderstandings
#fyp #viral #edutok #history #negerisembilan @Imankim2",1376,969.0,42.0,21.0,neutral,https://www.tiktok.com/@mankeem11/video/7587276260770958612,2026-07-08 04:47:56.173681+00:00
youtube,puak2 gila kuasa... Menyusahkan rakyat,1100,11.0,0.0,0,neutral,nan,2026-05-07 00:00:00+00:00
