Platform,Type,ID,Text,URL,Sentiment,Date,likes,shares,comments_count,views,sentiment_score,total_engagement,engagement_score,sentiment_label,sentiment_confidence,detected_language,demographic,emotion_primary,emotion_anger,emotion_fear,emotion_happy,emotion_sadness,emotion_love,emotion_surprise
tiktok,post,7578892915330665735,Ya allah jahat banget,https://www.tiktok.com/@sudrajat_roti_art/video/7578892915330665735,positive,2026-05-28 14:32:57.891944,916700,13100,7482,30700000,0.831997949630022,1244282,996046.0,positive,0.43999316543340683,multilingual,Unknown,love,0.16632921993732452,0.08491131663322449,0.11883094161748886,0.06089935451745987,0.370988130569458,0.0475769080221653
tiktok,post,7534024670455155976,#muslim#islamic_video#tiktok,https://www.tiktok.com/@kk351808/video/7534024670455155976,neutral,2026-05-28 14:32:09.222166,535300,27700,5103,12200000,0.5,690103,618209.0,neutral,0.8356606364250183,english,Mixed/Urban,love,0.025467021390795708,0.01258175540715456,0.03779345378279686,0.025683939456939697,0.7660738229751587,0.024881962686777115
tiktok,post,7638942924260035858,Long overdue banter among these brothers #malaysia #singapore #indonesia #malaysiantiktok,https://www.tiktok.com/@isawkwardguy/video/7638942924260035858,neutral,2026-05-28 14:32:46.487223,518600,37200,3582,4700000,0.5,606382,608446.0,neutral,0.5905581712722778,english,Mixed/Urban,love,0.05726748704910278,0.016860781237483025,0.0438646525144577,0.0296676866710186,0.7520943880081177,0.01405069138854742
tiktok,post,7605819499903831317,"Salah pilih lawan, kan jadi makin ramekan, semuanya keluar😂 #netizen #netizenindonesia #knetz #seablings #kpop",https://www.tiktok.com/@dldla2/video/7605819499903831317,neutral,2026-05-28 14:32:33.865455,409800,25200,7122,4200000,0.5,484122,485766.0,neutral,0.7960359454154968,english,Mixed/Urban,anger,0.3250367343425751,0.08210965245962143,0.025284571573138237,0.11490923911333084,0.29437506198883057,0.023671265691518784
tiktok,post,7399507269810932998,"Semoga almarhumah korban diampuni semua dosa2 nya dan diterima segala amal ibadahnya.. dan seluruh keluarga diberikan ketabahan.. aamiin yra 🤲🤲

Stop Narkoba sekarang juga..❌❌

#WarOnDrugs
#StopNarkoba #BersatuLawanNarkoba #ReserseNarkoba #TogetherWeAreStrong #fyp",https://www.tiktok.com/@manangsoebeti_official/video/7399507269810932998,neutral,2026-05-28 14:32:32.471753,384200,10800,9672,10000000,0.5,504672,444816.0,neutral,0.7051810026168823,english,Mixed/Urban,happy,0.055583562701940536,0.06960155814886093,0.4525773525238037,0.042699817568063736,0.2674557566642761,0.02847413532435894
tiktok,post,7639570510032014613,"Inilah yang orang kata 1 Malaysia😂 #fyp #xtra #melayu #cina #cakap Sumber: malayapulse 

P/s: Video ini bukan milik XTRA dan kredit telah diberikan kepada pemilik asal. Jika anda ingin kami menurunkan video tersebut, sila hantarkan DM kepada kami dengan segera. Terima kasih!",https://www.tiktok.com/@xtra_my/video/7639570510032014613,positive,2026-05-28 14:32:41.704187,205300,37500,1361,3800000,0.9991257965564727,282161,288183.0,positive,0.9970859885215759,malay,Malay/Bumiputera,love,0.026021242141723633,0.01661444827914238,0.018718181177973747,0.037071358412504196,0.6133928298950195,0.09077270328998566
tiktok,post,7642541884245576978,"yang lagi virall di Pati Jawa Tengah, calon mempelai wanita kabur bersama laki laki lain beberapa jam sebelum akad nikah di langsungkan",https://www.tiktok.com/@barengganjar/video/7642541884245576978,neutral,2026-05-28 14:32:40.308267,171100,29500,6825,9800000,0.5,305425,260375.0,neutral,0.8317082524299622,english,Mixed/Urban,no_clear_emotion,0.35714641213417053,0.08959493786096573,0.03823008015751839,0.061270572245121,0.033048488199710846,0.06216171011328697
tiktok,post,7634522759346916615,"Saya seru rakyat Malaysia semua bersatu mengeluarkan suara anda semua misi belum lagi selesai !! Letsgo MALAYSIAAA FOR P !!, We meed you and all around the world who stands with P lets do this !! Gen Z tak lemah Gen Z akan terus sampai titik terakhir 💪🏻✊🏻",https://www.tiktok.com/@haroqscrazy/video/7634522759346916615,positive,2026-05-28 14:32:53.672409,172700,8942,1447,1400000,0.9275941610336303,197089,196325.0,positive,0.7586472034454346,english,Mixed/Urban,fear,0.025863317772746086,0.8004316091537476,0.05965271219611168,0.024118227884173393,0.025610720738768578,0.0408545583486557
tiktok,post,7636338608366013714,"Penjelasan👇🏽
Zaman Keemasan Islam (Islamic Golden Age) adalah periode kejayaan intelektual, ekonomi, dan budaya (sekitar abad ke-8 hingga ke-13) di bawah Kekhalifahan Abbasiyah, berpusat di Baghdad. Ditandai dengan pendirian Baitul Hikmah (Rumah Kebijaksanaan), masa ini melahirkan ilmuwan-ilmuwan besar seperti Ibnu Sina dan Al-Khawarizmi, yang memajukan sains, kedokteran, matematika, dan filsafat secara pesat.Berikut adalah penjelasan lengkapnya:1. Waktu dan TempatPeriode: Secara tradisional dimulai pada pertengahan abad ke-8 (kekhalifahan Harun al-Rasyid) hingga jatuhnya Baghdad akibat invasi Mongol pada tahun 1258.Pusat: Baghdad menjadi pusat utama, dengan kota-kota lain seperti Cordoba (Spanyol) dan Kairo sebagai pusat intelektual sekunder.2. Faktor Pendorong KejayaanDukungan Pemerintah: Khalifah (terutama Abbasiyah) sangat menghargai ilmu pengetahuan, membiayai penelitian, dan membangun fasilitas pendidikan.Gerakan Terjemahan: Penerjemahan besar-besaran karya Yunani, Persia, dan India ke dalam bahasa Arab, yang kemudian dikembangkan lebih lanjut.Kertas: Pengenalan teknologi kertas pada abad ke-10 mempermudah penyalinan buku dan penyebaran ilmu.Stabilitas Politik & Ekonomi: Stabilitas yang tinggi memungkinkan perdagangan internasional berkembang dan kemakmuran meningkat.3. Kontribusi Utama dalam Ilmu PengetahuanMatematika: Al-Khawarizmi mengembangkan aljabar dan memperkenalkan sistem angka Hindu-Arab (0-9).Kedokteran: Ibnu Sina (Avicenna) menulis Al-Qanun fi al-Tibb (The Canon of Medicine), yang menjadi standar kedokteran di Eropa selama berabad-abad.Astronomi: Astronom seperti Al-Battani menghitung tahun matahari dengan akurasi tinggi dan membangun observatorium.Optik & Fisika: Ibnu al-Haytham meletakkan dasar metode ilmiah dan optik modern.4. Pusat Pembelajaran dan KebudayaanBaitul Hikmah: Perpustakaan dan pusat penelitian terbesar di Baghdad.Madrasah: Institusi pendidikan tertua didirikan pada masa ini, termasuk Universitas Al-Qarawiyyin (859 M) yang diakui sebagai universitas tertua.5. Akhir Zaman KeemasanZaman ini mulai menurun akibat perpecahan internal, perang saudara, dan puncaknya adalah invasi Mongol ke Baghdad pada tahun 1258 M yang menghancurkan sebagian besar perpustakaan dan infrastruktur ilmu pengetahuan.Bagaimana menurut Anda, bagian mana yang ingin Anda pelajari lebih lanjut? Saya bisa membahas lebih detail mengenai:Tokoh ilmuwan tertentu (seperti Ibnu Sina atau Al-Khawarizmi)Pusat ilmu pengetahuan (seperti Baitul Hikmah atau Cordoba)Dampak penemuan mereka terhadap dunia modern
#islamgoldenage #presetalightmotion #islamic #fyppppppppppppppppppppppp",https://www.tiktok.com/@dybalagntgbgt/video/7636338608366013714,positive,2026-05-28 14:32:22.083841,174100,6889,925,1700000,0.9993092954158782,198914,192353.0,positive,0.997697651386261,malay,Malay/Bumiputera,love,0.10186025500297546,0.04968656226992607,0.15599185228347778,0.050742849707603455,0.3866720199584961,0.036017876118421555
tiktok,post,7616272995488763157,A Korean’s experience Muslim prayer during Ramadan in Malaysia #ramadan #muslim #prayer #malaysia #korean,https://www.tiktok.com/@kangaroo99990/video/7616272995488763157,neutral,2026-05-28 14:32:59.924114,159000,4715,1540,1300000,0.5,178255,174350.0,neutral,0.9794933199882507,malay,Malay/Bumiputera,love,0.02486559748649597,0.009994575753808022,0.034626469016075134,0.021857159212231636,0.8382049798965454,0.013937706127762794
tiktok,post,7628882896211823892,POV : Duo Sultan Bersatu Siap Membantu 🇮🇩🇲🇾 #aisarsultanmalaysia #donisalmanan,https://www.tiktok.com/@jackeulana/video/7628882896211823892,positive,2026-05-28 14:32:30.457949,155300,1731,1345,2500000,0.8637358516454696,183376,165297.0,positive,0.5457861721515656,multilingual,Unknown,love,0.07370651513338089,0.015415863133966923,0.08328884840011597,0.01770496368408203,0.6244819760322571,0.020120590925216675
tiktok,post,7644066301081668882,"Salam takziah diucapkan kepada keluarga Nur Izzati Humaira Azizul yang ditemukan meninggal dunia tengah hari setelah dipercayai tersesat ketika mendaki Bukit Changkat Asa Sabtu lalu. Al-Fatihah … 

#SINARKongsi #SINARMuzikRetroTerbaik #fyp #alfatihah #viral",https://www.tiktok.com/@sinar_my/video/7644066301081668882,positive,2026-05-28 14:32:33.179674,115400,16200,2301,2000000,0.9976736485958099,153901,156703.0,positive,0.9922454953193665,malay,Malay/Bumiputera,sadness,0.1689675748348236,0.15172512829303741,0.020150253549218178,0.5327399373054504,0.015929844230413437,0.06837690621614456
tiktok,post,7377540740949298437,"Alasan Koh Dondy Tan memilih masuk Islam
#kohdondy #dondytan #boris #borisbokir #debatislamvskristen #debatkristenvsislam",https://www.tiktok.com/@jhonny.suhendro/video/7377540740949298437,neutral,2026-05-28 14:32:46.159811,121100,2232,5004,4500000,0.5,173336,145076.0,neutral,0.8541074991226196,english,Mixed/Urban,love,0.026517845690250397,0.010733586736023426,0.024749303236603737,0.02426084317266941,0.8341869115829468,0.0191697645932436
tiktok,post,7512094098132684039,"""Kalau mati aku puas hati dah sebab berjuang atas Agama""-TGNA  #atgna#tokgurunikaziz #politikdakwah#pas#partiislamsemalaysia #bersamakepimpinanulamak #politikdakwah #fyp #fypp",https://www.tiktok.com/@anakmudaklate27/video/7512094098132684039,negative,2026-05-28 14:32:34.860088,118500,8516,1361,1200000,0.09944326132535933,140377,140815.0,negative,0.6685224622488022,multilingual,Unknown,love,0.09041213989257812,0.01894937828183174,0.18784599006175995,0.017639819532632828,0.5953540205955505,0.01382738072425127
tiktok,post,7641192748539759892,"Delegasi Malaysia bagi Global Sumud Flotilla, Zainal Rashid Ahmad (ZRA) dilaporkan telah ditahan oleh pihak Isr*el ketika berada di atas kapal Amanda. 

#fyp #xtra #zra #ditahan #globalsumudflotilla 

Sumber: sumudnusantaraofficial 

P/s: Video ini bukan milik XTRA dan kredit telah diberikan kepada pemilik asal. Jika anda ingin kami menurunkan video tersebut, sila hantarkan DM kepada kami dengan segera. Terima kasih!",https://www.tiktok.com/@xtra_my/video/7641192748539759892,neutral,2026-05-28 14:32:51.278091,111400,7942,1538,1500000,0.5,135880,133398.0,neutral,0.6832509636878967,malay,Malay/Bumiputera,anger,0.6862518191337585,0.06828022003173828,0.052683569490909576,0.04308730363845825,0.035226695239543915,0.03328784927725792
tiktok,post,7633447837912665366,Which Country Follows Sharia Law #speakerscorner #speaker #muslim #muslimtiktok #scholar #islamic #islam #debate #sharia #malaysia #sharia,https://www.tiktok.com/@dawah2jannahh/video/7633447837912665366,neutral,2026-05-28 14:32:32.815414,85800,8976,1415,743300,0.5,103624,108740.3,neutral,0.7482280135154724,english,Mixed/Urban,love,0.038760699331760406,0.014081715606153011,0.05088407173752785,0.026935569941997528,0.6865531802177429,0.019438905641436577
tiktok,post,7621788451909799186,"The Strait of Hormuz isn’t just a route — it’s the artery of global oil.
While others face restrictions, Malaysia still gets through — not by chance, but through diplomacy. The impact? Less pressure compared to countries that are stuck.",https://www.tiktok.com/@you.know.ah/video/7621788451909799186,neutral,2026-05-28 14:32:20.641682,70500,10500,3525,1100000,0.5,95525,103175.0,neutral,0.7059627771377563,english,Mixed/Urban,no_clear_emotion,0.11197343468666077,0.04050423204898834,0.2906060516834259,0.02459116280078888,0.13212643563747406,0.03289356455206871
tiktok,post,7592562568170982676,Semoga kita bisa berkumpul dengan beliau di surganya Allah SWT. Aamiin....#wafat #khodijah #islamic,https://www.tiktok.com/@cutebyll03/video/7592562568170982676,positive,2026-05-28 14:32:45.123372,81000,3513,471,683900,0.999394017457962,91823,90122.9,positive,0.9979800581932068,malay,Malay/Bumiputera,love,0.03262133151292801,0.04938159137964249,0.30064794421195984,0.03191223368048668,0.5113142132759094,0.02953219972550869
tiktok,post,7643133393743383829,"Membalas @ody_1209 ini Davin yg sudah menaklukkan hati Nayla

#naylaanik #naylaaniksetiawati #davinfebriansyah #muhammadmusalim #pengantinkabur",https://www.tiktok.com/@friska_32/video/7643133393743383829,neutral,2026-05-28 14:33:01.945639,48100,4505,1204,3700000,0.5,90809,64422.0,neutral,0.9095218181610107,malay,Malay/Bumiputera,love,0.05101638659834862,0.02852514013648033,0.06579230725765228,0.03122078813612461,0.6969454884529114,0.0285293348133564
tiktok,post,7642578142296689941,"suka bingung knp sering terjadi pengantin kabur sblm jelang pernikahan. karna dijodohkan?

#naylaaniksetiawati #naylaanik #pengantinkabur #batalnikah #pati",https://www.tiktok.com/@friska_32/video/7642578142296689941,neutral,2026-05-28 14:32:18.869275,49500,3600,1281,3400000,0.5,88381,63943.0,neutral,0.8450027108192444,english,Mixed/Urban,sadness,0.16586646437644958,0.03764020651578903,0.02051534876227379,0.4456195831298828,0.23378092050552368,0.02787313424050808
tiktok,post,7643492536081829141,Akhirnya menyatukan kesayangan netizen di Malaysia @𝐙𝐚𝐡𝐫𝐚𝐒𝐢𝐦𝐚_𝐝𝐚𝟕 @Fujiiian 😍,https://www.tiktok.com/@shellasaukia/video/7643492536081829141,negative,2026-05-28 14:33:02.264879,58600,570,627,820300,0.0010849714279174694,68000,62441.3,negative,0.9963834285736084,malay,Malay/Bumiputera,no_clear_emotion,0.029588373377919197,0.0759091004729271,0.16384613513946533,0.0355193130671978,0.20997948944568634,0.1615501344203949
tiktok,post,7250111301278633218,"Bukan berasal dari keluarga yg beragama, jauh sekali mempunyai kefahaman beragama. Tetapi hasil tarbiyyah PAS mengubah saya 360%. PAS bukan sekadar parti politik. PAS adalah wasilah memahami ISLAM secara syummul 💚✊🏻

#politik #malaysia #pas #pn #pkr #ph #umno #dap #bersatu #pejuang #keadilan #reformasi #islam #fyp #fypシ #fypシ゚viral #mb #dakwahtiktok #muslim #istiqomah",https://www.tiktok.com/@aqimzakaria/video/7250111301278633218,negative,2026-05-28 14:32:27.656450,42300,2094,3062,396000,0.0005069017410278542,51416,56070.0,negative,0.9983103275299072,malay,Malay/Bumiputera,love,0.05076172202825546,0.028883961960673332,0.08850448578596115,0.04468945041298866,0.5259678959846497,0.03813880681991577
tiktok,post,7572526017206603029,"Kerajaan Sarawak sumbang USD25,000 sokong pembangunan komuniti Islam di Korea Selatan

Jumaat, 14 November 2025

SEOUL: Timbalan Menteri Ekonomi Malaysia merangkap Pengerusi Sayap Wanita Regional Islamic Da’wah Council for Southeast Asia and the Pacific (RISEAP), YB Dato Hajjah Hanifah Hajar Taib, bersama rombongan yang diketuai oleh Premier Sarawak merangkap Presiden RISEAP, YAB Datuk Patinggi Tan Sri (Dr) Abang Haji Abdul Rahman Zohari bin Tun Datuk Abang Haji Openg, telah mengadakan lawatan rasmi ke Seoul Central Mosque di Korea Selatan pada Rabu, 12 November lalu.

Ketibaan rombongan disambut oleh Korea Muslim Federation (KMF) yang turut memberikan taklimat mengenai sejarah pembinaan, peranan serta perkembangan infrastruktur masjid tersebut, yang berfungsi sebagai pusat komuniti Islam utama di Seoul. Rombongan turut dibawa meninjau kemudahan baharu yang sedang dibangunkan, termasuk pusat komuniti dan fasiliti pendidikan Islam.

Sebagai tanda solidariti dan sokongan terhadap pembangunan komuniti Islam di luar negara, Kerajaan Sarawak melalui YAB Premier Sarawak telah menyumbangkan USD25,000 kepada KMF dan Taska Putera Sultan Abdulaziz. Sumbangan tersebut bertujuan menyokong operasi serta melengkapkan kemudahan bagi pusat pendidikan awal kanak-kanak di bawah seliaan KMF.

Premier Sarawak mengumumkan sumbangan itu ketika lawatan rasmi beliau ke Masjid Pusat Seoul di Itaewon. Menurut beliau, bantuan tersebut akan membantu memperkukuh pengurusan serta menyediakan kelengkapan bagi bangunan baharu taska berkenaan.

Sumbangan ini mencerminkan keprihatinan serta komitmen RISEAP di bawah pimpinan YAB Premier Sarawak dalam memperkukuh ukhuwah Islamiah tanpa mengira sempadan, selain memperluas kerjasama sosial dan pertukaran ilmu antara Malaysia dan Korea Selatan.

#PremierSarawak
#SarawakMajuMakmur",https://www.tiktok.com/@hanifahhajartaib_/video/7572526017206603029,positive,2026-05-28 14:32:40.644991,44900,2866,1045,463200,0.9993345081806182,53443,54230.2,positive,0.9977816939353943,malay,Malay/Bumiputera,love,0.06633283197879791,0.02741612307727337,0.13853688538074493,0.03946594521403313,0.42874619364738464,0.035519059747457504
tiktok,post,7609710262920400131,"Ramadan in Malaysia hits different especially as a Muslim living in the west! 

Best decision ever. I probably needed a hug, but God gifted me this instead 🫶🏽

At every mosque, you can join the community for iftar. Meals are shared freely with everyone as generosity and sharing are at the heart of this blessed month.

The sweetness of the adhan, surrounded by other Muslims who have been fasting all day, is something truly special. Coming from the West, this feels like such a unique and emotional experience for me.

I’m so grateful to live this moment — and even more to share it with you.

Would you travel to a Muslim country during Ramadan? 🌙✨

FRENCH MUSLIM
TRAVEL 
RAMADAN
KUALA LUMPUR

#travelblogger #ramadan #iftar #ramadaninmalaysia kualalumpur",https://www.tiktok.com/@saritawanders/video/7609710262920400131,positive,2026-05-28 14:32:54.660830,47800,1874,586,574300,0.991851806640625,56003,53880.3,positive,0.97283935546875,english,Mixed/Urban,happy,0.02791319228708744,0.059380751103162766,0.5650988221168518,0.02831258438527584,0.2419215887784958,0.05180296301841736
tiktok,post,7163253753313758491,"Lagu ni pun tengah viral kan musim² PRU ni 😁.. Khusus buat semua pejuang² PAS / PERIKATAN NASIONAL 💚

#perikatannasional #pnbest #partiislamsemalaysia #pru15 #soutulamal #fypシ #fyp #bangkitpertahan",https://www.tiktok.com/@zaineyroslan/video/7163253753313758491,positive,2026-05-28 14:32:24.453162,39800,2950,1704,597000,0.9305691242218017,50424,51409.0,positive,0.7685637474060059,english,Mixed/Urban,love,0.05159084498882294,0.019610606133937836,0.0720670148730278,0.025960085913538933,0.4663422405719757,0.027591194957494736
tiktok,post,7487422793605205255,"Takbir suci bergema, mengiringi Aidilfitri yang dinanti. 🌙✨Syawal disambut dengan penuh syukur dan takbir yang mengagungkan-Nya. Media Prima bersama Sahibus Samahah Mufti-Mufti menghidupkan malam raya dengan kalimah keagungan Ilahi.

‘Gema Takbir’ bersama Sahibus Samahah Mufti-Mufti.

#TV3Malaysia
#TV9Malaysia",https://www.tiktok.com/@tv3malaysia/video/7487422793605205255,positive,2026-05-28 14:32:20.240906,34600,6466,874,770300,0.9993060588836669,49643,50924.3,positive,0.9976868629455566,malay,Malay/Bumiputera,happy,0.024060437455773354,0.041749488562345505,0.707292914390564,0.01796669326722622,0.12060026824474335,0.025758782401680946
tiktok,post,7556098544826895627,"Assalamu’alaikum Wr. Wb.
Hallo Pecinta Madrasah se-Indonesia & Pecinta MAN 2 Kudus !!

MAN 2 Kudus melepas delapan peserta didik untuk mengikuti dua ajang bergengsi di luar negeri, yaitu Japan Youth Summit 2025 dan Malaysia Islamic Global Student Network (IGSN) 2025.

Empat siswa terpilih akan berangkat ke Jepang dalam rangka menghadiri Japan Youth Summit yang akan berlangsung pada 10–16 Oktober 2025. Mereka adalah:
- Khanza Noor M (X-1)
- Elmira Prameswari (X-2)
- Nabihan Hilmy Fawwaz (X-13)
- Luvian M Farras (XII-12)

Sementara itu, empat siswa lainnya akan berangkat ke Malaysia untuk mengikuti Islamic Global Student Network (IGSN) yang akan dilaksanakan pada 5–14 Oktober 2025. Mereka adalah:
- Allam Zaidan Alfaro (X-12)
- Akmal Amirul Hakim (X-12)
- Ribbiyan Amanda (XII-2)
- Talitha Masyaila (XII-2)

Kepala MAN 2 Kudus menyampaikan rasa bangga dan apresiasi yang tinggi kepada para peserta didik yang telah lolos seleksi dan membawa nama baik madrasah di tingkat internasional.

Semoga para peserta didik MAN 2 Kudus yang berangkat ke Jepang dan Malaysia senantiasa diberikan kelancaran, kesehatan, serta kemudahan dalam setiap kegiatan yang diikuti.

#fyp #man2kudus #manduakudus #madrasahhebatbermartabat #madrasahmendunia",https://www.tiktok.com/@man2kudusofficial/video/7556098544826895627,positive,2026-05-28 14:33:01.622239,27900,4092,287,253600,0.9991727352142333,34815,37198.6,positive,0.9972424507141113,malay,Malay/Bumiputera,happy,0.027247045189142227,0.03259798884391785,0.5219290852546692,0.02505311369895935,0.289917528629303,0.04499642178416252
tiktok,post,7628484815087537429,#malaysia #lagu #fyp,https://www.tiktok.com/@tanganmeme/video/7628484815087537429,positive,2026-05-28 14:32:51.934486,21700,6347,416,242900,0.823082946240902,30892,35884.9,positive,0.41027648746967316,multilingual,Unknown,love,0.06641721725463867,0.045998264104127884,0.037374671548604965,0.04091304913163185,0.6201506853103638,0.051351696252822876
tiktok,post,7539283011003583799,"‼️СРОЧНЫЕ НОВОСТИ ‼️ На улицах столицы Молдовы - Кишинева продолжается массовый протест против правящей партии PAS и президента Майи Санду. Протестующие установили мирные палатки, как вдруг пригли полицейские и порвали палатки и утащили людей в отдел. #PAS #chisinau #Кишинёв #Молдова #протест",https://www.tiktok.com/@sergey_rozhka/video/7539283011003583799,neutral,2026-05-28 14:32:47.214529,13300,5361,1414,761400,0.5,27689,29025.4,neutral,0.8808652758598328,english,Mixed/Urban,anger,0.5040577054023743,0.03377402946352959,0.09475764632225037,0.035180334001779556,0.10231119394302368,0.02063674107193947
tiktok,post,7621815966644702484,"YD diketahui merupakan pemilik Satuan Pelayanan Pemenuhan Gizi (SPPG) Pratama Pakong Yayasan Fatimah Maju Bersama. Ia disebut-sebut melakukan aksi serupa saat menghadiri konser halal bihalal pedangdut Valen Akbar di Pamekasan.

Aksi tersebut dinilai mencolok karena uang yang dipegang tidak disawer seperti biasa, melainkan digesek-gesekkan di depan penyanyi hingga berhamburan.

Hingga kini, video yang beredar masih menjadi perbincangan publik dan memunculkan beragam tanggapan dari warganet.

Baca berita selengkapnya hanya di detik.com!

Creator: Risa

#detikcom #viral #pamekasan",https://www.tiktok.com/@detikcom/video/7621815966644702484,negative,2026-05-28 14:32:19.220944,24500,580,578,702200,0.10601594299077988,32680,28096.2,negative,0.6466135233640671,multilingual,Unknown,surprise,0.0370885506272316,0.1155310571193695,0.029432261362671852,0.03862084820866585,0.046059608459472656,0.3684810698032379
tiktok,post,6907463791664024837,🇲🇾TOP 5 RELIGIONS In Malaysia🇲🇾 (2020) #malaysia #malaysian #malaysiareligions #top5 #islam #buddhism #christianity #spiritual #beliefs #god #pray,https://www.tiktok.com/@ibrownzzrule/video/6907463791664024837,neutral,2026-05-28 14:33:00.957529,24900,95,757,266900,0.5,28421,27627.9,neutral,0.9949272871017456,malay,Malay/Bumiputera,love,0.036496661603450775,0.021142520010471344,0.10079150646924973,0.03097712993621826,0.6360431909561157,0.01909557543694973
tiktok,post,7602637974450212103,"Halal didn’t become Malaysia’s strength because of faith.

It became our strength because we couldn’t rely on assumptions.

When trust isn’t automatic
you either build proof
or you lose credibility.

Malaysia chose proof.",https://www.tiktok.com/@timtiah/video/7602637974450212103,neutral,2026-05-28 14:32:54.340906,21100,734,247,188200,0.5,23963,23497.2,neutral,0.6888943314552307,english,Mixed/Urban,fear,0.09545447677373886,0.5487915277481079,0.20905081927776337,0.030717862769961357,0.0603652261197567,0.0227753184735775
tiktok,post,7317164570890571013,kilas info....hikmah hidup #islamic_media💯🙏🕋 #islamic_media #postif #tingking,https://www.tiktok.com/@user2496071107035/video/7317164570890571013,neutral,2026-05-28 14:32:43.091931,10700,3696,480,1200000,0.5,26876,20732.0,neutral,0.8052549958229065,english,Mixed/Urban,love,0.06097499281167984,0.026200968772172928,0.0834045559167862,0.03427230939269066,0.6498205065727234,0.026674702763557434
tiktok,post,7637775435081960722,SonnyFaz membantu seorang kakek masuk Islam! #islam #dakwah #muslim,https://www.tiktok.com/@sonnyfaz_id/video/7637775435081960722,neutral,2026-05-28 14:32:19.893455,17200,618,267,222100,0.5,20306,19459.1,neutral,0.7586653232574463,english,Mixed/Urban,love,0.02791786566376686,0.021320974454283714,0.0799226462841034,0.0382726825773716,0.7277618050575256,0.028711847960948944
tiktok,post,7627437395503254804,"Samlim masuk agama Islam ikhlas ke?
#samlim #kahwin #berita #fyp #islam",https://www.tiktok.com/@jacobchai57/video/7627437395503254804,neutral,2026-05-28 14:32:56.530620,16200,489,321,359200,0.5,20602,18500.2,neutral,0.908314049243927,english,Mixed/Urban,love,0.0474989227950573,0.024784553796052933,0.03151321038603783,0.03054748848080635,0.7666966915130615,0.02228706143796444
