Platform,Type,ID,Text,URL,Sentiment,Date,likes,shares,comments_count,views,sentiment_score,total_engagement,sentiment_label,sentiment_confidence,detected_language,demographic,emotion_primary,emotion_anger,emotion_fear,emotion_happy,emotion_sadness,emotion_love,emotion_surprise
threads,post,3894792711236611238,,https://www.threads.com/@gman5683/post/DYNFVXbCeym,neutral,2026-05-28 18:35:15.229776,350,0,0,0,0.5,350,neutral,0.0,unknown,Unknown,neutral,0.0,0.0,0.0,0.0,0.0,0.0
threads,post,3904684615177158059,,https://www.threads.com/@mmmhhhrrr122/post/DYwOfg3kT2r,neutral,2026-05-28 18:35:15.230632,1228,0,0,0,0.5,1228,neutral,0.0,unknown,Unknown,neutral,0.0,0.0,0.0,0.0,0.0,0.0
threads,post,3902487362101381634,,https://www.threads.com/@alexanderyayan/post/DYoa5RegQoC,neutral,2026-05-28 18:35:15.230921,18,0,0,0,0.5,18,neutral,0.0,unknown,Unknown,neutral,0.0,0.0,0.0,0.0,0.0,0.0
threads,post,3903503673158971695,,https://www.threads.com/@faiz_silvano/post/DYsB-i6ErEv,neutral,2026-05-28 18:35:15.231092,346,0,0,0,0.5,346,neutral,0.0,unknown,Unknown,neutral,0.0,0.0,0.0,0.0,0.0,0.0
threads,post,3891793499931652464,,https://www.threads.com/@zhxfrxn_zxmri/post/DYCbZGOmbFw,neutral,2026-05-28 18:35:15.231206,7185,0,0,0,0.5,7185,neutral,0.0,unknown,Unknown,neutral,0.0,0.0,0.0,0.0,0.0,0.0
threads,post,3891858534544467262,,https://www.threads.com/@famynrn/post/DYCqLebmGU-,neutral,2026-05-28 18:35:15.231300,358,0,0,0,0.5,358,neutral,0.0,unknown,Unknown,neutral,0.0,0.0,0.0,0.0,0.0,0.0
threads,post,3904032463601629750,,https://www.threads.com/@bravinautodeal/post/DYt6NdYkXo2,neutral,2026-05-28 18:35:15.231391,7,0,0,0,0.5,7,neutral,0.0,unknown,Unknown,neutral,0.0,0.0,0.0,0.0,0.0,0.0
threads,post,3856893232412583636,,https://www.threads.com/@abangroy_hatikeras/post/DWGb_XOj2bU,neutral,2026-05-28 18:35:15.231475,846,0,0,0,0.5,846,neutral,0.0,unknown,Unknown,neutral,0.0,0.0,0.0,0.0,0.0,0.0
threads,post,3903872848373038010,,https://www.threads.com/@himeshinra/post/DYtV6wHkTu6,neutral,2026-05-28 18:35:15.231558,256,0,0,0,0.5,256,neutral,0.0,unknown,Unknown,neutral,0.0,0.0,0.0,0.0,0.0,0.0
threads,post,3884246695865934893,,https://www.threads.com/@_nizam.wazir/post/DXnncpPEuQt,neutral,2026-05-28 18:35:15.231637,4242,0,0,0,0.5,4242,neutral,0.0,unknown,Unknown,neutral,0.0,0.0,0.0,0.0,0.0,0.0
