Platform,Type,ID,Text,URL,Sentiment,Date,likes,shares,comments_count,views,sentiment_score,total_engagement,engagement_score,sentiment_label,sentiment_confidence,detected_language,demographic,emotion_primary,emotion_anger,emotion_fear,emotion_happy,emotion_sadness,emotion_love,emotion_surprise
youtube,post,FAF4q1ArzzI,"#BernamaNews : The Penang Domestic Trade and Cost of Living Ministry has found no violations at petrol stations across the state following the implementation of the targeted fuel subsidy for RON95 petrol.

#digitalbernamatv #BUDI95 #KPDN #fuel #penang",https://www.youtube.com/watch?v=FAF4q1ArzzI,neutral,2025-11-11 15:08:38+00:00,0,0,0,51,0.5,0,0.051,neutral,0.9031181931495667,english,Mixed/Urban,no_clear_emotion,0.06558579206466675,0.029647547751665115,0.13776470720767975,0.023887010291218758,0.11386710405349731,0.037138432264328
youtube,post,9krMc0hc6_M,"#BernamaNews : The government will discuss increasing the BUDI95 quota limit to 250 litres for p-hailing food delivery riders during the National Economic Action Council meeting next Tuesday.

#digitalbernamatv #budi95 #anwaribrahim",https://www.youtube.com/watch?v=9krMc0hc6_M,neutral,2026-05-17 15:18:01+00:00,1,0,0,521,0.5,6,1.521,neutral,0.9448256492614746,english,Mixed/Urban,no_clear_emotion,0.05813756585121155,0.07200153917074203,0.27073490619659424,0.04378136992454529,0.14631697535514832,0.0586366169154644
youtube,post,3hK9-9cKYMQ,Deputy Finance Minister Liew Chin Tong says that Budi95’s use goes beyond subsidy management and should also be seen as a “demand management” tool.,https://www.youtube.com/watch?v=3hK9-9cKYMQ,neutral,2026-05-12 10:35:11+00:00,27,0,0,5340,0.5,80,32.34,neutral,0.9202719330787659,english,Mixed/Urban,no_clear_emotion,0.07218318432569504,0.04456031695008278,0.2731521725654602,0.0384608656167984,0.24798966944217682,0.03451765328645706
youtube,post,AslsIQI1Qb0,"Ready to hit the road with savings? With CaltexGO, getting your BUDI95 subsidy is faster, easier, and smarter than ever. 

Just tap, pump, and GO — no hassle, no waiting.

✅ Instant BUDI95 redemption
✅ Seamless mobile fueling experience
✅ Exclusive perks for CaltexGO users

Don’t wait. Get, Set, GO with CaltexGO today! 👉 Download now and fuel up the smart way.

Learn More https://www.caltex.com/my/caltex-rewa...",https://www.youtube.com/watch?v=AslsIQI1Qb0,positive,2025-10-23 02:57:46+00:00,3,0,0,3305,0.9560039043426514,36,6.305,positive,0.8533463478088379,english,Mixed/Urban,happy,0.019015643745660782,0.05974395200610161,0.8361208438873291,0.010191881097853184,0.03450871631503105,0.017278268933296204
youtube,post,s2c2f2ZFUs0,"Get your BUDI95 with CaltexGO. Simply link your TNG eWallet account and enjoy instant fuel savings every pump!

Learn More https://www.caltex.com/my/caltex-rewa....",https://www.youtube.com/watch?v=s2c2f2ZFUs0,positive,2025-09-29 05:45:01+00:00,3,0,0,192430,0.9316717624664306,1927,195.43,positive,0.7722392082214355,english,Mixed/Urban,happy,0.03486357629299164,0.04409215971827507,0.4821409285068512,0.0266464501619339,0.22255951166152954,0.04711590334773064
youtube,post,sLm2MoImDa8,"Experience a faster, more seamless way to redeem your BUDI95 subsidy with CaltexGO. Simply tap, pump, and GO — no delays, no hassle.

With the new Touch ’n Go integration, customers can now link their Touch ’n Go account directly within the CaltexGO app, making subsidy redemption and fueling more convenient than ever.

Enjoy instant BUDI95 redemption, a streamlined mobile fueling experience, and exclusive benefits designed for CaltexGO users.

Learn More https://www.caltex.com/my/caltex-rewa...",https://www.youtube.com/watch?v=sLm2MoImDa8,positive,2026-02-27 03:34:08+00:00,1,0,0,702,0.9384335219860076,8,1.702,positive,0.7947784066200256,english,Mixed/Urban,happy,0.02224833145737648,0.06681092828512192,0.8222325444221497,0.011226342059671879,0.03726717829704285,0.01694740727543831
youtube,post,j4yhxUaFeeQ,"#BernamaNews : The Finance Ministry and Land Public Transport Agency will finalise the application process for additional eligibility caps for e-hailing drivers under the BUDI MADANI RON95 this week.
#digitalbernamatv #BUDIMADANI #RON95",https://www.youtube.com/watch?v=j4yhxUaFeeQ,neutral,2025-09-30 15:43:44+00:00,3,0,0,456,0.5,7,3.456,neutral,0.9576438665390015,english,Mixed/Urban,no_clear_emotion,0.03272701054811478,0.06742814183235168,0.1705300360918045,0.02493586204946041,0.07160063087940216,0.057323187589645386
youtube,post,IIIn2P1eOCM,"#BernamaNews: The Budi Madani RON95 programme, which sets petrol price at RM1.99 per litre, is designed to ease daily transport costs, and support the public.

#digitalbernamatv #Budi95 #RON95",https://www.youtube.com/watch?v=IIIn2P1eOCM,neutral,2025-09-25 15:24:09+00:00,1,0,0,1571,0.5,16,2.5709999999999997,neutral,0.5858127474784851,english,Mixed/Urban,love,0.0551459863781929,0.027156202122569084,0.19167983531951904,0.03350245952606201,0.5256327986717224,0.029341721907258034
youtube,post,JFE1e61UHZ4,"#BernamaNews : Turning to the BUDI MADANI RON95 initiative, the government will maintain the 200-litre monthly quota for the BUDI MADANI RON95 initiative for now, citing the ongoing global oil supply crisis.

#digitalbernamatv #BUDI95 #RON95",https://www.youtube.com/watch?v=JFE1e61UHZ4,neutral,2026-04-28 10:44:24+00:00,0,0,0,30,0.5,0,0.03,neutral,0.9048674702644348,english,Mixed/Urban,no_clear_emotion,0.235451340675354,0.1346450001001358,0.14890745282173157,0.10080987215042114,0.10532805323600769,0.0372883565723896
youtube,post,sdKUSqzCw28,"#BizPluse: The BUDI MADANI RON95 or BUDI95 targeted subsidy programme is being implemented through supported by strong governance and effective economic policies to protect national revenue.

#digitalbernamatv #budi95 #petrol #subsidy",https://www.youtube.com/watch?v=sdKUSqzCw28,positive,2025-09-26 10:46:20+00:00,0,0,0,64,0.8910862922668457,0,0.064,positive,0.6369543075561523,english,Mixed/Urban,happy,0.06871822476387024,0.049932222813367844,0.44434118270874023,0.03359721601009369,0.2529345154762268,0.03182871639728546
