Platform,Type,ID,Text,URL,Parent_Post_URL,Parent_Post_ID,Sentiment,Date,likes,shares,comments_count,views,sentiment_score,total_engagement,engagement_score,sentiment_label,sentiment_confidence,detected_language,demographic,emotion_primary,emotion_anger,emotion_fear,emotion_happy,emotion_sadness,emotion_love,emotion_surprise
threads,post,3.9009204543247135e+18,PAS putus dengan DAP/PH kerana tidak mahu terjadi isu seperti sekarang. Umno cakap berapi tapi sampai sekarang tak berani tinggalkan DAP/PH,https://www.threads.com/@iamhalimhassan/post/DYi2nw5FHfw,,,negative,2026-05-29 15:38:24.206793,81,0,0,0,0.0005086541175842174,81,81.0,negative,0.9983044862747192,malay,Malay/Bumiputera,sadness,0.038010984659194946,0.03180301934480667,0.008592414669692516,0.8554624319076538,0.03702259063720703,0.017544997856020927
threads,post,3.8948131673604265e+18,"One thing Malaysians kena redha bila duk kat negara padang pasir ni ialah bila orang simply address you as a Philippines national without asking or checking your CPR 😖

Me to my husband: nanti masa nak bayar cek dulu Nationality tu, kalau dia tulis Philippines, cakap la suruh tukar Malaysian
My husband: dah update dah hari tu

**15 minutes later, dapat e-warranty card**
Section Nationality: Philippines

Sabar je lah. Sesungguhnya sabar itu adalah ciri2 orang beriman.",https://www.threads.com/@haruko229/post/DYNJ_CrCEGx,,,negative,2026-05-29 15:38:24.207120,59,0,0,0,0.0004847288131714089,59,59.0,negative,0.9983842372894287,malay,Malay/Bumiputera,love,0.12557612359523773,0.02019595168530941,0.052168793976306915,0.05841553956270218,0.517445981502533,0.025645559653639793
threads,post,3.9034526926353597e+18,pengen solo travelling deh pas ultah nanti. tapi bingung kemanaaa🤷🏻‍♀️🤣,https://www.threads.com/@natnotantoinette/post/DYr2YrmEpru,,,negative,2026-05-29 15:38:24.207285,12,0,0,0,0.11031710207462311,12,12.0,negative,0.632276326417923,multilingual,Unknown,fear,0.0433577261865139,0.8010371327400208,0.03713762387633324,0.025112343952059746,0.012808913365006447,0.05811942368745804
threads,post,3.906864356865041e+18,Itching to go on a solo Bali trip again.. is 14 or 15 days better? 🤔,https://www.threads.com/@missmaverrr/post/DY3-G7gk2Fr,,,neutral,2026-05-29 15:38:24.207198,10,0,0,0,0.5,10,10.0,neutral,0.6841021776199341,english,Mixed/Urban,happy,0.07161035388708115,0.3031228482723236,0.3461073935031891,0.06088363006711006,0.06131535395979881,0.043434593826532364
threads,post,3.8969176577154094e+18,"Pernah nggak sih yang kalau jogging bareng temen cuma sampai lokasinya saja?
Ke lokasi bareng, pas lari mencar, pas selesai baru nyatu lagi buat nyari soto ayam
Jadi konsepnya cuma untuk penyemangat di awal dan temen sarapan di akhir. Selebihnya? Solo run dengan pace masing-masing 😹🏃‍♂️🏃‍♀️",https://www.threads.com/@ken.masni/post/DYUofaDEwIj,,,positive,2026-05-29 15:38:24.206188,9,0,0,0,0.9993926227092742,9,9.0,positive,0.9979754090309143,malay,Malay/Bumiputera,surprise,0.010355695150792599,0.036974091082811356,0.012994657270610332,0.024903280660510063,0.029830781742930412,0.7965717315673828
threads,post,3.9070552260756275e+18,"Guys yang orang Solo asli,  ada yang tau ngga gado-gado Srimpi dulu warungnya sederetan wedangan pak Jembuk yg deket perempatan Tiga Serangkai. Kehilangan jejak setelah rumahnya jadi ruko. Itu gado-gado rasanya mantepp medook terus es kolaknya tuh ueeenaaakk segerrr ga enek manisnya pas. Dulu pas aku SD kelas 5 gitu sering diajak mamaku jajan situ. Kangeeeen makan gado2nya krn bumbunya diuleek per porsi, aduh ngileer.",https://www.threads.com/@afzlisa_/post/DY4pgcUEkDp,,,positive,2026-05-29 15:38:24.206877,5,0,0,0,0.991820228099823,5,5.0,positive,0.9727340936660767,malay,Malay/Bumiputera,love,0.14857177436351776,0.22775700688362122,0.04515281692147255,0.055863186717033386,0.3191823661327362,0.089105524122715
threads,post,3.904108183917766e+18,"“Solo traveling should be fun”
Tp enggaak utk pengalaman terakhirku kmrn, lumayan creepy. 
Jarak penginapan ke pusat kota sekitar 1-2km, utk cari makan dan strolling around aku jalan kaki. 
Otw pulang sekitar jam 9 malam, pas jalan dket alin2 tsb ada mas2 tb2 mendekat dan blg “mba kok sndirian aja, sy temenin ya” sambil senyum2 ga jelas. 
Aku lsg lari ga karuan cari keramaian.
Sumpah mending ketemu hantu drpda ketemu manusia, serem bgt😭
Krn kita ga pernah tau isi pikiran orglain itu gmna",https://www.threads.com/@emaaard_/post/DYuLbVbHSax,,,positive,2026-05-29 15:38:24.207042,2,0,0,0,0.9994081079959869,2,2.0,positive,0.9980270266532898,malay,Malay/Bumiputera,surprise,0.11985486000776291,0.1869843453168869,0.04714283347129822,0.034480493515729904,0.0406828410923481,0.44050267338752747
threads,post,3.904709615804328e+18,"Pas digesa tarik balik tuduhan, mohon maaf kepada pimpinan Bersatu – Bersatu Selangor

https://suara.tv/25/05/2026/pas-digesa-tarik-balik-tuduhan-mohon-maaf-kepada-pimpinan-bersatu-bersatu-selangor/",https://www.threads.com/@suaratv_official/post/DYwULUhEadL,,,neutral,2026-05-29 15:38:24.206541,1,0,0,0,0.5,1,1.0,neutral,0.8466214537620544,english,Mixed/Urban,anger,0.3289334177970886,0.10355092585086823,0.05907793343067169,0.08713136613368988,0.12244383990764618,0.05652846768498421
threads,post,3.904937651740622e+18,Comme d’habitude SNCF Voyageurs  SNCF Connect pas de Clim fonctionnelle dans le TGV 8512 de Toulouse à Paris au prix des billets en 1ere c’est vraiment abusé,https://www.threads.com/@loic.falgayrac/post/DYxIBriDDtD,,,negative,2026-05-29 15:38:24.206711,1,0,0,0,0.06011170148849487,1,1.0,negative,0.7996276617050171,multilingual,Unknown,anger,0.4157409071922302,0.04963222146034241,0.04006602615118027,0.058331314474344254,0.26131102442741394,0.02277059480547905
threads,post,3.9069439357470116e+18,"Sebutkan wilayah di Indonesia yg pengen kaujdkan tmpt tinggal pas pensiun nanti! 

Sy : Solo sebagai rakyat biasa sj.
😉🤦‍♂️🤭",https://www.threads.com/@69totok69/post/DY4QM9HkTS_,,,neutral,2026-05-29 15:38:24.206964,1,0,0,0,0.5,1,1.0,neutral,0.7072648406028748,english,Mixed/Urban,love,0.037443459033966064,0.027451762929558754,0.035243693739175797,0.030318720266222954,0.7737325429916382,0.03146122768521309
