Platform,Type,ID,Text,URL,Sentiment,Date,likes,shares,comments_count,views,sentiment_score,total_engagement,engagement_score,sentiment_label,sentiment_confidence,detected_language,demographic,author_demographic,author_demo_confidence,emotion_primary,emotion_anger,emotion_fear,emotion_happy,emotion_sadness,emotion_love,emotion_surprise
news,post,1e23748252e6d4bc,Tuanku Muhriz is still the legitimate Yang di-Pertuan Besar of Negeri Sembilan - KJ. Tuanku Muhriz is still the legitimate Yang di-Pertuan Besar of Negeri Sembilan - KJ&nbsp;&nbsp;The Vibes,https://news.google.com/rss/articles/CBMixgFBVV95cUxQUVQ5R0Itbi1LVDRYSE96U2lFNEJaeHkxWk9TMlg2NllJZlAyMFhOZXBsYTVhOXNPeEp2Uy1MaS1Rb3Btb1kxc3F6cGUzUzhueVIwVlRZS3FzamlveEMyMFFSY3lKeFlyVkFscE1ubGJ5b19HUFlzdzI3MDF1V3J4aU1VV04zSXBTcndjNENDd3lIZ1Z2TThnWDBJTXdKZHBqelVtb2V3ZnpVam96c0NlVm5JdmsyQzItdWxCLW1pclJVNnJJaHc?oc=5,neutral,2026-06-11 07:00:00+00:00,0,0,0,0,0.5,0,0.0,neutral,0.726803183555603,english,Mixed/Urban,Unknown,0.0,love,0.02140064537525177,0.010510900989174843,0.0734279528260231,0.014341791160404682,0.7244990468025208,0.031248483806848526
news,post,2281780b40c360a1,Malaysia's rulers could decide Negeri Sembilan's royal feud. Malaysia's rulers could decide Negeri Sembilan's royal feud&nbsp;&nbsp;The Straits Times,https://news.google.com/rss/articles/CBMirwFBVV95cUxQR1FLVGFmdThoTERfTDR2cmpVZ3FWaGFOMEhpSFh1eHczS3A5MkZadExXcEFlZXJSLXZZazB2dERfWk1hWXRWSGNKbERNUFdMaDNVVVBSZzZ0VXhiczQzdDZ4Wkxpb1AyZy1DeW1DWG9MQ05RRzVVX0liVjRIZFNiU3VSZTk5NEhzWFZwYW9fR1duMFdNSGltVkdUbXpCYTVHZ3NTcHZBSERNbHY0SGpR?oc=5,neutral,2026-06-16 07:00:00+00:00,0,0,0,0,0.5,0,0.0,neutral,0.9015682935714722,english,Mixed/Urban,Unknown,0.0,happy,0.035582054406404495,0.028921984136104584,0.5575180053710938,0.016127360984683037,0.224683478474617,0.02073598839342594
news,post,2758ac8f894b36fe,Tunku Zain proclaimed as Tunku Panglima Besar of Negeri Sembilan. Tunku Zain proclaimed as Tunku Panglima Besar of Negeri Sembilan&nbsp;&nbsp;The Edge Malaysia,https://news.google.com/rss/articles/CBMiUEFVX3lxTE1pcnFCNVExTGJ2UG5oZzlrZkpQU0lGVE5JR3hYdGlhS2dKeVExOXFfb0xrLWxDWGNCcUE0SFNWeFc3V28yUmIyOTNnZ29WWHhC?oc=5,neutral,2026-06-11 07:00:00+00:00,0,0,0,0,0.5,0,0.0,neutral,0.8955892324447632,english,Mixed/Urban,Unknown,0.0,love,0.05035123601555824,0.017616048455238342,0.07684582471847534,0.01751828007400036,0.5304600596427917,0.024724043905735016
news,post,d77c0c53f19901bc,PM Anwar Reaffirms Federal Govt's Recognition Of Tuanku Muhriz As Negeri Sembilan Ruler. PM Anwar Reaffirms Federal Govt's Recognition Of Tuanku Muhriz As Negeri Sembilan Ruler&nbsp;&nbsp;Bernama,https://news.google.com/rss/articles/CBMiVEFVX3lxTE5yNTdhc283LXUyQU9mU0lpY09pSjh2WVRubDU4TFoxRHdaaWpYMlYxdUxEbllDemUyMGZlU1BZYU1kbWVMc3VJdlUxT1Z1aVlNYU5DUw?oc=5,negative,2026-06-05 07:00:00+00:00,0,0,0,0,0.14322708696126937,0,0.0,negative,0.5225763767957687,multilingual,Unknown,Unknown,0.0,no_clear_emotion,0.030041327700018883,0.012759937904775143,0.08018115907907486,0.02033681981265545,0.37906721234321594,0.0267875287681818
news,post,eaa3bbd6fed874fe,"Inappropriate to ‘remove’ Tuanku Muhriz without clear reason, says ex-law minister. Inappropriate to ‘remove’ Tuanku Muhriz without clear reason, says ex-law minister&nbsp;&nbsp;Free Malaysia Today",https://news.google.com/rss/articles/CBMi1wFBVV95cUxOZmVZZGdfaGRSTEIwVWJWcW9abmFUR2NORkVKZlh5Z2EzZGN3SHktb0JseHp1MVRWOFRYV0hlc1FJcUFObWxJT1J5cDZWRmhINjJXbDQ5U2JYV1N3QjdxeHBDY3o0c3hxSG1ScGo4eVhla09ldlVuM1c3U19kcmM1QVBoT0pnbndkOHhmUWxFdEpWOFcySE9IM3pGeVVVNUtQOGxRd3ItVFlSRWFmQTRCOWgzLUZDV2lYbzU3dDJzbE9fd0tlMFFha2lQTC02a0VScVB4MHdPVQ?oc=5,negative,2026-06-06 07:00:00+00:00,0,0,0,0,0.11623020172119139,0,0.0,negative,0.6125659942626953,english,Mixed/Urban,Unknown,0.0,anger,0.7807610034942627,0.01958356611430645,0.02394998073577881,0.05059308186173439,0.06356845051050186,0.008953799493610859
news,post,a2b0c4fcb8facc57,All eyes on Conference of Rulers and Negeri Sembilan. All eyes on Conference of Rulers and Negeri Sembilan&nbsp;&nbsp;The Vibes,https://news.google.com/rss/articles/CBMitAFBVV95cUxNMnBJS2Rlel9ENWQzV3pRLWtSVW5POVBJSmd3THQxVUQ1Y0VtcmphbGRSSUlSNzR0RHQ4NG1SVko5TXZMRjRlSXJTSHZZT1ljT2NQZXhSQW9hUUFKd3FtQ19PazhaZC1tMFBUTUxxNWpxMUhQOC1ySmpvcVJQdU1YVE1qMGFlUlFlWjRSOVg1SkNGNE43RzhBMnZ1YktBNUxDZ0E2c1NWZ2Nzb0c4TWVBbWdMSXE?oc=5,neutral,2026-06-16 07:00:00+00:00,0,0,0,0,0.5,0,0.0,neutral,0.7545230984687805,english,Mixed/Urban,Unknown,0.0,no_clear_emotion,0.05335932970046997,0.013940775766968727,0.05810471251606941,0.019251732155680656,0.14444290101528168,0.01889921724796295
news,post,e681bceb93351ee8,The constitutional framework of justice: Balancing Adat Perpatih and statutory law in Negeri Sembilan — Dr Hamdan Leman. The constitutional framework of justice: Balancing Adat Perpatih and statutory law in Negeri Sembilan — Dr Hamdan Leman&nbsp;&nbsp;Malay Mail,https://news.google.com/rss/articles/CBMijAJBVV95cUxONlhiREZmSHBJc0ZnN1luaE9BS1B1T2lITFFNVGZaand1Vlc1OUNBX2NsZ2tod2g1b0pZSTdqS0R0cFhDaWRGWHdtb1MwQ0Vod1hYT2lQaS1obkh2ajc5NHh4VVZSQ2ZTYk43SVczM2hTY2c5ZndlbEdsR3NCTjB2YWVZLUU2SUxEQzJrazI3VG82cEQ2bk85ejVFbmJtLXJUUTBnWlRmN0pxZ3lMYURMRVRlWVNPcU9DLUc4S3p2cDB5SGpEdUNOZEdWOFBmSWlvaHVnNlVzS29MUnZLbmhUNzlkUXNzQWhiS1dENm14eklYTWhIdHFfN2xnOHRCYi02T1BGdEV6cUxqMk1i0gGSAkFVX3lxTFBXbU5PRW5OOFlyS2NnM3lhNk1NRmpvdU1CTnZ6VVdKWkhMQ3ViVjE0cEhEbXNoQ1pyXy1mVEVpWE1LcXdoSWN4MFpnUjFfVVZjR3VYRF9waHN3WlZULWxwanhfWGRDRVNVMFFQazVuYnk3c0RlMHB3OUl1aTNfLTByLTRPUnJaV0V1QVBxR2ZxRXJ5WUI4eWQ1OTVaYS1VTmlRTXRSRl9VaVdhTkdUUzRPX0dMaWU3blJ2bDJxdmxaM0lXYktUcXkwQ0xsY2RrempSTzBFMWpGUUs5OVlKbmdKVk1FR1VCZWdOOThDalRaLUtTYWpSTUNSSGk0V1VWdHdNeXYyY05ZU1BYdUp0ZlByZWc?oc=5,neutral,2026-06-07 07:00:00+00:00,0,0,0,0,0.5,0,0.0,neutral,0.897673487663269,english,Mixed/Urban,Unknown,0.0,love,0.05840511992573738,0.015066836029291153,0.07329275459051132,0.027272850275039673,0.5409189462661743,0.022071614861488342
news,post,f959fc17d4a7a833,Negeri Sembilan snap poll puts Malaysia’s unity government under pressure. Negeri Sembilan snap poll puts Malaysia’s unity government under pressure&nbsp;&nbsp;The Straits Times,https://news.google.com/rss/articles/CBMi1wFBVV95cUxQeWViMl9KZTNITXlSQkMtakRub3c3WFM1WHBuQ1FsNzZwUDRuTzhzS0FMejM2T0RuNWpYZ1B5ZUVaMDhLVEgxU1pzMHpMS2NQY0ctZVVtWE9hRGlXU3pZR0tLV25JNnM0SWRzZWFzakJCNzZLTWJGQm1tUjdxcW55TVhFTU1LcUphWU5ELUR1MURHZ0tKaW56eFFVaDBJVkt5SlJKTE1kT1JQYzJMajdCckJSZzl5RVhlZXEyejl6dkhzRzJMTDR0S3lrTDkyTzdJc2VoWEQ1cw?oc=5,neutral,2026-06-05 07:00:00+00:00,0,0,0,0,0.5,0,0.0,neutral,0.7478649616241455,english,Mixed/Urban,Unknown,0.0,no_clear_emotion,0.11879007518291473,0.04217927157878876,0.14038985967636108,0.03189302608370781,0.12477551400661469,0.02554400824010372
news,post,a3cd200956717f0b,"Tuanku Muhriz is still Negeri Sembilan Ruler, Anwar says despite Melaka hotel proclamation. Tuanku Muhriz is still Negeri Sembilan Ruler, Anwar says despite Melaka hotel proclamation&nbsp;&nbsp;Malay Mail",https://news.google.com/rss/articles/CBMi4AFBVV95cUxNZmt5WE80d040clFvRC1qVE5NRFlkSUUzNS03Z2dQOEs5YXNQZ2tHZHJfMEtGbnNMRE96Qk1Xb3dOTFo1el82THFaQ2dPVnVxMmYzNWdzTmpoMGR3eFJXdjJZWjF4U2tBOVhKM0NJX3k0VzlPQXpncWEtSDVxT2tnTkVsNlBMNVhZcVpTN0lvN2x0anViWjljRkhwcm1SVkoxU0dfb2cwWFgteXlfc3hWZ3NfWE1XbXBKellIS3lKZEVxRG5sY2JRTUhpdHJudDNKMWd0bnFzLVBjcGhCLS1JbNIB5gFBVV95cUxNRENwUFk3RWtlbUVMcUVMTTlBM2Z5cTA5NmlJOEFkYmxhQlpTU01WRGttR09EeGlTM1dpT3pUb3EwTlY4ZjdVaEJBemxHa2JCbnFyRWRTNHd2bjdkazZiREU4U2FCY1dFNTJxMFFaNXpOQld4TUJURUQ1aUY3bEN3ekFIRFdXeXBMcWRNWDk0alVGbGxqQ3RxODd4QUFJYTByVGNfSlRDRWJLMHBPY21JX2VMdTNEZ1haUFBnOUdKMkpjcFNhNGNhUGZSczJTTDhKbmVzcmk4V3VQSGdGUktDZXlXb0g0Zw?oc=5,neutral,2026-06-05 07:00:00+00:00,0,0,0,0,0.5,0,0.0,neutral,0.9014657735824585,english,Mixed/Urban,Unknown,0.0,love,0.03642136976122856,0.010943545959889889,0.044695910066366196,0.02317495085299015,0.5049145817756653,0.03120517171919346
news,post,c0721c83b15630ad,"Blocked in Tampin, proclaimed in Melaka: Rais Yatim says Negeri Sembilan has a new Ruler. Blocked in Tampin, proclaimed in Melaka: Rais Yatim says Negeri Sembilan has a new Ruler&nbsp;&nbsp;Malay Mail",https://news.google.com/rss/articles/CBMi3AFBVV95cUxNSkpfZlhkUEJBNFptSU9hT212S0N0M2FYWWNTbi1VOERod1lHZkdEa3AtUEw0a2dORk5KOFBCTmUyVllDTGFSdjB6Ty0xeFVENFhDQWtweFFud2FYV0tMS28yMHBqTUprc3RrQ3VFeTNZbF81U0E4eHpseS1xT2FwQUlqUS1YMkNRT1dBTGF5ODNWSzAxbXJmMHhhMTd1bG1FNkJUWk9vUjdNdGFZRDVUZFgxME1NYnJMb0QxSmJrejM1UWNEY0Izd0p0RzRrdS0tNHNReWJGclhQU0Ft0gHiAUFVX3lxTE1UUTNYUVhOckdXUkw0UVZBT0RtTk5fNExOYUpWTzBrNmdTSm9LcHJETFg1Q3FTdWtPWlctUU1xT1VkVlprRW82Z2VERzMxWnlZQ191Q0E5MExMdktfWG82a204ZV9RZW9xcG1HaEozNTdkWDFBMTVFU0pvOE13dEl3VXdSak42eVBIdlByZ3hpRTNwSFB2UDlrS3JxdVhYUXN2dnd4dGxlUFBsOU1pdjFPV3h6WEY1Vjk1RFhLVFlvYkY4VWkwUEtoZTlXSGxZSVdrX2M0TDJuZE9mcVdDSDBOb3c?oc=5,negative,2026-06-05 07:00:00+00:00,0,0,0,0,0.03790869712829592,0,0.0,negative,0.8736376762390137,multilingual,Unknown,Unknown,0.0,no_clear_emotion,0.10579157620668411,0.06682674586772919,0.04592201113700867,0.038728781044483185,0.07104058563709259,0.062086813151836395
