Platform,Type,ID,Text,URL,Sentiment,Date,likes,shares,comments_count,views,sentiment_score,total_engagement,engagement_score,sentiment_label,sentiment_confidence,detected_language,demographic,emotion_primary,emotion_anger,emotion_fear,emotion_happy,emotion_sadness,emotion_love,emotion_surprise
youtube,post,4h7eWXRNC8A,"Part 8 in a continuing series on Buddhist Cosmology. In dialogue: Ajahn Sona and Ajahn Punnadhammo. Cosmology Book, free download: https://www.arrowriver.ca/book/cosmoB...
Ajahn Sona podcast: https://anchor.fm/ajahn-sona | This episode: https://anchor.fm/ajahn-sona/episodes...",https://www.youtube.com/watch?v=4h7eWXRNC8A,neutral,2019-03-31 20:25:49+00:00,0,0,0,59045,0.5,590,59.045,neutral,0.8868247866630554,english,Mixed/Urban,love,0.038565799593925476,0.016889382153749466,0.041417937725782394,0.03758278489112854,0.7465139627456665,0.02169538475573063
youtube,post,C1rZ_ksgEVQ,Maraliner Express Bus,https://www.youtube.com/watch?v=C1rZ_ksgEVQ,neutral,2016-04-11 03:41:24+00:00,12,0,0,2365,0.5,35,14.365,neutral,0.6977766156196594,english,Mixed/Urban,no_clear_emotion,0.10431326925754547,0.04191729798913002,0.10675415396690369,0.02749229036271572,0.34158238768577576,0.025425558909773827
youtube,post,OU0YrzjPnnw,"Provided to YouTube by Phonographic Digital Limited India

Are Mara Kaliya Roto Chhano Re · JK Timba · JK Timba · JK Timba · JK Timba

Are Mara Kaliya Roto Chhano Re

℗ 2025 Dhavdi Studio

Released on: 2025-06-03

Auto-generated by YouTube.",https://www.youtube.com/watch?v=OU0YrzjPnnw&list=RDOU0YrzjPnnw&start_radio=1,neutral,2025-06-04 18:49:28+00:00,3400,0,0,296436,0.5,6364,3696.436,neutral,0.92205810546875,english,Mixed/Urban,no_clear_emotion,0.04685170203447342,0.04100480303168297,0.09005541354417801,0.035498980432748795,0.20856551826000214,0.05747172236442566
youtube,post,TkZJNjcIQ0Y,Video Korporat MARA Liner,https://www.youtube.com/watch?v=TkZJNjcIQ0Y,neutral,2022-09-15 07:42:13+00:00,17,0,0,950,0.5,26,17.95,neutral,0.805259108543396,english,Mixed/Urban,no_clear_emotion,0.05654763802886009,0.02294202148914337,0.04433498531579971,0.014906318858265877,0.10249927639961243,0.027352428063750267
youtube,post,UM0P5atfOtQ,"Provided to YouTube by WM Malaysia

Mara Bahaya · Pop Shuvit

Freakshow Vol 1: Tales Of The Travelling Tunes

℗ 2016 Twenty One O Five Productions

Composer, Lyricist: AJ
Composer, Lyricist: JD
Composer, Lyricist: Moots
Composer, Lyricist: Rudy
Composer, Lyricist: Uno

Auto-generated by YouTube.",https://www.youtube.com/watch?v=UM0P5atfOtQ&list=RDUM0P5atfOtQ&start_radio=1,neutral,2016-11-15 03:26:32+00:00,20000,0,0,4543414,0.5,65434,24543.414,neutral,0.9329450130462646,english,Mixed/Urban,no_clear_emotion,0.01614268869161606,0.010324903763830662,0.021056989207863808,0.010328277014195919,0.06054823845624924,0.023667050525546074
youtube,post,V_IKEbfZL_w,"Provided to YouTube by RDC Media Private Limited

Sui Ja Mara Lal Halradu · Jyoti Vanzara

Sui Ja Mara Lal Halradu

℗ Khodiyar Digital

Released on: 2023-04-17

Composer: Ajay Vagheshwari, Kanti Patel
Lyricist: Kanti Patel

Auto-generated by YouTube.",https://www.youtube.com/watch?v=V_IKEbfZL_w&list=RDV_IKEbfZL_w&start_radio=1,neutral,2023-04-17 20:03:53+00:00,1300,0,0,519877,0.5,6498,1819.877,neutral,0.9354680776596069,english,Mixed/Urban,no_clear_emotion,0.02483905479311943,0.04123755916953087,0.02853717841207981,0.02817384898662567,0.11705396324396133,0.19127114117145538
youtube,post,5Xo0WYnjwaQ,"Provided to YouTube by Dream Records

Jhalia Mara · Santali Romoj

Jhalia Mara

℗ Santali Romoj

Released on: 2025-09-19

Producer: Ramdas Marandi
Composer: Basudeb Murmu
Lyricist: Basudeb Murmu
Arranger: Santali Romoj

Auto-generated by YouTube.",https://www.youtube.com/watch?v=5Xo0WYnjwaQ&list=RD5Xo0WYnjwaQ&start_radio=1,neutral,2025-09-19 16:26:42+00:00,3400,0,0,214732,0.5,5547,3614.732,neutral,0.9429478049278259,english,Mixed/Urban,no_clear_emotion,0.033658549189567566,0.03980940580368042,0.04216568171977997,0.027164962142705917,0.21569113433361053,0.12082672864198685
youtube,post,cVwdhfNAFNk,"@kidssongsfun 

Presenting : Halardu | Podhhi Ja Mara Lal | lori | Bal Geet | Cartoon Video | ગુજરાતી બાળગીત | પોઢીજા મારા લાલ તને પારણીયે પોઢાડું |

#kids #lori #cartoonvideo #cartoon 

Album : Podhhi Ja Mara Lal Tane Paraniye Podhhadu
Song : Halardu
Singer : Jyoti Vanjara
Lyrics : Kanti Patel (Nanodara)
Music : Mayur Nadiya
Genre : Gujarati Kids Song
Label : Ganesh Digital

પરીઓના રે દેશ ની હું વાતો રે સંભળાવું (3)
હેત ભરેલા હૈયા કેરા હાલરડાં રે ગાવું (2)
પોઢી જા મારા લાલ તને પારણીયે પોઢાડું (4)

મેના પોપટ બોલે ઓલ્યા આંબલીયા ની ડાળે (2)
હંસલો રે બોલે ઓલ્યો સરવરીયા ને પાળે (2)
હો..કુકુ કુકુ કરતી કોયલ મીઠું ગાયે છે રૂપાળું (2)
પોઢી જા મારા લાલ તને પારણીયે પોઢાડું (2)

કાળજા નો કટકો તું તો રુદિયા ને બહુ વાલો (2)
મુખ તારૂ જોતા લાગે જશોદા નો લાલો (2)
હો..જોવા તારૂ મુખ હું તો બાવરી બની જાવું (2)
પોઢી જા મારા લાલ તને પારણીયે પોઢાડું (2)

પા પા પગલી ભરતા ભરતા મોટો તું થઇ જાજે (2)
માં ની મમતા લાડ લડાવે હસતો સદા રેહજે (2)
હો..હીર ની રે દોરી બાંધી હીંચકે રે ઝુલાવું (2)
પોઢી જા મારા લાલ તને પારણીયે પોઢાડું (2)
પરીઓના રે દેશ ની હું વાતો રે સંભળાવું
હેત ભરેલા હૈયા કેરા હાલરડાં હું ગાવું
પોઢી જા મારા લાલ તને પારણીયે પોઢાડું (3)
  
આપના  બાળક ને આ વિડિઓ ગમ્યો હોય તો બીજા બાળકોને શેર કરો અને અમારી ચેનલ ને સબસ્ક્રાઇબ કરો.

અમારા બીજા બધા કાર્ટુન જોવા માટે નીચે આપેલી લિંક પર ક્લીક કરો

વનરાજાની જાન
https://youtu.be/ZFmHx_Obhz8
રીંગણ તો રાજા બટાકા વગાડે વાજા 
https://youtu.be/wHPcNBSRNEU
મમ્મીનાં હાથમાં વેલણ છે 
https://youtu.be/Nhwb4gJozGY
પોઢી જા મારા લાલ તને પારણીયે પોઢાડુ 
https://youtu.be/cVwdhfNAFNk
ફુગ્ગાવાળો 
https://youtu.be/INbhWW0s5Ow
છુક છુક ગાડી 
https://youtu.be/C3NfMc1WjXg
ગુજરાતી કક્કો 
https://youtu.be/z-laOuvwVds
નાની મારી આંખ 
https://youtu.be/SDOHBEcMsmE
નાનકડી બેન 
https://youtu.be/N_lVgvk3B00
એક બિલાડી જાડી 
https://youtu.be/EQ-ekAmYZX8",https://www.youtube.com/watch?v=cVwdhfNAFNk&list=RDcVwdhfNAFNk&start_radio=1,neutral,2021-12-28 13:48:42+00:00,194000,0,0,79489529,0.5,988895,273489.529,neutral,0.8912773728370667,english,Mixed/Urban,love,0.047098737210035324,0.021671587601304054,0.03155948221683502,0.030163463205099106,0.7530569434165955,0.022014107555150986
youtube,post,S0FhXOzrbF8,"Nishkulanand Swami lived with manifest God. That God, who is not attainable even after performing millions of spiritual endeavours. Swami's joy knew no bounds.
Recollecting divine incidents such as the sanctified food and prints of divine feet that Shriji Maharaj has given him, Nishkulanand Swami's heart is fulfilled.
We too have experienced the same bliss through the manifest form of God.
Let us immerse ourselves in this bhajan whilst recollecting those divine incidents.

Lyrics : Sadguru Nishkulanand Swami
Singer : Sadhu Shobhitswarupdas

આજ આનંદ મારા ઉરમાં

કોટિ સાધન કર્યા પછી પણ જે ભગવાનને પામવા અશક્ય છે, એ ભગવાનને સાક્ષાત્ નિહાળીને નિષ્કુળાનંદ સ્વામીના અંતરમાં આનંદ સમાતો નથી. શ્રીજીમહારાજે સ્વહસ્તે આપેલી પ્રસાદી, છાતીમાં આપેલાં ચરણારવિંદ વગેરે સ્મૃતિઓ સંભારતાં તેઓનું હૈયું હરખી ઊઠે છે. પ્રગટના આવા અપાર સુખને આપણે પણ માણ્યું છે. ચાલો, તેની સ્મૃતિ કરતાં કરતાં કીર્તનશ્રવણમાં જોડાઈએ.

કવિ : સદ્ગુરુ નિષ્કુળાનંદ સ્વામી
ગાયક : સાધુ શોભિતસ્વરૂપદાસ

आज आनन्द मारा उरमां
(अर्थ: आज मेरे हृदय में आनन्द है)

अनेक साधन करने पर भी भगवान को प्राप्त करना असंभव है, ऐसे भगवान की प्राप्ति से निष्कुलानंद स्वामी का हृदय आनंद से झूम उठा है। श्रीजीमहाराज ने अपने हाथों से दिया हुआ प्रसाद, उनके चरणारविन्द का प्रसाद आदि की स्मृति करते करते वे भावुक हो जाते हैं। हमें भी प्रकट भगवान का ऐसा सुख प्राप्त हुआ है। आईए, उसकी स्मृति के साथ कीर्तन-श्रवण में जुड़ें।

कवि : सद्गुरु निष्कुलानंद स्वामी
गायक : साधु शोभितस्वरूपदास

#ajanandmaraurman #15minpraptinovichar #praptinovichar #newkirtan #newbhajan 
#nishkulanandswami #nandsanto #krutharthpanu
#pramukhswamimaharaj #mahantswamimaharaj #aksharbrahma #gunatitanandswami #satra2025
#sadhushobhitswarupdas",https://www.youtube.com/watch?v=S0FhXOzrbF8&list=RDS0FhXOzrbF8&start_radio=1,positive,2025-01-10 16:19:00+00:00,2200,0,0,639903,0.9823348283767699,8599,2839.903,positive,0.9411160945892334,english,Mixed/Urban,happy,0.02389412745833397,0.12862025201320648,0.7531761527061462,0.013337347656488419,0.038018397986888885,0.024456404149532318
youtube,post,XoQ_kWemcO8,"DASHAMA PADHARYA MARA ANGANE = POONAM GONDALIYA = FULL HD VIDEO = NEW GUJRATI SONG 2018


SINGER & ACTING:-  POONAM GONDALIYA
LYRICS:- POONAM GONDALIYA
MUSIC:- AJAY VAGHESHWARI
DIRECTOR:- VALLABHBHAI GONDALIYA {BAPU}
PRODUCER:- DAYARAM GONDALIYA
 
                      MO:- 76 98 00 00 60
                                99 09 34 39 43
                                96 87 54 39 43",https://www.youtube.com/watch?v=XoQ_kWemcO8&list=RDXoQ_kWemcO8&start_radio=1,neutral,2018-07-27 06:43:17+00:00,16000,0,0,3458321,0.5,50583,19458.321,neutral,0.8603531122207642,english,Mixed/Urban,no_clear_emotion,0.06828003376722336,0.04322228208184242,0.09820906072854996,0.029911208897829056,0.14008690416812897,0.047116391360759735
youtube,post,Mh3xaymypkA,"Provided to YouTube by IIP-DDS

Ifiran Mara Qadwan · Said Bnichiker

Ifiran Mara Qadwan

℗ Disco Shahrazad

Released on: 2026-05-12

Producer: Mohamed Yamouni
Music Publisher: Disco Shahrazad
Composer, Lyricist: Mohamed Yamouni

Auto-generated by YouTube.",https://www.youtube.com/watch?v=Mh3xaymypkA&list=RDMh3xaymypkA&start_radio=1,neutral,2026-05-13 20:51:39+00:00,66,0,0,2888,0.5,94,68.888,neutral,0.9211432337760925,english,Mixed/Urban,no_clear_emotion,0.03206690773367882,0.04370339959859848,0.03520062565803528,0.03395509347319603,0.1357988864183426,0.15821267664432526
youtube,post,RrquQS1Gj2o,"Provided to YouTube by Super Cassettes Industries Limited

Kabhi Bekasi Ne Mara · Kishore Kumar

Alag Alag

℗ Super Cassettes Industries Limited

Released on: 1985-08-24

Auto-generated by YouTube.",https://www.youtube.com/watch?v=RrquQS1Gj2o&list=RDRrquQS1Gj2o&start_radio=1,neutral,2015-01-19 09:32:57+00:00,18000,0,0,2692263,0.5,44922,20692.263,neutral,0.944157600402832,english,Mixed/Urban,no_clear_emotion,0.022473396733403206,0.027938643470406532,0.03610760718584061,0.019716834649443626,0.10581308603286743,0.08227571845054626
youtube,post,9Bk7x0zDcAo,"🔥 ZON TIMUR BANGKIT! 🔥
Dalam gelanggang Congkak, hanya yang paling licik boleh bertahan. Kapten Bas turun ke arena congkak membawa aura juara.

⚔ Dua wakil terbaik dari Zon Timur akan mara ke arena akhir 
💥 Bertembung dalam pertarungan penuh gengsi,
🚀 Dan hanya 2 yang layak mengisi slot ke GRAND FINAL!

Siapa bakal jadi legenda?
Siapa bakal bawa nama Zon Timur ke puncak?

Bersedia… ini bukan sekadar permainan. Ini pertempuran gaya ZON TIMUR! 🟡🔥
#minichampionship #kapten #bas #congkak #maraliner",https://www.youtube.com/watch?v=9Bk7x0zDcAo,negative,2025-12-12 02:01:23+00:00,3,0,0,27035,0.0005712568759917991,273,30.035,negative,0.9980958104133606,malay,Malay/Bumiputera,no_clear_emotion,0.02861480787396431,0.20007793605327606,0.09457232803106308,0.027519235387444496,0.03760881349444389,0.17716296017169952
youtube,post,dhjHABIyhAI,"GREȘELILE PĂRINȚILOR Față de COPII | MARA se SIMTE PĂRĂSITĂ



Follow Us:
📸 INSTAGRAM →   / marastefaniagym  

📘 FACEBOOK →   / mara.stefania.3766  


Twitter: https://twitter.com/MaraSTEFANIAcha?s=08


Youtube:    / marastefania  

Va invitam si pe celelalte canale ale noastre:

Mara Gym

   / @maragym5337  

Mara Show

   / @alessiasofiashow  

Sneaky Snooper by Audionautix este licențiată în baza unei licențe Creative Commons Attribution license (https://creativecommons.org/licenses/...) 
Artist: http://audionautix.com/ 
Happy Boy End Theme by Kevin MacLeod este licențiată în baza unei licențe Creative Commons Attribution license (https://creativecommons.org/licenses/...) 
Sursă: http://incompetech.com/music/royalty-... 
Artist: http://incompetech.com/ 
Fluffing a Duck by Kevin MacLeod este licențiată în baza unei licențe Creative Commons Attribution license (https://creativecommons.org/licenses/...) 
Sursă: http://incompetech.com/music/royalty-... 
Artist: http://incompetech.com/ 


MOTTO:

Gimnastica este pentru mine un sport si un mod de viata. Gymnastics is for my a sport and a lifestyle.

#MaraStefania #Greseli #Sketch",https://www.youtube.com/watch?v=dhjHABIyhAI,neutral,2019-05-01 06:22:32+00:00,32000,0,0,4811480,0.5,80114,36811.48,neutral,0.9011996388435364,english,Mixed/Urban,happy,0.033359937369823456,0.22570206224918365,0.30465975403785706,0.11901486665010452,0.13777287304401398,0.13047897815704346
youtube,post,rgDVltbIxNg,"Provided to YouTube by Phonographic Digital Limited India

Tara Mara Lagan Ni Ghare Vat Kari Do · Suraj Patel · Vipul Gorada · Vipul Gorada · Parshottam Patel

Jail

℗ 2024 Vinayak Vox

Released on: 2024-03-21

Auto-generated by YouTube.",https://www.youtube.com/watch?v=rgDVltbIxNg&list=RDrgDVltbIxNg&start_radio=1,neutral,2024-03-22 07:21:34+00:00,3500,0,0,565913,0.5,9159,4065.913,neutral,0.9405956268310547,english,Mixed/Urban,no_clear_emotion,0.029466915875673294,0.024923449382185936,0.037894539535045624,0.022571435198187828,0.13663606345653534,0.07837468385696411
youtube,post,IEx_RaGRPDE,"𝗠𝗔𝗥𝗔 𝗛𝗮𝗹𝗮𝗹 𝗜𝗻𝗱𝘂𝘀𝘁𝗶𝗮𝗹 𝗣𝗮𝗿𝗸 (𝗠𝗛𝗜 𝗣𝗔𝗥𝗞) 𝗦𝗛𝗢𝗪𝗖𝗔𝗦𝗘 𝟮𝟬𝟮𝟱

Buat pertama kalinya MARA menganjurkan program MARA Halal Industrial Park (MHI Park) Showcase 2025 seperti ketetapan berikut :

📅 Tarikh : 5 hingga 9 Mei 2025
🕗 Masa : 9.00 pagi – 5.00 petang
📍 Tempat : Medan MARA dan Menara MARA, Kuala Lumpur

Pelbagai aktiviti menarik menanti anda. Antaranya:

🔹Pameran & Jualan Produk Usahawan
🔹Seminar Keusahawanan
🔹Program Pemadanan Perniagaan
🔹Taklimat Piawaian dan Persijilan
🔹Program Bual Bicara Keusahawanan (BLESS Talk)
🔹Pertandingan Mewarna

Anda semua dijemput hadir ke MHI Park Showcase 2025 ini!

#MerakyatkanMARA
#MalaysiaMADANI",https://www.youtube.com/watch?v=IEx_RaGRPDE,neutral,2025-05-03 09:04:56+00:00,0,0,0,61,0.5,0,0.061,neutral,0.9977173805236816,malay,Malay/Bumiputera,no_clear_emotion,0.05888470262289047,0.013932536356151104,0.04599221423268318,0.022782033309340477,0.16618108749389648,0.03328173607587814
youtube,post,1xI27pvM3Qs,"Provided to YouTube by RDC Media Pvt. Ltd

Mara Kismat Ma Tu Nathi Janu · Jignesh Kaviraj

Mara Kismat Ma Tu Nathi Janu

℗ Ekta Sound

Released on: 2019-04-15

Auto-generated by YouTube.",https://www.youtube.com/watch?v=1xI27pvM3Qs&list=RD1xI27pvM3Qs&start_radio=1,neutral,2019-04-17 04:58:08+00:00,5700,0,0,524539,0.5,10945,6224.539,neutral,0.9360054135322571,english,Mixed/Urban,no_clear_emotion,0.03319011256098747,0.029745176434516907,0.04756016656756401,0.024266136810183525,0.14881841838359833,0.08336087316274643
