Platform,Type,ID,Text,URL,Parent_Post_URL,Parent_Post_ID,Sentiment,Date,likes,shares,comments_count,views,sentiment_score,total_engagement,engagement_score,author,author_followers,sentiment_label,sentiment_confidence,detected_language,demographic,emotion_primary,emotion_anger,emotion_fear,emotion_happy,emotion_sadness,emotion_love,emotion_surprise
x,post,2060211924348870872,"Azmin nafi BERSATU kembali bekerjasama dengan Anwar

#BHnasional Setiausaha Agung BERSATU tegaskan fitnah pihak tertentu bagi memecahkan perpaduan parti itu dan Perikatan Nasional

https://t.co/FBAVkoRZsD",https://x.com/bharianmy/status/2060211924348870872,,,negative,2026-05-29 04:09:34+00:00,3,2,2,562,0.14657518565654754,12,13.562,,,negative,0.5114160478115082,multilingual,Unknown,no_clear_emotion,0.23475492000579834,0.022878972813487053,0.0826672613620758,0.049264099448919296,0.20819392800331116,0.03313559666275978
x,comment,2060241270279401930,"@bharianmy kartel always remain karterl kan @AmirudinShari 

apa pun khianat akan tetap khianat

jika viewer rasa azmin dan amir hanya main politik dari service rakyat... ini adalah 12 Agenda UTAMA , jom daftar https://t.co/04yFCpzSPX https://t.co/FWAb837VeY",,https://x.com/bharianmy/status/2060211924348870872,2.060211924348871e+18,negative,,0,0,0,0,0.000501483678817749,0,,Ruzman,0.0,negative,0.9983283877372742,malay,Malay/Bumiputera,anger,0.35975274443626404,0.02352171204984188,0.07935730367898941,0.058865610510110855,0.2532372772693634,0.02822485752403736
x,comment,2060237628730228758,@bharianmy Wayang~,,https://x.com/bharianmy/status/2060211924348870872,2.060211924348871e+18,positive,,0,0,0,0,0.8761615067720413,0,,FR~,0.0,positive,0.5872050225734711,multilingual,Unknown,love,0.12039888650178909,0.036199089139699936,0.0554988794028759,0.034630756825208664,0.6603652238845825,0.01935914158821106
x,post,2060141601582653922,"💚 ini orang kok kalo ngomong kek asbun ya? Kek apa yg terlintas di pikiran langsung diomongin gitu😭
Pas di rusia juga dia ngomong banyak orang indonesia yg bernama Yuri, padahal faktanya jrg bgt orang indo namanya yuri 😭 https://t.co/Z3n6DooSfO",https://x.com/tanyakanrl/status/2060141601582653922,,,negative,2026-05-28 23:30:08+00:00,1965,170,303,87037,0.0004838705062866211,3308,3301.037,,,negative,0.9983870983123779,malay,Malay/Bumiputera,love,0.09590236097574234,0.07520907372236252,0.042746905237436295,0.07802628725767136,0.4058290421962738,0.11429279297590256
x,comment,2060158204982743421,"@tanyakanrl Kata gue suruh belajar sejarah Prancis aja, tentang Revolusi Prancis, eksekusi Marie Antoinette, penyerbuan ke penjara Bastille, gitu. 

Let them eat cake, kan? 🍰",,https://x.com/tanyakanrl/status/2060141601582653922,2.060141601582654e+18,neutral,,436,36,2,0,0.5,514,,Ninik Setiawan,0.0,neutral,0.8378094434738159,english,Mixed/Urban,love,0.15388713777065277,0.02123580127954483,0.07731015235185623,0.02505018375813961,0.3733760714530945,0.027582013979554176
x,comment,2060148766880186408,@tanyakanrl Urus ini dulu saja pak 🫠 https://t.co/t7oCx2PmYN,,https://x.com/tanyakanrl/status/2060141601582653922,2.060141601582654e+18,neutral,,156,9,5,0,0.5,189,,Nyi Langit,0.0,neutral,0.997533917427063,malay,Malay/Bumiputera,love,0.05114571005105972,0.020963475108146667,0.03336966037750244,0.03131197765469551,0.6580486297607422,0.04300989955663681
x,comment,2060210596700958903,@tanyakanrl dia tuh klo pidato pake narasi yg ditulis ga si??,,https://x.com/tanyakanrl/status/2060141601582653922,2.060141601582654e+18,negative,,0,0,2,0,0.005203896760940574,6,,void,0.0,negative,0.9826536774635315,malay,Malay/Bumiputera,no_clear_emotion,0.05818336457014084,0.03388410061597824,0.039566509425640106,0.01584720052778721,0.3903542459011078,0.0649789497256279
x,comment,2060186821422993708,"@tanyakanrl Ya itulah presiden yg dipilih sm votersnya cuman karena kasihan, trs dibully, padahal nyatanya g mau kalah dan ga mau nerima fakta dan data, auranya aja ga ada, wibawanya aja nol, trs ga peduli sama masyarakatnya sama sekali trs pecatan militer juga.",,https://x.com/tanyakanrl/status/2060141601582653922,2.060141601582654e+18,negative,,17,0,0,0,0.00048655271530151367,17,,RO635,0.0,negative,0.9983781576156616,malay,Malay/Bumiputera,love,0.10553321242332458,0.09682892262935638,0.01820395514369011,0.08968044072389603,0.57623291015625,0.04918793588876724
x,comment,2060237409347141944,@tanyakanrl mungkin yg dia inget yuri yunita,,https://x.com/tanyakanrl/status/2060141601582653922,2.060141601582654e+18,negative,,0,0,0,0,0.1360615387558937,0,,𝒗𝒆𝒍𝒍,0.0,negative,0.5464615374803543,multilingual,Unknown,love,0.06681069731712341,0.02880069799721241,0.031038666144013405,0.028747640550136566,0.774559736251831,0.027574971318244934
x,comment,2060161907106201741,"@tanyakanrl Siap"" next kunjungan dimana, nanti disuruh belajar bahasa sana lagi 😭🤣 https://t.co/JIAf1kuEXf",,https://x.com/tanyakanrl/status/2060141601582653922,2.060141601582654e+18,negative,,99,2,1,0,0.10158798694610596,106,,Many Fox 🦊,0.0,negative,0.6613733768463135,multilingual,Unknown,sadness,0.17232264578342438,0.227064847946167,0.024255739524960518,0.23879751563072205,0.15385687351226807,0.06308235228061676
x,comment,2060148097599345126,"@tanyakanrl Yakin kalo Prabowo berkunjung ke kebun binatang, kita juga diwajibkan untuk mempelajari bahasa binatang. Orang ini kalo lihat sesuatu langsung punya ide buruk.",,https://x.com/tanyakanrl/status/2060141601582653922,2.060141601582654e+18,negative,,321,7,4,0,0.001284259557723988,347,,𝐃𝐚𝐫𝐮𝐳 𝐀𝐫𝐦𝐞𝐝𝐢𝐚𝐧,0.0,negative,0.9957191348075867,malay,Malay/Bumiputera,love,0.11288843303918839,0.01340822409838438,0.03404053673148155,0.02319158799946308,0.7208730578422546,0.015349611639976501
x,comment,2060161465496347067,"@tanyakanrl SIFAT ALAMI ANJING ADALAH ""MENJILAT"" AGAR TUANNYA (LAWAN BICARA) SENANG. https://t.co/pWB8vPgOyn",,https://x.com/tanyakanrl/status/2060141601582653922,2.060141601582654e+18,neutral,,24,0,0,0,0.5,24,,Bambank L300,0.0,neutral,0.9959664344787598,malay,Malay/Bumiputera,no_clear_emotion,0.18408510088920593,0.11607463657855988,0.12033017724752426,0.06728727370500565,0.1968950480222702,0.0800541564822197
x,comment,2060152735757221972,"@tanyakanrl Emg gitu ga bisa memproses dengan baik output dr hasil pemikirannya. Apa emg ga diproses ya?
Waktu presiden Brazil jg sama, suruh sekolah belajar bahasa Portugis. Buat apa? 
Bukti presiden bikin kebijakan ga pake mikir pk otak, sama persis kaya yg milih dia",,https://x.com/tanyakanrl/status/2060141601582653922,2.060141601582654e+18,negative,,32,3,0,0,0.0004808485507964977,38,,Nabastala ☁️,0.0,negative,0.998397171497345,malay,Malay/Bumiputera,surprise,0.029148463159799576,0.34810060262680054,0.014484133571386337,0.05348930507898331,0.029710371047258377,0.4827340245246887
x,comment,2060170843708420436,"@tanyakanrl Nama indo yg sama dengan orang rusia itu Rustam, Rusman, roma, nikita, makanya main ke kampung rusia di Bali pak biar tau 😅",,https://x.com/tanyakanrl/status/2060141601582653922,2.060141601582654e+18,negative,,0,0,2,0,0.021987998485565208,6,,IM Krisna,0.0,negative,0.9267066717147827,malay,Malay/Bumiputera,love,0.09178280085325241,0.028224797919392586,0.05225883796811104,0.026994364336133003,0.6568846106529236,0.021510101854801178
