Platform,Type,ID,Text,URL,Sentiment,Date,likes,shares,comments_count,views,sentiment_score,total_engagement,engagement_score,sentiment_label,sentiment_confidence,detected_language,demographic,emotion_primary,emotion_anger,emotion_fear,emotion_happy,emotion_sadness,emotion_love,emotion_surprise
tiktok,post,7340363067663863083,liners saved my life 😰 #fypシ #content,https://www.tiktok.com/@itsleyladuh/video/7340363067663863083,positive,2026-05-19 20:13:31.582511,1200000,6024,2629,6900000,0.9420691311359405,1277653,1226835.0,positive,0.8068971037864685,english,Mixed/Urban,love,0.11594070494174957,0.05656106770038605,0.23327119648456573,0.029848918318748474,0.4540896415710449,0.016075482591986656
tiktok,post,7633857989237116174,Eyeliner from Nyx cosmetics #eyeliner @NYX Professional Makeup #eyelinertutorial #makeup #fyp #nyxcosmetics,https://www.tiktok.com/@eyelinergirl16/video/7633857989237116174,neutral,2026-05-19 20:13:11.572968,449000,3472,698,5600000,0.5,509170,463638.0,neutral,0.6938921809196472,english,Mixed/Urban,love,0.04609481245279312,0.024088386446237564,0.05879675969481468,0.02345593273639679,0.5833550095558167,0.04342386871576309
tiktok,post,7579042777695014151,"Resenha do Batom Liquido Creamy Matte da @marimariamakeup 
cor :Maria Liz 
Ib: @marimaria 
REFERÊNCIAS TÉCNICAS - INGREDIENTES DO BATOM MARI MARIA

Acesso em: 30 nov. 2025

0. Fórmula oficial - página da marca
Mari Maria Makeup – Batom Creamy Matte Maria Liz
https://www.marimariamakeup.com/batom-liquido-creamy-matte-maria-liz/p

1. Cyclopentasiloxane (silicone volátil)
CIR - Safety Assessment of Cyclopentasiloxane
https://www.cir-safety.org/ingredients

2. Trimethylsiloxysilicate (polímero de fixação)
SpecialChem - Film Forming Silicone Resin
https://www.specialchem.com

3. Isododecane (base volátil leve)
PubChem - Isododecane
https://pubchem.ncbi.nlm.nih.gov

4. Polybutene (base oleosa estável)
CIR - Safety Assessment of Polybutenes
https://www.cir-safety.org/ingredients

5. Butyrospermum Parkii Butter (Karité)
ECHA - Substance Information
https://echa.europa.eu

6. Hyaluronic Acid
NCBI - Hyaluronic Acid: Skin Aging
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3583886

7. Tocopheryl Acetate (Vitamina E)
PubChem - Tocopheryl Acetate
https://pubchem.ncbi.nlm.nih.gov

#maquiagem #melasma #resenha",https://www.tiktok.com/@thaisbrazoficial/video/7579042777695014151,neutral,2026-05-19 20:13:21.031546,198500,657,3402,1900000,0.5,221559,211920.0,neutral,0.883916974067688,english,Mixed/Urban,no_clear_emotion,0.22348856925964355,0.055353086441755295,0.15127088129520416,0.03995555639266968,0.19587628543376923,0.044120464473962784
tiktok,post,7594618032887057678,I MEANT PANY LINES!!! Only thing I wear. #thong #fyp #xybca #victoriassecret #viral,https://www.tiktok.com/@ellamighttouchafella14/video/7594618032887057678,neutral,2026-05-19 20:13:08.908214,153100,3969,515,1700000,0.5,174584,164283.0,neutral,0.5103402733802795,english,Mixed/Urban,love,0.10620764642953873,0.023034900426864624,0.1294289529323578,0.020519988611340523,0.5799147486686707,0.01720547117292881
tiktok,post,7496289566052060446,"Black girl magic photoshoot with @amor.brandy at La Salle University shot by @visualizedbymal 🎥〽️ 
•

#grad2025 #phillygraduationphotographer  #ivyleaguegrad #phillygrad #d1athlete #trackgrads #lasalle #pagrad #gradphotographer #travelingphotographer  #hbcugrad#hbcualum #whovisualizedyou#dmvgradphotographer #temple #collegegrad #d1athlete #trackandfield",https://www.tiktok.com/@visualizedbymal/video/7496289566052060446,neutral,2026-05-19 20:13:26.727954,127400,8767,758,2300000,0.5,159925,149508.0,neutral,0.8268178105354309,english,Mixed/Urban,love,0.033394504338502884,0.012865202501416206,0.05383865162730217,0.01956757716834545,0.6082577109336853,0.020224234089255333
tiktok,post,7577394653008366861,BACK AT IT AGAIN W A GRWMMMM 💋,https://www.tiktok.com/@maru.lee/video/7577394653008366861,positive,2026-05-19 20:13:12.509326,118300,535,200,728300,0.9312693417072295,126318,120698.3,positive,0.7708978056907654,english,Mixed/Urban,love,0.0368623360991478,0.037545476108789444,0.0604131780564785,0.024240287020802498,0.7322657704353333,0.0364309623837471
tiktok,post,7635725196212653325,i can never get it perfect 😭,https://www.tiktok.com/@jennyhoyosfr/video/7635725196212653325,negative,2026-05-19 20:13:21.338211,87300,4393,1747,2100000,0.04735624194145205,114440,103427.0,negative,0.8421458601951599,english,Mixed/Urban,sadness,0.028535528108477592,0.3709806799888611,0.01660516858100891,0.5280158519744873,0.01489604078233242,0.032347243279218674
tiktok,post,7615737311787044118,a new lipliner entered the Chat 💭 |webung| @Makeup By Mario ULTRA SUEDE® SCULPTING LIP PENCIL in shade „Spiced Chai“ the colour is sooo good! A New fav #makeupbymario #makeupbymariolipliner #lipliner #liplinerpencil #explorepage✨,https://www.tiktok.com/@magdalena.stfnc/video/7615737311787044118,positive,2026-05-19 20:13:19.492977,54500,1748,65,2200000,0.9941674649715423,78313,60391.0,positive,0.9805582165718079,english,Mixed/Urban,love,0.03669975697994232,0.04009481891989708,0.35045188665390015,0.025878198444843292,0.3637784421443939,0.054715268313884735
tiktok,post,6962533524297518342,And remember change them out when they’re moist. No one wants an infection! #doctor #obgyn #selfcare #medicine,https://www.tiktok.com/@alirodmd/video/6962533524297518342,neutral,2026-05-19 20:13:09.220668,41500,153,251,1200000,0.5,53904,43759.0,neutral,0.5530857443809509,english,Mixed/Urban,love,0.07863792032003403,0.019774004817008972,0.04703458026051521,0.025301052257418633,0.7708330154418945,0.012128361500799656
tiktok,post,7571544469145718071,Daily panty liners are a GAME CHANGER,https://www.tiktok.com/@carefree/video/7571544469145718071,positive,2026-05-19 20:13:10.873063,32500,574,441,1100000,0.928569358587265,44515,36071.0,positive,0.76189786195755,english,Mixed/Urban,no_clear_emotion,0.029094234108924866,0.014924946241080761,0.10489711910486221,0.01801534742116928,0.19993944466114044,0.030169274657964706
