Platform,Type,ID,Text,URL,Sentiment,Date,likes,shares,comments_count,views,sentiment_score,total_engagement,engagement_score,sentiment_label,sentiment_confidence,detected_language,demographic,emotion_primary,emotion_anger,emotion_fear,emotion_happy,emotion_sadness,emotion_love,emotion_surprise
tiktok,post,7556827245076090130,Full Tank nak isi macam mana? Cara guna Budi95 isi full tank #budi95 #caragunabudi95 #minyakron95 #malaysiamadani #hargaminyak,https://www.tiktok.com/@bossericamb/video/7556827245076090130,negative,2026-05-22 10:38:37.142045,31000,22100,1127,1500000,0.12118924856185911,69227,80081.0,negative,0.5960358381271362,malay,Malay/Bumiputera,love,0.054540254175662994,0.04526238515973091,0.05510260537266731,0.05845169350504875,0.42450225353240967,0.09080810099840164
tiktok,post,7621522279289130248,"Kerajaan menyelaraskan kelayakan BUDI95 daripada 300 liter kepada 200 liter sebulan bermula 1 April 2026.

Langkah ini dibuat kerana majoriti rakyat menggunakan kurang daripada 200 liter sebulan, manakala harga kekal RM1.99 seliter bagi meringankan beban rakyat kata Perdana Menteri, Datuk Seri Anwar Ibrahim.

#AWANInews",https://www.tiktok.com/@501awani/video/7621522279289130248,neutral,2026-05-22 10:38:29.813286,32700,12000,4587,1400000,0.5,63287,71861.0,neutral,0.9953487515449524,malay,Malay/Bumiputera,fear,0.23590883612632751,0.24198541045188904,0.09087342768907547,0.0949460119009018,0.10735876858234406,0.0339343436062336
tiktok,post,7557724855836085512,"Rm 3.00 x rm 2.60 = 1.1538 Liter
Rm 3.00 x rm 1.99 = 1.5075 Liter
Rm 3.00 x rm 2.05 = 1.4634 Liter

#subsidiminyak #budi95 #petrol #subsidi",https://www.tiktok.com/@taju_remaung/video/7557724855836085512,neutral,2026-05-22 10:38:43.113360,16300,2773,1494,1000000,0.5,30567,27328.0,neutral,0.8236041069030762,english,Mixed/Urban,love,0.1357637345790863,0.046990882605314255,0.10311297327280045,0.04952103644609451,0.3640907406806946,0.03810049220919609
tiktok,post,7638913636559228180,"Kuota BUDI95 subsidy might be reduced to 150 per litre soon. ⛽

Prices are increasing day by day…
So what is your backup plan? 💭

✅ Extra income
✅ Side business
✅ Online opportunities
✅ Smart financial planning
✅ Multiple income streams

Depending on only one salary today is risky.

The question is not “Will prices increase?”
The real question is…
“Are you prepared when it happens?” ⚠️

Start building a backup plan today before life becomes more expensive tomorrow.

Small actions today can protect your family’s future. Small actions today can protect your family’s future

Need our Plan B, drop comment *Plan B* now

#cikgusam #business #extraincome #womenownedbusiness #workingparents",https://www.tiktok.com/@cikgusametuitioncombo/video/7638913636559228180,neutral,2026-05-22 10:38:25.285309,9066,5627,547,268900,0.5,17929,22229.9,neutral,0.6807087063789368,english,Mixed/Urban,happy,0.14059068262577057,0.29980412125587463,0.43227267265319824,0.02245420403778553,0.04506648704409599,0.018547166138887405
tiktok,post,7361004898063879425,Habis la kalau minyak 95 jadi RM3 nanti 😰 #subsidi #minyak #petrol #b40 #tiktokmalaysia,https://www.tiktok.com/@rickyabdul/video/7361004898063879425,negative,2026-05-22 10:38:46.887575,9664,499,2595,352300,0.00048124194145204857,16281,18799.3,negative,0.9983958601951599,malay,Malay/Bumiputera,love,0.07826527208089828,0.030843717977404594,0.07016640901565552,0.03359878435730934,0.49882006645202637,0.037036020308732986
tiktok,post,7555548391086837000,"POV nak jadi yang pertama isi minyak RM1.99 seliter Inisiatif Budi Madani RON95 (BUDI95).

Bermula 30 September, 16 juta rakyat Malaysia akan mula menikmati harga petron RON95 pada kadar RM1.99 seliter, menerusi pelaksanaan penuh Inisiatif Budi Madani RON95 (BUDI95).",https://www.tiktok.com/@beritaalhijrah114/video/7555548391086837000,positive,2026-05-22 10:38:29.242446,15900,711,197,327800,0.9992029726505278,20086,18240.8,positive,0.9973432421684265,malay,Malay/Bumiputera,no_clear_emotion,0.016594480723142624,0.04461360350251198,0.20327365398406982,0.027118174359202385,0.11727529764175415,0.14699891209602356
tiktok,post,7623681487434517781,"MEMAHAMI FAKTA SEBENAR KENAPA HARGA MINYAK DI SABAH DAN SARAWAK LEBIH MURAH BERBANDING SEMENANJUNG.

#lokmanadam #anwaribrahim #budimadaniron95 #minyakmahal #fyp",https://www.tiktok.com/@r0jiesemail/video/7623681487434517781,neutral,2026-05-22 10:38:47.485816,11500,1212,837,326500,0.5,16814,16761.5,neutral,0.710201621055603,malay,Malay/Bumiputera,no_clear_emotion,0.12531466782093048,0.09264376014471054,0.09294393658638,0.06494756042957306,0.15595808625221252,0.15730078518390656
tiktok,post,7552736759667281170,"Semua rakyat Malaysia akan menerima siling kelayakan bulanan sebanyak 300 liter bagi subsidi petrol RON95 menerusi program Budi Madani RON95 (BUDI95) yang berkuat kuasa 30 September ini.

Perdana Menteri, Datuk Seri Anwar Ibrahim berkata, langkah itu bertujuan memastikan subsidi diagih secara adil kepada pengguna yang layak selain mengelakkan ketirisan.

#SinarHarian #SinarTerkini  #SubsidiPetrol #AnwarIbrahim #BUDI95 #BudiMadani #RON95",https://www.tiktok.com/@sinarharianonline/video/7552736759667281170,positive,2026-05-22 10:38:36.570832,8216,1880,1260,403300,0.9993764579296112,15389,16159.3,positive,0.9979215264320374,malay,Malay/Bumiputera,no_clear_emotion,0.04563203454017639,0.03193614259362221,0.09716494381427765,0.030004305765032768,0.1369200348854065,0.04363191872835159
tiktok,post,7633302478838107412,#budi95 #ic #malaysia #indonesia #bbm,https://www.tiktok.com/@bang....sam/video/7633302478838107412,positive,2026-05-22 10:38:32.554681,8361,339,655,323500,0.8192019417881965,12590,11327.5,positive,0.3973398059606552,multilingual,Unknown,love,0.05960649624466896,0.026143459603190422,0.043218836188316345,0.037806808948516846,0.7543755769729614,0.018815571442246437
tiktok,post,7638906900469320980,"Kerajaan sedang mempertimbangkan untuk mengurangkan lagi kuota bulanan petrol RON95 bersubsidi di bawah program BUDI95 kepada 150 liter sebulan.

#AWANInews",https://www.tiktok.com/@501awani/video/7638906900469320980,positive,2026-05-22 10:38:28.369671,2046,2411,665,88300,0.9994092166423797,6005,8951.3,positive,0.9980307221412659,malay,Malay/Bumiputera,no_clear_emotion,0.10250702500343323,0.047843627631664276,0.12680593132972717,0.024143965914845467,0.10783696174621582,0.03713066503405571
tiktok,post,7552743326349380872,"Mekanisme tuntutan subsidi petrol RON95 di bawah program Budi Madani RON95 (BUDI95) akan menggunakan MyKad sebagai kaedah pengesahan utama di stesen minyak.

Perdana Menteri, Datuk Seri Anwar Ibrahim berkata, langkah itu memastikan hanya warganegara dengan lesen memandu sah yang disahkan melalui rekod Jabatan Pengangkutan Jalan (JPJ) layak menikmati subsidi.

#SinarHarian #SinarTerkini  #SubsidiPetrol #AnwarIbrahim #BUDI95 #RON95 #BudiMadaniRON95 #ManfaatRakyat",https://www.tiktok.com/@sinarharianonline/video/7552743326349380872,positive,2026-05-22 10:38:45.435862,4422,787,765,206600,0.9993417680263519,8040,8497.6,positive,0.9978058934211731,malay,Malay/Bumiputera,no_clear_emotion,0.049154359847307205,0.03534242510795593,0.06687358021736145,0.03126911446452141,0.12191595882177353,0.048640068620443344
tiktok,post,7556462313876786440,"Sedikit penjelasan berkenaan budi 95 melalui mechanism 3000km batuan. 

macam mana ini berfungsi.",https://www.tiktok.com/@grabhub_cheras/video/7556462313876786440,neutral,2026-05-22 10:38:47.767319,2019,2512,389,96600,0.5,5886,8306.6,neutral,0.8876460194587708,english,Mixed/Urban,no_clear_emotion,0.022941065952181816,0.02089451439678669,0.030852962285280228,0.023826321586966515,0.17794817686080933,0.11907685548067093
tiktok,post,7557750060323491079,"ADAKAH BOS BOLEH SUKA2 PAKSA PEKERJA GUNA BUDI95 DIA UNTUK TUJUAN KERJA?

#pekerjaan #budi95 #petrol #kereta",https://www.tiktok.com/@lawyersresponse/video/7557750060323491079,neutral,2026-05-22 10:38:36.860776,3232,561,114,73600,0.5,4643,4769.6,neutral,0.9894191026687622,malay,Malay/Bumiputera,surprise,0.030580434948205948,0.09910085797309875,0.0354328453540802,0.06024640053510666,0.12285389751195908,0.4636935591697693
tiktok,post,7627372930707639570,"Tular di media sosial, individu luah apabila kuota subsidi minyak Budi95 miliknya telah susut sehingga 50% walaupun belum masuk separuh bulan.

Katanya, penurunan kuota dari 300 liter ke 200 liter sebelum ini, jelas bakal membebankan rakyat. Sekiranya kuota subsidi pengguna habis, maka pengguna terpaksa membayar harga pasaran semasa sekitar RM4.27 seliter.

Rata-rata netizen menyeru agar kerajaan meneliti semula mekanisme Budi95 agar lebih praktikal dan benar-benar membantu rakyat yang memerlukan. 

#ohmedia #budi95 #mf",https://www.tiktok.com/@ohmedia/video/7627372930707639570,negative,2026-05-22 10:38:37.421338,3700,129,193,113600,0.00048088431358339623,5158,4650.6,negative,0.9983970522880554,malay,Malay/Bumiputera,love,0.11773156374692917,0.2096243053674698,0.02608547918498516,0.1400434821844101,0.30563318729400635,0.07452009618282318
tiktok,post,7564827529593343239,Budi95 subsidi 300L sudah habis apa akan jadi? #fyp #bosseric #budi95 #tngewallet #ron95,https://www.tiktok.com/@bossericamb/video/7564827529593343239,negative,2026-05-22 10:38:27.764110,2365,597,76,228700,0.02193351387977599,5325,4015.7,negative,0.9268882870674133,malay,Malay/Bumiputera,love,0.022909700870513916,0.028280168771743774,0.04612289369106293,0.021377263590693474,0.49715718626976013,0.051791392266750336
tiktok,post,7638997397690993928,"Timbalan Menteri Kewangan, Liew Chin Tong nafi mengumumkan had 150 liter BUDI95 sebulan berpotensi menjadi dasar kerajaan. #BUDI95 #LiewChinTong #SubsidiBahanApi #BuletinTV3",https://www.tiktok.com/@buletintv3/video/7638997397690993928,neutral,2026-05-22 10:38:48.362513,2293,347,231,92800,0.5,3799,3772.8,neutral,0.8850746154785156,english,Mixed/Urban,no_clear_emotion,0.16204679012298584,0.07993655651807785,0.2572319805622101,0.02326166070997715,0.08565524220466614,0.03600453585386276
