Platform,Type,ID,Text,URL,Sentiment,Date,likes,shares,comments_count,views,sentiment_score,total_engagement,engagement_score,author,author_followers,sentiment_label,sentiment_confidence,detected_language,demographic,emotion_primary,emotion_anger,emotion_fear,emotion_happy,emotion_sadness,emotion_love,emotion_surprise
facebook,post,1508159341315803,"NGA KOR MING SALAH TAFSIR LAPORAN ATHI NAHAPPAN DEMI AGENDA POLITIK
Oleh: Dr Armin Baniaz Pahamin

1. Kenyataan Menteri Perumahan dan Kerajaan Tempatan, Nga Kor Ming, bahawa Laporan Suruhanjaya Diraja Athi Nahappan hanya mengesyorkan penangguhan sementara pilihan raya Pihak Berkuasa Tempatan (PBT) akibat Konfrontasi Indonesia–Malaysia merupakan satu tafsiran sejarah yang tidak tepat dan bersifat reduktif. 

2. Tafsiran sedemikian memberikan gambaran seolah-olah negara telah gagal memahami laporan berkenaan selama lebih lima dekad, sedangkan hakikatnya keputusan menghentikan pilihan raya PBT adalah keputusan struktur negara yang dibuat selepas penilaian menyeluruh terhadap implikasi perlembagaan, sosial dan tadbir urus dalam konteks masyarakat majmuk Malaysia. 

3. Laporan Athi Nahappan bukan sekadar dokumen keselamatan sementara, tetapi sebuah penilaian serius mengenai risiko politisasi pentadbiran tempatan, ketidakseimbangan demografi bandar, ketegangan kaum serta kelemahan kapasiti institusi; faktor-faktor yang kekal relevan sehingga ke hari ini.

4. Walaupun laporan tersebut mengakui bahawa pilihan raya kerajaan tempatan adalah diingini secara prinsip dalam keadaan ideal, sokongan itu bersifat bersyarat dan disertai dengan amaran yang jelas mengenai risiko politisasi pentadbiran, ketegangan kaum di kawasan bandar, ketidakseimbangan demografi pengundi, serta kelemahan kapasiti institusi dan kewangan pihak berkuasa tempatan. 

5. Sokongan Suruhanjaya terhadap pilihan raya PBT bersifat bersyarat dan disertai amaran yang jelas, bukan mandat mutlak untuk pelaksanaan semula. 

6. Hakikat bahawa pilihan raya PBT tidak dikembalikan selepas tamat Konfrontasi pada 1966, malah dimuktamadkan melalui sistem pelantikan dalam Akta Kerajaan Tempatan 1976, membuktikan bahawa keputusan negara adalah keputusan struktur berasaskan kepentingan perlembagaan dan kestabilan nasional, bukannya kecuaian sejarah seperti yang cuba ditonjolkan.

7. Dalam masa yang sama, hujah perbandingan dengan bandar-bandar seperti Bangkok, Jakarta, London atau New York yang sering dibangkitkan adalah bersifat retorik populis dan tidak relevan secara perlembagaan. 

8. Ini kerana Malaysia bukan negara unitari seperti Thailand atau Indonesia, mempunyai kontrak sosial tersendiri serta peruntukan afirmatif seperti Perkara 153, dan dibentuk oleh sejarah konflik kaum yang memerlukan pendekatan tadbir urus yang berbeza.

9. Menggunakan contoh bandar asing untuk mewajarkan perubahan struktur kuasa tempatan di Malaysia jelas mengabaikan realiti perlembagaan negara sendiri. 

10. Begitu juga, melabelkan cadangan ini sebagai “kajian kebolehlaksanaan akademik” melalui penglibatan UIAM tidak mengubah hakikat bahawa pilihan raya PBT dan pemilihan Datuk Bandar merupakan agenda ideologi lama Democratic Action Party (DAP) yang telah lama dimasukkan ke dalam perlembagaan dan manifesto parti, kemudiannya diserap ke dalam manifesto gabungan, dan kini cuba dilaksanakan melalui kuasa eksekutif.

11. Dalam konteks ini, kajian akademik tidak boleh dijadikan alat untuk menghalalkan projek politik yang membawa implikasi besar terhadap struktur kuasa negara dan kedudukan Melayu bandar, apatah lagi apabila sejarah dan laporan Suruhanjaya Diraja sendiri ditafsir secara selektif demi memenuhi kepentingan manifesto politik tertentu.

12. Untuk mengembalikan pilihan raya Datuk Bandar dan kerajaan tempatan pada hari ini hakikatnya adalah bertentangan secara langsung dengan semangat dan amaran jelas yang terkandung dalam Laporan Suruhanjaya Diraja Athi Nahappan. 

13. Laporan tersebut bukan sekadar membincangkan aspek pentadbiran, tetapi secara tegas memberi peringatan bahawa pilihan raya di peringkat kerajaan tempatan, khususnya dalam konteks bandar yang berdemografi tidak seimbang, berpotensi mencetuskan polarisasi kaum, mempolitikkan pentadbiran akar umbi, dan melemahkan usaha pembinaan negara dalam masyarakat majmuk. 

14. Menghidupkan semula pilihan raya Datuk Bandar dan PBT tanpa mengambil kira amaran ini bukan sahaja menyalahi rasional asal laporan tersebut, malah merupakan satu langkah yang mengabaikan pengajaran sejarah dan realiti perlembagaan Malaysia, seolah-olah risiko perkauman yang dikenal pasti secara rasmi oleh sebuah Suruhanjaya Diraja kini dianggap tidak lagi relevan, sedangkan tanda-tanda polarisasi sosial dan politik bandar hari ini jauh lebih ketara berbanding ketika laporan itu disediakan.

15. Sebagai jalan ke hadapan yang lebih konstruktif, Kerajaan MADANI wajar mengalihkan fokus daripada usaha menghidupkan pilihan raya Datuk Bandar atau kerajaan tempatan kepada pengukuhan mekanisme pelantikan yang profesional, telus dan berasaskan merit. 

16. Daripada mempolitikan pentadbiran bandar melalui mandat pilihan raya, lebih wajar diwujudkan garis panduan kelayakan yang jelas dan ketat bagi pelantikan Datuk Bandar, merangkumi kelayakan akademik dan profesional, pengalaman pengurusan berskala besar, rekod integriti serta kefahaman mendalam terhadap kerangka perlembagaan dan sensitiviti masyarakat majmuk. 

17. Pelantikan sedemikian hendaklah disertai dengan kontrak prestasi yang terukur, penilaian berkala oleh jawatankuasa bebas, serta mekanisme akauntabiliti yang telus kepada Parlimen dan pihak berkuasa berkaitan. 

18. Pendekatan ini bukan sahaja lebih selari dengan sifat teknokratik jawatan Datuk Bandar, malah mampu memperkukuh tadbir urus bandar tanpa menjejaskan kestabilan perlembagaan, mengelakkan politisasi yang tidak perlu, dan memastikan kepentingan semua komuniti, khususnya orang Melayu bandar, terus dilindungi. 

19. Inilah reformasi sebenar yang lebih praktikal, bertanggungjawab dan sesuai dengan realiti negara, berbanding memperkenalkan eksperimen politik yang berisiko tinggi terhadap struktur kuasa dan keharmonian sosial.

Salam hormat,
Dr Armin Baniaz Pahamin",https://www.facebook.com/arminbaniazpahamin/posts/pfbid0ZZJXkxScS7EDDpMa2Jwt16xKKKNKUQWKjy4ZAZdqpybetn3fgS7JWwpkZ4g6WVKhl,positive,,0,0,0,0,0.9213983118534088,0,0.0,,,positive,0.737994372844696,malay,Malay/Bumiputera,fear,0.018670914694666862,0.9385253190994263,0.008233440108597279,0.03328029066324234,0.0007631196640431881,0.0005268014501780272
facebook,comment,Y29tbWVudDoxNTA4MTU5MzQxMzE1ODAzXzkwODE3NzAwNDkxODA2Mg==,"@topfans salam dan selamat pagi. 

Artikel asal di https://www.arminbaniaz.com/2026/02/nga-kor-ming-salah-tafsir-laporan-athi.html?m=1",,neutral,2026-02-10 23:24:28+00:00,3,0,0,0,0.5,3,,ARMIN BANIAZ PAHAMIN,0.0,neutral,0.9786273837089539,malay,Malay/Bumiputera,love,0.3117747902870178,0.07352911680936813,0.1228342279791832,0.09354245662689209,0.35966041684150696,0.038658976554870605
facebook,comment,Y29tbWVudDoxNTA4MTU5MzQxMzE1ODAzXzkyODc5ODQ3OTQ5MTA1MA==,"Dr ARMIN BANIAZ PAHAMIN

Assalamualaikum..

Saya tidak ada masalah dengan pilihanraya PBT..Tapi perkara ini harus di perhalusi dan perbaiki kelemahan sebelum perlaksanaan. 

TAPI..Sebelum buat pilihanraya PBT..Saya sokong cadangan pemilihan Datuk Bandar KL melalui pilihanraya. 

My 2 cents below 👇

Pilihan raya Datuk Bandar boleh menjadi mekanisme perlindungan, jika direka dengan betul.

Kuncinya:
Datuk Bandar dipilih rakyat, tetapi ditapis secara institusi.Cadangan kerangka undang-undang (akta khusus). 

Cadangkan digubal Akta Pentadbiran Bandar Raya Wilayah Persekutuan Kuala Lumpur yang mengandungi perkara berikut:-

1) Kelayakan calon Datuk Bandar (wajib teknokrat), bukan ahli mana-mana parti politik sekurang-kurangnya 5 tahun drpd tarikh pencalunan. 

Latar belakang profesional:
• perancangan bandar
• ekonomi bandar
• kejuruteraan / infrastruktur
• pentadbiran awam
pengalaman minimum 15–20 tahun dalam sektor berkaitan

Alasan munasabah:-
Bandar raya ialah entiti teknikal & ekonomi, bukan medan ideologi parti.

2) Saringan bebas sebelum layak bertanding
Calon perlu diluluskan oleh Jawatankuasa Bebas (contoh):
• wakil SPA
• wakil profesional (PAM, IEM, MIA dsb.)
• Saringan SPRM (background check, asset declation) 
• wakil masyarakat bandar

Alasan munasabah:-
Ini mengelakkan calon populis, ekstrem atau pro-pemodal, pro-developer semata-mata.

3) Had kuasa Datuk Bandar
Datuk Bandar dilarang memegang jawatan parti. 
Keputusan strategik seperti tanah & GLC bandar mesti melalui Dewan Bandar Raya (check & balance). 
Pelanpembangunan bandar wajib melalui konsultasi awam

Alasan munasabah:
Mengelakkan bandar dijadikan alat kuasa atau “ladang projek”.

4) Bumiputra sebagai syarat khas menjadi Dato Bandar. Syarat Bumiputera dibuat tanpa melanggar prinsip perlembagaan

Syarat Bumiputera boleh dihujahkan secara perlembagaan, bukan perkauman.

Cadangan asas:-
Datuk Bandar KL diklasifikasikan sebagai jawatan strategik kepentingan nasional, sama seperti:
• Ketua Setiausaha Negara
• Panglima Angkatan Tentera
• Ketua Polis Negara

Alasan munasabah:
a) Kuala Lumpur ialah ibu negara
b) Keputusan Datuk Bandar memberi kesan langsung kepada:
-pemilikan tanah
-demografi bandar
-ekonomi nasional

Perkara 153 Perlembagaan membenarkan perlindungan kepentingan Bumiputera dalam jawatan strategik

Ini bukan menafikan hak bukan Bumiputera, tetapi:-

a) Memastikan teras kedaulatan bandar kekal seimbang
b) Mengelakkan dominasi ekonomi bandar tanpa kawalan sosial

Important Note 
Saya sudah reply my opinion on our discussion yesterday. Sorry for late reply..got lots to catch up during working hours 😁😁😁",,negative,2026-02-10 23:29:59+00:00,7,0,2,0,0.14382124543190003,11,,Muhammad Hafiz,0.0,negative,0.5205958485603333,malay,Malay/Bumiputera,fear,0.32334890961647034,0.3971109688282013,0.18599283695220947,0.08764132112264633,0.0033606274519115686,0.0025452112313359976
facebook,comment,Y29tbWVudDoxNTA4MTU5MzQxMzE1ODAzXzE2MDgyNTUzOTM2MzY4MzU=,Satu kaum nak kuil banyak2 TANPA sekatan. Satu kaum nak pilihanraya pbt Dan DATOK BANDAR. Jadi bangsa MELAYU tuan tanah negara ini nak apa. Buat diam jer ke. Alasan demi keharmonian ke. Berpada pada lah. Awak tu dah diberi tumpang duduk dlm Tanah MELAYU. Tak puas hati bolih la balik negara asal kamu...,,negative,2026-02-11 00:59:36+00:00,16,0,0,0,0.00613231658935548,16,,Jalil Hanafi,0.0,negative,0.9795589447021484,malay,Malay/Bumiputera,anger,0.5323014259338379,0.3854595124721527,0.01748526841402054,0.05938905104994774,0.0025366346817463636,0.0028280667029321194
facebook,comment,Y29tbWVudDoxNTA4MTU5MzQxMzE1ODAzXzQzMDcyNTMzOTk1OTIwMzI=,"Pokok pangkalnya ialah DAP nie memang tamak..tamak kuasa dan segala2nya..semua benda yg mereka cadangkan tu utk kepentingan DAP shj, bukan kepentingan rakyat dan negara.. jika betul mereka mengutamakan rakyat, kenapa cadangan yg menghadkan pusat judi,arak,rumah urut,pesta2 yg merosakkan rakyat terbanyak ditentangnya.. belum gubal akta dh melalak mcm siamang diParlimen..jauh sekalilah jika akta tu melibatkan Islam.. xde kena mengena dgn mereka pun ditentang habis2an.. hakkthuuiii",,negative,2026-02-11 02:41:11+00:00,6,0,0,0,0.0010670363903045876,6,,Ohalim Alim,0.0,negative,0.9964432120323181,malay,Malay/Bumiputera,anger,0.8974432945251465,0.03647106885910034,0.013886596076190472,0.048943910747766495,0.0017722758930176497,0.0014828650746494532
facebook,comment,Y29tbWVudDoxNTA4MTU5MzQxMzE1ODAzXzE2MTc5NzMyMTU4NjIyMjY=,"Dulu, aku cuma tak setuju dgn doktrin politiknya, tapi sekarang aku dah naik benci pulak dgn puak ni.....mcm aku benci komunis dulu.",,neutral,2026-02-11 01:46:19+00:00,6,0,0,0,0.5,6,,Wak Kang,0.0,neutral,0.817737340927124,english,Mixed/Urban,anger,0.8258171677589417,0.059815093874931335,0.05456285923719406,0.05098981037735939,0.007227917667478323,0.0015870119677856565
facebook,comment,Y29tbWVudDoxNTA4MTU5MzQxMzE1ODAzXzI2NDY1MTczMjU3NDczNDg=,Komeng pun spin juga tu.  Dia rasa dia berkuasa sangat! Ahli politik Bukan memiliki rakyat mereka adalah WAKIL kepada RAKYAT.jgn lupa.,,negative,2026-02-11 01:57:48+00:00,3,0,1,0,0.0010175943374634011,5,,Mhasmadi Arjuna,0.0,negative,0.9966080188751221,malay,Malay/Bumiputera,happy,0.09010354429483414,0.010831363499164581,0.8735909461975098,0.023268064484000206,0.0012147279921919107,0.0009914174443110824
facebook,comment,Y29tbWVudDoxNTA4MTU5MzQxMzE1ODAzXzE0NTM4NDE2MDI5MjQ3ODU=,Jawatan Datuk bandar Kuala wajar diwartikahkan semula oleh YDPA dan pilih dari PTD senior dan bukan dari ahli mana2 parti politik,,neutral,2026-02-11 03:58:30+00:00,3,0,0,0,0.5,3,,Yusof Raffli,0.0,neutral,0.803048312664032,english,Mixed/Urban,anger,0.5176030993461609,0.2249598354101181,0.12830358743667603,0.12355023622512817,0.0032383145298808813,0.002344957087188959
facebook,comment,Y29tbWVudDoxNTA4MTU5MzQxMzE1ODAzXzMzNzY2MDY1OTkxNTYyOTQ=,selamat pagi boss. geeat statement,,neutral,2026-02-10 23:51:30+00:00,2,0,1,0,0.5,4,,Hard Work,0.0,neutral,0.6329933404922485,english,Mixed/Urban,happy,0.00011515777441672981,0.00017477833898738027,0.9991580247879028,0.0003320726100355387,0.00016630199388600886,5.373669773689471e-05
facebook,comment,Y29tbWVudDoxNTA4MTU5MzQxMzE1ODAzXzkxMjI4NDQwNDYxNjIxMA==,"Pemimpin melayu /islam yg dlm parlimen tu buat ape?... mana suara/ tindakan  mereka dlm isu ini.. ? ""BERSATU.KITA TEGUH, BERCERAI KITA ROBOH"".
 KETUANAN MELAYU hanya boleh kita laksanakan bila SEMUA org Melayu Bersatu",,negative,2026-02-11 03:17:08+00:00,1,0,2,0,0.0010719716548919789,5,,Latifah Mohd Ghazali,0.0,negative,0.9964267611503601,malay,Malay/Bumiputera,happy,0.10111222416162491,0.02118610218167305,0.7279440760612488,0.14741641283035278,0.0016569368308410048,0.0006842038128525019
