Platform,Type,ID,Text,URL,Parent_Post_URL,Parent_Post_ID,Sentiment,Date,likes,shares,comments_count,views,sentiment_score,total_engagement,engagement_score,sentiment_label,sentiment_confidence,detected_language,demographic,emotion_primary,emotion_anger,emotion_fear,emotion_happy,emotion_sadness,emotion_love,emotion_surprise
threads,post,3.907465776320152e+18,"“Malaysia should give some land to Rohingnya.” 

HELLO???? mana maunya kita nak bagi dekat depa ni senang2 je!!! BANGUNNN WEIII!!!",https://www.threads.com/@unnrdn_/post/DY6G2vBjwH9,,,neutral,2026-06-06 08:50:10.980015,4281,0,0,0,0.5,4281,4281.0,neutral,0.7968479990959167,english,Mixed/Urban,love,0.03959208354353905,0.029857095330953598,0.04544685781002045,0.023524777963757515,0.7757848501205444,0.017404774203896523
threads,post,3.75686781779173e+18,"Saiz kerajaan di bawah Anwar Ibrahim lebih kecil, berhemat dan berintegriti berbanding era Muhyiddin Yassin.

Jumlah menteri dan timbalan berkurang, tiada duta khas bertaraf menteri, dan lantikan politik juga dipotong separuh.

Penasihat PM kini tidak dibayar, menteri potong gaji 20%, manakala PM tidak ambil gaji langsung mencerminkan kepimpinan berhemah, telus dan berpaksikan tanggungjawab kepada rakyat.

#MalaysiaMADANI",https://www.threads.com/@faezuddinpuadofficial/post/DQjE2AjkrFx,,,negative,2026-06-06 08:50:10.982155,3455,0,0,0,0.00048142075538637474,3455,3455.0,negative,0.9983952641487122,malay,Malay/Bumiputera,fear,0.24119612574577332,0.3855153024196625,0.04735201597213745,0.043949369341135025,0.02782156690955162,0.13165704905986786
threads,post,3.897262469349775e+18,"Setiap tahun sekitar 400k pelajar duduki SPM, UPU sediakan HANYA +- 90k sahaja penempatan di Uni awam. Iktiraf UEC bypass SPM, X adil kpd anak2 SPM!",https://www.threads.com/@zaideerazali/post/DYV25E6DhZH,,,positive,2026-06-06 08:50:10.981715,3385,0,0,0,0.9979837834835052,3385,3385.0,positive,0.9932792782783508,malay,Malay/Bumiputera,anger,0.4318670332431793,0.03276633843779564,0.04726186394691467,0.04108574241399765,0.2856389880180359,0.01919223740696907
threads,post,3.9098557606239503e+18,"Dun Johor bubar Hari ini. 

UNDI BN
Kekalkan ONN Hafiz sebagai Menteri Besar Johor. 
Ayuh Bangsa Johor. 

HIDUP BN",https://www.threads.com/@ahmadazlan93/post/DZCmRlXAVnN,,,neutral,2026-06-06 08:50:10.981003,3067,0,0,0,0.5,3067,3067.0,neutral,0.8320304155349731,english,Mixed/Urban,no_clear_emotion,0.1275252103805542,0.02277473919093609,0.08724310249090195,0.020724931731820107,0.13838082551956177,0.028373606503009796
threads,post,3.911114671684399e+18,"Daulat Tuanku!

Allah Peliharakan Sultan
Allah Berkati Johor
Kepada Allah Kita Berserah

#BangsaJohor #MajuJohor",https://www.threads.com/@onnhafiz/post/DZHEhJpkTAS,,,negative,2026-06-06 08:50:10.982052,2778,0,0,0,0.14326871261000632,2778,2778.0,negative,0.5224376246333122,multilingual,Unknown,love,0.06349753588438034,0.012701484374701977,0.04564085975289345,0.024197012186050415,0.6885436773300171,0.021247252821922302
threads,post,3.897510253354094e+18,"Habis bapak kau presiden UMNO , TPM buat apa ???
Tak tahu bangkang atau ugut keluar dari gabungan ... mcm DAP buat...tak bagi lulus ugut keluar..

Tanpa  sokongan  Mp2 UMNO tak kan semudah itu lulus.
Sanggup jadi pengkhianat dan petualang demi nak kekalkan  jawatan",https://www.threads.com/@komrad_ipin/post/DYWvOzvnQ03,,,negative,2026-06-06 08:50:10.982249,2345,0,0,0,0.0005055785179138295,2345,2345.0,negative,0.9983147382736206,malay,Malay/Bumiputera,anger,0.42620933055877686,0.11198658496141434,0.022862497717142105,0.32428136467933655,0.03141743317246437,0.03016185574233532
threads,post,3.8514808027822577e+18,"Next PM selepas DSAI ...pd pandangan sy ialah MB Johor... Dato' Onn Hafiz Ghazi..seorg yg rajin bekerja, berintegriti.  Maju Johor...Maju Malaysia",https://www.threads.com/@rohaini.rohaini.3386/post/DVzNWJVEqL1,,,neutral,2026-06-06 08:50:10.981419,1048,0,0,0,0.5,1048,1048.0,neutral,0.8607705235481262,english,Mixed/Urban,love,0.031789083033800125,0.007448264397680759,0.05437330901622772,0.01676435023546219,0.7913203835487366,0.014724095351994038
threads,post,3.9031305801039416e+18,"Dulu saya pernah berkata ""Aku tak minat politik!"" ""Politik tak penting!"" tapi ini lah saya pada hari ini. Alhamdulillah baru sertai Puteri UMNO Segambut KL. Saya sedar bahawa parti politik yang kukuh dapat menjamin masa depan negara yang cerah. Saya pilih UMNO! UMNO/BN dah banyak tolong family saya sejak saya kecil lagi. Saya bersyukur...dari parti UMNO juga kita mendapat kemerdekaan negara. Jika tiada UMNO, mungkin tiada kemerdekaan pada hari ini. Dan rezeki saya juga....",https://www.threads.com/@tsaranabilla/post/DYqtJU7D03p,,,negative,2026-06-06 08:50:10.985051,780,0,0,0,0.0005031287670135276,780,780.0,negative,0.9983229041099548,malay,Malay/Bumiputera,happy,0.04166366532444954,0.12151823937892914,0.5615326166152954,0.04781263694167137,0.16029229760169983,0.031163306906819344
threads,post,3.9098188625272863e+18,"DUN Johor dibubarkan secara rasmi hari ini.

Ini bermakna PRN Johor akan berlangsung dalam tempoh beberapa minggu dari sekarang. 

Pilihan raya perlu diadakan dalam tempoh 60 hari dari tarikh bubar DUN

Bersedia Bangsa Johor sekalian. Musim dia dah sampai",https://www.threads.com/@mhdharef/post/DZCd4pVD4zz,,,negative,2026-06-06 08:50:10.981207,739,0,0,0,0.07409364581108094,739,739.0,negative,0.7530211806297302,malay,Malay/Bumiputera,no_clear_emotion,0.035383351147174835,0.12754572927951813,0.13148266077041626,0.02661445550620556,0.06291980296373367,0.08269911259412766
threads,post,3.756244383483148e+18,"alhamdulillah seperti yang diminta menjadi bangsa johor🤎

negeri asal : kelantan
pilihan 1 : johor
pilihan 2 : negeri sembilan

otw hunting ayam gepuk johor!",https://www.threads.com/@bsyasbll/post/DQg3F2HEbbv,,,positive,2026-06-06 08:50:10.980824,681,0,0,0,0.9134908512234687,681,681.0,positive,0.7116361707448959,multilingual,Unknown,love,0.058657389134168625,0.08216097205877304,0.26330435276031494,0.02895640768110752,0.43377962708473206,0.024004094302654266
