Platform,Type,ID,Text,URL,Sentiment,Date,likes,shares,comments_count,views,sentiment_score,total_engagement,engagement_score,author,author_followers,sentiment_label,sentiment_confidence,detected_language,demographic,emotion_primary,emotion_anger,emotion_fear,emotion_happy,emotion_sadness,emotion_love,emotion_surprise
x,post,1789546964629287004,@kroolnizam Kadang maraliner pun buat pekak. Lambat 5 minit tinggal,https://x.com/syafieqzubir/status/1789546964629287004,neutral,2024-05-12 06:43:39+00:00,0,0,0,214,0.5,2,0.214,,,neutral,0.9972450733184814,malay,Malay/Bumiputera,anger,0.3310281038284302,0.28612732887268066,0.04366828873753548,0.05954357981681824,0.16808417439460754,0.030022773891687393
x,post,1222033299389837312,#lrt thats why whenever nak balik melaka dari dungun aku akan naik maraliner even though selalu sngt bus delay,https://x.com/yoesyushi/status/1222033299389837312,neutral,2020-01-28 05:46:57+00:00,0,0,0,0,0.5,0,0.0,,,neutral,0.6874425411224365,english,Mixed/Urban,sadness,0.19555148482322693,0.03884844481945038,0.02359084039926529,0.3139721751213074,0.20551460981369019,0.04118359461426735
x,post,1760480251824799760,@heyizwanizzat_ I nak balik Alor Setar. Maraliner skrg mmg semua double deck bas baru ke? I baca review kalau bas lama seat keras.,https://x.com/iam_ein/status/1760480251824799760,neutral,2024-02-22 01:42:54+00:00,0,0,0,292,0.5,2,0.292,,,neutral,0.8994248509407043,english,Mixed/Urban,love,0.03877243399620056,0.011071168817579746,0.015953151509165764,0.02107609622180462,0.7113313674926758,0.045419078320264816
x,post,1436117214466387968,"PELUANG KERJAYA BERSAMA MARA LINER SDN BHD

Permohonan adalah dipelawa kepada mereka yang mempunyai kelayakan dan pengalaman bagi mengisi jawatan berikut:

Jawatan: EKSEKUTIF KEWANGAN
Taraf: KONTRAK / TETAP

Tarikh tutup permohonan adalah pada:
21 September 2021 https://t.co/rJDcN1AkDh",https://x.com/maragov/status/1436117214466387968,neutral,2021-09-10 00:00:00+00:00,0,0,0,0,0.5,0,0.0,,,neutral,0.9821824431419373,malay,Malay/Bumiputera,no_clear_emotion,0.050936341285705566,0.08792726695537567,0.07102134078741074,0.041440434753894806,0.1332816332578659,0.11399095505475998
x,post,1111447094412218369,teruk la bas mara liner ni. lambat dah 30 minit. bas lain semua tepat pada waktu.,https://x.com/khalidjimi/status/1111447094412218369,negative,2019-03-29 01:56:51+00:00,0,0,0,0,0.02113918662071229,0,0.0,,,negative,0.9295360445976257,multilingual,Unknown,anger,0.4371229112148285,0.18234065175056458,0.013016066513955593,0.3057873249053955,0.025326885282993317,0.01451365277171135
x,post,1588156859541647360,Jimbet gile maraliner bas die delay dah 3 jam. Lepas tu aku nak sampai pukul berapa pulak ni? Dah lah esok keje. Kompem barai,https://x.com/syukri504/status/1588156859541647360,negative,2022-11-03 13:11:16+00:00,0,0,0,0,0.11610884070396424,0,0.0,,,negative,0.6129705309867859,english,Mixed/Urban,no_clear_emotion,0.16403087973594666,0.02710695005953312,0.047728173434734344,0.039711568504571915,0.1519785374403,0.0393124558031559
x,post,1883696652516770176,"Aku tahu ni dah lambat. Tapi kita cuba!

TIKET BAS UNTUK DI LET GO

Segamat-Kuantan
Bas Maraliner
11.30am
Single seat

Nak letgo RM20 ‼️

Berminat boleh DM. tq ✨ rts are appreciated",https://x.com/blqckglrl/status/1883696652516770176,positive,2025-01-27 02:00:54+00:00,0,0,0,371,0.9993394970893859,3,0.371,,,positive,0.9977983236312866,malay,Malay/Bumiputera,love,0.05718495696783066,0.05030457675457001,0.02127658948302269,0.06290753185749054,0.6863032579421997,0.06006797403097153
x,post,1022703233465085952,"hadoi la Bas Maraliner.
tiket ke Tbs kul 12. tapi kul 12.40 masih kat kuantan. boleh plak g mana ntah. pastu patah balik.. siot jer.. sabor je lah @maralinersdnbhd 
kalau tau aku beli tiket 12.30 bas lain x per.. lambat lak aku smpi.. 
..kecewa giler ngan  @maralinersdnbhd",https://x.com/zackx93933061/status/1022703233465085952,negative,2018-07-27 04:40:26+00:00,0,0,0,0,0.01015682816505431,0,0.0,,,negative,0.9661439061164856,malay,Malay/Bumiputera,sadness,0.016847779974341393,0.024883607402443886,0.006668820511549711,0.915509819984436,0.013987195678055286,0.013661228120326996
x,post,1705348750883831813,"#ICYMI Menurut Mara Liner, siasatan dalaman dibuat sejurus aduan diterima dan tindakan susulan ke atas pemandu terlibat juga telah diambil.

https://t.co/8E3sqflAEL",https://x.com/SinarOnline/status/1705348750883831813,negative,2023-09-22 22:30:00+00:00,0,0,0,2390,0.09048462510108948,23,2.39,,,negative,0.6983845829963684,multilingual,Unknown,no_clear_emotion,0.0927482545375824,0.022412557154893875,0.035025570541620255,0.02454763650894165,0.05483707785606384,0.08989335596561432
x,post,1705417886041554968,"""Seorang penumpang ditinggalkan pemandu bas sebuah syarikat swasta kerana didakwa lambat menaiki kenderaan berkenaan selama satu minit dari waktu operasi perkhidmatan yang dijadualkan.""
 https://t.co/66oIwQj9fR via @suara_tv",https://x.com/suara_tv/status/1705417886041554968,neutral,2023-09-23 03:04:43+00:00,0,0,0,29,0.5,0,0.029,,,neutral,0.8431254029273987,english,Mixed/Urban,sadness,0.03392544016242027,0.03801766782999039,0.005308319348841906,0.8802766799926758,0.012973237782716751,0.019075345247983932
x,post,1705424176071447000,Siasatan dalaman juga telah dimulakan sejurus selepas aduan diterima dan tindakan susulan ke atas pemandu terbabit juga telah diambil. https://t.co/Z1IfMj66io,https://x.com/beritaalhijrah/status/1705424176071447000,neutral,2023-09-23 03:29:43+00:00,0,0,0,168,0.5,1,0.168,,,neutral,0.7758169174194336,english,Mixed/Urban,no_clear_emotion,0.1469728946685791,0.027072841301560402,0.05301140993833542,0.031089549884200096,0.06807508319616318,0.06833469867706299
x,post,1923562524856943028,Maraliner ni selalu lambat yaaaaaa,https://x.com/syazleenmn/status/1923562524856943028,neutral,2025-05-17 02:13:38+00:00,0,0,0,65,0.5,0,0.065,,,neutral,0.7522302865982056,english,Mixed/Urban,love,0.2875821590423584,0.05245070531964302,0.06226446479558945,0.058984264731407166,0.31051507592201233,0.03630998730659485
x,post,1739577364483555502,"Rasai dan nikmati pengalaman melancong dengan Bas EV di Pulau Lagenda bersama MARALINER.

#MerakyatkanMARA
#MalaysiaMADANI https://t.co/xK6PkVPqWB",https://x.com/maragov/status/1739577364483555502,positive,2023-12-26 09:22:18+00:00,0,0,0,426,0.9938344419002532,4,0.426,,,positive,0.979448139667511,malay,Malay/Bumiputera,no_clear_emotion,0.049669865518808365,0.026816727593541145,0.09167524427175522,0.0402706153690815,0.2619083821773529,0.06537611037492752
x,post,2053104652997312672,"Gov’t Urged To Review Public Transport Policy, Expand Dedicated Bus Lanes
https://t.co/69tCCR862L
#minutesmy 
#malaysianews 
#PublicTransport 
#BusLane 
#MaraLiner 
#TrafficCongestion 
#TransportPolicy 
#KualaLumpur https://t.co/pQeEGYQjvF",https://x.com/minutesmynews/status/2053104652997312672,negative,2026-05-09 13:27:48+00:00,0,0,0,7,0.18311172276735305,0,0.007,,,negative,0.3896275907754898,multilingual,Unknown,no_clear_emotion,0.06498000770807266,0.044551197439432144,0.18448668718338013,0.04635033383965492,0.302291601896286,0.05117300897836685
x,post,1568423915038580737,"Hai warga twitter help me!! sy tertinggal beg dalam bas MARALINER TBS-Larkin Sentral bertarikh 8/9/2022, naik bas pukul 6 ptg sampai Larkin Sentral pukul 11.30 malam. dah call @maralinersdnbhd buat aduan, dah call jugak pemandu bas tu, tapi pemandu cakap takde beg dalam bas tu.. https://t.co/e9C8BmxSYl",https://x.com/LoveniaSteyla/status/1568423915038580737,neutral,2022-09-10 02:19:35+00:00,0,0,0,0,0.5,0,0.0,,,neutral,0.5946226716041565,english,Mixed/Urban,surprise,0.0645424872636795,0.11843004822731018,0.018728135153651237,0.13201682269573212,0.0796917974948883,0.4836648106575012
x,post,1605036585426112512,"Maraliner buat aku panas siak harini. bodo ke apa langsung tak considerate. Aku lambat 5 minit je bodo,takkan tak boleh tunggu,aku naik MayangSari takda pun jadi macam ni. Bagi contact number,staf yg dah 2 tahun tak kerja. eeeeeeee babihhh",https://x.com/blankownzone/status/1605036585426112512,negative,2022-12-20 03:05:16+00:00,0,0,0,88,0.0005091190338134544,0,0.088,,,negative,0.9983029365539551,malay,Malay/Bumiputera,love,0.3065827786922455,0.019890639930963516,0.037706658244132996,0.08728323876857758,0.3937499225139618,0.027012912556529045
x,post,1705035239838584861,"Kesiannya dah sampai tepi bas pun tetap tak bagi masuk sebab lambat. #mstar230922 

https://t.co/OdrKAp1iTC",https://x.com/mstaronline/status/1705035239838584861,neutral,2023-09-22 01:44:13+00:00,0,0,0,1750,0.5,17,1.75,,,neutral,0.7750391364097595,english,Mixed/Urban,anger,0.41595229506492615,0.3338834345340729,0.015736576169729233,0.07528935372829437,0.05117015168070793,0.050681404769420624
x,post,1758517092352250297,@LeAlterEgo @sofiaabdullah__ Delay ok lagi.Maraliner aku kena cancel terus trip,https://x.com/Tobiaqguy/status/1758517092352250297,neutral,2024-02-16 15:42:01+00:00,0,0,0,118,0.5,1,0.118,,,neutral,0.5359506607055664,english,Mixed/Urban,anger,0.7293698787689209,0.05670478194952011,0.013476528227329254,0.1365419328212738,0.02671346440911293,0.010722566395998001
x,post,1724495876956291555,Maraliner ni mmg lambat ke cemana,https://x.com/adbmhdn/status/1724495876956291555,neutral,2023-11-14 18:33:51+00:00,0,0,0,97,0.5,0,0.097,,,neutral,0.8692733645439148,english,Mixed/Urban,sadness,0.14187468588352203,0.03730342537164688,0.015192191116511822,0.6063452363014221,0.12302820384502411,0.020989181473851204
x,post,1705547844827136358,@501Awani mara liner ni memang bodoh dia lambat boleh penumpang lambat tak boleh pundek,https://x.com/madnurrrr/status/1705547844827136358,negative,2023-09-23 11:41:08+00:00,535,55,0,30529,0.0005125343799591286,895,675.529,,,negative,0.998291552066803,malay,Malay/Bumiputera,love,0.2858543395996094,0.032161738723516464,0.07855690270662308,0.08191689848899841,0.3263559639453888,0.03508400171995163
x,post,1069123100220915713,"ok dah beli tiket bas ke Melaka, NAK AMBIL MARALINER TERAMBIL MELOR INTERLINE hm banyak review buruk dengan syarikat bas ni",https://x.com/erynnazhar/status/1069123100220915713,neutral,2018-12-02 06:56:25+00:00,0,0,0,0,0.5,0,0.0,,,neutral,0.8629476428031921,malay,Malay/Bumiputera,love,0.1371699869632721,0.01683661714196205,0.02844594419002533,0.051701098680496216,0.42656204104423523,0.03282218426465988
x,post,1705773800426783206,Selalu naik Maraliner sbb murah tak tahu pulak kalau murah auto lambat 30 minit. Sani Express pon murah jugak boleh je datang dua minit sebelum berlepas🤷🏻‍♂️,https://x.com/HazimFazli2/status/1705773800426783206,neutral,2023-09-24 02:39:00+00:00,0,0,0,197,0.5,1,0.197,,,neutral,0.6327987313270569,malay,Malay/Bumiputera,love,0.12979482114315033,0.04016200825572014,0.02133212424814701,0.02525225654244423,0.44495511054992676,0.0628667101264
x,post,1766016516565135502,bangang tul bas maraliner tersial delay lama lama,https://x.com/zzzxraa/status/1766016516565135502,neutral,2024-03-08 08:22:03+00:00,0,0,0,187,0.5,1,0.187,,,neutral,0.7087282538414001,english,Mixed/Urban,love,0.2825474441051483,0.021965408697724342,0.08632572740316391,0.03975990042090416,0.29973304271698,0.028149379417300224
x,post,1444253072729915392,@farahaninadia_ @rbiatull_ Ni mesti naik maraliner ni sbb tu lambat,https://x.com/nortiqsss/status/1444253072729915392,negative,2021-10-02 10:49:00+00:00,0,0,0,0,0.07460816502571105,0,0.0,,,negative,0.7513061165809631,multilingual,Unknown,anger,0.4515487551689148,0.05290929973125458,0.036145903170108795,0.038469333201646805,0.275372713804245,0.020820068195462227
x,post,1240501652160794624,"@StrekCoat Nak ikutkan cepat ekspress bagi tukar bas pukul 4:30 tapi lambat sangat so aku beli tiket baru, maraliner 1:30. Ye weh mask pakai je ni risau lah buatnya dalam bas pon ada yang positif.",https://x.com/nrlnjyaaa/status/1240501652160794624,positive,2020-03-19 04:53:35+00:00,0,0,0,0,0.9748468518257141,0,0.0,,,positive,0.9161561727523804,malay,Malay/Bumiputera,fear,0.033589646220207214,0.496114581823349,0.041884467005729675,0.02092582732439041,0.018916761502623558,0.2946317791938782
