Platform,Type,ID,Text,URL,Parent_Post_URL,Parent_Post_ID,Sentiment,Date,likes,shares,comments_count,views,sentiment_score,total_engagement,engagement_score,sentiment_label,sentiment_confidence,detected_language,demographic,emotion_primary,emotion_anger,emotion_fear,emotion_happy,emotion_sadness,emotion_love,emotion_surprise
tiktok,post,7632930905757224212,#najwashihab #man #xybca #fyp #sepakat,https://www.tiktok.com/@novalaginugas/video/7632930905757224212,,,neutral,2026-05-29 18:55:12.662639,2200000,204400,30800,19600000,0.5,2631200,2720800.0,neutral,0.9157170057296753,english,Mixed/Urban,love,0.1442132294178009,0.05447734519839287,0.10138529539108276,0.06071257218718529,0.4465419352054596,0.03681511804461479
tiktok,post,7642322006670642439,"vinica sumeh, sepakat",https://www.tiktok.com/@violetorca/video/7642322006670642439,,,negative,2026-05-29 18:54:47.503560,1700000,25400,3323,20000000,0.1691999539732933,1928723,1780769.0,negative,0.43600015342235565,multilingual,Unknown,love,0.06161295250058174,0.02933984063565731,0.22296249866485596,0.014905013144016266,0.3394705355167389,0.02266954630613327
tiktok,post,7474796232821509377,(Light: @madjick.cos) My oh my… #deathnote #deathnotecosplay #L #lightyagami #lcosplay #lightyagamicosplay #llawliet #ldeathnote #lawlight #misaamane #cosplay #fyp,https://www.tiktok.com/@kirasarchived/video/7474796232821509377,,,neutral,2026-05-29 18:54:51.919240,295000,59300,3786,1700000,0.5,375086,426658.0,neutral,0.7022167444229126,english,Mixed/Urban,love,0.07874089479446411,0.0266838688403368,0.07315749675035477,0.03226534649729729,0.409001886844635,0.03151485323905945
tiktok,post,7351395075621965062,"Yuk bisa yuk bapak-ibu Hakim MK kembalikan kepercayaan publik terhadap demokrasi di Indonesia

Hari ini kita bahas dan omon-omon soal peluang diulangnya Pilpres 2024 lewat gugatan ke Mahkamah Konstitusi

#fyp #fyppppppppppppppppppppppp",https://www.tiktok.com/@virdianaurellio/video/7351395075621965062,,,neutral,2026-05-29 18:54:50.032225,146700,5511,21400,3300000,0.5,206611,225222.0,neutral,0.9338186979293823,malay,Malay/Bumiputera,love,0.04283658415079117,0.04266896843910217,0.28728485107421875,0.03864620625972748,0.4067603051662445,0.03996322676539421
tiktok,post,7588580888615619861,"#CapCut Perjalanan ini bukan lagi tentang seberapa cepat sampai di tujuan yang kupikirkan, tapi seberapa ikhlas menikmati pemandangan di jalur yang diberikan-Nya.
​Menjadi tenang adalah level penerimaan tertinggi. 🥀
​#selfreminderislami #ketenanganhati #hijrahquotes #nasihatdiri",https://www.tiktok.com/@reels.gunawan.id/video/7588580888615619861,,,positive,2026-05-29 18:54:47.202180,129500,23400,369,2900000,0.9994044423103332,182269,180307.0,positive,0.9980148077011108,malay,Malay/Bumiputera,love,0.04463157802820206,0.060910265892744064,0.26957860589027405,0.024372616782784462,0.5217832326889038,0.021440064534544945
tiktok,post,7641949753567186177,"Bermula 1 Jun 2026, Malaysia akan mengeluarkan passport versi baharu secara berperingkat.

Pasport baru ni akan mempunyai 94 ciri keselamatan berbanding sekitar 49 ciri pada pasport sedia ada.

Bukan sekadar  melangkaui aspek estetika atau rupa paras pasport. ia antara  lain membuktikan komitmen negara dalam memperketat perlindungan dokumen perjalanan rakyat malaysia  di peringkat global.

Radzi Ahmad ada laporannya.",https://www.tiktok.com/@tvsarawak/video/7641949753567186177,,,positive,2026-05-29 18:55:10.774534,73500,33200,984,2100000,0.8818542182445526,128684,144952.0,positive,0.606180727481842,malay,Malay/Bumiputera,no_clear_emotion,0.14692199230194092,0.060698989778757095,0.21266628801822662,0.04502394422888756,0.24461309611797333,0.04267343506217003
tiktok,post,7610368508500643080,Definisi Cinta Yang Dewasa #motivasihidup #fyp,https://www.tiktok.com/@stevilewaherilla95/video/7610368508500643080,,,neutral,2026-05-29 18:55:05.057671,92100,18000,873,1500000,0.5,125973,132219.0,neutral,0.9805712699890137,malay,Malay/Bumiputera,love,0.11732551455497742,0.08008238673210144,0.04947344958782196,0.14662598073482513,0.5026758313179016,0.04792960733175278
tiktok,post,7507474085627104519,"😔 BIKIN NYESEK!!
Di hari kelulusan, dia cuma bisa menatap dari jauh.
Bukan karena malas, tapi karena belum lunas.
Kadang kenyataan segini kejamnya... 😔📚
#semoga jadi orang hebat ya dek.. ✨🙏
#Famesia #SPP #FYP #Sekolah #ViralIndonesia #viral #fyp#tiktoktrending #fypシ゚",https://www.tiktok.com/@famesia.id/video/7507474085627104519,,,positive,2026-05-29 18:54:47.814043,69100,3131,10700,2300000,0.9993929803371429,105931,109762.0,positive,0.9979766011238098,malay,Malay/Bumiputera,fear,0.06266780942678452,0.7130759358406067,0.04717440530657768,0.08268693834543228,0.039524417370557785,0.02393261343240738
tiktok,post,7167444066878197019,HAHAHAHA ADUH 🤣🤣🤣 #HidupPN #muhyiddinyassin #perikatannasional #pru15 #foryou #foryoupage #fyppppp #fyp,https://www.tiktok.com/@strawberryana._/video/7167444066878197019,,,neutral,2026-05-29 18:55:24.212422,84700,1848,2125,901100,0.5,97684,95672.1,neutral,0.5188876986503601,english,Mixed/Urban,love,0.08897630870342255,0.03839534521102905,0.09530934691429138,0.043802808970212936,0.5227634310722351,0.03573034331202507
tiktok,post,7631929128710720789,"Kita tidak punya kapasitas menolak sesuatu yang terjadi. Namun, saat bisa menerima dengan ikhlas, kita jadi lebih kuat, tenang, dan siap menghadapi masa depan.",https://www.tiktok.com/@neeilllll/video/7631929128710720789,,,positive,2026-05-29 18:54:51.285505,61600,5751,390,860800,0.9988133907318115,76349,75132.8,positive,0.9960446357727051,malay,Malay/Bumiputera,happy,0.02742699906229973,0.3056713044643402,0.5229284763336182,0.03612938150763512,0.04138102009892464,0.048608578741550446
tiktok,post,7433737157971528966,"tidak ada ruginya jika kau memuliakan istrimu, yang ada keberkahan selalu menyertai setiap langkahmu#masyaallah #suamiistri #suamiistribahagia #rumahtangga #pernikahan #sakinahmawaddahwarahmah #untiljannah",https://www.tiktok.com/@haicapricorn27/video/7433737157971528966,,,positive,2026-05-29 18:55:16.903492,47300,10900,402,740100,0.9994033157825469,66003,71046.1,positive,0.99801105260849,malay,Malay/Bumiputera,love,0.04530787840485573,0.019298803061246872,0.04090775176882744,0.03673417121171951,0.7853797674179077,0.020667100325226784
tiktok,post,7640189970711383316,"berapa kali ini agak nyamping 

bersama @zain",https://www.tiktok.com/@briliandam/video/7640189970711383316,,,negative,2026-05-29 18:55:16.212680,43200,2435,563,557200,0.1864754095673561,51770,50316.2,negative,0.3784153014421463,multilingual,Unknown,love,0.08673395216464996,0.046228375285863876,0.03660520911216736,0.04657420143485069,0.5719040632247925,0.08947733789682388
tiktok,post,7641538076866579733,#quetes #katakata #katabijak #perantau #fyp,https://www.tiktok.com/@cong_iq/video/7641538076866579733,,,neutral,2026-05-29 18:54:53.454641,42100,2468,196,476700,0.5,49531,48100.7,neutral,0.9105376601219177,english,Mixed/Urban,love,0.10250213742256165,0.03956963121891022,0.06441902369260788,0.04305530712008476,0.4377347230911255,0.030130647122859955
