Platform,Type,ID,Text,URL,Parent_Post_URL,Parent_Post_ID,Sentiment,Date,likes,shares,comments_count,views,sentiment_score,total_engagement,engagement_score,author,author_followers,sentiment_label,sentiment_confidence,detected_language,demographic,emotion_primary,emotion_anger,emotion_fear,emotion_happy,emotion_sadness,emotion_love,emotion_surprise
youtube,post,Sxj6X2LPj50,"#BuletinBernama : ""Retak menanti belah"" Ini gambaran diberikan Penganalisis politik, Pusat Sains Kemanusiaan Universiti Malaysia Pahang Al-Sultan Abdullah (UMPSA) Dr. Abdul Hadi Samsi terhadap pergolakan dalam Perikatan Nasional apabila beberapa pemimpin utamanya mengumumkan perletakan jawatan, termasuk Pengerusinya Tan Sri Muhyiddin Yassin.

#digitalbernamatv #PAS #Bersatu #perletakkanjawatan",https://www.youtube.com/watch?v=Sxj6X2LPj50,,,negative,2025-12-30 15:34:45+00:00,1,0,0,156,0.08472297191619874,2,1.156,,,negative,0.7175900936126709,malay,Malay/Bumiputera,no_clear_emotion,0.131722554564476,0.04922669753432274,0.08453045785427094,0.06595461815595627,0.07769782096147537,0.04242096468806267
youtube,post,kGmkQ5errfE,"Beberapa isu dalaman yang melanda Perikatan Nasional (PN) ketika ini menggambarkan hubungan Pas dan Bersatu bagaikan 'retak menanti belah', kata Pengarah Komunikasi Pakatan Harapan (PH) Fahmi Fadzil.

Beliau yang juga Ketua Penerangan PKR menyifatkan hubungan pembangkang PAS-Bersatu semakin panas.

Ini berikutan 'perbalahan' isu 'poster boy' (calon Perdana Menteri) dalam PN dan terbaharu pengguguran wakil Bersatu dalam rombakan Kabinet Negeri Perlis.

Sumber video:   / 1087874519485005",https://www.youtube.com/watch?v=kGmkQ5errfE,,,neutral,2024-11-26 10:39:16+00:00,11,0,12,968,0.5,32,47.968,,,neutral,0.615607500076294,malay,Malay/Bumiputera,anger,0.7122295498847961,0.06534713506698608,0.07938262820243835,0.024620244279503822,0.0423160046339035,0.013650997541844845
youtube,post,RWhYXLLdQA0,Perpecahan PAS Dan Bersatu Sudah Bermula ??,https://www.youtube.com/watch?v=RWhYXLLdQA0,,,negative,2025-12-29 09:58:37+00:00,62,0,15,1583,0.005100470781326305,92,108.583,,,negative,0.9829984307289124,malay,Malay/Bumiputera,sadness,0.04593993350863457,0.05975225567817688,0.015496079809963703,0.7766746282577515,0.022015109658241272,0.04016313701868057
youtube,post,pvQBXNaaqxQ,"PAS deputy president Tuan Ibrahim Tuan Man said that PAS will not work with any party if they are together with Pakatan Harapan.

Speaking at a ceramah in Kg Laut, Kelantan last night he also said PAS will be taking legal action against Sarawak report and Husam Musa over allegations that they had received funds from Umno.",https://www.youtube.com/watch?v=pvQBXNaaqxQ,,,neutral,2017-03-17 08:29:22+00:00,2,0,6,1252,0.5,20,21.252,,,neutral,0.8756016492843628,english,Mixed/Urban,anger,0.3258680999279022,0.043349023908376694,0.16210758686065674,0.05062571540474892,0.1294935941696167,0.02797415480017662
youtube,post,rkvxJ7qZ3Gc,"Kalangan penganalisis politik berpendapat, peletakan jawatan tertinggi dalam PN oleh pemimpin BERSATU, mengiakan desas-desus perpecahan yang diremehkan oleh pemimpin parti itu dan PAS sebelum ini.

====================

Dapatkan berita terkini, tepat dan sahih dengan ‘SUBSCRIBE’ YouTube Buletin TV3

IKUTI kami di:
Facebook :   / buletintv3official  
Twitter :   / buletintv3  
Instagram :   / buletintv3  
Website : https://www.buletintv3.my
TikTok :   / buletintv3  
Telegram : https://t.me/BuletinTV3Official
Whatsapp Channel : https://bit.ly/3SZnJ5L
LUMI : https://bit.ly/3ZhzNBm

Lagi berita terkini dan komprehensif, layari www.buletintv3.my

 #BuletinTV3 #BeritaTerkini #PN #PAS #BERSATU #kemelut",https://www.youtube.com/watch?v=rkvxJ7qZ3Gc,,,positive,2025-12-30 12:12:59+00:00,14,0,6,2031,0.840449158847332,40,34.031,,,positive,0.46816386282444,multilingual,Unknown,no_clear_emotion,0.13839542865753174,0.04930545762181282,0.06570959836244583,0.17735542356967926,0.1782377064228058,0.03892223536968231
youtube,post,lzyCIXz5r04,"Perkembangan dalaman Perikatan Nasional mencetuskan persoalan besar apabila kenyataan bercanggah antara PAS dan Bersatu berhubung isu struktur kepimpinan mencerminkan krisis komunikasi dan kemungkinan perpecahan dalam gabungan. Penganalisis melihat situasi ini bukan sekadar salah faham teknikal, tetapi petunjuk kepada kelemahan asas dalam penyelarasan hala tuju politik, sekali gus memberi kesan kepada persepsi rakyat terhadap kestabilan PN sebagai gabungan pembangkang utama.

Whisper Politics – Kami bisik, anda fikir.

#WhisperPolitics #PolitikMalaysia #PN #PAS #Bersatu #KrisisPolitik #AnalisisPolitik #PolitikSemasa #BeritaPolitik #GabunganPolitik

Disclaimer: Kandungan video ini bertujuan untuk analisis dan pendidikan politik semata-mata. Semua pandangan berasaskan laporan media sahih dan tidak mewakili mana-mana parti politik. Whisper Politics menolak sebarang fitnah, hasutan, atau ucapan kebencian, dan menghormati undang-undang Malaysia di bawah Akta Komunikasi & Multimedia 1998.",https://www.youtube.com/watch?v=lzyCIXz5r04,,,negative,2026-01-29 02:31:24+00:00,2,0,1,370,0.0004917204380035511,6,5.37,,,negative,0.9983609318733215,malay,Malay/Bumiputera,anger,0.5882033705711365,0.1322552114725113,0.07355115562677383,0.05422377213835716,0.04888427257537842,0.018256520852446556
youtube,post,7SVRXNhl-Ig,"Kemelut dalaman yang melanda Pas dan Bersatu dalam Perikatan Nasional (PN) dilihat semakin kritikal sehingga mengundang pandangan, jalan perpisahan segera adalah pilihan terbaik berbanding terus menunda konflik.

Penganalisis politik dari Universiti Malaya (UM), Dr Mohammad Tawfik Yaakub berpendapat, sebarang usaha untuk memulihkan semula hubungan antara kedua-dua parti mutakhir ini bukan satu perkara yang mudah untuk dilaksanakan.

“Usaha untuk memulihkan hubungan ini sama ada dari Pas atau Bersatu boleh dilakukan, tetapi saya lihat ia agak sukar.

“Ini berdasarkan kenyataan-kenyataan pemimpin parti yang saya lihat seolah-olah bibit-bibit perpecahan itu sudah ada,” katanya.

Beliau berkata demikian ketika menjadi panel program SKOP MG dengan tajuk Pas-Bersatu: Retak Sikit atau Pecah Terus?

Mengulas lanjut, beliau berkata, jika perpecahan sememangnya tidak dapat dielakkan, adalah lebih baik ia berlaku pada waktu ini bagi membolehkan kedua-dua parti melakukan fasa pemulihan dalaman dengan kadar segera.

“Lebih baik pecah sekarang daripada tunggu lama kerana apabila pecah sekarang proses rawatan kecederaan politik yang dialami oleh kedua-dua parti dalam PN ini dapat dirawat dengan segera.

“Tapi kalau pecah sekarang kemudian berbaik, pecah lagi, lagi-lagi nak dekat pilihan raya, itu akan memberi kesan kepada rakyat.

“Ia secara tidak langsung boleh mewujudkan berapa pertandingan di kerusi-kerusi panas,” katanya lagi.

Sumber Berita
1. https://malaysiagazette.com/2026/05/26/kemelut-pas-bersatu-lebih-baik-berpisah-sekarang-penganalisis/
2. https://malaysiagazette.com/2026/05/28/ada-dalang-bertopeng-sebar-fitnah-bersatu-kembali-kepada-ph-radzi/
3. https://malaysiagazette.com/2026/05/28/dakwaan-bersatu-mahu-sertai-ph-tak-masuk-akal-tun-faisal/

Join this channel to get access to perks:
https://www.youtube.com/channel/UCrt_WQ1T3mGl2yp8Lom_OKA/join",https://www.youtube.com/watch?v=7SVRXNhl-Ig,,,negative,2026-05-28 13:50:59+00:00,23,0,4,420,0.0004998385906219704,31,35.42,,,negative,0.9983338713645935,malay,Malay/Bumiputera,anger,0.422407329082489,0.227009579539299,0.03890489041805267,0.1954953521490097,0.03821318969130516,0.02518320456147194
youtube,comment,UgyePvUpUD_IWGAZQuN4AaABAg,Thank you very much .. Mr lobai Jasin....😂😂😂,,https://www.youtube.com/watch?v=7SVRXNhl-Ig,7SVRXNhl-Ig,positive,,2,0,0,0,0.9859451532363891,200,,"{'id': 'UC0le3t9hQvPAuANbT6h3DZg', 'name': '@Fauzi-j8c', 'thumbnails': [{'url': 'https://yt3.ggpht.com/ytc/AIdro_lRTWRoJ5Mm1J6dwSFwLZYO2tYqK3zKpN4VbdDGguTxhPP-sB_V7uVUqTAw-NzD5GCobQ=s88-c-k-c0x00ffffff-no-rj', 'width': 88, 'height': 88}]}",0.0,positive,0.9531505107879639,english,Mixed/Urban,love,0.03916018083691597,0.036454711109399796,0.04828416183590889,0.03935614973306656,0.775638997554779,0.029606441035866737
youtube,comment,UgzuRKASlOvxKtQ4qUJ4AaABAg,Perkara boleh gaduh buat apa bincang...😂😂😂,,https://www.youtube.com/watch?v=7SVRXNhl-Ig,7SVRXNhl-Ig,negative,,2,0,0,0,0.14710883796215057,200,,"{'id': 'UC10sHuTtZHmLCnOGjQb0EbQ', 'name': '@blackknight1176', 'thumbnails': [{'url': 'https://yt3.ggpht.com/Lq4V8qzo0Lz7bV39T9Fd5Y0GIaGufPH1_mdT5fbE_hQaXOA0orWCll-fgb7H4bPN2C4qOzej=s88-c-k-c0x00ffffff-no-rj', 'width': 88, 'height': 88}]}",0.0,negative,0.5096372067928314,multilingual,Unknown,no_clear_emotion,0.12941402196884155,0.019152574241161346,0.0614255890250206,0.04991886019706726,0.3115491569042206,0.04058562219142914
youtube,comment,UgyGSPUqkHeZt-PIz6Z4AaABAg,Terbaik PMX Kerajaan Perpaduan Malaysia Madani,,https://www.youtube.com/watch?v=7SVRXNhl-Ig,7SVRXNhl-Ig,positive,,0,0,0,0,0.99921897649765,0,,"{'id': 'UC360VUZQ2xo4_ITNYPLIKfw', 'name': '@johnkebeng8173', 'thumbnails': [{'url': 'https://yt3.ggpht.com/ytc/AIdro_kpZIYgbY8r2XLyhIKJE60J77HUwXaXWHjagjnTyIs=s88-c-k-c0x00ffffff-no-rj', 'width': 88, 'height': 88}]}",0.0,positive,0.9973965883255005,malay,Malay/Bumiputera,love,0.041166406124830246,0.01444252859801054,0.16236555576324463,0.016365693882107735,0.5754678845405579,0.017383044585585594
