Platform,Type,ID,Text,URL,Sentiment,Date,likes,shares,comments_count,views,sentiment_score,total_engagement,engagement_score,author,author_followers,sentiment_label,sentiment_confidence,detected_language,demographic,emotion_primary,emotion_anger,emotion_fear,emotion_happy,emotion_sadness,emotion_love,emotion_surprise
x,post,557206376619859968,Wajib layan suria cinta bersama @djlinsuriacinta . Lagu mlm ni best best teringat pulak zaman geng geng bas mara liner alor gajah. Kahkah,https://x.com/ciksaloma/status/557206376619859968,positive,2015-01-19 16:02:07+00:00,2,1,0,0,0.8518386721611022,3,4.0,,,positive,0.5061289072036743,english,Mixed/Urban,love,0.11555804312229156,0.08059752732515335,0.050544846802949905,0.14643625915050507,0.49812552332878113,0.05291308835148811
x,post,694535333644337154,Ramai jugak orang-oranh jasin dlm ni. Saya dtg nak berdamai. Jasin best. Jasin tidak pernah mengecewakan saya. Hidup bas mara liner jasin.,https://x.com/twt_melaka/status/694535333644337154,negative,2016-02-02 14:58:22+00:00,6,15,4,0,0.0993673861026764,25,48.0,,,negative,0.6687753796577454,multilingual,Unknown,sadness,0.02208588272333145,0.028410810977220535,0.008370062336325645,0.8986757397651672,0.018675990402698517,0.013782828114926815
x,comment,694535813057490944,@twt_melaka org s.udang mmg mcm ni ke? 😂😂,,neutral,,0,0,1,0,0.5,3,,sangkuro,0.0,neutral,0.8488255143165588,english,Mixed/Urban,love,0.046828046441078186,0.02405855618417263,0.026293672621250153,0.03249441087245941,0.7537388801574707,0.03112584538757801
x,comment,694885204616318977,@twt_melaka @cormisme bas mara dah xda kat Jasin tuan,,neutral,,0,0,0,0,0.5,0,,BENNANAS 🇵🇸🇲🇾,0.0,neutral,0.9060623645782471,english,Mixed/Urban,love,0.04741495102643967,0.06819818913936615,0.018749825656414032,0.13395845890045166,0.4126512110233307,0.241874560713768
x,post,744827775547170816,"Bas MARA Liner ni ada plug charger, dah la kerusi selesa, lagi puas dari naik flight",https://x.com/shaq_131/status/744827775547170816,negative,2016-06-20 09:42:34+00:00,3,0,0,0,0.0499966084957123,3,3.0,,,negative,0.8333446383476257,multilingual,Unknown,happy,0.016960710287094116,0.033672839403152466,0.8931313157081604,0.007511909119784832,0.026861295104026794,0.010447235777974129
x,post,1209818057868107776,"@Twt_ParitBuntar Kalau Hentian RAYA hanya Transnasional dan Mara liner je pilihan aku....kalau ada bnyak pilihan Sani Express, Mayang Sari, Delta Express kan best",https://x.com/aniq8676/status/1209818057868107776,negative,2019-12-25 12:47:56+00:00,2,1,0,0,0.1281880795955658,3,4.0,,,negative,0.572706401348114,multilingual,Unknown,love,0.06280510127544403,0.03901609405875206,0.04157295823097229,0.03358755260705948,0.4654974639415741,0.10628548264503479
x,post,690737396124545024,macam best je naik maraliner ni haha,https://x.com/MoonAiMint/status/690737396124545024,positive,2016-01-23 03:26:43+00:00,1,0,0,0,0.9176772654056549,1,1.0,,,positive,0.7255908846855164,english,Mixed/Urban,love,0.035034939646720886,0.02869400940835476,0.29891449213027954,0.020686445757746696,0.5575191974639893,0.02248425967991352
x,post,798772636469764096,Dulu praktikal dkt maraliner tak rasa dpt bos and staff yg sgt baik mcm dkt legal firm skrg. Alhamdulilah Allah knows the Best for us. 🌸,https://x.com/amalina_dawama/status/798772636469764096,positive,2016-11-16 06:20:11+00:00,0,0,0,0,0.9639106631278991,0,0.0,,,positive,0.8797022104263306,english,Mixed/Urban,fear,0.029447605833411217,0.49234479665756226,0.22959840297698975,0.0953901931643486,0.06411711871623993,0.07505831867456436
x,post,799966133398814724,"Naisa, sblom ni takde plug skrng dah ada. Bagus mara liner, mara pinjaman tu bodoh. Hahaha https://t.co/C0nviloOpd",https://x.com/fadzlytwt/status/799966133398814724,negative,2016-11-19 13:22:43+00:00,5,2,0,0,0.000502520799636863,7,9.0,,,negative,0.9983249306678772,malay,Malay/Bumiputera,love,0.21790263056755066,0.024273477494716644,0.06233621761202812,0.05906417593359947,0.34115463495254517,0.03576226159930229
x,post,693700162825228288,Bagus betul Mara Liner ni 😂 bus ta penuh 😂😂😂,https://x.com/amiralifmusic/status/693700162825228288,negative,2016-01-31 07:39:41+00:00,1,0,0,0,0.09502247571945191,1,1.0,,,negative,0.6832584142684937,multilingual,Unknown,love,0.07302232086658478,0.02734590880572796,0.15394392609596252,0.01849556341767311,0.6236299872398376,0.017343617975711823
