Platform,Type,ID,Text,URL,Parent_Post_URL,Parent_Post_ID,Sentiment,Date,likes,shares,comments_count,views,sentiment_score,total_engagement,engagement_score,sentiment_label,sentiment_confidence,detected_language,demographic,emotion_primary,emotion_anger,emotion_fear,emotion_happy,emotion_sadness,emotion_love,emotion_surprise
tiktok,post,7640344194531200277,"Nice to meet you @Hira Faisal 

#usmanellahi00 #allstarinfluencersaward2026 #asia2026bestculturecurator #VisitMalaysia2026 #lembagamuziumnegerisembilan @All Star Influencers @Tourism Malaysia @n9tourism @abdrahmansoltan @lyndarafikah",https://www.tiktok.com/@usmanellahi00/video/7640344194531200277,,,positive,2026-06-10 21:36:37.695830,150400,1580,867,6700000,0.973154753446579,219847,162861.0,positive,0.9105158448219299,english,Mixed/Urban,love,0.0434095673263073,0.0157150961458683,0.0818929672241211,0.02065511792898178,0.7053733468055725,0.01980331540107727
tiktok,post,7587736613904583956,WET WORLD PEDAS NEGERI SEMBILAN #pedas #rembau #negerisembilan #wetworldpedas,https://www.tiktok.com/@fuadmarsum/video/7587736613904583956,,,neutral,2026-06-10 21:36:34.944283,33700,40600,799,1600000,0.5,91099,118897.0,neutral,0.844740629196167,english,Mixed/Urban,no_clear_emotion,0.09153325855731964,0.034300219267606735,0.1290547102689743,0.033569954335689545,0.275939404964447,0.027427570894360542
tiktok,post,7635214907092241684,"BAYANGKAN NEGERI TANPA ARAH, ITULAH SAAT PENDIDIKAN DITINGGALKAN! 
Hari yang seharusnya jadi momen kebanggaan, justru berlalu tanpa makna. 
Hari Pendidikan Nasional bukan sekadar seremoni, tapi simbol masa depan. 
Namun ketika pemimpin tidak merayakannya, pesan yang sampai ke rakyat jelas: pendidikan bukan prioritas. 
Prabowo Subianto seharusnya berdiri bersama guru dan siswa, bukan diam seolah ini hal sepele. Karena saat pendidikan diabaikan, bangsa ini sedang berjalan menuju kegelapan.",https://www.tiktok.com/@mixilminamunir/video/7635214907092241684,,,negative,2026-06-10 21:36:38.309044,53800,5165,4758,1300000,0.00048651695251467064,76723,79704.0,negative,0.9983782768249512,malay,Malay/Bumiputera,fear,0.16990242898464203,0.53692227602005,0.061810173094272614,0.10725553333759308,0.06240002065896988,0.02881689742207527
tiktok,post,7634029366648835346,ini bukan masaalah rakyat Selangor.. ini masaalah rakyat Malaysia..,https://www.tiktok.com/@murugananthan52/video/7634029366648835346,,,negative,2026-06-10 21:36:33.797005,34000,7665,654,374800,0.00048235058784484863,46067,51666.8,negative,0.9983921647071838,malay,Malay/Bumiputera,no_clear_emotion,0.08736620843410492,0.016549568623304367,0.04314738139510155,0.04474310576915741,0.3686258792877197,0.035663902759552
tiktok,post,7643843191946448135,"Sisa mabuk semalam 
#dayakcantikofficial #dayakcityofficial #gawaidayak #pontianak",https://www.tiktok.com/@dayakcantik_official/video/7643843191946448135,,,neutral,2026-06-10 21:36:38.001090,30000,4292,314,514400,0.5,39750,40040.4,neutral,0.8953996300697327,english,Mixed/Urban,love,0.06430193781852722,0.025587238371372223,0.0766187235713005,0.02558734267950058,0.48631155490875244,0.02634759433567524
tiktok,post,7631155584456264978,Cerita dari Brickfields. Krisis Negeri Sembilan,https://www.tiktok.com/@hishamuddinrais/video/7631155584456264978,,,neutral,2026-06-10 21:36:33.146008,8621,2383,349,416600,0.5,15519,14850.6,neutral,0.89266437292099,english,Mixed/Urban,no_clear_emotion,0.06044384092092514,0.017230674624443054,0.054205603897571564,0.029450172558426857,0.339608371257782,0.020723886787891388
tiktok,post,7649317534843325716,"Azad jumpa flat 4 tingkat di hulu langat, dipercayai milik etnik Rohingya.
#fypシ゚viral #BeritaDiTiktok #BeritaSemasa #fyppppppppppppppppppppppp #f",https://www.tiktok.com/@mediabhsmofficial/video/7649317534843325716,,,neutral,2026-06-10 21:36:31.140440,5058,1195,291,123900,0.5,7783,8444.9,neutral,0.9011205434799194,english,Mixed/Urban,love,0.08899477124214172,0.020786063745617867,0.07105893641710281,0.03123832494020462,0.4180918335914612,0.02608758956193924
tiktok,post,7594878145208110343,"Menjunjung kasih DYMM Yang di-Pertuan Besar Negeri Sembilan Darul Khusus Tuanku Muhriz ibni Almarhum Tuanku Munawir, DYMM Tunku Ampuan Besar Negeri Sembilan Tuanku Aishah Rohani binti Almarhum Tengku Besar Mahmud, YAM Tunku Besar Seri Menanti Tunku Ali Redhauddin dan YAM Tunku Zain Al-Abidin sudi perkenan Konsert Xpresi Dirgahayu 3.0.

#negerifm
#ingatsampaibilabila",https://www.tiktok.com/@negerifmofficial/video/7594878145208110343,,,neutral,2026-06-10 21:36:39.827881,6825,434,123,260000,0.5,9982,8322.0,neutral,0.9810532927513123,malay,Malay/Bumiputera,love,0.0374155193567276,0.014443599618971348,0.030096057802438736,0.024913111701607704,0.7884101271629333,0.019312646239995956
tiktok,post,7633422654455713044,"Pergolakan di Negeri Sembilan.

Kenyataan Media Undang yang Empat 

Mengikut Kenyataan, menyatakan yang Dato Mubarak masih Undang yang sah dan Menteri Besar tidak layak menerajui Pentadbiran Kerajaan Negeri Sembilan, dan selayaknya diturunkan

#adatpepatih #institusidiraja  #nogori9 #negerisembilan",https://www.tiktok.com/@mizialhafiz/video/7633422654455713044,,,negative,2026-06-10 21:36:31.426798,6136,467,184,149700,0.03336619734764101,8284,7771.7,negative,0.88877934217453,malay,Malay/Bumiputera,fear,0.12012845277786255,0.6770534515380859,0.03173774108290672,0.0268277358263731,0.027517536655068398,0.05735933780670166
tiktok,post,7641820937536539924,"Suruhanjaya Pilihan Raya (SPR) memperkukuh kesiapsiagaan bagi menghadapi kemungkinan pembubaran DUN di Melaka, Johor dan Negeri Sembilan dengan melaksanakan pelbagai langkah proaktif termasuk penyelarasan operasi, latihan petugas serta kemas kini logistik. Pada masa sama, persediaan bagi PRU16 turut dipergiat susulan bayangan pilihan raya lebih awal. #AWANInews",https://www.tiktok.com/@501awani/video/7641820937536539924,,,neutral,2026-06-10 21:36:39.213411,4105,832,213,178400,0.5,6934,6586.4,neutral,0.9887639284133911,malay,Malay/Bumiputera,no_clear_emotion,0.23978714644908905,0.18084055185317993,0.14986152946949005,0.03154783323407173,0.03958790749311447,0.04814298450946808
tiktok,post,7649275252320521480,"1.megawai Emosi 

Apabila emosi anda mula terjadi dan tidak stabil,menahan seketika sebelum bertindak balas adalah langkah pertama yang baik ambil tindakan untuk menyelesaikan masalah selepas bertenang 

2.Bertindak balas kepada proses 

Sadarlah bahwa setiap kejayaan memerlukan proses, perjuangan dan pengorbanan fokus pada setiap langkah dan nikmati proses untuk mengurangkan kebimbangan matlamat akhir.

3.jadilah proaktif 

Ambil tindakan untuk menangani masalah,jangan hanya menunggu manjadi proaktif akan menjadi kan anda lebih kuat dalam menghadapi dugaan hidup 

4.pengurusan emosi dan komunikasi 

Tarik nafas dalam dalam apa bila emosi mula meningkat untuk menenangkan diri berkomunikasi dengan tenang dan cari penyelesaian apabila masalah timbul elekan kata kata kasar 

5.Terima realiti dan belajar daripada kesilapan 

Terima situasi yang tidak berjalan seperti yang di harapkan tanpa menyalahkan diri sendiri atau orang lain Berlayar dari kesilapan,sama ada kesilapan anda sendiri atau orang lain, dan berikan mereka peluang kedua apabila boleh.

#viralkan #malaysia #negerisembilan #selagor #johordarultakzim",https://www.tiktok.com/@holaniaa42/video/7649275252320521480,,,negative,2026-06-10 21:36:30.528000,2144,747,937,32200,0.0068461239337921365,4150,6481.2,negative,0.9771795868873596,malay,Malay/Bumiputera,fear,0.13157424330711365,0.5702014565467834,0.13515444099903107,0.08284491300582886,0.03133535385131836,0.02085570991039276
tiktok,post,7233053187698085122,"Apa kono eh jang? Mesti terngiang-ngiang bukan hendak dengar loghat Negeri Sembilan, rasa seronok didengari.

Jom kita kenali loghat Negeri Sembilan dengan menonton video yang kami sediakan sempena Program Menyemarakkan Seni dan Budaya yang bakal berlangsung di Negeri Sembilan pada 19 Mei 2023. 

Untuk lebih banyak video yang menarik tentang seni dan budaya, jangan lupa ikuti kami di media sosial rasmi kami di Facebook, Twitter, Instagram dan Tiktok.

#MyMOTAC
#MySeniBudaya
#malaysiatrulyasia",https://www.tiktok.com/@mymotac/video/7233053187698085122,,,positive,2026-06-10 21:36:34.092351,5017,398,111,191000,0.9994020998477935,7436,6337.0,positive,0.9980069994926453,malay,Malay/Bumiputera,happy,0.01091330498456955,0.02457929216325283,0.9135568737983704,0.006055033765733242,0.01699121855199337,0.01257137767970562
tiktok,post,7633337771393961224,"Option 1: Bubar DUN, buat PRN.

Option 2: Tukar MB, kekal kerajaan PHUMDAP Negeri Sembilan. MB UMDAP. UMDAP Mantap.

Option 3: Tukar MB, tukar kepada kerajaan BNPN, MB UMNO. Muafakat Nasional.

Netizen rasa mereka akan buat apa? Saya rasa-rasa mereka akan buat Option…",https://www.tiktok.com/@ishamjalilofficial/video/7633337771393961224,,,negative,2026-06-10 21:36:31.998723,3906,71,233,90700,0.0007456183433532937,5117,4837.7,negative,0.9975146055221558,malay,Malay/Bumiputera,love,0.02026045136153698,0.01331289578229189,0.0664144903421402,0.0272559504956007,0.49462583661079407,0.04962477833032608
tiktok,post,7638053492455689492,"SA KE MQNKSS PERINGKAT KEBANGSAAN LAGI 🤲🏼

Alhamdulillah, pada 9 Mei 2026 telah berlangsungnya MQNKSS Peringkat Negeri Melaka dan dengan izin dan redhaNya, SA dinobatkan sebagai Johan sekaligus mewakili Negeri Melaka sekali kagi ke MQNKSS Peringkat Kebangsaan bagi Pertandingan Nasyid. Segala puji hanya padaNya yang dengan nikmatnya menjadikan setiap kebaikan itu sempurna, beraksi di medan sendiri adalah sesuatu yang tidak boleh dilupakan. Kali terakhir Dewan besar ini mengumpulkan penasyid-penasyid Negeri Melaka untuk pertandingan seumpama ini ialah pada tahun 2005; 21 tahun yang lalu. 

Tahniah kepada pemenang-pemenang yang membentuk kontinjen Melaka ke Peringkat Kebangsaan kelak iaitu Juara Bertahan Khat (L) Sekolah Menengah, Sdr Adam Darwisy di bawah bimbingan Ust @faiez yg dikasihi, adik-adik Sofwatul Ittihad dari SK Lesong Batu serta semua pemenang bagi setiap kateogri yang dipertandingkan. InsyaAllah kita akan bersama-sama bermusafir je tanah adat Negeri Sembilan kelak. 

Mohon titipan doa dari semua agar kontinjen Melaka dikurnia kesihatan dan kelancaran menjelang ke Kebangsaan kurang lebih 46 hari sahaja lagi. Selamat maju jaya juga diucapkan kepada sahabat-sahabat seperjuangan hebat sekalian yang mara ke medan kebangsaan iaitu @Izdan Official @Soul Al Ghamidi Official @yusranofficial_ibest @SOUTUL MAAD (tak terjumpa pula nama dan akaun-akaun pasukan negeri lain, maaf ya tak sedikitpun mengurangkan rasa hormat dan kasih kami pada sahabat-sahabat). Jumpa nanti, doakan SA. Mana lagi?, MELAKA LER! 

Credit Video : Ust Amiruddin Hassan Basri (Alumni SA 2005 - 2009)",https://www.tiktok.com/@soutulazim/video/7638053492455689492,,,positive,2026-06-10 21:36:40.159340,3868,65,109,44800,0.9994129896163939,4490,4369.8,positive,0.9980432987213135,malay,Malay/Bumiputera,no_clear_emotion,0.030306952074170113,0.04112856090068817,0.04600239545106888,0.05084231123328209,0.23604434728622437,0.15078386664390564
tiktok,post,7626458505028865298,"Special Datuk Panglima Hitam Poojai For Hari Raya

#hariraya #datukgong #datukpanglima #datukkeramat
#mayanamuniappan",https://www.tiktok.com/@mayana_muniappan/video/7626458505028865298,,,neutral,2026-06-10 21:36:39.545839,3362,143,49,24200,0.5,3796,3819.2,neutral,0.8345086574554443,english,Mixed/Urban,no_clear_emotion,0.032709382474422455,0.013137218542397022,0.04325465112924576,0.020934203639626503,0.4242502748966217,0.022835155948996544
tiktok,post,7647576680596344081,"Negeri Sembilan Assembly dissolved

#latest #vanakkammalaysia #NegeriSembilan #Assembly #dissolved #trendingnewsmalaysia #malaysiatamilnews​ #fyp​ #vmnews​ #foryoupage",https://www.tiktok.com/@vanakkammalaysia/video/7647576680596344081,,,neutral,2026-06-10 21:36:33.503916,2639,424,42,55300,0.5,3658,3668.3,neutral,0.881859302520752,english,Mixed/Urban,no_clear_emotion,0.13129742443561554,0.08016649633646011,0.10405199974775314,0.0479818657040596,0.13618473708629608,0.031952496618032455
tiktok,post,7632224172214619413,"DYMM Yang Di-Pertuan Besar Negeri Sembilan, Tuanku Muhriz Ibni Almarhum Tuanku Munawir berkenan mencemar duli bagi menunaikan solat Jumaat di Masjid Negeri sebentar tadi.

#TuankuMuhriz #nk360_",https://www.tiktok.com/@nk360_/video/7632224172214619413,,,neutral,2026-06-10 21:36:37.079994,2023,55,71,45700,0.5,2606,2391.7,neutral,0.9829659461975098,malay,Malay/Bumiputera,love,0.06648777425289154,0.02692350186407566,0.08387243747711182,0.040929149836301804,0.47627443075180054,0.03587429225444794
tiktok,post,7649233757941058824,Replying to @reza_arzi Kasih Sayang Cinta Terhalang @noah.nbhd @tengku19980,https://www.tiktok.com/@true_pattern_recognition/video/7649233757941058824,,,neutral,2026-06-10 21:36:32.854159,993,261,210,60700,0.5,2071,2205.7,neutral,0.9691025614738464,malay,Malay/Bumiputera,love,0.11923860013484955,0.08688214421272278,0.046494368463754654,0.15413735806941986,0.48488155007362366,0.0499035120010376
tiktok,post,7647850797924945172,"Dari tahun 2018 sampai kini, saya berpeluang berjalan, bertemu dan mendengar sendiri suara rakyat di seluruh pelusuk Negeri Sembilan.

Ada yang saya ziarah ketika susah, ada yang saya raikan ketika senang. Ada yang saya jumpa di kampung, di surau, di sekolah, di pasar dan di majlis-majlis rakyat.

Segala kenangan, doa, teguran dan sokongan akan saya simpan kemas dalam hati.

Terima kasih, rakyat Nogori. ❤️

#BersihMuafakatSejahtera
#ProaktifMesraResponsif
#DemiNogori",https://www.tiktok.com/@mbnogori9/video/7647850797924945172,,,positive,2026-06-10 21:36:32.282594,1529,34,98,22300,0.9994077682495117,1884,1913.3,positive,0.9980258941650391,malay,Malay/Bumiputera,love,0.02282426878809929,0.0320763885974884,0.03531378507614136,0.028308022767305374,0.5144116282463074,0.0584227554500103
tiktok,post,7400102141618146576,"Adat Perpatih dalam upacara ""berkodim"" atau proses masuk suku yang masih di amalkan di Negeri Sembilan
sehingga kini.

Ia dilakukan sebagai usaha meneruskan legasi pewarisan Tanah Pusaka Adat khususnya golongan wanita pewaris suku masing-masing.

#adatperpatih #negerisembilan #pewaris #pusaka #lankelana #gunungdatuk",https://www.tiktok.com/@lan_kelana/video/7400102141618146576,,,positive,2026-06-10 21:36:35.835802,862,381,46,34200,0.9988792836666107,1631,1796.2,positive,0.9962642788887024,malay,Malay/Bumiputera,love,0.06503872573375702,0.018834974616765976,0.05810489505529404,0.027654455974698067,0.4445425271987915,0.026319406926631927
tiktok,post,7629307309625249031,"Sekarang nama dah terpampang🙌🏻

Hari ni signboard Skutahub Seremban officially dipasang 🔥

Lepas ni kalau sebut servis, tayar, upgrade skuter…
tak payah fikir jauh-jauh dah.

Seremban, kita akan ready. 💪

Stay tuned pada Social Media kami untuk seberang updates✨

#Skutahub #SkuterMalaysia #seremban #negerisembilan",https://www.tiktok.com/@skutahub/video/7629307309625249031,,,neutral,2026-06-10 21:36:38.615944,531,114,98,724000,0.5,7983,1777.0,neutral,0.9882417321205139,malay,Malay/Bumiputera,happy,0.019553041085600853,0.23183554410934448,0.5550467371940613,0.015972407534718513,0.05818045139312744,0.06435453146696091
tiktok,post,7649368964715400455,Ahmad Zahid mengesahkan parti itu akan bertanding secara solo dalam Pilihan Raya Negeri (PRN) Negeri Sembilan akan datang. #AWANInews #PRNJohor #JohorMemilih,https://www.tiktok.com/@501awani/video/7649368964715400455,,,positive,2026-06-10 21:36:29.910047,771,40,147,29400,0.8327796906232834,1252,1321.4,positive,0.44259896874427795,multilingual,Unknown,no_clear_emotion,0.03522294759750366,0.017255747690796852,0.09911289811134338,0.014531745575368404,0.15651999413967133,0.0203887689858675
tiktok,post,7626216256940674321,"Saksi Sejarah Bongkar  Punca Sebenar Muafakat GAGAL!
#DDA #mediaperpaduan #fypviralシ",https://www.tiktok.com/@noorazizan71/video/7626216256940674321,,,negative,2026-06-10 21:36:34.667802,834,165,40,20700,0.04204471260309217,1246,1304.7,negative,0.8598509579896927,multilingual,Unknown,no_clear_emotion,0.1908417046070099,0.05947131663560867,0.04018725827336311,0.03864200413227081,0.05066685378551483,0.03767990320920944
tiktok,post,7643514751179443476,"NONTON PAK HASYIM..🥰😇
.INDONESIA SUPER POWER👏👏😌😎 
.Indonesia selalu membantu negara-negara yang kekurangan/membutuhkan.🥰😇
#hasyimdjoyohadikusumo #negaraku #kekayaanalam #kaya #makmur",https://www.tiktok.com/@cassanovvesa/video/7643514751179443476,,,positive,2026-06-10 21:36:32.576185,428,207,144,29800,0.9792461395263672,1077,1303.8,positive,0.9308204650878906,english,Mixed/Urban,love,0.06582534313201904,0.07859441637992859,0.07231594622135162,0.06479105353355408,0.5293294191360474,0.054458338767290115
tiktok,comment,7641216466100129045_comment_0,Alhamdulillah syukur terbaik tokmin🥰,,https://www.tiktok.com/@tz.n9.official/video/7641216466100129045,7.641216466100129e+18,positive,2026-06-10 21:36:29.909909,1,0,0,0,0.9993945002555846,1,,positive,0.9979816675186157,malay,Malay/Bumiputera,happy,0.026205962523818016,0.05952191352844238,0.7456604242324829,0.015225322917103767,0.09446241706609726,0.02428913302719593
tiktok,comment,7641216466100129045_comment_1,terbaik Tok Min ❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️,,https://www.tiktok.com/@tz.n9.official/video/7641216466100129045,7.641216466100129e+18,neutral,2026-06-10 21:36:29.909931,1,0,0,0,0.5,1,,neutral,0.9142664074897766,malay,Malay/Bumiputera,love,0.031087351962924004,0.022346463054418564,0.03599446639418602,0.018857184797525406,0.8360098600387573,0.016044948250055313
tiktok,comment,7649368964715400455_comment_0,Alhamdulillah syukur terbaik tokmin🥰,,https://www.tiktok.com/@501awani/video/7649368964715400455,7.6493689647154e+18,positive,2026-06-10 21:36:30.185975,1,0,0,0,0.9993945002555846,1,,positive,0.9979816675186157,malay,Malay/Bumiputera,happy,0.026205962523818016,0.05952191352844238,0.7456604242324829,0.015225322917103767,0.09446241706609726,0.02428913302719593
tiktok,comment,7649368964715400455_comment_1,terbaik Tok Min ❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️,,https://www.tiktok.com/@501awani/video/7649368964715400455,7.6493689647154e+18,neutral,2026-06-10 21:36:30.186022,1,0,0,0,0.5,1,,neutral,0.9142664074897766,malay,Malay/Bumiputera,love,0.031087351962924004,0.022346463054418564,0.03599446639418602,0.018857184797525406,0.8360098600387573,0.016044948250055313
tiktok,comment,7649383057589374216_comment_0,Alhamdulillah syukur terbaik tokmin🥰,,https://www.tiktok.com/@polivocalmy/video/7649383057589374216,7.649383057589374e+18,positive,2026-06-10 21:36:30.527691,1,0,0,0,0.9993945002555846,1,,positive,0.9979816675186157,malay,Malay/Bumiputera,happy,0.026205962523818016,0.05952191352844238,0.7456604242324829,0.015225322917103767,0.09446241706609726,0.02428913302719593
tiktok,comment,7649383057589374216_comment_1,terbaik Tok Min ❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️,,https://www.tiktok.com/@polivocalmy/video/7649383057589374216,7.649383057589374e+18,neutral,2026-06-10 21:36:30.527730,1,0,0,0,0.5,1,,neutral,0.9142664074897766,malay,Malay/Bumiputera,love,0.031087351962924004,0.022346463054418564,0.03599446639418602,0.018857184797525406,0.8360098600387573,0.016044948250055313
tiktok,comment,7649275252320521480_comment_0,Alhamdulillah syukur terbaik tokmin🥰,,https://www.tiktok.com/@holaniaa42/video/7649275252320521480,7.649275252320521e+18,positive,2026-06-10 21:36:30.833078,1,0,0,0,0.9993945002555846,1,,positive,0.9979816675186157,malay,Malay/Bumiputera,happy,0.026205962523818016,0.05952191352844238,0.7456604242324829,0.015225322917103767,0.09446241706609726,0.02428913302719593
tiktok,comment,7649275252320521480_comment_1,terbaik Tok Min ❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️,,https://www.tiktok.com/@holaniaa42/video/7649275252320521480,7.649275252320521e+18,neutral,2026-06-10 21:36:30.833118,1,0,0,0,0.5,1,,neutral,0.9142664074897766,malay,Malay/Bumiputera,love,0.031087351962924004,0.022346463054418564,0.03599446639418602,0.018857184797525406,0.8360098600387573,0.016044948250055313
tiktok,comment,7649557096530251015_comment_0,Alhamdulillah syukur terbaik tokmin🥰,,https://www.tiktok.com/@minaq_jinggo/video/7649557096530251015,7.649557096530251e+18,positive,2026-06-10 21:36:31.140110,1,0,0,0,0.9993945002555846,1,,positive,0.9979816675186157,malay,Malay/Bumiputera,happy,0.026205962523818016,0.05952191352844238,0.7456604242324829,0.015225322917103767,0.09446241706609726,0.02428913302719593
tiktok,comment,7649557096530251015_comment_1,terbaik Tok Min ❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️,,https://www.tiktok.com/@minaq_jinggo/video/7649557096530251015,7.649557096530251e+18,neutral,2026-06-10 21:36:31.140151,1,0,0,0,0.5,1,,neutral,0.9142664074897766,malay,Malay/Bumiputera,love,0.031087351962924004,0.022346463054418564,0.03599446639418602,0.018857184797525406,0.8360098600387573,0.016044948250055313
