Platform,Type,ID,Text,URL,Sentiment,Date,likes,shares,comments_count,views,sentiment_score,total_engagement,sentiment_label,sentiment_confidence,detected_language,demographic,emotion_primary,emotion_anger,emotion_fear,emotion_happy,emotion_sadness,emotion_love,emotion_surprise
threads,post,3836438856657446936,,https://www.threads.com/@abdulhadi_awang/post/DU9xNBVkqgY,neutral,2026-05-28 21:38:08.212405,407,0,0,0,0.5,407,neutral,0.0,unknown,Unknown,neutral,0.0,0.0,0.0,0.0,0.0,0.0
threads,post,3813882781629525216,,https://www.threads.com/@nazzz_a93/post/DTtoi7eAazg,neutral,2026-05-28 21:38:08.212312,838,0,0,0,0.5,838,neutral,0.0,unknown,Unknown,neutral,0.0,0.0,0.0,0.0,0.0,0.0
threads,post,3770585298410501852,,https://www.threads.com/@fosuy_imlihluz/post/DRTz1n7EXbc,neutral,2026-05-28 21:38:08.212186,828,0,0,0,0.5,828,neutral,0.0,unknown,Unknown,neutral,0.0,0.0,0.0,0.0,0.0,0.0
threads,post,3862099910788216037,,https://www.threads.com/@haziqzolkiflee/post/DWY72gVmXTl,neutral,2026-05-28 21:38:08.212055,1988,0,0,0,0.5,1988,neutral,0.0,unknown,Unknown,neutral,0.0,0.0,0.0,0.0,0.0,0.0
threads,post,3643759226660361822,,https://www.threads.com/@shamharimohdsidek/post/DKRO7YQJJZe,neutral,2026-05-28 21:38:08.211904,1192,0,0,0,0.5,1192,neutral,0.0,unknown,Unknown,neutral,0.0,0.0,0.0,0.0,0.0,0.0
threads,post,3817408667176836732,,https://www.threads.com/@shafiq.abdulhalim/post/DT6KPURkp58,neutral,2026-05-28 21:38:08.211820,795,0,0,0,0.5,795,neutral,0.0,unknown,Unknown,neutral,0.0,0.0,0.0,0.0,0.0,0.0
threads,post,3879534021643124888,,https://www.threads.com/@mokhtarkader/post/DXW36NWFMCY,neutral,2026-05-28 21:38:08.211703,76,0,0,0,0.5,76,neutral,0.0,unknown,Unknown,neutral,0.0,0.0,0.0,0.0,0.0,0.0
threads,post,3807307360126283982,,https://www.threads.com/@mohamadbinzakaria/post/DTWRd8_DrDO,neutral,2026-05-28 21:38:08.211603,219,0,0,0,0.5,219,neutral,0.0,unknown,Unknown,neutral,0.0,0.0,0.0,0.0,0.0,0.0
threads,post,3799605007554341248,,https://www.threads.com/@rush.kini/post/DS66J-KEmmA,neutral,2026-05-28 21:38:08.211424,49,0,0,0,0.5,49,neutral,0.0,unknown,Unknown,neutral,0.0,0.0,0.0,0.0,0.0,0.0
threads,post,3906848970874071145,,https://www.threads.com/@stanisa_dobric/post/DY36nCMDKhp,neutral,2026-05-28 21:38:08.210546,389,0,0,0,0.5,389,neutral,0.0,unknown,Unknown,neutral,0.0,0.0,0.0,0.0,0.0,0.0
threads,post,3902657939564105437,,https://www.threads.com/@feovle/post/DYpBrgHk47d,neutral,2026-05-28 21:38:08.210397,7875,0,0,0,0.5,7875,neutral,0.0,unknown,Unknown,neutral,0.0,0.0,0.0,0.0,0.0,0.0
