Platform,Type,ID,Text,URL,Parent_Post_URL,Parent_Post_ID,Sentiment,Date,likes,shares,comments_count,views,sentiment_score,total_engagement,engagement_score,sentiment_label,sentiment_confidence,detected_language,demographic,emotion_primary,emotion_anger,emotion_fear,emotion_happy,emotion_sadness,emotion_love,emotion_surprise
tiktok,post,7613774280492453127,"Usahawan, Khairul Aming menerima pujian netizen selepas mengumumkan restorannya, Rembayung akan ditutup selama enam hari bagi memberi peluang kepada para pekerja pulang beraya di kampung.

Restoran itu akan ditutup dari 19 hingga 24 Mac dan dibuka semula pada 25 Mac. 

Terbaik KA, boss yang sangat prihatin 👏

#ohmedia #rembayung #mf",https://www.tiktok.com/@ohmedia/video/7613774280492453127,,,positive,2026-06-09 09:55:38.999783,26900,827,353,547700,0.9994114339351654,33557,30160.7,positive,0.998038113117218,malay,Malay/Bumiputera,no_clear_emotion,0.1027282327413559,0.02567925490438938,0.04586512967944145,0.05541747808456421,0.23354551196098328,0.05680781230330467
tiktok,post,7630460352874138887,"Tutup Permanen Restoran Pangeran mudo, , ntah makanannya terlalu mahal atau tempat nya kurang startegis, #restoran #pangeranmudorestoandcafe #pangeranmudo #cikarang",https://www.tiktok.com/@toro_storeid/video/7630460352874138887,,,neutral,2026-06-09 09:55:41.568236,2916,1356,691,222200,0.5,7185,7923.2,neutral,0.8454934358596802,malay,Malay/Bumiputera,fear,0.34945422410964966,0.3516753613948822,0.015038507990539074,0.17491918802261353,0.05293535441160202,0.02249893732368946
tiktok,post,7413641060225797394,"BANGI, Khamis – Dasar Fried Chicken (DFC) menafikan dakwaan kononnya restoran makanan segera itu ditutup seperti yang tular di media sosial semalam.
 
Dalam satu kenyataan di akaun Facebook rasminya semalam, DFC menjelaskan, gambar yang tular memaparkan seolah-olah restoran itu tutup, sebenarnya diambil pada waktu awal pagi ketika kakitangan sedang membuat persiapan sebelum memulakan operasi perniagaan pada hari tersebut.
 
Katanya, notis yang ditampal di pintu masuk restoran itu pula ialah notis pendaftaran DFC di bawah Akta Cukai Perkhidmatan 2018 sebagai rujukan kepada pelanggan.
 
“Gambar (ini) diambil pada waktu awal pagi yang tenang, ketika kakitangan kami sedang giat menyediakan hidangan ayam goreng yang lazat untuk dinikmati oleh pelanggan kami.  
 
“Pada bulan lepas, pihak kami telah mengeluarkan memo rasmi bahawa Darsa Fried Chicken kini telah didaftarakan di bawah Akta Cukai Perkhidmatan 2018. Notis pendaftaran ini juga telah dipamerkan di pintu masuk restoran sebagai rujukan. pelanggan yang berkunjung,” katanya.
 
#TvPertiwi
 
Kenapa perlu bayar lebih, IKLANKAN BISNES ATAU PRODUK ANDA DENGAN KAMI Di TV Pertiwi.
 
Klik : http://www.wasap.my/60185772915/iklanpertiwi",https://www.tiktok.com/@beritapertiwi/video/7413641060225797394,,,neutral,2026-06-09 09:55:40.169092,1149,38,262,30500,0.5,1754,2041.5,neutral,0.4915962219238281,malay,Malay/Bumiputera,surprise,0.07098815590143204,0.0811566635966301,0.029065269976854324,0.07903695106506348,0.042794205248355865,0.47258928418159485
tiktok,post,7503830696343932215,"Masalah yang palimg sulit adalah mengurus karyawan.

#umkm #pedagang #restoran",https://www.tiktok.com/@maslinenababan/video/7503830696343932215,,,negative,2026-06-09 09:55:41.939526,574,139,119,29900,0.003719794750213612,1131,1238.9,negative,0.9876006841659546,malay,Malay/Bumiputera,fear,0.12734417617321014,0.6508029699325562,0.017065640538930893,0.09577743709087372,0.06738070398569107,0.020776426419615746
tiktok,post,7551184551146720520,"GEORGE TOWN 17 Sept - Sebuah restoran terkenal di Jalan Penang di sini diarahkan tutup 14 hari selepas pemeriksaan pihak berkuasa hari ini mendapati dapurnya dipenuhi lipas dan tikus, selain najis haiwan perosak itu bertaburan di beberapa lokasi.
Pasukan operasi Pejabat Kesihatan Daerah (PKD) Timur Laut turut menemui lantai dapur dalam keadaan berlendir dan menjijikkan, manakala kotak penyimpanan rempah ratus menjadi tempat ‘perumah’ puluhan lipas.
Pegawai Operasi Unit Keselamatan dan Kualiti Makanan, M Shashikumaran berkata, sebanyak 20 kesalahan direkodkan termasuk pengendali makanan yang memakai cincin, berkuku hitam serta kotor.
Makanan diletakkan di atas lantai, tong sampah tidak bertutup berada berhampiran kawasan penyediaan, manakala lantai dapur pecah hingga menakung air. Bahan mentah seperti daging, ayam dan sotong juga tidak disimpan dalam bekas sempurna,” katanya ketika ditemui.
Menurut beliau, beberapa pekerja juga tidak mendapatkan suntikan anti tifoid, manakala stor penyimpanan bahan mentah disusun secara tidak kemas dan kotor.
Ekoran itu, restoran terbabit dikenakan tiga kompaun berjumlah RM3,000 dan ditutup mengikut Seksyen 11 Akta Makanan 1983.
Dalam operasi sama, sebuah lagi premis makanan ala Thai turut diarahkan tutup 14 hari dengan dua kompaun bernilai RM2,000 selepas sembilan kesalahan dikesan, termasuk penemuan lipas,” jelasnya.
Sementara itu, pemilik restoran berkenaan mengakui kelemahan pihaknya dan berjanji melakukan kerja pembersihan segera.
Kali terakhir restoran ini ditutup ialah lima tahun lalu. Seperti sebelum ini, kami akan terus lakukan kerja pembersihan sebaik sahaja menerima notis,” katanya
#restoran #mamak #pulaupinang #kkm",https://www.tiktok.com/@apakesapacerita.com.my/video/7551184551146720520,,,negative,2026-06-09 09:55:39.335853,294,216,54,57700,0.00048454999923708275,1141,945.7,negative,0.9983848333358765,malay,Malay/Bumiputera,anger,0.607371985912323,0.0753292515873909,0.04916558787226677,0.07012178003787994,0.06568945944309235,0.03155898675322533
tiktok,post,7617054936597155092,"See u 25 Maret 2026 ya teman-teman 🥰

#fyp #viral #cafe #tnial",https://www.tiktok.com/@officerscafejakarta/video/7617054936597155092,,,positive,2026-06-09 09:55:39.900389,476,148,47,25200,0.9323222160339355,923,938.2,positive,0.7744073867797852,english,Mixed/Urban,love,0.02756667695939541,0.029915697872638702,0.09659241139888763,0.02478357031941414,0.7120075225830078,0.03917991369962692
tiktok,post,7572109864135052575,Kencan pertama tidak menunggunya. Mereka pergi makan di kios tepi jalan bersama.#cdrama #youaremyloverfriend #wujunting #tiktoktainment #BahasDrama,https://www.tiktok.com/@editkkoo2/video/7572109864135052575,,,neutral,2026-06-09 09:55:38.443916,407,3,10,11800,0.5,538,454.8,neutral,0.9973529577255249,malay,Malay/Bumiputera,love,0.0364668108522892,0.06326408684253693,0.022108906880021095,0.07475592195987701,0.5677105784416199,0.16547732055187225
tiktok,post,7464522088116653320,"sebelumnya mohon maaf kak atas ketidak nyamanannya 🙏.
Untuk sementara D'Celup Chicken Crispy Demak masih tutup ya di karenakan bahan baku kami sedang habis so dan kami tidak akan mengganti bahan baku kami di karenakan kualitas nomer 1 bagi kami..!! Akan kami infokan di story tiktok D'Celup Chicken Crispy Demak ya kalau udah buka lagi.
so, kami minta maaf sekali lagi buat pelanggan setia D'Celup Chicken Crispy Demak. 
.
.
#info #demak #Demak #demak24jam #demakkotawali #beritatiktok #fypp #fyppppppppppppppppppppppp #viralvideo #viraltiktok #trand #like #kulinertiktok #genz",https://www.tiktok.com/@dcelup.chicken.demak/video/7464522088116653320,,,negative,2026-06-09 09:55:39.615709,121,52,21,13300,0.0004819214344024547,327,301.3,negative,0.9983935952186584,malay,Malay/Bumiputera,fear,0.17994709312915802,0.3974361717700958,0.02646578475832939,0.14557498693466187,0.157516211271286,0.03891738876700401
tiktok,post,7374301746652384518,"Restoran Legenda Bogor Tutup

Restoran Simpang Raya Bogor yang berlokasi di Jalan Raya Pajajaran, tutup operasional.

Penutupan restoran yang sudah beroperasi puluhan tahun di  Kota Bogor itu dikabarkan terjadi pada pertengahan bulan Mei 2024 ini.

Tulisan berisikan : Pengumuman. Restoran Simpang Raya Bogor Tutup Sementara Karena Dalam Penyelesaian Sengketa Ahli Waris.
.
fadlixitonk / metropolitan
#kotabogor",https://www.tiktok.com/@metropolitan.id/video/7374301746652384518,,,neutral,2026-06-09 09:55:40.725363,122,10,12,24000,0.5,384,202.0,neutral,0.9976847171783447,malay,Malay/Bumiputera,anger,0.2836327850818634,0.1315440982580185,0.06287022680044174,0.09026302397251129,0.0592644028365612,0.0915597602725029
tiktok,comment,7572109864135052575_comment_0,tau kan prindavan 😂😂😂,,https://www.tiktok.com/@editkkoo2/video/7572109864135052575,7.572109864135052e+18,neutral,2026-06-09 09:55:38.725796,2,0,0,0,0.5,2,,neutral,0.7448421120643616,english,Mixed/Urban,love,0.05290476232767105,0.03377559781074524,0.02864578552544117,0.03563989698886871,0.7264006733894348,0.03658360615372658
