Platform,Type,ID,Text,URL,Sentiment,Date,likes,shares,comments_count,views,sentiment_score,total_engagement,engagement_score,sentiment_label,sentiment_confidence,detected_language,demographic,emotion_primary,emotion_anger,emotion_fear,emotion_happy,emotion_sadness,emotion_love,emotion_surprise
linkedin,post,7411787513817919488,"2025 has been a truly memorable chapter in my journey, rich with meaningful experiences and marked by the opportunity to deliver BUDI95, a nation-level initiative for Malaysians.

Purpose-driven work isn’t always easy. It calls for fast learning, making tough trade-offs, and listening to what truly matters for our customers and the nation. But it matters… because it impacts people, communities and the way we move forward as a nation.

I’m thankful for the team’s resilience and the shared belief that meaningful impact takes shared responsibility.
This is only possible because of the team, the collaboration, the trust, and the shared commitment to do things better every day.

Proud of the journey we’ve taken together and energized for what’s next.

#PDB
#PDBDigital
#BUDI95",https://www.linkedin.com/posts/sazlina-ahamad_pdb-pdbdigital-budi95-activity-7411787513817919488-c3wi,positive,2025-12-30 15:17:27.647000+00:00,304,4,21,0,0.9911351382732391,329,375.0,positive,0.9704504609107971,english,Mixed/Urban,happy,0.02413252182304859,0.056347887963056564,0.7784533500671387,0.015874113887548447,0.08528350293636322,0.017536643892526627
linkedin,post,7444715991898451968,Last day for 300 litres of Budi95,https://www.linkedin.com/posts/peter-tan-4b5959126_last-day-for-300-litres-of-budi95-activity-7444715991898451968-c9mg,neutral,2026-03-31 12:03:28.603000+00:00,218,16,12,0,0.5,246,286.0,neutral,0.8121918439865112,english,Mixed/Urban,no_clear_emotion,0.03904671594500542,0.01463734544813633,0.03409919887781143,0.009324823506176472,0.043379686772823334,0.019186846911907196
linkedin,post,7395945406855208960,"Reflecting on how we went live with BUDI95 at Setel, it still feels a bit surreal.

I was fortunate to get the chance to build and grow alongside some incredible leaders at Setel, and serve a team with insane agency, clock-speed, and a deep connection to the mission.  Teams with this combo don’t come by often.

After many late nights and hard work, and yes, a few new white hairs. Worth it. We’ve built a seamless fuelling experience for Malaysians (by Malaysians), and I genuinely think it helps set a new normal for how we refuel in Malaysia.

To the team, thank you for your resilience, grit, and belief.

And to Malaysians, if you haven’t tried Setel yet, give it a go 🙂",https://www.linkedin.com/posts/jonathanlaimh_reflecting-on-how-we-went-live-with-budi95-activity-7395945406855208960-bGEt,positive,2025-11-16 22:06:35.015000+00:00,163,3,8,0,0.9696275413036346,174,193.0,positive,0.8987584710121155,english,Mixed/Urban,surprise,0.01341682393103838,0.061382927000522614,0.028526872396469116,0.021432915702462196,0.013613631948828697,0.8205053806304932
linkedin,post,7414989215102320640,"Team RON95 — over & out!  

Few projects test you quite like this one.

Being part of the BUDI95 Targeted Subsidy Programme has been one of the most intense and fulfilling experiences of my career — a rare intersection of policy, technology, and national impact.

What started as a policy vision quickly became an operational reality — a system that ensures Malaysia’s fuel subsidy reaches the right people, fairly, efficiently, and transparently. Delivering it required deep collaboration across ministries, tech partners, fintechs, OilCos, and countless on-ground teams — all moving in unison toward a single goal.

This experience taught me what true execution under pressure means: long nights, endless virtual calls, constant pivots, and thousands of small decisions that made a nationwide rollout possible. It reminded me that transformation isn’t about technology alone — it’s about people, trust, and relentless problem-solving.

Seeing BUDI95 now live and running across the country is deeply humbling. It’s not just a system; it’s proof of what can be achieved when people, process, and purpose move together.

I’m deeply grateful to the team and mentors who guided, challenged, and supported me throughout this journey. Your trust, resilience, and commitment made every tough day worth it — and every milestone possible.

Here’s to building systems that work — and to the teams that make them real.

For the very last time — Sekian, terima kasih.

“BERKHIDMAT UNTUK NEGARA.”

Saya yang menjalankan amanah,
Azrain
Pasukan RON95

#BUDI95 #NationalTransformation #PublicPolicy #PolicyToExecution #OperationalExcellence #SystemsThatWork",https://www.linkedin.com/posts/azrain-aziz_budi95-nationaltransformation-publicpolicy-activity-7414989215102320640--SOr,positive,2026-01-08 11:19:52.718000+00:00,129,0,4,0,0.9724309146404266,133,141.0,positive,0.9081030488014221,english,Mixed/Urban,happy,0.020726030692458153,0.04014571011066437,0.7639123201370239,0.015200535766780376,0.10702772438526154,0.023372186347842216
linkedin,post,7460689084508717056,"I read the news yesterday and felt instantly ""窮酸"" (like a total peasant).
 
You know that specific look an EV driver gives you while they're silently gliding past a petrol station?

This dog just explained it better than any economist ever could. 

That calm, judgmental side-eye stare saying:

""Bro, you're still counting your litres?""

The government is reportedly considering a new 150L monthly cap for the BUDI95 subsidy.

The timeline is starting to look like a countdown: 

🔹 First, it was 300L. 
🔹 Then it dropped to 200L. 
🔹 Now, we’re looking at 150L.

At this rate, some people may start driving less, taking public transport… or finally crossing over to EV.

The dog already saw this coming.

P.S. Are you feeling the ""wallet pain"" of the shrinking BUDI95 cap, or have you already defected to the EV side to avoid the side-eye?",https://www.linkedin.com/posts/yeewesley_i-read-the-news-yesterday-and-felt-instantly-activity-7460689084508717056-hXHK,neutral,2026-05-14 13:54:50.647000+00:00,43,0,31,0,0.5,74,136.0,neutral,0.5073930621147156,english,Mixed/Urban,sadness,0.052273087203502655,0.1595848798751831,0.13479427993297577,0.44836118817329407,0.07998844236135483,0.06945395469665527
linkedin,post,7459519660661649410,"Преодолён ещё один полумарафон — 21 месяц работы в genau.uz в роли Country CEO.
За это время нам удалось запустить бизнес с нуля, вывести компанию на прибыль уже на 3-й месяц, масштабировать команду до 25+ сотрудников, занять лидирующие позиции на Uzum Market и войти в TOP-20 магазинов по выручке. Также мы выстроили сотрудничество с Wildberries, Yandex Market, Alif Shop, Iman, Mediapark и Radius.
Спасибо всей команде Genau, партнёрам и каждому, кто был частью этого пути. Вместе мы построили сильный и амбициозный проект, которым я действительно горжусь, стали лидерами рынка и одним из драйверов развития сегмента спортивных тренажёров в Узбекистане.
Ухожу с благодарностью, уважением и уверенностью, что у компании впереди большое будущее.
Впереди — новый этап 🚀

Обо мне и о том, что я ищу:
💼 Я ищу работу на следующие должности: Коммерческий директор, Руководитель отдела продаж, Руководитель по развитию бизнеса и Business Development Officer.
🌎 Меня интересуют вакансии в следующих регионах: Shymkent и Tashkent.
⭐ Ранее я работал(а) в компаниях: Sello!, HUMANS.group и GENAU.",https://www.linkedin.com/posts/leonid-kim-06131b63_%D0%BF%D1%80%D0%B5%D0%BE%D0%B4%D0%BE%D0%BB%D1%91%D0%BD-%D0%B5%D1%89%D1%91-%D0%BE%D0%B4%D0%B8%D0%BD-%D0%BF%D0%BE%D0%BB%D1%83%D0%BC%D0%B0%D1%80%D0%B0%D1%84%D0%BE%D0%BD-21-%D0%BC%D0%B5%D1%81%D1%8F%D1%86-activity-7459519660661649410-FZqy,neutral,2026-05-11 08:27:58.275000+00:00,67,4,5,0,0.5,76,90.0,neutral,0.8362376689910889,english,Mixed/Urban,happy,0.031112700700759888,0.0613708570599556,0.44079628586769104,0.026490170508623123,0.15611296892166138,0.05295522138476372
linkedin,post,7442024199524605952,"Resilience Through the Seasons 

With the conclusion of the recent Aidilfitri celebration, the platform that runs BUDI95 has successfully navigated its first full cycle of all Malaysia’s major festivities 2025-2026. 

From Deepavali and the year-end Christmas peak to Chinese New Year and our busiest period during Hari Raya, the platform has remained a steadfast pillar of support for the program alongside our strategic partners. 

The platform serves as the digital backbone that ensures consistent value reaches the rakyat, maintaining stability across every peak. Our focus remains on ensuring the convenience they deserve without interruption.

To the Tech & Ops teams who worked through the holidays to keep things running smoothly, thank you. Your dedication to the mission is what makes this possible. You know who you are. 

Nadi Tech 
Mohd Herman Sarbini ChenWei Tan",https://www.linkedin.com/posts/iyad-mohd-zain-213832143_resilience-through-the-seasons-with-the-activity-7442024199524605952-sYdV,positive,2026-03-24 01:47:15.290000+00:00,65,1,1,0,0.9652900338172912,67,70.0,positive,0.8843001127243042,english,Mixed/Urban,happy,0.04536117613315582,0.06020418554544449,0.5618410706520081,0.02622782066464424,0.1436740756034851,0.031885091215372086
linkedin,post,7459157808882606082,"ما من قلب *""يسامح""* إلا عاش ""مرتاحا"".. 
وما من نفس *""ترضى بالقدر""* إلا باتت ""سعيدة""..
وما من روح تردد *""الحمد لله""* إلا كانت ""مبتسمة""..
وما من لسان بات *"" يستغفر الله""* في كل حين إلا ""فتحت له الدنيا بما فيها""
   رزقني الله وإياكم تلك الخصال

 إذا تولاك الله !! سخر لك كل شيء 
ولو كان في نظرك مستحيلاً 
( يا جبال أوِّبي معه والطير وألنَّا له الحديد ) ..
اللهم اجعلنا ممن توليتهم برحمتك 
.. وممن رضيت عنهم وأكرمتهم بكرمك يارحيم ياكريم ..
#raniaelkhayattips
#رحلة_وعي
#lifecoach
#happiness
#صانعة_السعادة
#Breakthrough
#optimism",https://www.linkedin.com/posts/rania-elkhayat-91309783_raniaelkhayattips-aezaevaesaerabraewaehaey-activity-7459157808882606082-vWw_,neutral,2026-05-10 08:30:06.088000+00:00,57,0,1,0,0.5,58,60.0,neutral,0.7445658445358276,english,Mixed/Urban,happy,0.043551333248615265,0.15041975677013397,0.603044331073761,0.02700703777372837,0.123532235622406,0.0219363272190094
linkedin,post,7409067499058597890,"Wins like these are never achieved alone.

As I reflect on the milestones we’ve reached this year — from the successful nationwide deployment of BUDI95 to welcoming a new oil company as a customer — I want to take a moment to recognise the partnership behind the scenes.

A special thank you to Isaac Lim , our regional Finance Director, for the unwavering support, sound judgment, and steady leadership throughout the journey. From navigating complex commercial structures to enabling the business to move fast while staying disciplined, your role was critical in turning ambition into execution.

Strong finance partnership isn’t just about numbers — it’s about trust, alignment, and enabling the organisation to deliver with confidence. This year proved exactly that.

Grateful to work alongside leaders who challenge, support, and elevate the team.

Onwards, together.

#Leadership #Partnership #Teamwork #Grateful #Execution #BUDI95",https://www.linkedin.com/posts/danieldlwl_leadership-partnership-teamwork-activity-7409067499058597890-N1uu,positive,2025-12-23 03:09:05.593000+00:00,47,0,0,0,0.9828376352787017,47,47.0,positive,0.9427921175956726,english,Mixed/Urban,happy,0.02646295353770256,0.05812661349773407,0.7729142308235168,0.014147489331662655,0.06826189160346985,0.021942272782325745
linkedin,post,7459791967221116928,"✨ حدیثِ مبارکہ ✨

رسول اللہ ﷺ نے فرمایا:
“اللہ تعالیٰ اس کام کو پسند کرتا ہے جو مستقل مزاجی اور محنت سے کیا جائے۔”

یہ حدیث ہمیں سکھاتی ہے کہ کامیابی صرف بڑے کاموں سے نہیں بلکہ مسلسل محنت، اخلاص اور ثابت قدمی سے حاصل ہوتی ہے۔ 💙
اپنے ہر کام میں نیت کو خالص رکھیں، محنت جاری رکھیں اور اللہ تعالیٰ پر بھروسہ رکھیں۔ 🌸

📌 روزانہ تھوڑی سی کوشش بھی انسان کو کامیابی کے قریب لے جاتی ہے۔
📌 مستقل مزاجی ہی کامیاب لوگوں کی پہچان ہے۔
📌 اسلامی تعلیمات ہمیں صبر، محنت اور اچھے اخلاق کا درس دیتی ہیں۔

#Hadith #IslamicPost #UrduHadith #IslamicQuotes #HadithOfTheDay #Motivation #Success #Consistency #HardWork #IslamicReminder #UrduQuotes #Deen #Muslim #Islam #DailyHadith #InspirationalQuotes #IslamicDesign #ViralPost #ExplorePage #Trending #ElevateXCrew #SocialMediaPost #MotivationalPost #IslamicContent",https://www.linkedin.com/posts/zainab-liaqat_hadith-islamicpost-urduhadith-activity-7459791967221116928-t-NS,neutral,2026-05-12 02:30:01.218000+00:00,24,0,2,0,0.5,26,30.0,neutral,0.7661315202713013,english,Mixed/Urban,love,0.03402053937315941,0.028061091899871826,0.16332772374153137,0.030183767899870872,0.6564978361129761,0.022550472989678383
