Platform,Type,ID,Text,Parent_Post_URL,Parent_Post_ID,Sentiment,Date,likes,shares,comments_count,views,sentiment_score,total_engagement,URL,engagement_score,author,author_followers,sentiment_label,sentiment_confidence,detected_language,demographic,emotion_primary,emotion_anger,emotion_fear,emotion_happy,emotion_sadness,emotion_love,emotion_surprise
tiktok,post,7648719641799298324,"we don’t talk abt how stupid I look, it was a dog hair btw",,,negative,2026-06-23 08:00:00.869379+00:00,4200000,400800,27000,44400000,0.06004096269607545,5071800,https://www.tiktok.com/@keirassupersecretspamm67/video/7648719641799298324,5127000.0,,,negative,0.7998634576797485,english,Mixed/Urban,sadness,0.03986954316496849,0.024903297424316406,0.01557301264256239,0.8377992510795593,0.03747663274407387,0.020728956907987595
tiktok,post,7649897971881872658,pinches flopis por sus culpas perdimos a una icónica #cristianoronaldo #diva2016,,,neutral,2026-06-23 07:59:33.820174+00:00,1500000,199800,4500,9600000,0.5,1800300,https://www.tiktok.com/@hirso00/video/7649897971881872658,1922700.0,,,neutral,0.8368238210678101,english,Mixed/Urban,love,0.070900559425354,0.02152019552886486,0.0859840139746666,0.025012841448187828,0.5648006796836853,0.014794806018471718
tiktok,comment,7650224395634344712,el escoge los outfits de Georgina?,https://www.tiktok.com/@hirso00/video/7649897971881872658,7649897971881872658,neutral,2026-06-11 19:38:05+00:00,142243,0,39,0,0.5,142321,https://www.tiktok.com/@hirso00/video/7649897971881872658,,dainibeth_1,0.0,neutral,0.9153698682785034,english,Mixed/Urban,no_clear_emotion,0.04128621518611908,0.04701272025704384,0.05972791463136673,0.03129562735557556,0.3553750813007355,0.09223873168230057
tiktok,comment,7651772889059099400,[Sticker] el bicho/bichota,https://www.tiktok.com/@hirso00/video/7649897971881872658,7649897971881872658,neutral,2026-06-15 23:47:16+00:00,9994,0,29,0,0.5,10052,https://www.tiktok.com/@hirso00/video/7649897971881872658,,viccc_84,0.0,neutral,0.9301459789276123,english,Mixed/Urban,no_clear_emotion,0.05524603649973869,0.021660268306732178,0.05323633551597595,0.020949071273207664,0.09566732496023178,0.04079721122980118
tiktok,post,7645785662532095239,"Begitu rilis lagu Mas Bahlil Ganteng langsung tancap gas lewat Ditjen Gakkum ESDM buat sikat 7 lokasi tambang ilegal di berbagai pulau, plus langsung cabut izin belasan perusahaan nakal yang bikin negara potensi rugi Rp857,55 miliar. Definisi makin disanjung makin gacor, menyala Kandakuuuuu!

#bahlil #bahlillahadalia #mbg #masbahlilganteng",,,negative,2026-06-23 08:00:00.399313+00:00,1100000,151100,17400,23100000,0.036383333802223194,1499500,https://www.tiktok.com/@adindabahlil_/video/7645785662532095239,1477500.0,,,negative,0.878722220659256,multilingual,Unknown,no_clear_emotion,0.18085917830467224,0.10781748592853546,0.10758072882890701,0.06541406363248825,0.1613943725824356,0.05252816900610924
tiktok,comment,7645896205125518081,ternyata dia cuma mau disayang sama kita guys😭😭,https://www.tiktok.com/@adindabahlil_/video/7645785662532095239,7645785662532095239,neutral,2026-05-31 03:42:21+00:00,47913,0,76,0,0.5,48065,https://www.tiktok.com/@adindabahlil_/video/7645785662532095239,,zxqrfyw,0.0,neutral,0.9917938113212585,malay,Malay/Bumiputera,love,0.10024262964725494,0.07911508530378342,0.04228256270289421,0.1647116243839264,0.4974471926689148,0.058879412710666656
tiktok,comment,7646642795205559057,dindaaa!,https://www.tiktok.com/@adindabahlil_/video/7645785662532095239,7645785662532095239,neutral,2026-06-02 04:00:25+00:00,3142,0,0,0,0.5,3142,https://www.tiktok.com/@adindabahlil_/video/7645785662532095239,,adindabahlil_,0.0,neutral,0.5013911724090576,english,Mixed/Urban,love,0.09408015757799149,0.05763515457510948,0.11293092370033264,0.030494267120957375,0.4068314731121063,0.042973924428224564
tiktok,post,7639979805026307348,"Adat nikahan Malaysia, nikah bersama @HOMA #usmanellahi00 #allstarinfluencersaward2026 #lembagamuziumnegerisembilan #VisitNegeriSembilan2026 #asia2026bestculturecurator @All Star Influencers @Tourism Malaysia @n9tourism @abdrahmansoltan @lyndarafikah",,,neutral,2026-06-23 07:59:14.897034+00:00,1200000,73000,15100,18600000,0.5,1474100,https://www.tiktok.com/@usmanellahi00/video/7639979805026307348,1409900.0,,,neutral,0.7347865104675293,english,Mixed/Urban,love,0.10170580446720123,0.031116321682929993,0.07875975966453552,0.04253312945365906,0.5562558174133301,0.028863957151770592
tiktok,post,7652350616320167182,ceiling fan stuff #fyp #viral #funny,,,neutral,2026-06-23 07:59:28.956763+00:00,737500,300900,20400,8200000,0.5,1140800,https://www.tiktok.com/@landmarks_channel2/video/7652350616320167182,1408700.0,,,neutral,0.5667186975479126,english,Mixed/Urban,happy,0.022681759670376778,0.03277008607983589,0.800669252872467,0.008647998794913292,0.09413233399391174,0.01532786525785923
tiktok,comment,7652711575279289119,I’m chilly can you turn it off,https://www.tiktok.com/@landmarks_channel2/video/7652350616320167182,7652350616320167182,neutral,2026-06-18 12:30:06+00:00,157707,0,94,0,0.5,157895,https://www.tiktok.com/@landmarks_channel2/video/7652350616320167182,,coolasicebox,0.0,neutral,0.6256406903266907,english,Mixed/Urban,love,0.04266655072569847,0.01952025294303894,0.05718085914850235,0.024310985580086708,0.8069067001342773,0.02117062360048294
