Platform,Type,ID,Text,URL,Parent_Post_URL,Parent_Post_ID,Sentiment,Date,likes,shares,comments_count,views,sentiment_score,total_engagement,engagement_score,sentiment_label,sentiment_confidence,detected_language,demographic,emotion_primary,emotion_anger,emotion_fear,emotion_happy,emotion_sadness,emotion_love,emotion_surprise
threads,post,3.8712893054414244e+18,"Di sebalik kata, “Kita kahwin tau”, Allah akan uji dengan:

- Bergaduh.
- Tidak memahami antara satu sama lain.
- Overthinking.
- Belajar bertahan.

Dan satu lagi. Belajar untuk terus memilih satu sama lain setiap hari.",https://www.threads.com/@nabil.pauzi/post/DW5lRzBmtS9,,,positive,2026-05-29 19:26:56.940466,11408,0,0,0,0.9994097530841827,11408,11408.0,positive,0.9980325102806091,malay,Malay/Bumiputera,anger,0.5616016387939453,0.19900721311569214,0.010772190056741238,0.1511985957622528,0.048095397651195526,0.01373680867254734
threads,post,3.815684102347659e+18,"Sekarang kalau terasa or sakit hati pun, I choose to keep it silent je. Malas nak fikir or argue dengan orang. Lama lama lupa. Its better that way. Menahan diri supaya tidak terasa hati dan tidak mudah emosi is another level of pain and susah. Actually banyak sangat benda aku nak terasa sekarang ni. Its not about sensitive or what. Dah nama pun hati kan. But at the end I'll prefer to pendam. Because nobody cares and it still won't change anything.",https://www.threads.com/@raulaziz/post/DT0CHmHiZZE,,,negative,2026-05-29 19:26:56.940517,556,0,0,0,0.15632340610027312,556,556.0,negative,0.4789219796657562,english,Mixed/Urban,love,0.1663532853126526,0.04058613255620003,0.02217135764658451,0.16255688667297363,0.5511379837989807,0.02228514663875103
threads,post,3.8954520664883994e+18,"Orang Malaysia mungkin dah lupa, dunia sekarang dalam krisis bekalan global. Krisis ini wujud sejak US lancarkan serangan ke atas Iran pada 28 Februari 2026. Banyak negara yang dah terkesan dengan krisis ni. Bezanya kita, kesan krisis ni lambat sampai ke negara ni.",https://www.threads.com/@syafiqalmahdaly/post/DYPbQP2mjXI,,,negative,2026-05-29 19:26:56.940357,402,0,0,0,0.000506615638732888,402,402.0,negative,0.9983112812042236,malay,Malay/Bumiputera,sadness,0.07729293406009674,0.06323868036270142,0.009040068835020065,0.6314935088157654,0.08849205076694489,0.069732166826725
threads,post,3.6163172776729334e+18,Penghasut kaum Dari segi apa ? halang sesuatu bangsa bersatu padu Dan menentang ke ? Supaya korang boleh sewenang² tadbir negara Dan diam ikut telunjuk saje ? Siapa rasa senang dengan statement ni ? Dengan isu² berbangkit harapkan kere jaan selesaikan berat sebelah. Tanah nilai 10j dapat free². Perghh pedih mat,https://www.threads.com/@imanxnaim/post/DIvvWdqzYeL,,,negative,2026-05-29 19:26:56.940076,377,0,0,0,0.0004838705062866211,377,377.0,negative,0.9983870983123779,malay,Malay/Bumiputera,love,0.3228183686733246,0.029240410774946213,0.06519966572523117,0.03936384618282318,0.3663765788078308,0.021084601059556007
threads,post,3.72801876772112e+18,"Mmg sepatutnya di beri pada PAS memerintah selama sepenggal untuk rakyat M'sia dpt menilai sendiri,,semua parti sblm ni dah memerintah ini kali bagi PAS plk
Walaupun beliau hanya melontar pendapat dr lubuk hati tapi yakin lah kamu selepas ini kamu akn digelar ""Walaun"" sama mcm kami yg brada didalam PAS ni dan bukan lakon2.. 😂😂😂.. Alhamdullillah, PRO PASPN.",https://www.threads.com/@poklan5858/post/DO8lVE-AcAE,,,negative,2026-05-29 19:26:56.939905,330,0,0,0,0.0005085110664367898,330,330.0,negative,0.9983049631118774,malay,Malay/Bumiputera,no_clear_emotion,0.02032168209552765,0.04434394836425781,0.22995033860206604,0.01233903132379055,0.2363625019788742,0.1035384088754654
threads,post,3.9075342030931185e+18,"Before I masuk semester sekarang ni, I tak pernah betul-betul tahu auditing ni buat apa until I ambil subject audit. I just imagine audit ni hanyalah: ""check financial statements and detect errors.""

Rupanya it's way more complicated daripada tu. Nampak cliché kan? Tapi bukan I seorang je accounting student yang fikir macam tu dulu.",https://www.threads.com/@qyleaa_/post/DY6WaebDe75,,,neutral,2026-05-29 19:26:56.940302,258,0,0,0,0.5,258,258.0,neutral,0.6650152206420898,english,Mixed/Urban,love,0.06253457814455032,0.041752226650714874,0.028629489243030548,0.12764900922775269,0.5214090943336487,0.09649007767438889
threads,post,3.778438864475246e+18,dah terlaksana ke apa yang tuanku hajatkan atau retorik nak butakan pandangan rakyat dengan alasan..,https://www.threads.com/@tengkuraq75/post/DRvtiDSk867,,,negative,2026-05-29 19:26:56.939631,236,0,0,0,0.00048530101776123047,236,236.0,negative,0.9983823299407959,malay,Malay/Bumiputera,surprise,0.0176363717764616,0.25324565172195435,0.11308596283197403,0.02782840095460415,0.11166326701641083,0.37157294154167175
threads,post,3.8820420822244367e+18,Saya bersuara pasal PATI 😁 itu hak rakyat tempatan bah tahap kemanusiaannya ni lain sampai doakan kawan dia sendiri jatuh sebab bersuara pasal PATI waishhhhh kena cakap lagi mengaibkan diri 🤭🤣,https://www.threads.com/@rzierslie_/post/DXfyLSyGvav,,,negative,2026-05-29 19:26:56.939403,209,0,0,0,0.0004806339740753285,209,209.0,negative,0.9983978867530823,malay,Malay/Bumiputera,love,0.16687048971652985,0.0229133740067482,0.04750727862119675,0.09435834735631943,0.3766854405403137,0.029166579246520996
threads,post,3.831651957497536e+18,Yang parti Bersatu ni pun. Orang sibuk perjuangkan tanah tuan tanah yang dicerobohi rumah anutan haram. Dia lorat dengan drama politik bangang dia. bubarkan jela parti bersatu tu. Jentera pun harapkan PAS je,https://www.threads.com/@tok.jiz/post/DUswyeFkh68,,,negative,2026-05-29 19:26:56.940568,207,0,0,0,0.027180996537208568,207,207.0,negative,0.9093966782093048,multilingual,Unknown,anger,0.6481751799583435,0.02640329673886299,0.09974842518568039,0.018687741830945015,0.07398353517055511,0.01512841135263443
threads,post,3.697595402154305e+18,Allah angkat dia utk rakyat menilai.. penyokong tegar or pembangkang dpt merasa.. beban or nikmat sendiri fikir🤣🤣🤣🤣,https://www.threads.com/@poklan5858/post/DNQf210hmYr,,,negative,2026-05-29 19:26:56.940129,185,0,0,0,0.05038910731673241,185,185.0,negative,0.8320363089442253,multilingual,Unknown,sadness,0.09386696666479111,0.12587320804595947,0.03859015926718712,0.5784901976585388,0.06617425382137299,0.03185667470097542
threads,post,3.8081124740429225e+18,"Kalau buat runtuh lepastu runtuh lagi tu apa maksudnya 

Sebuah negeri Pas",https://www.threads.com/@bro.lemaan/post/DTZIh5wD_Ud,,,negative,2026-05-29 19:26:56.939551,124,0,0,0,0.08704425394535065,124,124.0,negative,0.7098524868488312,multilingual,Unknown,love,0.06928959488868713,0.022104917094111443,0.055924490094184875,0.03143754601478577,0.4158479869365692,0.031144341453909874
threads,post,3.8575878141129513e+18,"Sebarang Anasir Ancam Perpaduan Mesti Dibanteras Tanpa Kompromi - DYMM Agong

Nasihat tegas buat penceroboh haram.",https://www.threads.com/@the_azzamhasban/post/DWI5622E_u0,,,neutral,2026-05-29 19:26:56.939777,103,0,0,0,0.5,103,103.0,neutral,0.873845636844635,english,Mixed/Urban,no_clear_emotion,0.1416340470314026,0.02655436284840107,0.0923425704240799,0.02340870164334774,0.2187466323375702,0.0345710925757885
threads,post,3.9075172807712154e+18,"hi semuaaaa, barang apa yang best and worth untuk pakai masuk uni? tak kisah daily or dalam bilik. thank you in advance!",https://www.threads.com/@mfizz.di/post/DY6SkOSEZDf,,,positive,2026-05-29 19:26:56.940244,87,0,0,0,0.940887439250946,87,87.0,positive,0.8029581308364868,english,Mixed/Urban,love,0.02778134122490883,0.015265306457877159,0.022124888375401497,0.022359920665621758,0.8508269786834717,0.024013420566916466
